,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2108557140.59,1344099243.14,617683224.04,2302055708.59,1698817648.97,1099863482.08,532860813.99,2446281449.79,1702861390.32,1107735116.11,579577508.94,2020079117.77,1447969410.83,976865651.82,475763481.87,1736650723.28,1280031913.57,866979882.39,373816654.86,1648246571.06,1249822711.46,856297565.06,381830982.31,2182425154.69,1666350202.98,1117864238.71,612002833.84,1681976907.51,1239113306.49,860367595.81,436713309.59,1795680889.28,1317325502.88,746001353.84,333164998.66,1370820363.24,984178039.26,625985729.44,326424656.37,1245954899.83,1578882311.94,758905915.54,315496284.18,1279996696.42,940994802.98,652397698.22,359601717.49,1425696551.06,953887641.60,647713207.36,321008319.41,1758870170.81,1336880083.69,1007720275.29,656964206.07,2614190800.33,1856017474.94,1208035538.64,613231903.18,2330836998.89,1776520124.05,1183553569.69,601529163.86,2646360865.78,1994187989.88,1410148662.46,744597606.71,2076480559.20,1429415199.00,792215128.52,0,1588149075.50,716116381.51,855714243.00,346511786.94,617701411.57,288410559.40,365661580.52,182117572.48,156245024.48,71823026.80,95662595.44,99201961.16,72265555.29,24213375.43,0.0
2,营业收入,2108557140.59,1344099243.14,617683224.04,2302055708.59,1698817648.97,1099863482.08,532860813.99,2446281449.79,1702861390.32,1107735116.11,579577508.94,2020079117.77,1447969410.83,976865651.82,475763481.87,1736650723.28,1280031913.57,866979882.39,373816654.86,1648246571.06,1226780634.46,840503813.98,374410048.12,2168633755.28,1666350202.98,1117864238.71,612002833.84,1681976907.51,1239113306.49,860367595.81,436713309.59,1795680889.28,1317325502.88,746001353.84,333164998.66,1370820363.24,984178039.26,625985729.44,326424656.37,1245954899.83,1578882311.94,758905915.54,315496284.18,1279996696.42,940994802.98,652397698.22,359601717.49,1425696551.06,953887641.60,647713207.36,321008319.41,1700469939.87,1282322592.50,956097616.80,621754527.83,2408232099.62,1751962275.86,1138424673.59,583078940.13,2271040289.47,1726226574.05,1146823854.99,577868908.99,2500550538.56,1891385400.98,1335353445.47,710407040.40,1969108919.56,1372757237.12,758891179.83,0,1518917064.45,709276667.07,833503427.99,342479592.75,606111742.16,286946716.79,358503853.55,180092098.79,155822522.81,71667416.69,95662595.44,99201961.16,72265555.29,24213375.43,0.0
3,二、营业总成本,1866932866.91,1227904599.43,584710657.54,2352716674.49,1654527944.73,1067757999.53,508825811.08,2432108372.16,1765641465.71,1125643413.43,583843331.20,2224690574.00,1466001636.69,954484298.91,464021681.35,1810841327.89,1249262110.78,814532798.48,381710574.03,1646459178.91,1154938337.10,751793221.15,352370609.45,2084632493.54,1540311433.49,1000853905.42,532085187.28,1819061657.20,1232587039.54,828237835.56,414181242.69,1773269175.02,1242473791.28,761684991.50,320187286.35,1475219157.31,990310737.61,631440977.08,310597101.22,1254473211.05,1499079727.03,701333220.32,281177049.03,1274478624.40,848487843.14,576310561.91,306869103.38,1310599291.56,884623162.95,596189940.21,294984534.81,1669919451.64,1255254259.08,946197079.30,637040414.96,2499117292.05,1820061480.34,1169681000.62,594130688.48,2284180704.70,1732356112.50,1141211096.33,579632762.45,2538923464.82,1932839914.84,1359078108.30,722182924.14,1979997857.58,1361182923.42,746998175.49,0,1466855113.44,655407693.07,748375642.52,273028733.49,525624446.13,242580847.28,285396780.51,125226870.98,95716336.96,0,63163301.72,77736248.06,66851994.55,14622593.64,0.0
4,营业成本,1338404173.55,859178164.01,407282074.11,1448779690.77,1029111990.00,668141789.41,323664957.72,1522874497.69,1112166235.83,730544265.75,382084316.08,1314661560.30,878541227.51,572266981.18,281017771.78,893408892.02,646819999.01,421244030.76,204619600.79,889196250.13,659331171.48,431939400.41,191295296.36,1341660379.54,1019951483.15,647155554.68,332338000.64,1086427254.08,782657035.85,524248077.78,271694641.77,1155263498.95,794687519.50,505960207.43,210010944.65,948230120.59,573052787.29,354560082.83,190701118.03,620988959.64,1104594709.71,449798281.38,157952512.96,666317413.97,457164848.66,316772954.11,176468661.56,763739390.06,552354331.02,381536000.47,180793281.37,1136275273.59,881122598.19,676124653.49,459335091.53,1771533620.65,1307028903.10,832599539.96,424742628.60,1649229858.18,1272772106.24,837724382.56,433553594.56,1893996277.59,1449534337.93,1036332357.89,558463391.85,1479439658.23,1015129730.85,573806881.95,0,1119348716.29,508901147.46,544381910.51,189867378.25,363568531.06,169236323.84,162634095.90,67334408.39,46001202.03,0,34583726.31,46202820.18,44149199.87,1870518.11,0.0
5,营业税金及附加,9788400.11,21042026.86,8147328.16,52125898.83,35491930.08,21419854.38,7645748.18,85114094.82,55786662.42,35181565.50,23252235.88,74678521.21,60619113.48,54792059.91,27230322.90,138365633.34,109591840.72,72734054.76,18013923.61,114811199.28,63158333.09,43847723.60,20698626.04,99929206.52,69633294.19,50407026.35,32570998.45,58334141.28,44438893.68,31998341.99,17553779.02,54331172.86,40951678.78,22906990.36,11711164.66,39213702.01,27993629.07,17910340.15,8566333.25,35330599.64,25435724.47,16520912.77,7595440.99,34159168.95,26154659.00,17400778.25,8656206.99,35745942.25,20554036.89,14088484.81,6184835.66,25675440.55,17889819.46,11425277.88,5661177.04,23213560.93,16032705.15,10646135.00,5115458.76,19647409.77,14453960.16,9643133.71,4775242.17,20472784.18,13998835.83,9248184.75,4713678.54,18341796.77,13068258.87,7977015.84,0,14316278.81,7161175.37,12043684.71,7235712.89,8713018.02,4366803.29,9340146.38,4562714.33,5534465.38,0,3140246.80,2772171.18,1437262.14,970344.00,0.0
6,销售费用,74940179.22,52830202.82,20250467.23,139040856.83,90148981.90,59913984.28,30699212.00,179486383.56,141833178.68,76081323.85,37796400.78,175835250.61,78362343.79,53446818.25,21870833.68,144409983.08,64106039.13,39175886.07,19201288.12,113126891.24,39381463.78,23750297.59,13336239.75,78748006.60,55343121.83,39709879.81,21226799.29,102519907.62,56611835.99,38729597.22,20093783.19,99123289.07,83808304.76,31963344.23,18661297.20,68376967.80,111347687.94,74835489.96,38468362.85,171105799.46,109714773.84,69220294.37,37479043.36,145176906.75,112648614.81,73856859.62,36500356.01,135568183.28,100166886.42,70510581.08,39021783.65,223962652.77,159659568.58,125987612.41,95893895.14,400898778.32,290904515.60,189981781.04,96041588.60,342815349.81,254711822.26,164364646.02,78770656.71,378247687.21,308208737.95,205786440.15,104731873.54,291399389.61,197686357.68,61561204.96,40654045.14,128096160.50,43423928.28,76619030.57,35264645.07,69169911.59,28668562.11,50201022.15,21085393.00,21229960.02,0,9676549.44,9295334.26,6577317.51,7809.50,0.0
7,管理费用,248920721.62,163865498.19,84215813.58,383428054.21,260305047.98,159462731.85,75857085.69,386521401.02,259080279.61,159907717.71,85361302.06,400614937.90,277348969.56,173925369.93,85967866.93,423158945.97,284497406.59,180775711.81,93171114.92,405490271.82,290792147.14,187113540.61,94440804.91,390182213.13,269312905.27,184165992.66,92394975.72,394721283.97,250771888.18,164325904.92,74860039.34,385089498.23,234629805.99,143337319.85,60766024.06,334935574.88,229397742.11,151306915.84,64780785.37,292236518.51,218312026.00,134938355.85,67996564.28,292618256.90,202387290.74,136260394.44,67591777.22,253132223.99,173528194.45,110031022.64,59031966.61,233755833.37,156445555.87,104559074.87,59792709.49,240895096.99,161680505.28,107540394.47,55446134.07,223872316.80,154747482.58,105999920.87,52807527.33,213533056.48,135226912.27,90435643.62,45425542.67,152394831.05,107905191.44,82961506.27,43585874.11,179828710.84,83153253.35,98386984.82,29728772.79,72589492.41,30826299.80,58913718.78,26983085.49,28490657.75,0,14977519.67,18043213.85,13760935.03,13455719.88,0.0
8,财务费用,188081419.79,126206214.91,62911372.44,272965928.01,213672509.06,137335777.69,67164206.10,255719386.50,193802346.18,121511303.06,53888940.39,241374922.99,159718266.71,99162976.00,48155052.83,200581493.16,140764356.67,96835137.95,43938524.90,132259649.63,97318948.96,63907525.87,32330409.59,139649079.15,113837589.66,67148773.24,40070419.78,168102494.31,95059584.59,66124925.20,30003518.24,90320285.49,86479278.37,54260008.91,19042896.60,50146388.49,28851075.66,23799932.13,8080549.42,40107916.77,31076852.02,21406251.84,10155080.86,62790224.02,50552168.75,32431401.78,17833878.00,65533490.10,34845830.44,20023044.27,9952667.52,50250251.36,40136716.98,28100460.65,16357541.76,62576235.16,44414851.21,28913150.15,12784878.45,48615770.14,35670741.26,23479013.17,9725741.68,32673659.36,25871090.86,17275481.89,8848437.54,38422181.92,27393384.58,20691566.47,6289269.34,25265247.00,12768188.61,16944031.91,10932224.49,11583493.05,9482858.24,4307797.30,5261269.77,-5539948.22,0,785259.50,1422708.59,927280.00,-1681797.85,0.0
