,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,850907722.86,826967949.41,154439847.60,1435030474.45,1330075765.59,757541659.46,286285147.29,1665603140.64,562237412.84,333173282.49,111041692.78,1826189606.67,852694581.92,428973653.82,124604001.71,855999005.91,293907516.07,848228069.56,370929029.14,1613207735.04,1167059495.50,753634582.47,322532294.73,1458865106.30,1066401649.35,675814132.77,296198957.51,1355880826.61,999853445.09,643367126.69,303442876.72,1441635269.66,1095890469.35,710562887.26,326477191.48,1377630305.93,1005419308.93,655348605.54,285611289.14,1103527458.89,757303540.86,481158844.90,209216744.54,1149395864.37,889512107.36,1101360170.62,1092968312.90,0.0
2,营业收入,850907722.86,826967949.41,154439847.60,1435030474.45,1330075765.59,757541659.46,286285147.29,1665603140.64,562237412.84,333173282.49,111041692.78,1826189606.67,852694581.92,428973653.82,124604001.71,855999005.91,293907516.07,848228069.56,370929029.14,1613207735.04,1167059495.50,753634582.47,322532294.73,1458865106.30,1066401649.35,675814132.77,296198957.51,1355880826.61,999853445.09,643367126.69,303442876.72,1441635269.66,1095890469.35,710562887.26,326477191.48,1377630305.93,1005419308.93,655348605.54,285611289.14,1103527458.89,757303540.86,481158844.90,209216744.54,1149395864.37,889512107.36,1101360170.62,1092968312.90,0.0
3,二、营业总成本,793944300.99,757774490.97,146464948.97,2502170098.14,1026936512.37,525943411.29,183212511.99,1272540118.46,409779292.51,251632513.02,86605527.59,1448521443.05,671894311.63,311061588.44,98906559.44,603897534.60,227121604.59,789946951.66,353933575.29,1550144827.77,1131432379.40,718780542.01,317142939.10,1390607014.71,1010063589.59,628051803.45,281331086.81,1267930898.43,925614961.64,599466251.78,281291952.21,1335920506.56,1012796762.45,650005266.14,298620863.37,1240588644.54,903950557.15,587731389.17,264183247.04,978119990.15,662207058.61,419311718.54,190548205.33,1082206694.86,838685789.72,1034601825.88,1050302613.05,0.0
4,营业成本,683609223.98,669322729.66,130886757.89,1289480869.01,1051019174.79,604795782.26,230695022.58,918523566.71,300757499.24,200081932.15,61208037.80,1212387879.19,575232493.36,266597347.05,75118084.64,433251431.44,155090951.98,652061885.29,288921574.38,1303825091.61,947027738.37,600477868.52,263183705.15,1173502976.33,847085623.60,522831771.89,237135088.12,1085647523.24,794910415.59,511442291.92,244104115.26,1165260034.03,897662589.84,575481305.65,264122281.14,1090868070.71,800047945.98,516406454.70,228070062.37,835809372.35,561031744.81,355880841.26,156879609.64,950656238.27,740227676.42,921836368.81,945287196.80,0.0
5,营业税金及附加,2041123.10,2194148.45,8596.94,9030757.84,1826893.59,1860563.45,1208157.26,10271735.15,2451813.41,1662427.07,617001.08,6104500.26,2880248.86,2427663.72,737772.22,3850496.90,1399053.01,4164377.41,2077861.86,7926016.07,6507796.62,3864654.40,1445278.16,5704215.29,3954508.69,2833021.78,1175755.25,5142179.20,3634085.18,2261350.95,906868.14,4469578.60,3156170.40,1885106.17,511279.83,3390206.57,2126784.80,1115734.70,449783.39,3099844.72,2338615.63,1566572.62,624575.03,3627551.92,2284956.13,3217917.99,1733504.76,0.0
6,销售费用,45423793.19,41415374.72,5939090.34,233415295.04,29631716.21,9319114.76,4965791.01,97450795.21,62443178.46,22783520.88,10770079.56,49318417.01,21511972.50,14613664.17,3968373.39,25899414.47,13734545.49,34671251.14,14485399.36,66897340.55,47187755.49,29210079.07,14129902.74,57363869.81,41872170.23,26221944.26,11914882.21,47443857.32,34393537.62,22113934.46,10945031.48,43434213.95,33794994.38,22720490.34,11119344.21,41569737.75,32503374.18,20809105.26,9361265.44,40818132.44,27971607.37,16560700.68,8179225.28,37266308.67,25622060.57,27914214.37,24868538.01,0.0
7,管理费用,41411722.99,27991404.97,14193758.53,74247694.10,47156836.88,33561227.22,14849341.71,67760098.52,40881444.76,27076803.71,12572646.02,57397915.21,51537537.83,30167013.56,13795454.34,70738861.65,27598197.67,88412500.74,43892666.77,154484689.11,113081649.79,70409908.99,33458274.62,146520126.57,104328197.97,66082890.44,31153074.22,126062930.88,90198986.14,58690861.46,27177427.29,122721968.16,78182422.53,49391081.61,22656683.31,105772874.70,67780799.99,44617226.63,23945032.68,81810155.25,58608995.30,36548771.31,20638341.62,70204307.59,54740354.73,59288255.73,60664849.81,0.0
8,财务费用,19096462.50,14828212.81,7434458.58,37827711.16,34060621.66,24043829.77,10991355.17,61755628.65,32508623.90,23114655.66,12061627.15,38840686.07,23091800.19,10583467.04,5836613.25,25348505.48,16379119.48,-1995312.06,-1344247.89,-941556.28,-1327052.34,-147427.03,-178423.25,-1366398.51,-1686487.46,-1725203.11,-1516286.67,-12019766.37,-10396752.08,-7192909.24,-3492477.97,-11811722.85,-8667605.06,-6529261.58,-3437162.95,-7589599.43,-4824641.24,-1872172.29,-446410.50,6076007.35,5231257.10,4154173.91,2127129.24,17612867.80,13598377.51,17418440.89,17614138.40,0.0
9,研发费用,2361975.23,2022620.36,1614994.98,4204738.61,3522310.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
