,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1008783024.54,718743024.12,456504435.26,219643613.79,965306166.91,698389608.98,465515582.19,220105482.15,763290592.24,529447868.02,338570196.87,149761270.38,653573320.77,448376475.44,296170871.80,141367676.96,526747855.44,365318750.85,450577988.48,98994700.00,386141679.13,248587300.00,156442500.00,0.0
2,营业收入,1008783024.54,718743024.12,456504435.26,219643613.79,965306166.91,698389608.98,465515582.19,220105482.15,763290592.24,529447868.02,338570196.87,149761270.38,653573320.77,448376475.44,296170871.80,141367676.96,526747855.44,365318750.85,450577988.48,98994700.00,386141679.13,248587300.00,156442500.00,0.0
3,二、营业总成本,887183647.18,625788779.21,402835974.63,201099103.16,888514654.62,637445211.57,425510285.55,206452278.35,750657671.59,515665813.58,331699946.70,146363582.89,591454569.05,401626511.30,260397878.67,120543557.59,429197883.78,304090795.55,383937181.13,85099400.00,330382887.89,204832900.00,125184600.00,0.0
4,营业成本,630476891.26,448761238.68,288359132.60,141075831.40,641641063.28,465350578.57,315112813.58,153519668.30,516736166.47,367690856.00,225853199.40,100841545.71,422981827.12,290538193.44,189208631.11,89327576.04,324105196.88,227112206.26,283344382.72,62393000.00,236287922.79,146584400.00,90563600.00,0.0
5,营业税金及附加,17200833.40,13143699.89,9448326.15,4423065.04,14691738.42,10403195.73,7616719.74,2932131.27,12920584.05,7795116.87,5292062.59,1208124.67,11405134.92,3353271.44,2373768.73,1378966.45,4836031.36,3004463.18,3352323.88,1498500.00,2866840.57,2166200.00,1552100.00,0.0
6,销售费用,99210214.12,63955319.26,37706302.01,19580963.44,92248356.05,55536026.94,37500306.79,14026910.11,74301543.24,49354163.53,32308864.96,15785161.16,57714855.72,38412090.92,25656685.72,12298464.36,43108648.66,31014418.42,33783153.55,7410100.00,30168579.70,17914300.00,8932200.00,0.0
7,管理费用,60851334.80,47452943.39,27915475.70,12625231.57,69681577.83,66299894.87,61886786.15,29505122.99,128320574.25,79100540.71,61358841.93,26764966.24,83459603.07,61681566.48,39534636.48,16681019.60,58616515.58,44616900.34,56440020.39,11358400.00,55631834.80,33194500.00,21989900.00,0.0
8,财务费用,8019217.17,2629155.05,6842969.13,6293007.97,-5569395.17,-10175511.84,-2980955.46,4521240.23,10375970.37,10131932.89,6719852.01,2906297.85,7887647.28,5267867.92,1004547.38,551024.02,-5974445.69,-4405599.50,965963.32,36500.00,1585657.60,-179000.00,144100.00,0.0
