,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1136567495.51,753049339.97,473957334.04,229144026.01,1105114406.76,730388366.50,504748999.12,212578184.83,1082840820.90,786510160.94,531574380.23,247975925.71,1009380053.24,744682219.87,502426613.75,238137132.82,904593628.97,663720166.92,430178035.21,211765774.54,2062118885.77,1515611529.81,945708720.25,421911411.96,2284546419.97,1381091130.84,911405928.02,372414404.49,2210668223.18,1683924299.06,1179981973.35,625013124.44,1768247388.53,1469524338.48,898483045.50,459845928.48,1446321054.13,1119557135.19,704082458.34,244777311.84,1006562369.11,701477464.45,354811384.88,171584383.76,1385792767.30,1079849873.34,775880038.33,373523759.97,1335314119.55,1055311204.01,712377558.10,306489044.48,1071783608.18,800346853.33,502548378.79,244300037.59,1159972053.28,811437592.35,547630073.73,242328406.33,1374759647.16,1072106564.96,768594822.88,278534875.92,934807951.49,570733805.99,380020458.74,139813068.84,548027653.48,432847461.00,319853220.73,151586155.31,494682766.39,239033933.25,411568859.22,208146175.41,288994761.78,131839646.98,274650075.00,303167918.00,270719304.00,0.0
2,营业收入,1136567495.51,753049339.97,473957334.04,229144026.01,1105114406.76,730388366.50,504748999.12,212578184.83,1082840820.90,786510160.94,531574380.23,247975925.71,1009380053.24,744682219.87,502426613.75,238137132.82,904593628.97,663720166.92,430178035.21,211765774.54,2062118885.77,1515611529.81,945708720.25,421911411.96,2284546419.97,1381091130.84,911405928.02,372414404.49,2210668223.18,1683924299.06,1179981973.35,625013124.44,1768247388.53,1469524338.48,898483045.50,459845928.48,1446321054.13,1119557135.19,704082458.34,244777311.84,1006562369.11,701477464.45,354811384.88,171584383.76,1385792767.30,1079849873.34,775880038.33,373523759.97,1335314119.55,1055311204.01,712377558.10,306489044.48,1076912751.18,804205754.77,504310067.64,246453002.10,1155746759.57,808914810.51,546096845.07,240253757.48,1367975082.40,1066584681.71,764955252.20,277543784.68,933244070.42,569075614.00,378605124.40,139261384.40,542821886.31,429139537.00,317872886.64,150419717.12,492235991.45,237619466.76,408799656.84,208228583.97,284016628.22,131757876.95,272366034.00,299470981.00,270719304.00,0.0
3,二、营业总成本,1065927042.68,709650328.50,439636427.82,209807977.55,995870084.13,647643372.13,441921735.81,196115148.08,959727530.09,676169263.90,452464248.52,205352152.98,900059590.69,632880551.08,427120701.92,194408314.10,779100575.33,550358441.19,361762772.00,180336649.57,2004386122.94,1452832963.62,907554439.36,413191876.59,2181401119.14,1308117064.17,866466952.78,367344530.15,2095558986.16,1578651368.50,1102121279.74,576067832.00,1673783311.56,1389041194.94,854154356.56,436961646.55,1412790926.48,1070608044.91,681904811.35,240558044.04,1056906029.77,732719168.62,399679689.76,201868819.02,1372290201.92,1068151872.77,758125328.26,370760710.18,1331522720.00,1045700231.14,703437488.98,300619122.50,1149731612.19,797014479.51,501492294.67,254243910.95,1128641924.80,781499269.28,519658073.56,232247008.11,1380553809.46,1007327311.72,706144699.38,269210692.26,863647057.48,532253432.87,346715329.09,120933579.85,449252801.81,350353005.00,259565239.97,121800349.23,400363564.51,197117275.60,352559998.48,180682667.36,221129829.15,101474052.48,212404974.00,259570380.00,242080602.00,0.0
4,营业成本,766207117.27,511458499.44,309065630.35,150191286.42,661484353.48,435437380.97,297407384.73,128737837.52,633734359.72,457834240.92,301415868.86,137241128.18,565866139.18,413891996.31,282738505.45,131160306.82,506146904.16,373049593.37,243312214.57,125715179.90,1600274671.81,1170395685.04,740702835.97,329312461.76,1852335661.48,1093409837.38,726448895.46,302014755.80,1769029462.32,1343658491.57,945946472.73,495791616.89,1394732988.83,1182949753.89,716281502.84,363663700.87,1165773528.45,904701890.31,571296431.79,193845392.44,834510838.45,584007967.13,304644187.81,155955896.42,1143067328.31,898004463.50,651711627.12,313938455.89,1145759843.41,915074400.85,612379590.03,259186045.31,943316255.93,667703308.49,415782486.57,211812741.93,970631136.86,673087343.25,449176326.55,200304647.03,1118607068.99,842516380.05,594875396.63,219409408.42,674920297.99,429826134.64,283202465.68,98370893.13,375904553.37,291014057.00,219026293.14,101657897.78,338706876.13,166379615.98,316556668.59,170365967.33,195290631.18,89924322.80,181963276.00,226677752.00,203012490.00,0.0
5,营业税金及附加,14669591.37,8782533.56,6537973.09,2026196.11,14064929.98,9056669.83,7105074.51,2171033.56,21412432.63,11977966.30,9663589.65,2918973.88,12824161.50,5637929.15,3775958.39,1852498.62,6396409.58,4882249.01,3108963.27,1372222.94,8508488.07,5314389.32,3700910.01,2119495.74,10216200.14,5005190.86,3225074.59,1018474.61,9372071.60,4402776.89,2424770.31,960554.16,3833686.12,2416849.04,1557629.84,894461.15,3125928.53,2352842.06,1559728.29,652372.25,3844887.62,2732297.01,1056259.74,384270.34,1658011.47,1391468.20,1177634.30,535465.42,1923082.14,1640539.77,1204579.21,471409.02,1238954.32,1041872.63,388581.65,190271.70,1073884.63,580738.07,309053.06,77670.29,1778962.29,1148572.40,540938.32,266651.40,1518329.42,1159345.41,1053182.58,349753.73,301548.54,206482.00,143937.32,143937.32,518637.28,423490.97,610099.00,362445.47,786803.07,387198.08,543670.00,565792.00,171774.00,0.0
6,销售费用,90078897.74,55931916.68,34122724.47,15515488.88,113748589.27,71454358.16,46618720.85,20533873.05,109960615.15,71522430.88,44009383.90,20085821.80,96580916.28,65885365.29,46654583.78,23614702.82,90095173.75,57782496.28,42641782.96,21591479.04,98510647.53,62677877.85,43183569.98,18957018.83,71214810.64,52075095.86,32623891.46,12464027.07,67634666.76,49911830.78,32997282.32,16261226.53,59337835.05,41928456.12,24710078.26,12820422.32,53266729.33,35680683.14,23263327.47,11926663.82,51518606.60,36719528.95,22628470.66,10785874.13,45556025.04,31763473.28,20642840.73,10541425.52,43548798.45,31164825.48,18942748.40,8558290.47,56341504.75,35513625.91,23909760.77,10719474.54,49340921.45,27222301.33,16311987.41,5358971.86,49083471.30,34295546.41,23611835.42,11366859.76,34367548.34,21577792.32,11437991.28,4546793.15,15636942.40,11301753.00,7265082.05,3187226.99,9085040.37,4151712.30,6701832.09,2688286.46,2815700.89,300956.76,1086591.00,1536074.00,1207150.00,0.0
7,管理费用,106026194.95,76528231.82,50126917.20,24767396.65,108114239.25,80211450.52,79363479.38,40565486.68,174542197.58,125856472.39,91598042.88,43426923.84,214752118.00,144560725.29,91679441.87,37826306.98,175411626.68,112634770.59,69791068.88,31955291.57,278452378.20,196353875.71,119247750.69,65656191.57,238675181.16,152418588.61,100486651.37,51199531.01,228764437.82,168536487.23,110894964.43,55463782.70,216555506.93,154984742.28,107473940.40,54868406.67,182854782.97,120890398.56,76367184.93,32608902.72,140380174.52,92300640.88,58079353.98,32765510.06,148739157.62,113631879.39,69164955.88,36993059.91,102010409.58,72405061.25,50103681.87,26031522.98,123421514.33,72474284.75,50548919.00,25933712.65,85633129.59,65296075.62,44421696.91,21536729.04,170379960.69,101246342.89,69934208.28,31361886.74,135992841.63,68016025.04,43290163.33,15252238.85,52965617.79,45709476.00,32425649.25,16610679.55,46993802.95,21378278.54,35259616.85,15479276.52,27095276.13,10525358.72,24934276.00,20565060.00,23898021.00,0.0
8,财务费用,25717035.79,17944313.07,13196755.14,7483086.81,26249232.05,15037398.59,8721887.19,3870553.39,20407942.48,7654664.66,4487054.78,1830700.39,4587706.46,2742113.69,1814826.34,-135572.10,-3951288.03,-3252905.12,-2276839.11,-854904.34,2991406.04,621547.45,661194.13,876637.48,6504288.75,4910604.43,3203652.69,647741.66,2322862.99,1438888.22,848023.90,380838.09,-2207251.26,-4913023.14,-638499.19,-511626.00,3596837.79,4266825.80,3045237.18,1524712.81,6010485.23,3971307.84,3763880.86,1977268.07,10911625.13,13407825.20,9707498.66,4646692.78,21168544.88,17202620.19,12499109.32,6371854.72,25413382.86,20281387.73,10862546.68,5587710.13,21962852.27,15312811.01,9439009.63,4968989.89,40704346.19,28120469.97,17182320.73,6805885.94,16848040.10,11674135.46,7731526.22,2413900.99,4444139.71,2121237.00,704278.21,200607.59,5059207.78,4784177.81,-6568218.05,-8213308.42,-4858582.12,336216.12,3877161.00,10225702.00,13791167.00,0.0
