,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4664060882.85,3120030799.80,2105284069.73,781611515.96,4569537728.89,2967271755.71,1886855596.18,663020630.91,3902958185.86,2575723521.90,1593721452.02,551761025.23,3321493431.96,2145174505.57,1322941225.77,447317349.10,2746501501.36,1830576645.95,1116145992.35,388010196.80,2353677590.89,1636617311.54,1023130289.84,367275424.73,2158814375.48,1472518325.36,896537314.31,301343068.29,1857300980.37,1316653976.94,774701914.24,289007669.95,1696755172.39,1199918443.30,700599024.70,240581341.65,1249176088.27,851117972.68,505627650.43,181885527.17,930713753.34,678266009.14,387392459.43,139295182.74,896656654.54,700526121.16,0.0
2,营业收入,4664060882.85,3120030799.80,2105284069.73,781611515.96,4569537728.89,2967271755.71,1886855596.18,663020630.91,3902958185.86,2575723521.90,1593721452.02,551761025.23,3321493431.96,2145174505.57,1322941225.77,447317349.10,2746501501.36,1830576645.95,1116145992.35,388010196.80,2353677590.89,1636617311.54,1023130289.84,367275424.73,2158814375.48,1472518325.36,896537314.31,301343068.29,1857300980.37,1316653976.94,774701914.24,289007669.95,1696755172.39,1199918443.30,700599024.70,240581341.65,1249176088.27,851117972.68,505627650.43,181885527.17,930713753.34,678266009.14,387392459.43,139295182.74,896656654.54,700526121.16,0.0
3,二、营业总成本,3524322543.50,2347621300.76,1610776750.03,642186216.51,3460071553.98,2229960847.89,1456630265.34,543082144.06,3007043391.09,1967557846.83,1251424944.07,455860538.33,2553308282.04,1640666014.38,1037881052.93,370045485.81,2189715954.45,1459077161.71,906268870.23,330362909.20,1916056201.02,1317988860.06,831088444.13,313111906.09,1792040461.51,1205475299.36,741294097.20,263733891.21,1573368092.55,1098258001.50,647447589.20,259516848.46,1430821692.60,987599318.11,573902606.80,210229663.33,1043996824.72,692455553.28,419590783.64,154317324.73,771537041.97,552235392.87,319445836.52,117691081.24,791713257.77,587145631.56,0.0
4,营业成本,2498335774.36,1659921590.92,1129266317.90,440027979.36,2432258786.76,1563633422.00,1017776482.66,368698436.62,2079385302.49,1367791633.29,877034444.04,310722430.41,1775413552.52,1124365146.97,718627325.62,248415596.18,1542917947.99,1034199422.95,639707042.59,227057402.96,1387297317.42,967421564.94,605769372.72,223804703.09,1314201044.11,891224225.27,546841099.56,188818903.12,1161614615.39,827218499.50,480726228.93,183547963.48,1115574809.59,764921959.45,435858809.80,150249905.52,772958522.59,522486147.40,312369502.60,112109228.71,566302362.34,410364439.71,231586631.20,84219734.15,614076061.74,484202574.62,0.0
5,营业税金及附加,39090330.16,28677111.02,20880430.12,6923521.49,47176048.90,31117164.93,20224747.96,5549109.77,43483809.57,27117849.47,16572821.43,4528886.23,38041844.60,21494200.52,11560237.92,3608556.43,23600283.67,15707801.84,9006550.35,2994580.76,17942289.27,13137456.88,7944998.16,2621765.28,16822937.62,12253261.56,7618844.49,1842491.98,11790645.66,8616987.61,4838944.29,1814996.23,8644992.44,7212906.53,5475106.26,1889930.47,8369388.22,5886288.98,3407957.83,1540559.37,7239155.39,5946520.52,3437569.01,1464377.67,5057687.67,3446658.52,0.0
6,销售费用,619757576.25,418753132.64,293741707.88,120220724.03,625143323.84,401346823.02,272227308.29,105810470.75,586156720.67,364174787.15,233962559.98,88484238.14,501649196.31,317665771.15,199053835.39,74940102.59,412872223.10,270134334.47,166457154.55,60934013.14,334418720.36,217214629.83,135967440.40,52352984.87,301404148.26,197516259.60,118966024.89,43009909.82,263444348.06,171367653.32,103031880.43,42818691.28,226816744.61,159457682.48,97959759.82,37489912.22,192119694.41,114887880.61,69677856.19,27540074.28,142821217.42,91440269.98,54541728.59,19936521.57,114790469.42,73943833.34,0.0
7,管理费用,239582738.60,160346467.16,114486855.54,50253923.82,216171280.67,151637400.04,155741792.55,65273968.72,300468436.99,209419849.10,125210717.12,53266671.82,237554713.09,175388350.59,106934978.36,45987618.69,207709464.74,136882625.20,88111706.33,40084903.07,173369149.97,120873339.15,79977794.96,35319338.12,157469262.96,108103291.30,70993211.72,32943852.66,135496901.16,90863491.38,60063655.19,29490824.12,84895918.81,59857664.70,41530195.98,18111458.98,65439117.23,43389147.53,29597373.65,9922563.36,42461338.10,33853640.01,23834567.51,8917462.02,37480369.39,23753150.43,0.0
8,财务费用,-33643900.15,-22797681.74,-12079020.27,-4086352.78,-15334973.90,-13024715.22,-11283621.01,-3452304.07,-8159578.81,-4933890.36,-2696565.68,-1907437.09,-8816393.84,-4764692.81,-2658654.82,-991261.62,-5441983.93,-3798284.99,-1612865.81,-1131564.23,-7433122.29,-5362568.52,-2659706.14,-1587891.72,-10439472.35,-7559450.37,-6227942.58,-2897030.41,-5871850.20,-2643760.70,-2961063.72,2047815.24,-9690125.96,-9410615.58,-9964262.95,-168128.01,580613.57,2417978.07,2163811.00,2545155.58,11471589.40,8228394.31,4759425.38,1916779.41,19246974.32,14024316.74,0.0
9,研发费用,161200024.28,102720680.76,64480458.86,27420760.71,145185123.03,90852018.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1425659.88,9471964.68,4398734.50,1943554.89,1202462.27,5708700.18,3987618.18,1340967.18,765748.82,9465369.36,6517237.96,4363330.46,-1915126.46,8058018.88,5951262.24,4599282.22,423573.50,10461846.29,4704437.78,4088544.03,601006.45,12582540.91,3937712.00,3102859.12,15764.04,6893432.48,2835130.39,1747944.08,-203441.89,4579353.11,5559720.53,3042997.89,2656584.15,4529488.70,3388110.69,2374282.37,659743.43,1241379.32,2402128.34,1285914.83,1236206.42,1061695.23,-12224902.09,0.0
11,公允价值变动收益,0,859178.08,2375013.70,5186958.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,9203465.20,5255237.80,3952698.96,-301938.36,11988154.78,5565254.19,5280343.80,2422976.17,18944283.19,4744857.92,5609591.16,-2878440.32,5502825.87,3481534.24,3078246.57,813589.04,12026095.89,8300452.06,6909452.06,2739835.62,2419969.87,1954435.62,1790052.06,372520.55,0,0,0,0,-50400.17,0,0.00,0,-666029.09,0,0,0,0,0,0,0,0,0,0,0,511701.06,0,0.0
13,其中:对联营企业和合营企业的投资收益,-3538370.34,-5114652.53,-2928536.84,-1383153.24,-5915737.33,-4167655.40,-2937990.44,-1340092.32,10493549.14,-1690807.63,585700.74,0,-2503831.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1193780232.67,821667732.74,530943121.24,153177181.37,1165031217.98,776139648.46,462572528.21,126183963.09,961921818.63,650783715.89,374926842.18,93022046.58,773687975.79,507990025.43,288138419.41,78085452.33,568811642.80,379799936.30,216786574.18,60387123.22,440041359.74,320582887.10,193831897.77,54536039.19,366773913.97,267043026.00,155243217.11,37609177.08,283882487.65,218395975.44,127254325.04,29490821.49,265267450.70,212319125.19,126696417.90,30351678.32,205179263.55,158662419.40,86036866.79,27568202.44,159176711.37,126030616.27,67946622.91,21604101.50,105455097.83,113380489.60,0.0
