,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1742093893.20,1156062650.08,702417683.27,286637038.31,1386887015.18,909763685.05,566606931.23,237917375.01,1409698260.25,986333568.02,604929108.88,268210854.20,1733656403.77,1195466919.45,638087616.23,267554734.25,1441944901.94,767951913.23,405858311.56,128894035.94,265597077.67,160371008.13,105797973.10,51644269.93,183880522.44,128887410.83,84382737.30,41765030.90,172026022.75,131379033.68,94976323.67,50917741.85,215274957.27,167909628.35,112923290.91,62473202.43,214445827.28,155326255.62,94852185.89,52093026.13,190816866.86,131514695.92,81194793.61,38197701.20,117361447.33,89649510.25,86408639.80,23101093.87,0.0
2,营业收入,1742093893.20,1156062650.08,702417683.27,286637038.31,1386887015.18,909763685.05,566606931.23,237917375.01,1409698260.25,986333568.02,604929108.88,268210854.20,1733656403.77,1195466919.45,638087616.23,267554734.25,1441944901.94,767951913.23,405858311.56,128894035.94,265597077.67,160371008.13,105797973.10,51644269.93,183880522.44,128887410.83,84382737.30,41765030.90,172026022.75,131379033.68,94976323.67,50917741.85,215274957.27,167909628.35,112923290.91,62473202.43,214445827.28,155326255.62,94852185.89,52093026.13,190816866.86,131514695.92,81194793.61,38197701.20,117361447.33,89649510.25,86408639.80,23101093.87,0.0
3,二、营业总成本,871731521.61,635514065.00,409787764.24,177100427.19,764078300.81,561791090.58,364338262.53,162751259.04,684226229.22,498956994.74,325294988.23,163867988.32,618423730.66,485639959.91,307993517.85,131941369.28,596245811.63,376527593.46,226650173.16,81171692.98,238027708.98,150112162.13,96109668.63,47568947.34,171648186.84,119341853.74,75436037.26,38071148.92,157000399.29,118495768.32,77983362.25,40270708.33,158715947.83,118080013.56,79373197.54,42685945.83,122825536.69,85163795.32,48416528.41,24959451.71,114154110.38,75305017.62,45477076.15,19298824.93,77172017.52,50585588.15,32739910.73,12218810.88,0.0
4,营业成本,180824256.45,140040531.53,95208645.77,40954704.60,146080304.15,113625883.91,77721548.94,37707576.92,141014156.68,108193732.53,71233919.63,39821633.70,142162281.85,112607432.16,74451338.11,33074718.77,169284408.61,121037234.41,79431953.52,22292934.41,42763162.13,28144346.22,16718007.39,7071503.64,38244530.32,26457231.18,17406796.11,6446827.02,38324349.17,27980727.12,21068413.98,7015180.79,40599233.40,28753728.82,20089271.86,8629269.15,32888504.33,15603968.98,8315233.42,5433150.56,18522292.19,11062046.72,6882209.80,3209938.68,25815703.96,15304644.46,9276382.21,1599096.25,0.0
5,营业税金及附加,26028994.57,18624091.54,13042184.89,5493444.74,20377236.30,12945408.85,8585874.70,4363684.76,21012262.75,14580802.26,9743617.81,4442639.37,23683803.47,16236769.70,12019139.29,6752251.46,35973754.17,16549593.79,10062297.96,2297184.38,5236221.52,3499887.58,2636735.23,1270730.85,5415284.61,3821449.81,2404837.02,1207207.53,6358191.73,4147158.70,2907252.72,1403237.75,7392542.94,5241436.02,3316649.90,1587381.28,6970766.70,6386979.05,3134165.98,1745924.98,6434768.72,5011703.46,2728665.96,1356474.80,3851246.74,3144687.77,2606369.16,1085910.98,0.0
6,销售费用,199286211.64,142706883.32,87486172.73,30702589.62,148180279.58,89446434.89,50403812.83,21665673.22,123679437.93,80010091.88,44396830.51,20752071.31,96875759.83,76462024.86,46727949.96,17161978.82,89663090.09,57844284.20,34181911.93,13670877.47,55164900.95,32586348.91,20237349.87,8576695.69,35621830.62,22410084.63,13289318.94,5953601.59,28526598.94,19936487.64,12998358.26,6370246.36,25406985.14,19955110.59,14541552.29,6601242.15,26907250.51,19284174.24,12745119.31,6042680.17,20841242.98,15216504.98,9040660.22,3003140.49,12664733.20,9264556.65,8471723.54,2158937.85,0.0
7,管理费用,105262862.13,88798236.39,54457507.68,26733211.02,105453627.35,88724581.69,252679579.07,111862148.81,459492154.18,337345701.22,226392492.90,110034012.66,409287212.93,316240714.44,197661061.95,84829157.36,348181449.86,204758659.32,116296348.80,49149908.31,164341798.63,104709282.18,68797962.07,36390892.23,121858711.42,85567129.96,55191184.93,31959585.73,113068626.58,84376180.19,53003538.55,31309072.20,112086577.15,77765854.92,50131947.18,30209995.02,75726691.11,56721857.37,32857051.66,16053400.27,69195287.75,44008250.34,27113640.11,11864794.80,35715270.11,23260991.90,15319457.92,5830286.86,0.0
8,财务费用,-104600842.02,-78984615.72,-51000276.16,-29140028.56,-71413073.66,-34599369.86,-24126548.92,-12092987.81,-61005530.93,-40358320.43,-25770817.68,-10936396.62,-53214104.96,-34502091.15,-22718402.89,-10561911.37,-48723113.34,-26026974.68,-15207279.86,-6746551.58,-30262435.50,-19555205.34,-12843888.67,-6325093.98,-29620650.69,-18910035.29,-12929380.59,-6911809.61,-29219717.12,-17573605.02,-11986325.65,-6136062.50,-27124502.94,-13135447.95,-8448171.34,-4533917.28,-20945546.45,-13204892.91,-9037175.46,-4484873.19,-844202.73,-490311.38,-539673.16,-268609.14,-947417.35,-858579.59,-659158.50,-74132.66,0.0
9,研发费用,464930038.84,324328937.94,210593529.33,101193001.67,396061276.69,293356685.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1163504.10,19338650.40,-1708534.86,-926004.09,-754836.86,33748.61,-815012.72,-701054.94,-245972.10,-371222.46,-1404890.10,-147568.57,685174.24,1866222.24,2364796.42,1884940.81,507339.99,784061.25,727502.58,563502.74,584218.91,128480.56,-4006.55,73280.85,-584263.34,-57650.01,-371180.31,-7875.61,309033.73,355112.14,-500668.84,-258052.35,191975.51,1277870.49,371708.59,402133.50,169168.92,4721.47,496823.50,251573.22,133085.30,72480.86,469286.96,-2274863.60,1618711.60,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,11983529.98,2567541.77,1640051.36,1018101.36,9445240.10,8758958.54,7481768.14,6292161.29,42800738.13,41654212.92,38112704.33,10798817.74,180614328.17,136006434.08,93638425.33,25965188.00,242732039.68,176638570.01,74651142.71,27835743.71,21423570.00,5877300.00,810489.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531231.07,819278.02,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,951444308.00,539230213.52,307951734.47,119718933.83,683374804.02,373318555.68,224290158.45,90723370.69,806578108.43,562850944.69,317746824.98,115141683.62,1295847001.28,845833393.62,423732523.71,161578552.97,1088431129.99,568062889.78,253859281.11,75558086.67,48992938.69,16136146.00,10498793.47,4075322.59,12232335.60,9545557.09,8946700.04,3693881.98,15025623.46,12883265.36,16992961.42,10647033.52,56559009.44,49829614.79,33550093.37,19787256.60,91620290.59,70162460.30,46435657.48,27133574.42,76662756.48,56209678.30,35717717.46,18898876.27,40189429.81,39063922.10,54199960.14,11701561.01,0.0
16,加:营业外收入,2284114.00,2147114.00,256050.00,65000.00,87800.00,45000.00,45000.00,18000.00,123000.00,93000.00,28882803.96,5135149.67,28874180.55,16036517.12,11583755.60,7281906.40,43512808.81,17945169.71,13322039.59,5934584.60,14506318.21,9266894.93,3977905.82,2780236.61,11348505.71,5350010.02,3447046.02,2392521.57,12461386.11,6466393.39,4400769.27,2205960.45,9735169.55,4455689.11,3862346.80,2017022.49,11242933.01,5325204.43,2760822.20,1395538.44,6881265.94,3110299.99,2358204.62,304000.00,3703925.86,1896416.47,1458598.28,40650.71,0.0
17,减：营业外支出,521703.37,382134.93,171402.74,68385.22,681774.77,662484.01,506632.81,42251.64,524611.65,368358.77,120993.77,8484.78,4857852.18,1193990.76,989577.70,467864.02,11882652.37,1513290.50,930769.17,245047.08,688243.91,599428.90,337065.07,141940.28,494514.80,317104.39,219722.28,108830.30,392035.16,304208.03,211534.44,81208.59,242824.38,157980.36,109447.39,141437.47,298770.81,200179.20,122239.33,53615.66,225793.27,160408.50,88522.34,85374.38,1073630.15,909826.04,110428.39,40135.64,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,65135.98,23899.38,5484.78,376935.75,311548.56,241232.33,110158.88,183088.73,108917.63,52991.19,28960.00,375536.95,349504.15,212718.05,92461.30,291509.57,181122.07,134470.47,0,225153.61,173374.48,118512.05,40282.11,16026.62,11088.83,8316.53,2031.30,75173.27,4122.03,1841.73,1167.00,96656.92,8250.97,8250.97,5160.67,18076.05,11051.70,25050.30,34131.72,0.0
