,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,973599119000.00,685419315000.00,297576769000.00,1199324525000.00,840510102000.00,588926767000.00,270160699000.00,1054106503000.00,770899430000.00,525254692000.00,234827342000.00,959765486000.00,670200687000.00,469694799000.00,214063498000.00,880577134000.00,611341731000.00,413733887000.00,193767299000.00,800028753000.00,566047373000.00,374940944000.00,163946070000.00,681047990000.00,479892326000.00,301933937000.00,126684839000.00,571515835000.00,393926420000.00,253492005000.00,104335935000.00,482836637000.00,341797646000.00,218269794000.00,87230744000.00,370417533000.00,246633141000.00,158241636000.00,62366600000.00,260379635000.00,176195381000.00,111327572000.00,43722107012.53,202096799000.00,141239937420.57,95245915000.00,168305805000.00,133205965000.00,104608678000.00,0.0
2,营业收入,973599119000.00,685419315000.00,297576769000.00,1199324525000.00,840510102000.00,588926767000.00,270160699000.00,1054106503000.00,770899430000.00,525254692000.00,234827342000.00,959765486000.00,670200687000.00,469694799000.00,214063498000.00,880577134000.00,611341731000.00,413733887000.00,193767299000.00,800028753000.00,566047373000.00,374940944000.00,163946070000.00,681047990000.00,479892326000.00,301933937000.00,126684839000.00,571515835000.00,393926420000.00,253492005000.00,104335935000.00,482836637000.00,341797646000.00,218140532000.00,87230744000.00,370417533000.00,246633141000.00,158241636000.00,62366600000.00,260379635000.00,176195381000.00,111327572000.00,43722107012.53,202096799000.00,141239937420.57,95245915000.00,168305805000.00,133205965000.00,104608678000.00,0.0
3,二、营业总成本,919478782000.00,645756748000.00,283466810000.00,1133329489000.00,794408301000.00,555025371000.00,257131524000.00,998593047000.00,730376127000.00,496101999000.00,223468966000.00,915490635000.00,635589604000.00,442897060000.00,203686898000.00,834739225000.00,578214414000.00,389184969000.00,184304067000.00,759914090000.00,539052394000.00,355223325000.00,156186207000.00,648244496000.00,458301188000.00,287695318000.00,120696600000.00,545331305000.00,375906065000.00,241490111000.00,100149156000.00,459453827000.00,324865822000.00,207198972000.00,83107179000.00,353158093000.00,235134932000.00,150350738000.00,59481094000.00,247812815000.00,168620239000.00,106178085000.00,41926454448.43,195656221000.00,136461623790.73,90999936000.00,159514191000.00,129676018000.00,102009484000.00,0.0
4,营业成本,872021492000.00,616000792000.00,270984520000.00,1056709590000.00,752302596000.00,527069529000.00,246204771000.00,943539121000.00,697192101000.00,470557403000.00,213841452000.00,862788327000.00,606772827000.00,421577363000.00,191571233000.00,771038770000.00,541420342000.00,362987776000.00,171968449000.00,699364000000.00,501560173000.00,328609616000.00,145503721000.00,600219835000.00,425125698000.00,265660190000.00,111467313000.00,501835387000.00,347004673000.00,222916657000.00,91895413000.00,424703839000.00,301538052000.00,192075256000.00,76760604000.00,325649848000.00,218118306000.00,139309238000.00,55010751000.00,228738058000.00,155796758000.00,97718455000.00,38389342223.09,179198017000.00,124668908496.19,83211831000.00,147184969000.00,119418729000.00,93865659000.00,0.0
5,营业税金及附加,12538004000.00,7659936000.00,2280862000.00,16194997000.00,10173090000.00,6804194000.00,1989254000.00,14068330000.00,8619814000.00,6505490000.00,2081985000.00,18297181000.00,5625024000.00,5754771000.00,6330277000.00,31961640000.00,18312538000.00,13021755000.00,6567940000.00,30891831000.00,19928187000.00,14032992000.00,5747907000.00,24739397000.00,17220935000.00,11129969000.00,4541057000.00,22056947000.00,14851420000.00,9355934000.00,3982407000.00,18959794000.00,13466089000.00,9007286000.00,3166798000.00,15122858000.00,9623979000.00,6163726000.00,2181256000.00,10049229000.00,6465854000.00,4268500000.00,1493555785.51,7697534000.00,5351098506.48,3833114000.00,6363897000.00,4355919000.00,3038128000.00,0.0
6,销售费用,2889072000.00,1864834000.00,901615000.00,3649886000.00,2323208000.00,1460687000.00,792065000.00,3487820000.00,1914948000.00,1288035000.00,706708000.00,3207608000.00,1807775000.00,1061301000.00,356734000.00,2370307000.00,1442008000.00,976900000.00,329819000.00,2098826000.00,1078639000.00,650569000.00,305450000.00,1662426000.00,1048463000.00,599120000.00,342613000.00,1298672000.00,835101000.00,481226000.00,194706000.00,920261000.00,512595000.00,342864000.00,135391000.00,932147000.00,432129000.00,338413000.00,130371000.00,747998000.00,501504000.00,292741000.00,144733333.13,831085000.00,695651776.52,300184000.00,600480000.00,405908000.00,298451000.00,0.0
7,管理费用,18655027000.00,12810447000.00,7035757000.00,23351893000.00,16428190000.00,10900950000.00,6245239000.00,20508774000.00,14051020000.00,9998115000.00,5199305000.00,17717529000.00,12767023000.00,8274790000.00,4328929000.00,17186333000.00,11710688000.00,7598499000.00,3971273000.00,15605773000.00,11186157000.00,7498386000.00,3630663000.00,14549210000.00,10744167000.00,7003547000.00,3663862000.00,13402257000.00,9665711000.00,6227164000.00,3070680000.00,11137939000.00,7965104000.00,4911274000.00,2519501000.00,9194581000.00,5943907000.00,3677783000.00,1960006000.00,6841764000.00,4773445000.00,3003370000.00,1483627590.22,6120063000.00,4308423727.43,2808657000.00,3715816000.00,4403183000.00,3910223000.00,0.0
8,财务费用,7600403000.00,4156356000.00,1651313000.00,15336278000.00,9644786000.00,5388682000.00,1604571000.00,9939511000.00,5520723000.00,4539354000.00,1361073000.00,8114442000.00,4533178000.00,3143204000.00,1297715000.00,8425866000.00,3781311000.00,2946440000.00,1139873000.00,7429397000.00,3500130000.00,2391138000.00,821588000.00,5407200000.00,2889227000.00,1852719000.00,598451000.00,4125443000.00,3139126000.00,2132165000.00,849660000.00,2901529000.00,980015000.00,456815000.00,402287000.00,954202000.00,503198000.00,360447000.00,111605000.00,829200000.00,988735000.00,785499000.00,424462995.68,1399942000.00,1391958351.47,735532000.00,1204498000.00,820723000.00,626290000.00,0.0
