,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,10472454662.09,6756204057.12,3143183167.86,13743061153.71,9910066058.38,6344175329.00,2765892016.47,11782569844.78,8158194556.93,4878691567.79,1954586276.22,9185834367.80,6928431249.57,4266371074.10,1668018683.96,10829352987.12,8857677987.58,5481663246.92,2215407308.06,13633932120.81,9164160290.37,5716171128.35,2499494896.96,12152996122.88,8800479303.40,5408649335.64,2330864579.94,11061128610.63,8283904946.40,4979573507.18,2209204371.27,7233432140.90,5392830494.52,3457681784.98,1570223462.47,6738991739.96,5255362659.32,3485308078.04,1591157518.31,7196561820.04,5536608567.49,3318049097.85,1568662416.36,7287805698.29,5546588087.17,3572688632.62,1714467742.66,6824314146.37,5141280768.69,3518906189.74,1596584091.30,5883392627.38,4047098212.38,2594935149.81,1328477591.21,5202959051.75,3827100939.13,2499876783.10,1279145545.95,4127748212.26,2873187884.97,1908120691.74,944697596.80,3047056791.54,2115879120.93,1276986741.01,616238310.84,2007951256.49,1381983044.75,861016930.70,358839107.34,1432172081.84,687888549.15,1422833568.43,653673819.95,1226801371.97,517326344.47,561174777.32,263609420.05,423409049.85,200739481.73,388266317.95,191637511.88,356883937.57,169158890.35,345258000.00,178880000.00,412020380.00,269896034.00,211144582.00,187753334.00,0.0
2,营业收入,10472454662.09,6756204057.12,3143183167.86,13743061153.71,9910066058.38,6344175329.00,2765892016.47,11782569844.78,8158194556.93,4878691567.79,1954586276.22,9185834367.80,6928431249.57,4266371074.10,1668018683.96,10829352987.12,8857677987.58,5481663246.92,2215407308.06,13633932120.81,9164160290.37,5716171128.35,2499494896.96,12152996122.88,8800479303.40,5408649335.64,2330864579.94,11061128610.63,8283904946.40,4979573507.18,2209204371.27,7233432140.90,5392830494.52,3457681784.98,1570223462.47,6738991739.96,5255362659.32,3485308078.04,1591157518.31,7196561820.04,5536608567.49,3318049097.85,1568662416.36,7287805698.29,5546588087.17,3572688632.62,1714467742.66,6824314146.37,5141280768.69,3518906189.74,1596584091.30,5878481622.78,4050102684.72,2597612917.58,1329829789.74,5197231723.97,3825843149.38,2500491123.90,1279499955.83,4123302332.72,2863504040.74,1904244209.79,944512655.06,3037371943.34,2111002652.49,1274229385.86,616415192.59,2008225107.31,1381931479.95,861786781.18,358825660.98,1432021522.04,687886150.72,1422842369.82,653680819.29,1226791369.33,517325498.74,419114120.95,212611550.05,423409049.85,200739481.73,388266317.95,191637511.88,356883937.57,169158890.35,345258000.00,178880000.00,412020380.00,269896034.00,211144582.00,187753334.00,0.0
3,二、营业总成本,9322929120.34,6012324623.80,2886258318.60,12424377071.79,8841216709.85,5738214911.05,2650868967.08,11100058170.83,7688626329.95,4906727426.92,2224550136.34,8815126052.72,6407398394.81,4016447386.75,1759597393.40,10008017784.39,7677351612.83,4974338987.88,2174835348.22,11824660837.54,7588358266.67,4833870747.01,2214388336.23,10499085759.74,7253914578.30,4598658551.32,2130955936.19,9487817425.11,7134557664.52,4441111170.91,2072584551.63,6464392008.31,4737055678.99,3014747035.00,1450658796.11,5939642742.55,4386798087.97,2913263708.00,1380895598.71,6586579844.35,4984066920.13,3197459054.48,1624100626.65,8204874775.65,5928684027.88,3799277758.59,1874829383.29,6888579029.55,5123999052.17,3418651062.57,1543200633.59,5761511394.04,4009014863.93,2626492729.95,1313356222.10,5081396154.79,3671304563.69,2422732308.80,1187091971.76,3726033186.86,2469084651.15,1638095426.52,798328278.49,2647861410.29,1739657816.07,1086390548.38,525080834.40,1708483471.42,1177074663.24,756604951.19,295959236.11,1181531360.63,524195020.03,1073868112.74,498642076.16,1002284180.22,398357681.28,336115370.57,175047960.12,320707643.55,0,314403759.74,0,291522692.15,0,0,0,285116048.00,0,0,0,0.0
4,营业成本,8356476137.19,5383069165.84,2573885971.05,10797983630.36,7723312242.60,5001772200.64,2292079279.43,9722305075.95,6764869776.10,4295804959.47,1931700851.69,7776976973.05,5729612990.18,3569177646.85,1534960279.47,8741873861.56,6830177704.95,4411055642.25,1901282771.45,10505773450.23,6740463147.92,4287157839.29,1947779784.71,9149984532.77,6377230936.41,4015283265.59,1837947464.86,8227906145.39,6135126197.63,3763761310.38,1766856491.59,5697850842.37,4176955854.02,2642177324.70,1272369398.65,5212893336.22,3859999108.04,2559131994.16,1219230325.81,5635902684.43,4239554055.68,2730272658.50,1376029205.96,6843371728.35,5140584794.98,3297449621.54,1625500579.39,6103215701.83,4562335121.96,3057620562.94,1370083070.72,5228526878.18,3655272300.23,2405017431.10,1206307945.72,4638910595.02,3338541417.17,2204906672.85,1071356144.18,3457095268.59,2318698840.90,1546318443.58,753504146.35,2466859324.69,1622848967.18,1015545485.34,492549654.85,1633275571.77,1125749342.21,722451528.97,291505354.27,1159049357.90,512593581.49,1050920815.26,488715203.05,985549440.09,394140522.01,328648479.64,170113425.44,309573902.36,0,304532489.41,0,278636964.09,0,0,0,247770941.00,0,0,0,0.0
5,营业税金及附加,310451282.62,212017836.19,109888200.74,468591556.44,293056888.09,187234891.40,92082509.92,373949700.61,268559565.03,175400010.41,81437634.68,266519158.30,111434049.80,67546198.74,28828383.22,151436485.26,129615545.99,79059111.61,29252373.81,170086656.61,127415856.46,65188665.30,25822089.68,122204436.43,94136671.32,55595487.42,20482083.53,99099321.63,105123361.13,64270173.24,18653795.26,63708310.90,51665058.73,33187233.57,13469157.88,55791507.00,45450990.08,30535788.01,13361622.81,66572155.89,53626853.68,30387928.63,11772972.14,61823650.98,49685843.83,34411778.63,16104706.33,61845246.36,43173711.66,31123633.50,15399706.13,54743229.31,39437430.96,25059899.70,12761125.70,44497295.33,33519027.23,21314569.35,11204826.96,41726869.26,28186814.98,19183433.00,10344923.50,30723870.47,21152738.03,12472085.51,6123036.99,20195742.40,15163853.84,9514676.64,3984014.14,17302056.36,8571151.38,16092511.58,7605710.37,12760414.25,5470638.31,4040381.44,2082022.23,4216259.77,0,3370102.80,0,3391735.64,0,0,0,26635945.00,0,0,0,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,1047.00,0,0,0,0,0,0,2240.00,2240.00,0,0,44213.40,1736.00,1736.00,1736.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831197.88,584478.30,0,0,0,0,0,33634.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,15077808.68,10171463.12,5578737.29,26021328.66,16139271.65,10700536.67,6033755.05,25036002.69,15426582.49,10610571.58,5841270.00,25577841.86,14186647.59,9392138.23,4744084.49,29300003.32,17558770.95,9841972.17,5402511.94,30403913.98,17451245.58,10204335.63,4898940.50,31280757.07,18793336.49,10003793.40,5158324.88,33130818.71,20682765.86,14693340.17,4669680.67,21594988.85,14051717.66,8967486.55,3522180.12,18788029.23,10824176.37,7311415.47,3317424.44,15806997.02,10222565.07,6258540.17,2753419.12,18706871.65,10311684.96,6681584.47,3464584.02,17258991.39,9694235.43,5651219.97,2303379.93,22129003.77,7014982.91,4279527.12,1400385.76,10337891.98,6428621.67,4212185.80,1474384.24,3295858.13,0,0,0,16533744.11,258675.61,116030.50,0,0,0,0,0,74129.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10709162.00,0,0,0,0.0
8,财务费用,640923891.85,407066158.65,196920207.21,1029922835.89,799454757.16,539137282.34,260673422.68,974961336.08,639770406.33,425031885.46,205570379.97,729767130.34,552204522.72,370331402.93,191064646.22,906265071.12,699998243.94,474382261.85,238897691.02,991991935.91,703028016.71,471319906.79,235887521.34,1015343502.54,763751394.08,517776004.91,267368062.92,1119989853.44,873598899.90,598501686.71,282402848.11,693384770.18,497486656.33,330414990.18,161298059.46,647941035.77,515422964.26,350292908.62,178994623.91,861757457.66,680663445.70,430539927.18,233545029.43,983639027.56,728251704.11,460734773.95,229759513.55,693533426.33,508082344.39,323542007.43,155414476.81,456112282.78,307290149.83,192135872.03,92886764.92,387650372.46,292815497.62,192298880.80,103056616.38,223915190.88,122198995.27,72593549.94,34479208.64,133744471.02,94566237.37,57672468.73,26408142.56,55012157.25,36161467.19,24638745.58,469867.70,5072182.62,3030287.16,6854785.90,2321162.74,3974325.88,-1253479.04,3426509.49,2852512.45,6917481.42,0,6501167.53,0,9493992.42,0,0,0,0,0,0,0,0.0
