,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7407360631.73,4445069218.98,1804370835.04,9353920049.00,6516908123.42,3836244176.48,1715641028.45,6799494508.90,4638874041.25,2462259874.74,1119308487.60,6361710631.93,4548246403.24,2680253134.54,1084340082.88,7157566732.64,4900126495.98,2894649417.66,1076655297.37,5809321748.00,3804391248.87,495591475.95,238617917.57,1179709870.94,836533201.76,537941793.29,247886213.91,1326663483.49,1035486981.14,645786854.58,346052187.96,1559173923.13,1168592092.29,759966814.16,357664199.44,1158640591.98,803679481.73,549147393.85,257908114.83,979878576.10,725370179.31,430990140.12,194966136.67,1031357296.50,818957406.74,535079407.15,256172803.93,1054125606.95,754510271.17,465755165.98,204177816.59,884541497.74,660617863.83,403377673.03,203152948.70,861444663.60,592874795.97,361394634.41,178449396.86,748373550.20,502854924.69,274415768.95,138253045.53,545713335.61,365103119.27,198338456.34,458544166.54,412695693.08,0.0
2,营业收入,7407360631.73,4445069218.98,1804370835.04,9353920049.00,6516908123.42,3836244176.48,1715641028.45,6799494508.90,4638874041.25,2462259874.74,1119308487.60,6361710631.93,4548246403.24,2680253134.54,1084340082.88,7157566732.64,4900126495.98,2894649417.66,1076655297.37,5809321748.00,3804391248.87,495591475.95,238617917.57,1179709870.94,836533201.76,537941793.29,247886213.91,1326663483.49,1035486981.14,645786854.58,346052187.96,1559173923.13,1168592092.29,759966814.16,357664199.44,1158640591.98,803679481.73,549147393.85,257908114.83,979878576.10,725370179.31,430990140.12,194966136.67,1031357296.50,818957406.74,535079407.15,256172803.93,1054125606.95,754510271.17,465755165.98,204177816.59,884541497.74,660617863.83,403377673.03,203152948.70,857738570.09,589172777.47,358344813.09,177812086.76,746328775.30,501581560.97,273390931.15,138124275.79,543243832.17,363185895.89,197102571.03,455906607.41,411777158.70,0.0
3,二、营业总成本,6493944589.50,4030712696.00,1729549243.23,8310526567.07,5838123544.27,3595544783.47,1651562596.24,5897754369.53,4147268098.58,2215457960.63,989614709.24,5047974221.39,3645167802.89,2175158033.42,932336052.36,5752533995.45,4003838690.75,2437696856.92,963412117.54,4807029950.99,3110044471.44,488583540.94,240044967.71,1169481389.76,838938226.05,534812245.85,252148285.29,1304409481.62,1022311686.67,640207080.05,347405455.37,1540089161.28,1132007393.10,737216388.37,348031060.85,1128074024.74,798303422.91,541801801.84,253670688.70,972269676.75,717175463.62,429285814.12,193173946.78,1037428692.47,811613606.41,530598959.97,253929997.35,1065931310.46,767343880.60,459811494.07,201657754.61,870766302.63,648461195.11,397209320.68,199932304.17,841047042.32,580077934.87,354450310.44,176367664.19,731221315.49,490437278.71,265522220.66,136905518.02,511160189.64,343682288.33,185434404.32,425107590.96,384857520.91,0.0
4,营业成本,5938772129.71,3659688184.19,1538638389.40,7520916551.30,5323093320.60,3256751762.84,1484022125.77,5396611476.50,3800693797.93,2002629780.82,877680179.93,4570781730.25,3292073957.15,1942246377.54,812121522.98,5189128542.56,3584806530.54,2166528758.19,832445268.73,4206347808.12,2683413893.12,449875345.05,217563647.84,1079910100.84,768189095.08,494832083.42,230528495.10,1223971487.60,956574361.15,598535422.28,321370963.86,1414097183.34,1064367237.17,692523907.70,323744124.06,1052008143.02,751923934.78,507520517.77,236690617.82,889172759.15,661061780.01,391920807.18,177335082.64,953921520.16,753340105.14,491610407.92,236390667.58,974876388.11,694664414.70,424531590.66,186976123.54,790947149.02,603509149.73,367777618.78,183490239.06,772576944.71,532614854.47,326879600.35,162765521.85,676590542.66,455413359.75,244967243.59,124683392.36,455824614.91,302642299.24,160555312.27,360791186.49,320780786.44,0.0
5,营业税金及附加,55523705.84,34922457.77,15842032.73,75120861.98,52978909.95,31420852.72,13507834.25,53050906.14,36745087.80,18368460.12,9388984.13,57047570.96,34198086.33,19459075.36,7272903.57,50212823.97,34116432.46,17712228.17,6014380.38,35859281.47,23102615.33,2497673.36,1456701.38,5079939.54,3680347.85,3050716.27,1483789.35,5944495.20,5155909.25,3119858.76,2093658.01,2244105.73,1772660.68,1453096.73,378758.14,2982317.13,2419262.46,2036602.72,901934.61,5086352.64,4255343.79,2907300.35,1549190.83,4086299.60,3570854.95,2314214.42,1030883.09,5691900.19,4370860.04,2490738.84,1139485.30,3458435.89,3210434.98,1746065.40,961078.61,4110179.94,2948728.31,1510892.31,379660.97,2136702.95,1254364.56,573152.87,526598.19,3417671.13,2850453.22,1404095.43,4400672.86,3513769.95,0.0
6,销售费用,32439137.98,21136937.19,10666080.96,48667485.13,27001689.61,18386244.63,8599290.29,37054074.51,27610318.84,17030288.16,8924162.32,32880148.45,22783054.76,14096171.92,6754086.20,36560146.18,26561911.47,16001992.64,7366523.77,22088213.25,7835434.43,13334053.74,5937264.13,31040672.99,21634178.38,12738204.89,5056293.87,30197507.77,22126237.85,14021103.03,6524161.18,32657566.23,21880291.62,14226686.39,8036905.18,24152804.18,15888932.00,10509719.15,5408113.07,19880145.55,14343413.18,9001522.93,3385931.47,18579315.76,13366154.23,8141007.13,3517673.47,22810609.78,16355830.22,10893163.11,4670121.59,17604591.15,12649276.93,9065778.64,5190336.13,15098073.11,10511795.26,6767178.66,4146212.48,10726891.25,6082681.19,3263105.16,1875303.80,8869435.84,6313787.37,3995284.01,8120856.16,8016119.59,0.0
7,管理费用,136843170.12,94046119.44,42367815.59,182875821.10,123182036.26,83135079.33,39470519.53,146653489.16,89312081.45,55324907.65,25290841.69,120324050.88,93463211.00,62356290.82,29856482.32,119261470.92,78547030.19,52492494.69,23829550.44,107403190.64,75143547.57,14702939.66,7439320.81,39675086.06,28920678.23,15126259.01,6908177.76,31218123.98,22675412.06,15092848.41,7040500.55,33964950.01,28176542.82,18177349.93,8506806.05,40260360.31,26167575.74,13898759.47,7304126.72,30587466.59,22747426.00,15212108.75,6749388.09,34506196.03,24990580.17,17219458.34,7535675.22,46165153.79,40608758.08,14641806.02,7067964.82,46998995.13,22283423.24,14691464.99,9089878.73,40333443.12,28455678.56,16881511.31,8714757.70,36266112.27,24027021.55,15046896.40,8064373.42,35013211.80,26748001.26,17095453.94,41449850.84,42606021.21,0.0
8,财务费用,319383522.44,215819585.32,115324452.77,406954625.73,302088374.38,202281003.71,101609295.36,254212584.73,178770324.56,116585076.89,60968568.62,246344160.71,189639002.26,130797421.90,69764234.20,337123266.03,263176269.52,175312498.43,85676398.72,430074433.71,317484972.35,3116360.79,2044307.72,8829074.48,7186433.97,5285531.92,2762876.60,9387783.06,6916735.15,4795216.97,2939882.37,6390776.44,4809022.05,3234246.89,1345408.00,10398267.73,8868467.15,6540824.70,3339038.52,14249457.60,11108565.49,7984909.78,4028598.56,21816934.29,13914749.14,8953959.87,4807660.08,14982186.91,9112928.25,5055324.07,1487764.53,10284533.93,5028563.09,2148215.63,1029487.23,8928401.44,5546878.27,2411127.81,361511.19,5501066.36,3659851.66,1671822.64,1755850.25,8035255.96,5127747.24,2384258.67,10345024.61,9940823.72,0.0
