,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,13544053454.88,9736873427.15,6673452653.30,3140439536.99,13632478995.19,9796758423.02,6645005224.51,2941175383.31,10035632884.24,7012383212.94,4614194284.14,1772497200.85,6395592887.54,3997972317.39,2611083557.61,1025800262.15,5659165544.18,4110251111.37,2665702688.64,969746946.95,4868705484.37,3533930201.36,2579125671.60,1232627296.32,4707563659.70,3426215298.00,2279678208.46,369511892.17,1804236988.45,1433053866.96,968372554.81,397411151.99,1777703844.83,1382423825.21,967651195.56,413451329.55,703505669.15,516525037.10,382066284.07,144637109.51,661173909.19,557612465.01,432946639.57,161969503.02,783579332.42,648585529.76,420226500.00,143308354.68,703258742.25,568385169.22,426090653.42,135945598.76,604873159.29,472938639.22,317769591.28,119003834.05,493616022.43,395888559.49,285931277.27,90393644.82,361515300.53,301760859.76,197713372.91,65386154.85,305690385.13,259042633.24,162229586.41,38924310.16,281830835.14,235679276.63,161205456.37,50673569.97,268175931.35,136816279.16,237674691.55,121430734.15,257946752.02,114685258.98,214070678.99,106589513.65,141844548.00,37420154.88,86145578.00,33836109.04,71653317.00,29930500.00,45463000.00,17693353.10,58879282.79,43688751.88,0.0
2,营业收入,13544053454.88,9736873427.15,6673452653.30,3140439536.99,13632478995.19,9796758423.02,6645005224.51,2941175383.31,10035632884.24,7012383212.94,4614194284.14,1772497200.85,6395592887.54,3997972317.39,2611083557.61,1025800262.15,5659165544.18,4110251111.37,2665702688.64,969746946.95,4868705484.37,3533930201.36,2579125671.60,1232627296.32,4707563659.70,3426215298.00,2279678208.46,369511892.17,1804236988.45,1433053866.96,968372554.81,397411151.99,1777703844.83,1382423825.21,967651195.56,413451329.55,703505669.15,516525037.10,382066284.07,144637109.51,661173909.19,557612465.01,432946639.57,161969503.02,783579332.42,648585529.76,420226500.00,143308354.68,703258742.25,568385169.22,426090653.42,135945598.76,604010769.14,472578593.00,317657974.18,118896715.84,489652172.78,395336961.41,285528442.45,90196394.64,359673283.66,301527908.51,197435357.78,65339710.53,304821040.18,258961179.76,162183321.33,38992278.32,275796874.38,235144856.45,160855642.62,50644382.15,264001914.98,136505843.72,236826021.04,120981425.36,257390625.75,114397808.08,207301056.23,106089744.71,124282418.00,35852303.20,75672662.00,33619980.56,71224461.00,29922200.00,44968000.00,17408211.69,57500012.15,43658659.93,0.0
3,二、营业总成本,12896435220.56,9216949413.46,6210439332.54,2859494491.00,12600380975.90,8833124642.76,5902850034.11,2602928771.10,8957462589.01,6145561925.17,4014255300.73,1564721911.83,5812079262.25,3757463902.44,2382438243.29,958403652.63,4692072278.38,3493196858.88,2350529024.87,895742249.86,3850063849.03,2846422588.63,2043151987.17,991162714.61,3750580839.69,2671951443.07,1708547293.25,350484918.79,1729929561.34,1362668305.90,919092005.09,391704296.46,1726177544.93,1332504647.06,928431844.77,406994605.98,723050355.03,515421615.56,389759599.10,152581876.43,703918423.32,548299627.83,427135953.61,160198560.51,777734302.24,635272871.68,407169440.41,140996355.11,690741800.93,542845764.07,402265671.38,131072309.84,564688101.24,444972083.00,300711643.57,117584514.45,467554360.21,374863943.21,272774528.73,89426611.56,335438039.80,279234676.00,191188135.04,71109132.13,320508265.76,263563755.35,167948209.78,46146802.40,317595174.87,226668572.66,153177100.91,46290549.53,255644927.30,128881393.42,217778248.06,113722069.57,234294908.98,101620199.96,186489599.37,98481031.74,119410118.00,0,73495485.00,0,67081482.00,0,0,0,48767647.85,32355141.85,0.0
4,营业成本,11161587376.80,7902508394.87,5296688151.80,2494263077.45,10696874185.22,7486334387.84,5051218424.31,2268228192.59,7536997211.92,5199460024.53,3387663156.42,1276370044.10,4687807045.40,2989353265.37,1915669353.30,758942380.05,3876910361.38,2904167089.84,1968787124.17,737321893.91,3217201916.13,2381165130.86,1738142460.94,838423536.83,3099445460.94,2236116750.47,1436650634.32,306549482.48,1522191871.84,1214525934.49,821451084.77,349203300.19,1526011298.57,1193066455.43,836503819.55,369911012.78,582391942.04,410349615.75,317120490.41,118755917.79,552247903.44,435433998.10,348698606.71,124849736.86,610189216.35,502801437.99,327885080.87,107228014.04,561249004.87,448443059.46,336986398.63,101637574.19,441412838.59,350899800.42,244229450.57,96223075.75,381181404.94,312543713.13,233353533.50,71926836.85,245671746.45,208985907.74,151205286.12,51184458.75,255555865.59,214216214.10,137056850.02,33171800.83,244780298.86,192521193.23,129739958.76,40032568.89,213912022.41,110890835.78,176063628.90,98799010.93,196662774.39,83856298.49,160611411.64,83323423.65,99441029.00,0,52274162.00,0,47130167.00,0,0,0,34015846.92,26923477.97,0.0
5,营业税金及附加,295544850.59,219260259.68,169120067.92,59235729.37,247222665.52,172961166.28,109142530.80,52448745.48,202947298.20,152423736.45,105827811.69,45685454.43,137266294.61,53801495.38,30893936.37,15778705.80,109952329.97,70720026.41,46549411.34,16815947.99,59316467.41,39997354.23,29030113.60,13495275.20,55831777.27,42146737.22,28040140.56,289854.81,2294954.16,1784543.25,1155771.13,337956.12,2715002.89,1627888.58,1105418.21,554573.38,2562129.75,1247241.95,754653.76,289252.51,2455748.01,1876608.93,1166893.97,360767.26,2394900.59,1148572.83,731192.75,62812.01,1568663.76,222319.43,120721.16,79449.86,2570757.18,1569469.92,982452.07,77495.27,166721.34,96972.94,66419.61,16689.34,140943.19,37957.97,19495.58,2822.08,107186.80,75147.45,61454.20,51702.80,328838.24,307933.40,279752.66,105130.85,613311.73,268477.49,1401306.36,532073.20,572901.21,61204.69,985554.19,344982.73,246523.00,0,391132.00,0,312347.00,0,0,0,5344502.98,5431663.88,0.0
6,销售费用,153067397.43,120281451.18,101936894.34,55099753.68,189140388.14,136425196.24,96016709.21,42952468.58,150222401.58,114602400.68,75143723.67,33646013.93,145584972.98,110805836.87,77291921.30,37005938.96,116915781.54,93891131.01,62417358.24,23216734.70,99059048.36,79551601.84,56711957.70,22643421.13,106654387.05,70056990.75,48634200.68,16000894.21,64565773.20,53843254.55,33089166.12,13118998.66,72407848.60,55455599.49,33263634.85,11611694.26,58835399.71,46171752.12,29069600.68,14053055.87,62255072.31,46965056.91,31944782.36,15331304.23,52765088.75,42377261.53,24847556.62,11249663.11,45349275.41,28434337.25,22063080.26,10266436.84,39872329.03,32607065.90,17877055.95,5448080.98,24672437.47,16996143.29,10993295.53,4283869.13,23212542.76,18339530.38,10455186.18,4672976.38,20624872.77,13988722.20,8944162.68,3839003.39,23086256.39,15195651.49,9031061.90,1121764.71,14734502.72,6749514.99,14742421.32,4496030.31,13193110.78,6458124.38,11508425.94,5395105.37,5961349.00,0,8046001.00,0,8339653.00,0,0,0,4292262.84,0,0.0
7,管理费用,521707879.42,346241778.39,258496850.55,107892396.55,520495444.97,330114524.91,243232118.47,115977407.71,485407422.50,294394563.75,187731937.21,90595280.16,384321176.90,272189654.33,170727291.20,87174671.27,376735563.17,262386036.29,173696492.06,70287110.73,302229923.91,212612963.67,126880886.01,64316467.19,305168527.44,189861699.91,114340826.48,16716873.92,96072098.45,59355376.08,40607958.76,18409013.11,88147017.70,52805925.77,36432113.69,15202819.86,51611230.82,39170122.80,27164050.33,12047295.54,52284613.89,34657194.45,23776593.33,11305722.04,59813437.91,50315637.15,33961177.68,12598753.44,44270634.69,34264371.57,21159112.28,10291948.19,48672587.32,35821072.16,24035582.53,10429274.84,35696691.61,27952637.51,17245641.84,7751924.03,46703147.02,35903002.93,19245872.53,10183712.83,31644253.70,21372341.20,13473166.16,5321239.64,36098773.42,14158373.34,10849098.28,2771680.18,16142212.65,6540370.72,21668130.42,8152871.99,20554363.54,9714106.53,13574822.27,8055159.76,12240661.00,0,12574397.00,0,13793358.00,0,0,0,4209017.55,0,0.0
8,财务费用,636536479.53,525929463.13,304722337.91,89201692.40,704289467.60,599720951.29,367116194.37,128012776.48,508952876.18,375181390.46,248356701.07,118273940.02,426944760.46,312788151.86,178956082.09,62307070.80,212854009.19,168413088.34,105635540.57,47726817.93,172265179.03,128540308.85,91105634.11,51603610.42,176501702.93,129031937.37,79044366.87,10882665.53,34933066.70,24391582.21,15679136.10,8526442.37,33812024.73,25433678.48,16980233.34,8619264.43,35137133.15,27018447.58,19080733.69,7436354.72,33062919.96,24968316.77,17345397.87,8351030.12,44642524.74,35793249.39,22580459.06,9857112.51,37773440.99,29702028.85,20156711.54,8796900.76,32159589.12,24074674.60,13587102.45,5406587.61,25837104.85,17274476.34,11115638.25,5447292.21,19709660.38,15968276.98,10262294.63,5065162.09,12576086.90,13911330.40,8412576.72,3763055.74,13301007.96,4485421.20,3277229.31,2259404.90,10242877.79,4432194.44,3902761.06,1742083.14,3311759.06,1530465.87,-190614.67,1362360.23,1520556.00,0,209793.00,0,-2494043.00,0,0,0,906017.56,0,0.0
