,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,79742648.16,61976438.24,28785050.87,105225957.21,68982940.09,46160870.44,27023861.24,195305726.71,139147734.31,79709203.56,30379094.28,375207065.81,333726646.90,210347880.87,133346556.41,246867894.03,161260323.76,50459891.29,17823490.78,121943044.66,69181617.82,43102329.00,14363265.86,82656575.60,56443164.32,37572717.62,13025108.92,82003499.07,52287339.42,33016825.07,14311577.28,75484862.40,57123534.38,27523997.28,7017206.06,52518487.50,33706564.96,22304249.32,0.0
2,营业收入,79742648.16,61976438.24,28785050.87,105225957.21,68982940.09,46160870.44,27023861.24,195305726.71,139147734.31,79709203.56,30379094.28,375207065.81,333726646.90,210347880.87,133346556.41,246867894.03,161260323.76,50459891.29,17823490.78,121943044.66,69181617.82,43102329.00,14363265.86,82656575.60,56443164.32,37572717.62,13025108.92,82003499.07,52287339.43,33016825.07,14311577.28,75484862.40,57123534.38,27523997.28,7017206.06,52518487.50,33706564.96,22304249.32,0.0
3,二、营业总成本,109346599.94,79608441.59,36867624.36,1951984876.32,1893190325.58,1859731062.15,33102740.94,190120619.56,136096322.33,79614211.28,39276924.69,563000709.70,411819530.21,255733322.96,154705407.08,291033771.53,180952143.89,64727421.00,27569976.22,122314976.22,66186699.47,39946538.16,14523478.66,73856561.10,49629988.84,33465670.30,16630136.03,69246425.26,42002791.73,26680148.84,14516143.88,51959693.27,38968371.22,24059677.94,9421310.85,31468843.04,22553331.93,18970862.47,0.0
4,营业成本,63600740.08,48387829.33,20942595.43,78573604.08,51361516.60,34156691.69,20421254.47,115124771.38,89397214.86,47891085.91,22792205.61,379478695.90,335155202.16,205226828.47,129610880.04,197232767.72,128177361.00,30568793.55,12164079.01,76490173.67,41362549.22,23780852.32,8118141.15,45847720.80,30534886.62,20843096.05,10115826.86,47562270.99,27295460.77,17046850.47,9728135.05,33052590.23,25223941.08,15439961.11,5345696.69,20674190.03,15188290.53,9433588.95,0.0
5,营业税金及附加,324382.77,275714.43,104321.50,600986.52,341023.72,264272.82,70706.09,664709.25,426013.60,333265.84,103983.55,828338.31,190259.16,169434.12,172367.95,348490.07,232328.86,202904.71,79981.54,156470.11,20254.77,4909.45,241.58,127563.65,26399.37,26312.72,10041.02,11447.62,0,0.00,0,0,0.00,0.00,0,0.00,5005.03,0.00,0.0
6,销售费用,3200352.87,1952530.90,1000406.02,5999850.47,4291697.17,2247515.64,986720.72,10685792.70,7114352.78,4993272.09,2227115.06,26995364.44,16115400.55,10978906.80,5187017.12,22296435.29,14576778.60,9529729.32,3863880.98,14429672.62,8940957.54,5915251.89,2197188.89,11194183.78,7024990.50,3996973.65,2382580.85,7072517.93,4387919.17,2622399.96,1026028.87,3605843.67,2403873.19,1602566.67,480989.80,1504615.38,1910949.37,6033413.35,0.0
7,管理费用,28990415.97,18870129.84,9678663.97,44832650.73,28505066.84,19718129.40,8303463.12,41767545.63,29366711.18,19752688.08,9579265.40,66493696.01,43712603.20,27109001.13,14249464.69,48744997.94,30427958.84,19788976.41,9475992.34,30799413.37,17910730.88,11957332.16,5127367.42,22612104.70,15714367.18,10999957.16,5553443.81,16781903.66,11843561.18,6874210.36,3204677.20,12528293.48,8740326.66,5911127.17,3064281.36,8247652.76,5279343.32,3256625.05,0.0
8,财务费用,11929328.44,9258791.26,4270493.28,20974717.49,12442880.03,7067177.98,3270289.28,17362534.62,9708888.52,6960235.36,4574705.07,15754796.74,13048563.05,12723134.29,7037299.06,12590327.47,6236440.40,3564754.71,1986042.35,-1803266.67,-1928294.36,-1592309.08,-919460.38,-5631132.36,-4162089.51,-2892103.96,-1431756.51,-2701253.99,-1710382.04,-49544.60,557302.76,1750398.85,1620356.25,1047001.62,530343.00,1035382.21,140201.09,129570.85,0.0
