,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,20151231,20151231.1,20141231,20141231.1,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,231182700.00,147121055.56,286105570.99,199430600.00,228559194.83,189803140.64,181157274.88,181157274.88,186529524.50,186529524.50,200055049.87,0.0
2,营业收入,231182700.00,147121055.56,286105570.99,199430600.00,228559194.83,189803140.64,181157274.88,181157274.88,186529524.50,186529524.50,200055049.87,0.0
3,二、营业总成本,0,96750680.45,198984693.05,0,174233343.18,139986425.57,164190762.90,143990447.70,140905170.81,140905170.81,148253012.43,0.0
4,营业成本,0,69794884.27,146085028.67,0,122396842.58,95347215.65,95487515.47,95487515.47,100467035.54,100467035.54,97149224.44,0.0
5,营业税金及附加,0,2691217.93,6243428.67,0,4989946.88,3979198.79,2675954.83,2675954.83,2239242.02,2239242.02,3468045.53,0.0
6,销售费用,0,8098592.59,15364976.60,0,13019555.52,12306450.68,10687253.00,10687253.00,8003729.50,8003729.50,8734916.57,0.0
7,管理费用,0,8278805.00,16196603.55,0,15690441.38,13760634.88,50425892.34,30225577.14,33279590.38,33279590.38,34647719.66,0.0
8,财务费用,0,60921.17,-1281334.39,0,4506263.49,320890.03,1848220.20,1848220.20,-838922.41,-838922.41,156600.84,0.0
9,研发费用,0,7826259.49,16375989.95,0,13630293.33,14272035.54,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,0,3065927.06,3065927.06,-2245504.22,-2245504.22,4096505.39,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,-119768.77,211712.60,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,82581800.00,53218193.76,81025067.38,48841100.00,51002063.84,33367221.45,16966511.98,37166827.18,45624353.69,45624353.69,51802037.44,0.0
16,加:营业外收入,0,23051034.89,38274526.43,0,31586437.24,26591988.42,13513506.03,12599082.20,813207.65,813207.65,4854296.08,0.0
17,减：营业外支出,0,2203536.83,5500067.21,0,5368847.66,5187188.21,4229360.13,4229360.13,3233021.80,3233021.80,1206549.84,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,494112.76,494112.76,88177.97,88177.97,182309.71,0.0
19,四、利润总额,112967800.00,74065691.82,113799526.60,75517400.00,77219653.42,54772021.66,26250657.88,45536549.25,43204539.54,43204539.54,55449783.68,0.0
20,减：所得税费用,0,10610773.44,15971149.50,0,11633573.43,8418994.80,6705341.58,6705341.58,5544758.40,5544758.40,8747800.42,0.0
21,五、净利润,96762000.00,63454918.38,97828377.10,64997400.00,65586079.99,46353026.86,19545316.30,38831207.67,37659781.14,37659781.14,46701983.26,0.0
22,归属于母公司所有者的净利润,96003500.00,63295369.39,96986038.12,64701700.00,65779061.06,46963433.22,19545316.30,38831207.67,37659781.14,37659781.14,46701983.26,0.0
23,少数股东损益,0,159548.99,842338.98,0,-192981.06,-610406.37,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,
25,基本每股收益(元/股),0,0.700000,1.080000,0,0.730000,0.520000,0.220000,0.430000,0,0,0,0.0
26,稀释每股收益(元/股),0,0.700000,1.080000,0,0.730000,0.520000,0.220000,0.430000,0,0,0,0.0
27,七、其他综合收益,0,-1490.56,-17920.82,0,44133.80,-22496.08,-7744.39,-7744.39,0,0,0,0.0
28,八、综合收益总额,0,63453427.82,97810456.28,0,65630213.79,46330530.78,19537571.91,38823463.28,37659781.14,37659781.14,46701983.26,0.0
29,归属于母公司所有者的综合收益总额,0,63293878.83,96968117.30,0,65823194.86,46940937.14,19537571.91,38823463.28,37659781.14,37659781.14,46701983.26,0.0
30,归属于少数股东的综合收益总额,0,159548.99,842338.98,0,-192981.06,-610406.37,0,0,0,0,0,0.0
