,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,26149430652.42,16428235097.23,10806566370.89,4347918104.26,23665688106.22,15030729066.20,9814041352.48,3617652691.40,18844458053.78,11723294881.29,7464664934.38,2648612419.36,13329094010.82,7968634527.28,4949746889.51,1782728113.94,10077833438.49,5830194178.29,3468887211.13,1202598595.55,7331881449.46,4647473079.69,3042521916.96,1144820982.71,5410094042.80,3259172104.41,2031589599.46,788467237.58,3531214471.62,2192882979.01,1296870812.88,498029565.17,2205208207.08,1460699765.06,894260544.45,328634906.66,1516275445.16,957975121.68,570649139.52,212729003.42,835942072.07,518260863.69,299015862.00,129896906.78,632018390.77,444354759.21,264817613.74,79182563.64,405185173.71,257689679.09,139893683.98,50910017.09,445538267.00,293144590.50,0.0
2,营业收入,26149430652.42,16428235097.23,10806566370.89,4347918104.26,23665688106.22,15030729066.20,9814041352.48,3617652691.40,18844458053.78,11723294881.29,7464664934.38,2648612419.36,13329094010.82,7968634527.28,4949746889.51,1782728113.94,10077833438.49,5830194178.29,3468887211.13,1202598595.55,7331881449.46,4647473079.69,3042521916.96,1144820982.71,5410094042.80,3259172104.41,2031589599.46,788467237.58,3531214471.62,2192882979.01,1296870812.88,498029565.17,2205208207.08,1460699765.06,894260544.45,328634906.66,1516275445.16,957975121.68,570649139.52,212729003.42,835942072.07,518260863.69,299015862.00,129896906.78,632018390.77,444354759.21,264817613.74,79182563.64,405185173.71,257689679.09,139893683.98,50910017.09,445538267.00,293144590.50,0.0
3,二、营业总成本,22996746203.46,14841856899.77,9650560173.11,4251849773.85,21581614670.44,13709855396.51,8785298691.03,3408142945.83,16919172999.60,10666539007.22,6677841591.33,2532178698.53,11905313751.65,7209873734.83,4390573419.20,1696852178.02,8884801956.74,5197526829.58,3100005740.53,1136952462.61,6412768155.44,4096125929.35,2626646337.19,987014824.77,4484001190.10,2692052219.44,1688737521.83,674123977.71,2924298493.48,1854666091.01,1097639440.64,443347074.46,1870266206.55,1234300793.67,758571468.59,295027420.50,1277038282.59,831345213.29,498652854.07,197571148.50,744993476.23,470083403.49,271604497.85,125166784.45,550471411.19,376083946.11,230949005.96,73814373.17,328224356.95,210652144.98,121020460.48,51339894.61,420441998.24,259384808.89,0.0
4,营业成本,15396193940.44,9696883741.65,6443429151.03,2719715306.27,14871181066.69,9563851634.78,6230120445.06,2207716754.78,11639494423.21,7135008488.79,4520040801.14,1595885119.46,8303330527.99,4896834064.18,3046785118.86,1092805341.89,6326729830.19,3604511249.50,2145251631.17,747062083.17,4535434866.81,2893366049.16,1889810162.67,666508253.01,3093424246.12,1845258095.84,1138758255.50,455317949.40,2024408961.38,1266358555.21,756705697.54,298068983.63,1273054979.38,866086435.68,526147755.11,189841253.94,860147255.85,556344037.28,329947315.69,123225849.36,511547595.33,320126727.71,181632798.92,77656127.25,386541826.72,270913102.89,165611545.54,49485426.05,238461729.68,152195742.72,83639847.64,30839528.03,294800132.11,193968349.19,0.0
5,营业税金及附加,182582118.36,101317597.41,64190849.22,23874799.92,192381330.58,104005456.03,62692261.97,20096268.10,141633153.19,83288603.07,54023359.42,18580686.43,85107746.06,51294526.06,30430834.82,11974897.26,78699315.28,44042708.26,27351897.29,12211443.65,61410782.50,41267809.25,28526831.39,12848659.39,55153601.19,28967405.22,18442350.48,9872358.85,27289342.50,17811365.31,9463105.62,3482035.70,17227726.31,10401952.52,5992899.65,2382414.24,9441419.35,4986975.59,3590251.90,1315896.66,5407507.56,3427362.02,2122181.11,830648.85,3928452.96,2480450.99,1381418.31,583205.49,3250052.87,2058551.26,1135702.51,456019.99,2404898.59,1114349.13,0.0
6,销售费用,3952947275.82,2539969197.39,1539714255.33,655869241.60,3365380947.78,2076706752.34,1252741900.83,565570425.04,2416699706.00,1591164605.13,946818977.03,403620472.29,1638140112.84,980503448.04,578257111.87,254657755.58,1142764719.85,697718959.08,389070954.75,146245938.87,680836838.85,414282545.68,245635008.93,100351943.04,564544190.77,357894654.23,244689701.99,94010036.06,461382631.82,269341556.05,150060759.49,60026794.74,299484499.40,175023462.15,107051209.54,49198838.97,224607629.57,139103768.63,84432271.92,36505898.15,133064007.18,82453088.37,50624102.61,25664757.19,76310159.14,49362866.12,31192099.93,12283969.81,39250233.21,26385225.87,17413218.13,8287984.49,41389646.39,23396956.89,0.0
7,管理费用,740880944.67,559594952.94,346919167.36,148771651.74,632968594.64,477344075.64,1134328456.62,467075141.86,2308406879.77,1597502753.02,1018690379.20,478853735.37,1831477357.29,1187372179.52,686703967.54,313527283.43,1234368469.87,827465368.05,501568369.07,220051056.11,1077457344.32,718136309.16,439119764.29,205747307.46,693282255.03,415215620.19,252735106.40,100663678.82,385612940.85,272510647.97,157199752.79,70778012.31,264044362.47,168350299.64,104629083.93,48988222.67,179333634.15,124955300.78,76526083.12,35462656.85,93657293.26,65946820.57,40979504.58,23079224.81,91350676.19,51849215.79,31587847.48,12102380.85,48576518.38,32588042.97,20881464.86,11436637.25,67876147.38,36179353.29,0.0
8,财务费用,-70077580.11,-78608078.36,11045548.40,117284844.28,-123167962.74,-189724920.01,-22880395.85,120852117.44,167431921.69,108763323.85,48639551.95,9861307.62,-81887001.77,-33439424.32,-22092119.71,5484056.14,-90042378.12,-64587342.21,-15569165.39,-8564667.71,-21729263.16,-20960342.39,-15428329.05,-11138672.43,-20962705.47,-11942853.22,-1925040.49,2417553.90,-12342881.59,-8505196.60,511672.92,-1363805.98,-10268570.01,-8997256.56,-2460201.95,-1294444.60,-7830860.19,-4939759.43,-2208846.33,-1801939.36,-8013199.92,-7599665.34,-5789724.81,-2833976.44,-9451739.10,-3562277.59,-2731595.38,-640609.03,-1017209.97,-252639.65,268541.38,319724.85,1921764.18,1053896.44,0.0
