,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7359844403.56,4801452380.18,2341743114.13,10993780615.16,8477897916.44,5416433586.89,2220187568.64,9358384719.85,6524012972.78,3911762111.38,1815946032.95,6916555472.08,5351511925.86,3412621474.91,1633897107.45,6340587189.57,4158522507.83,2448580192.10,938995312.37,4374296818.21,2868289097.03,1711130207.54,623901585.21,2683833943.94,1577853086.60,1036080038.56,449860079.13,2112137830.34,1292423959.37,818161283.55,327418692.14,1608439559.09,1024996030.27,633464276.31,262742700.91,972011806.67,641213685.62,399073665.28,152625769.35,684458385.94,484933942.97,293795331.65,122877087.53,523151395.77,347234161.50,222315624.92,84958463.73,350247410.80,217183822.19,115519801.36,53838190.35,229730141.28,149199544.73,76790935.23,37701223.40,130047165.18,81720593.27,56131577.77,26048375.15,83897360.55,36762862.08,22451108.87,9929549.85,28204858.91,14682774.08,6813077.16,2982703.50,48909312.27,42957907.61,43000292.70,19599148.82,123411365.52,59432738.95,164616322.92,99987544.23,354949821.12,184432550.59,405485404.49,163671575.95,294403660.97,142936924.41,256722435.52,194339973.01,166930596.08,0.0
2,营业收入,7359844403.56,4801452380.18,2341743114.13,10993780615.16,8477897916.44,5416433586.89,2220187568.64,9358384719.85,6524012972.78,3911762111.38,1815946032.95,6916555472.08,5351511925.86,3412621474.91,1633897107.45,6340587189.57,4158522507.83,2448580192.10,938995312.37,4374296818.21,2868289097.03,1711130207.54,623901585.21,2683833943.94,1577853086.60,1036080038.56,449860079.13,2112137830.34,1292423959.37,818161283.55,327418692.14,1608439559.09,1024996030.27,633464276.31,262742700.91,972011806.67,641213685.62,399073665.28,152625769.35,684458385.94,484933942.97,293795331.65,122877087.53,523151395.77,347234161.50,222315624.92,84958463.73,350192892.00,217165456.56,115519801.36,53838190.35,229684451.95,149163014.76,76766925.92,37697623.40,129865026.89,81565278.03,56073940.34,26025622.26,83880952.32,36747552.00,22442495.74,9929549.85,26232245.15,12607202.57,4840463.40,0,49029156.91,44063774.55,44060633.52,19598438.97,123184682.90,58621024.10,162252466.71,97206208.15,354076593.07,184400513.57,405226286.57,163327215.91,292257941.46,142084833.67,255250868.74,193560072.92,165599636.26,0.0
3,二、营业总成本,6926081549.71,4501034516.63,2163474589.42,10283590784.48,7491985299.40,4704461468.27,1853102352.91,7987664033.85,5602597269.82,3378310680.99,1577899140.67,5726430082.62,4526205214.63,2903245652.68,1405386867.21,5300209007.60,3438620168.91,2007184321.07,751722831.19,3442466057.22,2279440978.07,1347389367.99,473255300.76,2009346429.73,1150051374.78,775900941.64,342917228.50,1617109667.73,984202451.71,625238612.04,249903932.08,1247751886.36,798413138.46,488595642.43,207188039.38,732527692.85,475454723.88,299286701.10,114729902.02,511816413.46,356302156.84,212086914.39,96578974.74,390658928.29,250867967.84,161462947.22,61782641.32,246122405.36,152507028.69,72309394.21,34844688.36,176631492.93,116960286.81,59290417.19,30311236.90,97296971.26,61110425.88,43011458.21,20118725.17,53747456.48,21804946.43,14022507.37,6359955.44,4289797.38,11745553.29,7000308.88,4038106.97,114765258.12,63133954.07,57823003.08,25218761.61,173667632.02,73921173.45,182217907.29,100490305.45,332085908.21,162093275.48,346081953.23,139880838.28,243492900.30,118430774.13,203711910.96,150174133.90,128851957.24,0.0
4,营业成本,5545284314.10,3612790298.85,1760892300.64,7949709179.57,5846189253.06,3624337635.34,1430716658.98,6461821565.13,4584472557.43,2719251639.58,1315303291.94,4642212838.75,3754427749.69,2391399644.85,1198734320.22,4404209791.67,2793059554.48,1566101781.86,622043039.89,2865405686.16,1939417401.02,1129009336.99,473255300.76,1739529049.22,959074046.85,637838633.34,289838707.34,1299797947.65,789790992.94,495184826.37,194167629.34,1017003805.00,646827720.53,392345420.94,165436242.79,628614258.26,412094703.58,254561082.09,92287140.22,405013633.35,292468452.63,169746166.35,78530089.42,309491917.82,196253168.74,122962377.65,45055202.69,196582535.04,125348444.34,52048622.98,26685122.51,147573261.73,100953509.41,50596805.10,25810042.97,82916956.45,51834004.34,36757880.62,17265029.25,39971402.19,12777682.50,8497879.87,3805553.08,9304301.54,5172948.00,2005986.62,0,46532318.12,41106538.95,41030692.50,18051144.63,117082069.78,57951944.37,147133481.97,85823274.49,265388766.55,131225343.48,294459324.84,119331293.46,215500381.51,107701607.11,183057299.76,135264684.90,120575416.28,0.0
5,营业税金及附加,57951596.98,38089834.29,19476887.05,92157637.18,69459863.22,43732128.08,18415461.30,89994003.94,60626727.20,34996516.63,17537869.15,75809338.95,42970527.40,35549187.82,20450098.06,69943858.95,46691277.72,27585128.02,12051541.14,43760600.75,27946168.60,16929025.08,5785014.09,26546641.12,15867785.64,10116353.90,3818253.69,24898274.95,16508099.21,11247996.18,4649532.36,19034988.23,11947808.31,7830415.96,3243717.07,10037748.83,6234973.33,4004666.43,1692095.94,8243110.91,5832230.00,3833900.22,1431796.28,7816474.54,5196567.58,3450501.85,2888739.30,5827152.46,3004148.95,2590420.42,900712.80,3673933.38,2214104.18,1306349.80,779446.39,4147510.49,2458481.51,1522479.43,457620.80,2015689.83,1382395.18,802962.94,325309.28,823857.47,341150.11,126048.66,0,483649.24,262961.66,262961.66,0,496581.90,-98693.36,156423.58,765630.49,1554572.19,1908370.27,1658289.57,698701.69,636096.13,202532.87,560568.65,706562.00,653467.09,0.0
6,销售费用,115766628.17,74110908.90,41044662.92,257822801.51,214811024.19,128255483.35,50654231.30,155704264.47,86052707.91,52118080.50,18856377.15,117298830.59,80154566.61,39475944.73,16700882.97,58253411.91,37196852.88,21590010.16,11148384.50,35687739.18,24793047.64,14505776.87,5771021.76,27901843.79,17943382.54,9309859.96,4436352.53,16388349.32,13712794.81,7118219.79,3536795.22,12876823.72,9628651.05,5849795.86,2699115.81,11643150.86,8267149.20,5291685.04,2625020.12,8692305.69,6319554.26,4085305.83,1280725.25,7173460.43,6107959.97,4444064.77,2228963.33,7670441.38,5908293.73,3967697.51,2152158.74,3923458.11,1831222.00,180104.17,45483.60,336136.07,349450.50,327644.90,197101.38,1000326.20,764146.57,503414.79,242676.23,690302.45,461906.80,262812.95,0,5486495.10,5243069.32,5209453.10,1500521.78,10409149.21,4194325.10,13508796.72,6668191.25,16024102.81,6508453.47,11999933.37,4263152.11,8736302.63,2754409.67,6505745.86,5180446.16,3907979.81,0.0
7,管理费用,603259925.64,379257585.17,177374035.97,888199260.63,658518970.78,503896994.80,201291208.25,828915368.11,530829648.63,346472365.20,136531827.58,546080941.65,386549115.92,256568995.25,87192001.69,484455486.43,352399152.45,253282032.69,48446970.67,276961885.63,119220469.35,71015017.00,30062113.84,114450077.76,80520986.51,49306219.24,24493562.70,107907055.57,79206847.95,48839150.59,22768872.56,102669667.05,77321627.21,48997429.61,23549844.13,40381369.31,22356216.19,15142928.02,8390003.94,33081416.21,24398726.01,15411767.11,6219608.28,22241944.70,14597558.08,9652567.41,4394153.41,14592270.06,7627647.69,5515431.35,2492649.40,14935832.96,7542910.36,5052529.02,2739985.83,7163103.10,4237716.49,2886076.33,1507880.75,6786689.09,3799480.26,1986825.13,831729.18,-10766253.12,3028971.07,3177164.04,3433332.15,47805286.90,8955730.99,6663838.24,4649349.37,41780965.82,7497022.36,15007512.91,5410038.39,35455764.05,14411818.48,25960994.54,10526822.03,11981928.58,5103757.77,8862210.13,4595372.92,2818808.70,0.0
8,财务费用,534522560.41,338857078.81,152418388.28,630079164.10,468134706.08,302099460.53,152024793.08,436869941.23,315217326.59,199990293.76,89738437.65,333057108.48,238102154.46,156137336.29,82309564.27,266077969.77,189600210.15,119484095.55,58032894.99,174584685.21,123718124.40,71584444.99,28906283.14,63982916.65,37989833.25,30674535.21,20330352.24,119904849.97,84990066.80,62848419.11,24781102.60,72508460.53,52687331.36,33572580.06,12259119.58,38143325.47,26501681.58,20286339.52,9735641.80,37541462.36,27283193.94,18984802.13,9116755.51,32844149.47,24605627.14,16145259.48,7215582.59,12290032.00,8487208.04,6055936.01,2614044.91,6525006.75,4418540.86,2154629.10,936278.11,2733265.15,2230773.04,1517376.93,691092.99,3973349.17,3081241.92,2231424.64,1154687.67,4237589.04,2740577.31,1428296.61,604774.82,14457508.76,7565653.15,4656057.58,1017745.83,3898865.31,4376574.98,6577498.74,1882330.89,11358810.59,8039289.78,12003410.91,5060868.99,6638191.45,2668466.71,4726086.56,4427067.92,896285.36,0.0
