,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960930,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,156575072.75,111783552.13,53893103.98,206877993.45,151686039.83,98184710.56,45676691.34,215760969.35,153341782.99,103119256.09,43327341.32,185673615.73,137984180.55,88252898.06,35602387.76,190698989.18,139505618.65,95140287.92,36674159.49,234834678.65,163503836.02,108465453.95,48099456.06,234645384.83,158662977.36,104885342.99,47236765.45,260944867.67,198430606.22,143908010.17,53628271.54,247548409.84,176016406.25,114912204.24,50537666.83,213259248.30,163628011.12,104372099.31,47173853.53,162637705.03,111422715.79,66668211.02,26459720.41,345470539.71,151499031.29,98851530.51,45308512.70,755690377.26,593968221.17,445156575.47,193191209.17,641031146.61,427657388.68,274561373.72,120025775.64,424467795.98,305667415.65,204762255.13,87675545.64,292940740.27,207016808.87,127234276.47,54207022.04,253310444.22,183165060.10,122854387.00,60612478.66,132563745.10,77895615.28,54512369.35,23832376.82,136521933.94,82511161.16,178047546.44,92346426.11,293051562.75,141165824.79,259285863.59,87603344.65,214795657.60,93852946.95,182062734.51,142597530.84,185498438.19,153314867.52,153171479.72,0.0
2,营业收入,156575072.75,111783552.13,53893103.98,206877993.45,151686039.83,98184710.56,45676691.34,215760969.35,153341782.99,103119256.09,43327341.32,185673615.73,137984180.55,88252898.06,35602387.76,190698989.18,139505618.65,95140287.92,36674159.49,234834678.65,163503836.02,108465453.95,48099456.06,234645384.83,158662977.36,104885342.99,47236765.45,260944867.67,198430606.22,143908010.17,53628271.54,247548409.84,176016406.25,114912204.24,50537666.83,213259248.30,163628011.12,104372099.31,47173853.53,162637705.03,111422715.79,66668211.02,26459720.41,345470539.71,151499031.29,98851530.51,45308512.70,755690377.26,593968221.17,445156575.47,193191209.17,622578865.14,416523785.42,266266870.70,115755341.08,415665096.04,299662394.88,200615517.71,85185070.89,287829071.49,201295574.21,124654029.78,53097494.73,249581129.44,177017973.76,119620856.00,59304433.12,129073146.31,75088762.47,52561096.76,22857202.78,132758371.08,80517803.92,173474773.74,92562966.82,288664855.42,138946940.50,254017974.55,84561270.10,212241532.12,89252925.31,176856977.98,136128801.76,184002577.32,151871891.16,151478068.64,0.0
3,二、营业总成本,240844515.61,163201504.38,81880381.91,373608142.55,246401010.11,163866090.90,78142560.56,675686503.14,168505736.32,89829181.96,68910870.08,381075591.23,270181831.29,146108053.34,60202392.53,374224317.21,245159396.92,174102032.31,67614881.51,322246728.95,235670627.98,142315176.86,66040567.32,328373261.81,227503151.98,161785327.40,59469043.77,320600461.71,210186391.19,162189501.62,67842840.13,335905569.97,211623031.78,152846174.16,60005672.86,371725123.34,196294062.84,125605905.25,57381796.43,177951241.88,120905905.51,77117276.51,34936007.88,347098083.69,150925992.39,98876478.41,46498883.41,754754958.96,589361845.37,441533873.95,199339358.70,641895597.22,427849920.40,272914821.54,119207382.55,437308593.03,302397353.60,201508184.94,86701862.63,286228972.35,207572786.86,132335451.14,59166979.33,258072964.97,188907654.01,129269320.41,66182044.90,163899348.69,99709178.82,68624065.39,31135618.22,154124067.85,94306391.53,209726681.36,91579380.49,267854049.62,118999079.63,216354927.70,80506218.04,184819643.24,0,160983350.11,152578189.27,168603738.83,134169707.29,128957691.00,0.0
4,营业成本,110483787.85,75753912.39,39312648.15,152316700.46,111885445.66,72831105.76,33859954.24,141843562.95,97383527.81,61956304.38,28042227.09,133144493.56,98428754.07,64113309.53,25847617.96,140897490.88,105161757.32,70964101.65,31718565.70,153179462.42,116804738.34,75768542.74,34707751.24,155933997.61,111750016.93,74210699.55,33053811.18,166470531.27,128923929.46,86881075.98,39625494.01,172199853.91,130340169.89,84769055.93,37292422.72,155922539.32,121242872.05,77409846.49,37156064.95,119748807.24,84346151.83,52505431.18,21783263.65,280706748.35,113083667.71,74370408.76,35520752.96,644196996.06,506304583.23,376436796.36,157828338.03,536664003.27,361747761.39,229273655.96,100476912.78,349554771.12,247713611.39,164632974.26,70136356.15,221508110.24,156790605.43,98592345.17,42416483.12,190912539.85,137295650.14,93708560.59,49202847.46,103099905.02,57921723.24,41050005.59,18347115.05,106322374.97,68147653.65,137603492.81,67518439.99,218499329.34,97523946.59,177839826.97,60389432.25,147157076.31,0,123783718.09,125003596.24,137485847.82,106212906.29,96543118.96,0.0
5,营业税金及附加,3876480.46,2728550.79,1576358.74,6068266.61,4104447.06,2699736.96,1468448.23,4573832.24,3487868.94,2497365.80,1159074.78,7180649.47,1646616.19,839421.34,308296.76,15640112.61,13364537.68,12911183.45,4098504.94,12618229.43,10571468.74,5719535.62,2888069.19,20244482.27,1910057.22,1369690.34,753451.78,3967941.18,2989075.44,2362972.53,448178.04,1693362.72,1119822.17,766316.44,335228.76,1390565.61,1033544.70,715706.00,140685.13,1149651.07,848226.25,556874.93,156998.82,1623042.22,788711.25,505412.20,224393.41,2982128.53,2635734.06,1617954.00,577237.31,1240083.14,987600.00,775988.14,144897.33,1018269.94,823799.99,643145.65,146389.15,827652.83,501610.19,313365.80,142267.18,1027849.61,859556.99,602830.33,342818.41,864293.41,549947.73,414572.57,150013.13,825548.47,429423.02,1084762.11,564182.64,587988.52,203846.15,601215.19,231353.63,410043.49,0,821034.22,623540.72,596569.63,560831.60,8327958.64,0.0
6,销售费用,9689093.19,6721663.62,3795282.54,15101550.78,11497742.68,7386856.44,3301212.20,14152832.21,10031024.41,6764668.94,3609090.54,12087467.71,7674226.37,5026266.17,2404903.89,14602979.83,10090421.04,6743354.36,3404876.68,15022372.65,9978200.20,6639930.34,3211339.23,13932034.34,10011338.35,6684701.77,3552137.78,14416936.17,10917987.28,7363976.11,4028865.54,13388726.43,9778720.31,6579884.33,2990601.93,12743648.97,9320727.80,5915670.19,2727004.73,9270636.37,6810918.05,4461457.07,2503619.36,12931219.25,8287616.14,4971424.55,2251076.39,27355854.79,20227774.86,13985988.32,13646304.18,32038264.21,23924314.47,15182675.79,6629030.02,17485783.03,14190580.89,10343782.65,4367384.03,13511841.83,10886169.65,6106648.83,2824370.60,16557727.53,12100963.04,8104651.85,3254880.59,9907451.01,5611925.56,3656651.99,1685322.42,8497970.35,4801505.59,12012810.20,5619451.76,11258560.21,4835191.34,9640472.80,4125016.08,11518293.71,0,9440505.80,7071715.68,8856481.93,8761040.13,7797909.02,0.0
7,管理费用,53613074.25,36644309.76,18493343.05,87524571.15,55782388.90,41959796.22,20612457.00,93102316.22,55791615.72,35264848.71,19040952.20,78899600.29,51918196.51,34073206.27,18057896.83,102062131.94,53956561.26,31739134.77,14468794.57,75997497.16,53812868.14,26155660.80,15560072.51,69909731.05,44572283.07,27900181.94,13640523.71,75966510.63,45853041.64,32900095.27,14013216.05,71741108.72,36145091.92,25851485.08,12668870.35,63564923.74,38811890.59,25326239.85,12061795.14,26908079.66,20392928.17,12935413.69,6250563.37,33245992.61,20658378.76,13699555.62,6288550.69,50964437.65,38004950.74,29205035.88,16917966.92,42184939.96,23026487.91,14626169.34,6643822.30,49868299.77,25434626.50,17122915.08,8400417.12,39174774.18,29519031.98,20629331.17,10596146.60,37656001.84,30821923.54,21573666.30,10986468.68,40154748.52,28542136.53,19221992.80,8973949.70,32500571.74,16829548.78,48982725.52,14970594.31,31778379.27,11206997.68,22244404.47,10008001.89,19828954.20,0,21641998.21,14731023.41,15411366.96,14788951.00,18602887.59,0.0
8,财务费用,54503202.09,35734981.72,15949317.69,92831446.52,57198098.15,38484906.53,18900488.89,72340587.54,50959999.96,32494050.68,17059525.47,74490893.23,46697362.65,30088088.54,13583677.09,48634549.84,37378352.93,26536986.58,13924139.62,59352520.19,44951391.16,28625904.14,9673335.15,37423479.96,24709579.64,17070177.03,8469119.32,53379800.35,42351324.03,29605593.26,9727086.49,39242233.97,22302049.56,14988027.69,6718549.10,31892994.24,22232956.14,12335468.64,5296246.48,10344301.72,8220860.80,6371279.23,4241562.68,15104159.56,8107618.53,5329677.28,2214109.96,29841815.04,23636995.24,20288099.39,10369512.26,29768306.64,18163756.63,13056332.31,5312720.12,19381469.17,14234734.83,8765367.30,3651316.18,11206593.27,9875369.61,6693760.17,3187711.83,11918846.14,7829560.30,5279611.34,2395029.76,9872950.73,7083445.76,4280842.44,1979217.92,5977602.32,4098260.49,10042890.72,3354081.57,5808417.02,5229097.87,6029008.27,5752414.19,5905275.53,0,5296093.79,5148313.22,6253472.49,3845978.27,-2314183.21,0.0
