,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1416596779.46,1009039613.79,662966631.26,320544487.71,1395654118.89,979427058.98,664742031.64,285451444.45,1273442515.71,908691005.80,586032720.20,249260692.16,1056050755.89,750735653.28,497438797.94,212343034.88,990486797.50,712873018.49,465712311.64,175337918.15,803273144.22,575314230.17,336892353.54,124982028.10,549150512.95,392481194.96,254181843.83,108923081.76,508840818.06,373175825.21,241620507.61,110414759.92,505825838.10,376305527.58,246638999.51,121714068.75,505003088.04,374023156.88,246080451.18,114929102.26,456562086.60,323347344.98,212669490.96,88640776.27,414565458.14,425759789.98,0.0
2,营业收入,1416596779.46,1009039613.79,662966631.26,320544487.71,1395654118.89,979427058.98,664742031.64,285451444.45,1273442515.71,908691005.80,586032720.20,249260692.16,1056050755.89,750735653.28,497438797.94,212343034.88,990486797.50,712873018.49,465712311.64,175337918.15,803273144.22,575314230.17,336892353.54,124982028.10,549150512.95,392481194.96,254181843.83,108923081.76,508840818.06,373175825.21,241620507.61,110414759.92,505825838.10,376305527.58,246638999.51,121207518.66,505003088.04,371647760.80,246080451.18,114929102.26,456562086.60,323080293.32,212669490.96,88640776.27,414565458.14,425759789.98,0.0
3,二、营业总成本,1376933413.65,990512722.67,657209368.85,316353847.27,1356722820.62,941710698.59,630084499.07,272745277.43,1243785424.95,884203666.91,563972727.14,239019225.99,991078465.69,699990094.52,462834186.05,199362108.60,960352710.71,691941579.52,459657940.47,176993671.89,800029137.97,570459754.67,336447629.42,128958442.10,530317210.97,371620404.78,238844893.69,104923844.01,476510451.88,343831731.22,220223331.37,101867361.84,462514961.04,337475766.14,216192145.04,109055571.97,453688591.48,334349800.71,219944172.75,103367410.90,407492915.71,291588963.85,192454986.19,81961405.00,378468986.98,389902676.00,0.0
4,营业成本,1261661636.63,909217815.30,599388174.34,287745214.43,1244802608.20,872156465.15,581650271.12,247541539.73,1147860744.75,819669025.07,524607145.34,221919218.31,908021152.47,643059257.83,425911542.28,181051333.91,879381267.87,637515620.03,425132712.69,162137686.86,742611017.13,534957698.37,313989439.01,115218662.41,481140504.16,342123188.64,219880731.11,93523317.32,439360691.69,319804690.06,207252821.25,93603573.22,429038815.13,314409340.42,203994727.73,99482212.28,412604001.62,304826367.58,200785914.51,94198266.07,385290848.17,275804279.39,182664213.17,76969026.18,358487169.66,374874493.64,0.0
5,营业税金及附加,6284079.00,3547834.08,2005617.85,825619.47,6125773.72,4114837.83,2344568.67,928492.50,4001971.98,2340894.95,1539874.41,758987.39,3795535.17,1714646.15,1119567.71,520545.56,2741191.35,1914256.90,1536311.93,532350.27,1537789.80,923319.63,556670.43,309096.49,1485374.38,421683.33,168969.41,123303.19,129816.22,875.67,875.67,173.00,160234.05,160234.05,160234.05,8570.61,1001461.90,1033854.25,694865.55,143427.93,2133521.16,1161733.82,459283.44,193855.30,1519188.50,1043097.43,0.0
6,销售费用,20429658.09,14009695.03,8836274.92,3234989.18,15257760.66,8942828.18,5770685.98,2241099.81,14295140.78,9757870.79,6194853.64,2922673.10,15137630.57,9970157.51,5677220.36,2887359.05,15329724.31,8043778.83,4761953.39,2279894.55,10987092.62,5703176.82,3533327.16,2126115.11,8293100.34,6423183.99,4083406.06,2324141.15,7471760.39,5472694.48,3417173.17,1939726.25,6422966.61,4738858.07,2784191.78,1267258.77,6042817.64,4632373.26,3243192.44,1599806.05,5352134.53,3492442.92,1830228.20,712723.72,4270720.16,2979360.75,0.0
7,管理费用,40201294.15,32142364.69,22889651.43,11371855.36,37285614.68,29227603.38,42141924.80,18665445.47,68748961.13,49982251.50,31825849.48,15049245.34,62085184.09,46687493.74,31336044.13,14638887.31,58421277.37,41487024.91,26142568.81,10965559.13,46052182.29,31702630.19,21081002.62,10571209.26,39319145.31,26883848.34,17232499.43,8296550.92,32881395.96,23013292.32,14188830.20,6034801.90,31775846.16,23098872.28,14728762.91,7281016.43,30650929.98,18912601.62,12119700.70,5627890.65,10274777.61,7413911.35,4760157.97,2427829.60,9093188.87,7176907.64,0.0
8,财务费用,-517187.23,-2433942.96,734017.06,2776686.19,-5415605.96,-4379040.31,-86642.06,4460954.66,6878857.15,3935754.37,1975544.32,860158.73,-6940728.39,-2009236.72,-1465574.44,444364.14,-3044123.56,-1068315.85,1314650.47,962552.78,434337.06,253491.19,76335.55,190425.88,-5374204.41,-3854937.67,-3092935.69,-383495.15,-7507052.80,-5050238.67,-5021775.68,-343407.13,-8044505.56,-6878308.96,-6835719.93,68326.42,375360.63,180789.92,1394880.26,674149.38,3190763.52,165287.59,1633743.21,914091.38,4108966.14,3450632.15,0.0
9,研发费用,48873933.01,34028956.53,23355633.25,13247128.78,48291944.23,32266405.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-2847646.14,10374725.09,-618400.71,-1736309.44,-1092254.74,1999749.16,-1482129.77,-2170540.05,-2491056.88,8979691.78,567776.01,255386.01,-180381.37,7523373.37,4049214.69,769743.18,115628.30,-1593280.93,-3080561.53,-2789145.35,542932.95,5453291.19,-376561.85,572223.37,1040026.58,4173840.42,590417.36,385406.76,632494.60,3161604.65,1946770.28,1359948.50,711904.24,3014019.71,1539614.08,1705619.29,1123870.82,1250870.72,1107360.20,1107360.20,743878.82,989753.65,378184.39,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,26320.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309158.09,0,0,0,-3098.31,0,0,0,0,0.0
15,三、营业利润,33888899.13,18017101.61,10170790.93,5520321.45,43301050.31,38504068.42,35088394.59,12918348.03,37303561.28,27023736.89,24311091.06,10241466.17,64972290.20,50745558.76,34604611.89,12980926.28,30134086.79,20931438.97,6054371.17,-1655753.74,3244006.25,4854475.50,444724.12,-3976414.00,18833301.98,20860790.18,15336950.14,3999237.75,32330366.18,29344093.99,21397176.24,8547398.08,43310877.06,38829761.44,30446854.47,12658496.78,51314496.56,39364198.08,26136278.43,11561691.36,49069170.89,31755282.82,20214504.77,6679371.27,36096471.16,35857113.98,0.0
16,加:营业外收入,266450.88,23083863.00,23083863.00,0,108870.61,108870.61,0,0,96778.14,626788.27,421929.46,240681.01,3068588.88,1784972.14,1239606.13,758040.12,3936031.06,1506520.05,1157589.04,731345.53,1597717.14,2136228.38,1298100.00,948300.00,2027498.40,1293400.00,714600.00,402800.00,1462624.05,1321774.05,581469.04,156250.00,4310759.33,4142509.33,3662788.33,3512538.33,1454290.76,757797.17,607547.17,158250.00,758875.00,544150.00,393900.00,243650.00,3664057.84,5193760.68,0.0
