,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,386895958.35,219841537.54,88858467.86,489426187.51,367387866.01,219257649.84,90108485.11,460683872.94,350951108.39,214333614.18,87683784.95,421786734.47,321106649.08,422925749.18,408592135.86,318192500.00,0.0
2,营业收入,386895958.35,219841537.54,88858467.86,489426187.51,367387866.01,219257649.84,90108485.11,460683872.94,350951108.39,214333614.18,87683784.95,421786734.47,321106649.08,422925749.18,408592135.86,318192500.00,0.0
3,二、营业总成本,215022633.25,139106248.68,69105034.91,344982061.03,233959365.78,148901862.78,70800117.60,331990274.84,233595896.07,145295791.28,68619146.41,318517471.36,227533540.39,344005937.69,335472036.84,270579200.00,0.0
4,营业成本,119404689.68,75503926.58,37209183.22,185475103.54,120659108.72,78787755.62,39433712.10,167426919.10,111516357.74,69253590.86,36322812.80,147327924.11,103027383.64,143106931.09,139305058.07,108562200.00,0.0
5,营业税金及附加,5895772.95,3912913.81,1753625.06,7791273.69,5875659.57,3894250.68,1797179.24,7713921.44,5679811.17,3569447.76,1697572.59,12080342.96,6297206.04,22815133.81,23812811.40,14234400.00,0.0
6,销售费用,40764415.23,29203550.88,12049471.90,71716270.78,46197948.92,29422848.80,11757903.29,65409418.09,43701581.39,29522118.20,10083568.73,56856574.72,40058730.67,61870993.16,59824485.38,50799800.00,0.0
7,管理费用,54291764.63,33082041.45,16886824.28,73423865.20,55847230.50,32513815.08,15675322.18,73345638.48,57525993.73,33326780.06,14810515.25,73783534.98,55176429.35,75328326.20,75302438.92,64547100.00,0.0
8,财务费用,-5334009.24,-2596184.04,1366477.09,6115178.41,5607601.41,4500274.72,2390029.49,17623506.47,15072446.16,9355487.53,5907354.16,28486421.01,23019586.95,40858797.54,38599988.03,30840300.00,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,460369.41,-228183.34,-217082.12,-254028.70,470871.26,99705.88,268366.87,-202677.12,-17326.42,-45796.26,25755.89,-1372744.96,1595400.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1406115.29,1406115.29,1246855.35,6412142.17,6412142.17,163847.60,0,151711.40,151711.40,151711.40,0,758553.40,758553.40,178645.15,216219.40,1081100.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,175148909.07,83694575.05,21228007.15,158335585.55,145257500.40,75936492.66,24725225.51,131365908.50,117506923.72,69189534.30,19564638.54,104027816.51,94331662.09,79098456.64,73336318.42,48694400.00,0.0
16,加:营业外收入,159098.42,88990.02,34346.08,101087.46,70844.41,41501.17,17158.57,175550.81,1405642.61,807472.51,23610.16,2352634.73,1985149.80,4351685.92,11130191.60,6239100.00,0.0
17,减：营业外支出,4000.00,4000.00,0,906627.54,91729.73,84398.31,6605.12,1394560.39,269525.57,232803.66,0,989013.22,0,1078880.69,819886.14,1043100.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,76239.88,0,0,232803.66,232803.66,0,0,0,276361.83,0,79300.00,0.0
19,四、利润总额,175304007.49,83779565.07,21262353.23,157530045.47,145236615.08,75893595.52,24735778.96,130146898.92,118643040.76,69764203.15,19588248.70,105391438.02,96316811.89,82371261.87,83646623.88,53890300.00,0.0
20,减：所得税费用,43802383.58,20915621.80,5347040.63,39485179.22,36283082.75,18766172.01,6241466.74,32536060.43,29622832.34,17383629.50,4945749.60,25142942.99,23224815.64,19664058.70,19766563.27,17322500.00,0.0
21,五、净利润,131501623.91,62863943.27,15915312.60,118044866.25,108953532.33,57127423.51,18494312.22,97610838.49,89020208.42,52380573.65,14642499.10,80248495.03,73091996.25,62707203.17,63880060.61,36567800.00,0.0
22,归属于母公司所有者的净利润,114941382.30,53714323.83,15000795.00,103210099.45,94615789.72,49027425.90,17632468.29,84474786.27,78282446.27,44146417.15,13725937.50,69288314.17,64688253.15,54032629.33,56926837.80,30754900.00,0.0
23,少数股东损益,16560241.61,9149619.44,914517.60,14834766.80,14337742.61,8099997.61,861843.93,13136052.22,10737762.15,8234156.50,916561.60,10960180.86,8403743.10,8674573.84,6953222.81,5812800.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.990000,0.460000,0.130000,1.290000,1.180000,0.610000,0.220000,1.300000,1.300000,0.740000,0.230000,1.150000,1.080000,0.900000,0.950000,0.510000,0.0
26,稀释每股收益(元/股),0.990000,0.460000,0.130000,1.290000,1.180000,0.610000,0.220000,1.300000,1.300000,0.740000,0.230000,1.150000,1.080000,0.900000,0.950000,0.510000,0.0
27,七、其他综合收益,-458142.03,2888714.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,131043481.88,65752657.46,15915312.60,118044866.25,108953532.33,57127423.51,18494312.22,97610838.49,89020208.42,52380573.65,14642499.10,80248495.03,73091996.25,62707203.17,63880060.61,36567800.00,0.0
29,归属于母公司所有者的综合收益总额,114483240.27,56603038.02,15000795.00,103210099.45,94615789.72,49027425.90,17632468.29,84474786.27,78282446.27,44146417.15,13725937.50,69288314.17,64688253.15,54032629.33,56926837.80,30754900.00,0.0
30,归属于少数股东的综合收益总额,16560241.61,9149619.44,914517.60,14834766.80,14337742.61,8099997.61,861843.93,13136052.22,10737762.15,8234156.50,916561.60,10960180.86,8403743.10,8674573.84,6953222.81,5812800.00,0.0
