,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8220102898.48,6048272363.71,4110319650.45,2133979382.40,7466555237.42,5617229664.68,3748509839.68,1978800007.64,5676351554.60,4191337083.63,2765581638.78,1450839471.51,4814401659.98,3735064647.54,2404376955.72,1249229225.39,3834432030.67,2988190192.85,2116769865.88,1052532815.37,4333321643.53,3315779162.75,2358496599.89,1163255996.09,3870591227.63,2926045442.67,2030414713.18,1011480126.91,3864913099.66,3000146361.04,2002373336.16,1061557710.29,3882776533.36,3586597256.79,2613469810.45,1464890788.67,4828333032.29,4353181050.82,3142501820.85,1673968931.78,5093588302.08,3953866736.40,2727026385.46,1396234539.90,4609773178.82,3563199756.46,2406964378.89,1116106033.20,3706074485.90,2822141641.94,2014327344.54,972252067.27,1929726600.12,1449016634.29,950698989.35,505357402.12,1831049251.15,1403330726.21,895904157.81,458738479.14,1615945237.37,1173557737.65,763005489.79,391255705.41,1612037056.11,1217993173.04,771917042.28,408948043.37,1404803616.20,1075485969.89,673361934.87,385536372.80,1441502423.38,690160221.35,1200650440.41,564469008.19,1033156307.62,443813218.78,772887229.97,379571289.19,767333462.84,514597788.61,1167921443.61,560898305.74,1052392000.00,942823000.00,1000758000.00,0.0
2,营业收入,8220102898.48,6048272363.71,4110319650.45,2133979382.40,7466555237.42,5617229664.68,3748509839.68,1978800007.64,5676351554.60,4191337083.63,2765581638.78,1450839471.51,4814401659.98,3735064647.54,2404376955.72,1249229225.39,3834432030.67,2988190192.85,2116769865.88,1052532815.37,4333321643.53,3315779162.75,2358496599.89,1163255996.09,3870591227.63,2926045442.67,2030414713.18,1011480126.91,3864913099.66,3000146361.04,2002373336.16,1061557710.29,3882776533.36,3586597256.79,2613469810.45,1464890788.67,4828333032.29,4353181050.82,3142501820.85,1673968931.78,5093588302.08,3953866736.40,2727026385.46,1396234539.90,4609773178.82,3563199756.46,2406964378.89,1116106033.20,3706074485.90,2822141641.94,2014327344.54,972252067.27,1918238411.72,1444652771.98,948184218.79,504181086.90,1833077150.33,1410453199.42,899753406.05,462603499.41,1619763096.51,1176302927.04,759332599.32,389298795.03,1606893546.58,1212841004.29,767610641.50,408231268.06,1396981573.87,1072298398.37,672307685.37,388506953.63,1441979952.26,692191873.52,1197568029.19,562129517.32,1011546190.14,435115984.44,760617684.99,375615787.59,757452216.62,509412370.70,1166074786.27,559205698.68,1049725000.00,934591000.00,1001844000.00,0.0
3,二、营业总成本,7918142395.73,5777634657.13,3894576784.57,2080237678.38,7437834725.62,5466063035.18,3631737746.26,1923467337.55,5610499395.61,4115008113.88,2732220075.27,1438782454.68,4815628410.97,3734866581.79,2400548414.10,1247248203.91,4239994415.57,3212800239.85,2201139666.05,1080665950.82,4327477746.49,3316805910.90,2344899762.62,1178233346.73,4073475213.73,3005983272.46,2069907266.87,1035307562.66,4196807797.95,3217519412.30,2119759202.81,1132343231.63,4356711155.18,3701216206.95,2596238504.19,1450029287.35,4789636326.57,4143186217.64,2925917076.32,1529286841.23,4561575572.14,3422518629.27,2330372294.47,1190971167.49,4114822815.95,3140007989.57,2153550454.05,1074864457.31,3604134076.58,2750330173.78,1983061100.13,961768935.66,1878873838.29,1427040271.89,935421029.09,500237182.22,1791117144.10,1380167331.64,881697135.59,452594711.35,1587060146.60,1156166289.21,743852908.73,386353206.47,1603672716.42,1202720213.82,760256041.55,406417736.75,1397205580.40,1064467851.57,664412919.92,385119077.85,1428586859.10,662971578.38,1179289744.08,511333216.56,988811344.32,410972187.40,716855205.19,368311637.95,766790501.90,0,1147902115.18,0,1011939000.00,872123000.00,954107000.00,0.0
4,营业成本,4637994286.97,3393032875.50,2271916647.35,1166288139.32,4377191101.99,3313549982.16,2214842399.12,1177104357.03,3431798537.02,2690844552.38,1796888500.57,961142552.86,3295117410.17,2587341694.23,1643913325.05,849076920.67,2817136736.22,2144694079.86,1507815535.89,759486950.05,2967057725.37,2227222186.37,1568374469.21,812505454.80,2675819740.95,2036456709.59,1428450635.97,732813469.06,2908446062.58,2273801387.11,1509506523.26,863618383.53,3090163547.85,2857354822.72,2065261067.00,1149969207.82,3697443160.69,3381265839.78,2393143058.39,1292081724.31,3535871708.57,2650603629.85,1799715465.47,904324359.81,3031523674.24,2326544132.00,1582665403.19,840177456.48,2983679180.57,2327410140.78,1726140073.65,818400480.28,1497627495.87,1124435747.67,734510026.54,388546389.41,1410605441.74,1092469266.82,696414220.73,363488028.74,1243732039.74,920263873.04,601612868.88,304912990.81,1227194546.03,935936959.58,575783906.54,317521410.79,1111511298.20,842656210.10,518329084.56,313425237.94,1131753330.77,547891108.50,897564596.46,401828344.61,734713733.95,325163462.77,560428663.66,285615821.10,608212579.85,0,1018179396.96,0,891206000.00,716583000.00,727059000.00,0.0
5,营业税金及附加,81576986.21,63032883.05,46804561.52,27495483.98,95040544.22,74885727.53,49006710.46,28294647.73,74558063.75,56113222.67,35468724.52,19431555.04,62832401.30,26809362.45,16710900.52,7483886.28,18931219.11,14139755.37,8256744.34,3364531.29,32167389.25,25136651.06,16576997.91,8819710.06,30127856.25,22393281.89,13924915.41,5919072.65,26355619.96,19861182.81,9134218.14,4446480.54,15647018.78,12605504.34,9412276.92,5867553.55,36729409.64,33905085.42,31131258.53,21321171.61,37835859.97,28634201.16,19522843.29,11811020.54,33704642.26,25086400.40,16334469.14,7515022.76,14524818.92,9138148.66,6773131.55,3447920.04,7734884.25,6426276.78,3470430.96,1581590.67,10606041.56,31498594.73,13039063.57,8676772.95,4577833.59,2840085.71,1737946.52,874045.60,3624732.42,2374341.92,1422958.37,747467.37,5020766.96,3266728.54,2130572.51,1032691.80,4782072.93,1696330.33,4159837.61,1819281.35,4686152.98,2185839.74,1708452.59,2182841.70,2202462.39,0,1213873.56,0,1150000.00,3342000.00,57798000.00,0.0
6,销售费用,2295206364.50,1662094496.00,1159487233.31,606345360.36,1918288285.92,1482974993.25,955709472.91,487338312.21,1121589294.81,751009296.60,515052826.40,258968036.63,737164826.77,582137577.11,379965432.87,199862206.47,632683412.75,480228251.03,337432936.54,162101120.04,636651117.58,526020257.75,370284057.60,180279881.00,590933587.92,423430919.91,300996428.25,150513240.85,522486817.70,387803639.84,267565944.32,118652311.09,420215218.94,336981006.99,248298951.62,156764198.15,423332249.44,316317769.74,216817366.89,79086270.60,458126832.64,313735557.84,222573770.03,107896405.05,341905250.24,261597924.38,165894191.91,97584080.49,245345553.47,146280917.70,85097712.89,66593880.02,164397137.38,126494076.45,83309598.27,50996155.75,138313277.72,93691919.56,66772413.22,31293695.82,123144882.47,89488785.23,60468670.11,29052515.89,140712394.53,73474654.42,55268886.58,24381053.11,102625109.00,69983368.25,44864347.31,24747454.84,90793090.54,32999809.64,74511056.57,31707893.65,52803090.12,17916418.77,30843324.89,12098889.58,23062873.84,0,36131082.65,0,36795000.00,29946000.00,29646000.00,0.0
7,管理费用,740951443.06,553900385.07,339482228.69,207091052.57,508611441.96,443703359.19,330138429.56,188151428.34,717886379.18,496046580.11,308956973.84,165637077.44,523666528.81,405237847.63,260306194.30,142974746.75,562533140.37,456638321.83,267652224.63,111089701.30,513151717.72,409490717.64,299832386.29,130876853.00,606609902.31,417845314.34,251639929.92,112415972.59,568123990.87,433821902.16,262650617.02,113777008.53,671636396.48,405745390.28,216153854.91,109598202.48,492441277.68,319795028.76,224129932.87,106098339.38,409040966.86,285564754.09,166237885.04,86651326.97,348095881.38,227817768.46,133380037.66,87987305.89,192954112.02,141747895.88,66755327.91,63312830.92,172517310.19,135486984.53,99605205.86,51528777.93,193912724.56,119333042.39,78036880.36,35746328.21,173492174.18,102695690.36,52394307.00,35229206.51,170615357.58,129730359.06,83860782.47,45463434.74,104744964.36,97197315.12,63127688.86,27405763.53,120667411.50,47729513.21,135648011.42,44884688.25,123617047.01,39676001.91,53441120.57,27071107.82,67829648.90,0,78498969.46,0,55858000.00,74975000.00,93766000.00,0.0
8,财务费用,98475453.80,72062971.97,53203945.57,30561255.46,134743655.44,102244064.05,74707235.53,38914550.24,162811542.92,104305499.78,69129396.66,35156667.74,123981904.46,108144943.40,74119020.21,34758782.42,126260401.61,95939012.08,63613140.77,33253376.89,151024527.02,114458407.30,80670873.90,38122438.90,157950957.83,108804210.04,71384261.62,34137481.50,135877363.06,100984994.08,66100626.48,31172606.53,115728684.49,87983247.42,55273768.12,26215851.54,123197040.87,92937963.47,60609010.24,30699335.33,94823612.38,85539333.70,63628540.46,25286717.43,133209924.62,110900544.89,71235268.56,32607970.95,86576250.66,46791375.15,22957595.23,10013824.40,36597010.60,34197186.46,14525767.46,7584268.46,37679658.52,43174508.14,27434557.71,13389885.63,42113216.62,40877854.87,27639116.22,16284447.66,61525685.86,61203898.84,43919507.59,18304370.74,73303441.88,51364229.56,35961226.68,18507929.74,80590953.36,32654816.70,67406242.02,31093008.70,72943637.40,26030464.21,70433643.48,41342977.75,65482936.92,0,13878792.55,0,26930000.00,47277000.00,45838000.00,0.0
