,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3733077012.12,2462092429.25,1207660039.95,5124603296.67,3665495000.93,2380824134.14,1155675280.35,4353827869.23,2933658605.00,1882207394.72,850316895.67,3357176506.65,2436275283.19,1611359023.92,804652819.80,3324688834.25,2413454810.54,1601031938.15,735372373.32,3581051677.33,2565156335.32,1671651860.95,772878183.72,3464443382.45,2515452660.16,1626739120.80,763441291.54,2986983265.05,2178754374.33,1420823614.25,693182053.99,3295508722.78,2578771863.79,1650921100.70,792902952.53,3146413034.51,2249501190.81,1422843476.31,702640157.18,2313644846.06,1714757948.37,1029900851.27,554592021.63,1628998991.54,1272135688.00,759513958.75,353456569.29,1415999115.68,1036945764.80,630294574.03,268928424.48,772134048.52,530199263.91,313585870.27,131465455.59,581529667.66,416766424.23,277196365.47,133831037.10,446347640.94,329920354.79,211053434.32,104802118.13,311960932.06,204803561.77,116442303.08,62401088.14,323718415.25,246317480.62,167102206.41,386810442.30,189319897.80,152970020.99,0.0
2,营业收入,3733077012.12,2462092429.25,1207660039.95,5124603296.67,3665495000.93,2380824134.14,1155675280.35,4353827869.23,2933658605.00,1882207394.72,850316895.67,3357176506.65,2436275283.19,1611359023.92,804652819.80,3324688834.25,2413454810.54,1601031938.15,735372373.32,3581051677.33,2565156335.32,1671651860.95,772878183.72,3464443382.45,2515452660.16,1626739120.80,763441291.54,2986983265.05,2178754374.33,1420823614.25,693182053.99,3295508722.78,2578771863.79,1650921100.70,792902952.53,3146413034.51,2249501190.81,1422843476.31,684700389.47,2313644846.06,1714757948.37,1029900851.27,554592021.63,1628998991.54,1272135688.00,759513958.75,353456569.29,1415999115.68,1017726236.11,630294574.03,268928424.48,761249279.12,528161933.01,312498407.05,130957637.44,576971432.74,413737132.35,274702441.19,131794570.96,445556036.27,329331411.80,210682889.87,104421159.65,310813139.95,203658686.37,115405822.05,62195043.00,322629533.05,244085937.48,166504773.50,385477392.64,188754790.99,152417983.16,0.0
3,二、营业总成本,3524558674.52,2298056372.58,1123484063.06,4889528212.29,3283151921.07,2107822541.99,1060154196.00,3937794911.67,2687026564.51,1735569124.79,777751129.06,3176082801.85,2327301015.58,1551893824.23,768064839.92,3425423977.42,2505155967.37,1667120861.77,759310465.65,3727906148.44,2502209026.62,1602238586.50,723170252.12,3361992497.19,2443292419.00,1590910679.14,748039148.49,3415874191.83,2451205523.48,1608873757.31,733782148.33,3100045705.64,2360753161.45,1494251643.17,709432302.85,2784053143.00,2033881977.77,1287968721.58,643198000.29,2141862696.52,1611579595.13,985662532.13,543080161.91,1494631024.99,1109693049.12,649636169.00,300708472.75,1192270271.83,873128198.04,531063497.64,234466008.06,708116201.60,486550257.95,286860927.77,114314019.10,538449119.78,375280862.82,240070133.59,114462126.15,358163970.76,275405062.22,175777501.97,86131335.89,263053793.32,169501179.27,99901050.37,57913265.08,283930146.07,209873610.59,139495549.04,303526146.26,148238720.94,126830614.60,0.0
4,营业成本,3005918495.65,1954733784.67,972748286.65,4013810762.31,2796878019.72,1791352105.19,929351099.35,3201174716.11,2245811095.10,1442324192.14,625017736.93,2474956820.70,1881943888.94,1239419276.35,615774800.52,2764322070.27,2061227308.00,1368305669.41,616342935.06,3099513996.06,2063536975.63,1324103067.79,593333229.11,2871796841.39,2094988157.03,1368336509.45,646585392.33,2925922580.85,2123233693.13,1390877780.79,625302940.81,2679178675.68,2070497741.97,1308335170.93,612796541.81,2425466186.89,1759455120.87,1115619445.65,549532583.17,1861693057.77,1401471511.55,852917843.47,482200142.19,1283156157.11,970333587.69,573073015.47,267501001.08,1016719393.65,736148054.21,457656255.35,200665997.16,596461559.42,418354813.04,249025256.13,95720941.06,463403354.96,313220970.36,203695747.50,97385156.81,299198351.96,226942559.40,148011053.92,74856072.76,218833082.11,147989045.42,89059647.49,51172122.04,244503797.69,181856092.79,120148296.83,265233415.85,124806984.13,112654440.45,0.0
5,营业税金及附加,63532351.61,43277663.08,20707204.06,112144894.87,81841707.25,54992637.88,26791415.10,88843291.71,64380285.47,42314546.27,20317930.81,68144807.27,22808674.75,16566249.30,9600853.81,20888142.01,13486600.62,9223940.58,3805895.60,22810308.94,17806327.07,10455561.04,3820376.27,18405699.17,13771924.95,7940797.17,3026628.56,14692398.05,9865834.51,6477758.15,3881887.65,19683856.61,17043655.19,9629744.00,4864785.47,20838541.09,13640740.60,8874968.83,3542420.95,12038882.33,7252461.64,3568089.23,1394053.12,8025563.84,5920902.82,4145903.32,1826415.38,10549712.28,5167321.92,2588738.78,809889.83,5081072.94,2173527.01,1176029.91,443751.68,2317065.13,2048621.70,1260848.03,568972.07,3821616.94,2788500.35,1487596.69,813972.62,3470017.76,1263525.93,520407.23,103683.82,1665475.66,1546975.72,1062597.55,2982296.44,1591466.40,1196555.24,0.0
6,销售费用,73381604.32,48678341.07,25691343.65,123047142.91,77956753.60,49134462.27,24005040.58,112833044.14,76150238.98,43407960.27,20468636.62,132779142.48,93464952.64,67011032.55,35878122.26,154481618.25,111988737.72,72862199.45,38707697.36,149489669.33,106930382.39,68584562.62,30137950.36,109985487.51,76364886.29,47113339.41,22026369.77,95194039.83,65688794.51,41932182.32,19314738.29,95783611.16,74243014.60,47217484.71,21984428.56,83163998.32,56383626.47,34815944.79,15585302.11,65614280.55,45358027.72,30698291.64,16507464.71,52420417.69,39224286.84,21294211.29,9441990.51,44309365.97,35252278.81,22970306.21,10163872.99,22666479.42,15781142.41,8773634.47,4346383.58,16344626.38,11345236.18,7959622.08,3954470.75,9612853.48,6929534.74,4154313.20,1967977.49,8208310.73,5512267.96,2680977.85,1609385.31,10373446.37,6978505.07,4401200.77,5716135.67,1991116.07,1523238.49,0.0
7,管理费用,171811555.49,108067840.35,54959029.35,272209457.23,173015108.13,106443690.96,43527267.73,291601896.42,152994743.00,103014720.47,50254819.90,284601444.60,177567453.20,120057521.23,61677704.35,264527190.81,173003495.40,118438323.80,59871129.86,202803888.44,144791327.65,92624494.54,42787703.93,172662683.60,111101129.42,69176518.54,33495045.45,159805790.51,116677975.84,76549629.23,37528276.66,141127613.90,80927910.98,52108159.01,31352872.75,110980647.41,86586711.18,50188474.43,28013719.54,75750583.74,68086027.45,42043850.22,17023825.22,65110213.39,47015547.27,24359436.67,12229130.09,57750094.85,35092882.37,25335743.89,11718173.67,33027683.84,18061187.49,10366824.86,5225287.86,26763687.55,21497262.88,11187344.59,6407267.88,19166335.13,22511082.27,12909093.45,4844985.91,12201829.53,3579502.51,1195373.47,2180911.44,14598156.67,10355767.20,7849857.38,15594165.71,13358307.00,5114559.29,0.0
8,财务费用,148802735.05,103556528.15,41605240.40,205203795.32,149543716.63,102010705.36,38167017.31,223965385.47,146720137.36,97452800.64,62092318.06,195170654.63,154189849.08,107144765.09,44785060.42,199980041.25,143280781.42,95164800.94,43601890.31,222703556.42,163645135.99,104834042.01,51841633.20,188004715.73,145875100.47,95806501.38,42900000.92,181426907.68,133050901.15,90195689.89,42017604.06,161445808.58,114117339.23,75897310.46,35648863.26,141167138.43,113670879.33,77792682.39,37384917.27,124730647.90,88054205.97,57389026.84,24767028.85,76143196.04,47766016.35,27842613.64,13090212.89,59079221.48,47092204.45,22290294.98,10749180.08,50879405.98,32179588.00,17519182.40,8577654.92,29620385.76,27168771.70,15966571.39,6146258.64,26364813.25,16233385.46,9215444.71,3648327.11,20340553.19,11156837.45,6444644.33,2847162.47,12789269.68,9136269.81,6033596.51,14000132.59,6490847.34,6341821.13,0.0
