,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2014596813.51,1332923261.26,660246634.90,1909916699.53,1324689238.86,764045414.41,373852563.21,1626620617.73,1167394480.50,857166194.37,652778097.14,3549931789.53,2192435352.04,1481970220.46,676705799.26,3457549774.98,2253074529.88,1505054010.47,715962580.23,3065947293.03,1977932237.53,1268083941.69,575801160.09,2355749206.42,1609857022.04,929753088.98,342945556.88,1437957163.64,1029118063.86,658723515.18,292869488.88,1342276877.59,1001363134.77,239531070.26,103664410.25,430281274.68,321017982.40,198118672.79,92274725.56,374077374.92,269665429.03,174044559.12,76984770.01,451869322.19,346782839.57,235969183.73,108456039.04,434931904.58,314707826.44,209421519.47,96860189.36,435732552.66,323490237.69,218545323.52,115475870.41,439488977.97,315371895.15,203428394.96,98056169.96,344556509.38,257061171.92,170312701.53,85974795.19,335139657.80,250345748.81,166901448.29,85974795.19,358728455.44,269415796.66,179220948.63,82325923.95,234390833.57,128714728.29,36645927.98,2835.00,0,9450.00,9450.00,22860958.31,20682142.73,71012448.36,51741427.08,313854055.68,235716493.16,587121997.01,330270000.00,532933390.00,303947444.05,506805631.35,225118462.61,148070274.74,170580973.80,0.0
2,营业收入,2014596813.51,1332923261.26,660246634.90,1909916699.53,1324689238.86,764045414.41,373852563.21,1626620617.73,1167394480.50,857166194.37,652778097.14,3549931789.53,2192435352.04,1481970220.46,676705799.26,3457549774.98,2253074529.88,1505054010.47,715962580.23,3065947293.03,1977932237.53,1268083941.69,575801160.09,2355749206.42,1609857022.04,929753088.98,342945556.88,1437957163.64,1029118063.86,658723515.18,292869488.88,1342276877.59,1001363134.77,239531070.26,103664410.25,430281274.68,321017982.40,198118672.79,92274725.56,374077374.92,269665429.03,174044559.12,76984770.01,451869322.19,346782839.57,235969183.73,108456039.04,434931904.58,314707826.44,209421519.47,96860189.36,435732552.66,264687847.97,178253070.34,115475870.41,427274975.03,304951493.31,196285515.71,94403065.81,328450814.62,241203572.72,161422547.71,81617025.56,305125386.45,225495019.75,150542827.10,81617025.56,327464632.98,244644817.92,163586056.69,74505188.15,206742353.36,111874308.90,26639070.67,0,0,0,0,22654797.83,20374531.96,70773348.53,51808892.53,313292410.77,235516437.91,585000130.60,331060000.00,532496040.00,303808367.57,505930632.75,225118877.61,145023696.74,171892619.95,0.0
3,二、营业总成本,1566667531.29,1020488745.30,492417661.33,1592086750.49,1057828924.27,591703684.32,278566927.48,1390874816.76,948439886.49,720948089.58,563684316.61,3224386406.09,1878860526.17,1250988361.21,591752547.06,2974860346.59,1880068749.11,1251711190.54,578005404.73,2528868836.36,1560322287.26,970350601.79,450522496.31,1900024984.17,1244601562.47,723187661.69,294901113.93,1178241559.52,829443655.54,525489443.54,245143279.74,1092242846.13,800003161.26,251709820.90,107921387.32,447468679.31,331677885.47,208696598.07,95430401.69,394614817.38,284927102.37,185866837.43,82700674.29,487911222.15,363369823.10,245338633.90,115599227.54,444158946.85,318011534.22,207143877.94,98455646.70,455352265.61,331477045.01,223924071.66,119930190.93,478563848.28,327927383.11,210171425.48,100873192.80,341869866.87,252898036.34,166630936.22,82649953.83,318155277.28,233716393.01,155222735.89,82649953.83,331733127.57,247149541.15,164278492.97,74339061.61,231865263.52,136135790.44,47508989.61,83735116.48,17694976.37,46067229.99,18830072.93,111690432.29,90956020.29,222556743.63,0,391970093.81,0,575954751.70,0,0,0,469243825.07,202816439.19,129609890.36,151322260.19,0.0
4,营业成本,552991485.74,373102835.84,196886409.13,636999173.25,403626742.34,197117654.22,78558711.56,626826340.76,482521030.16,412238714.85,368749483.68,2326131300.77,1293258352.85,884942786.87,390148059.04,2006771732.79,1185795248.92,812954159.32,367307798.80,1632741189.57,992419508.14,627485675.76,287325664.53,1223742948.21,807218914.55,487353131.27,203044695.39,774787945.47,533849711.94,338691396.16,158638084.68,737234792.75,546605918.74,204869977.33,88638705.75,359528869.29,267609282.03,164725792.05,74479349.61,301484041.76,214283234.67,140875246.34,62124543.42,398540594.96,304646023.18,206941604.99,96687207.30,366822419.57,259550318.32,168275471.20,80980007.16,373776891.82,232197591.91,186010653.05,101101930.25,381514720.14,268872220.47,171661352.88,83534104.22,280750614.91,203873568.65,134777002.58,68373779.27,245878705.45,179252348.41,117281420.92,68373779.27,248960865.00,184200343.92,122793806.66,56627395.48,161275149.23,88981156.17,21650847.17,0,0,0,0,23776545.17,20506859.81,92053100.94,0,269251676.19,0,458611626.87,0,0,0,379269330.17,163227992.77,107017555.07,138238874.53,0.0
5,营业税金及附加,9910853.78,6679579.93,3352105.27,10813093.33,6741373.60,4043496.36,1954893.15,11914780.00,9369218.37,8108511.04,6434688.15,31508013.96,18984802.21,12929462.84,5967306.65,37017787.50,23383622.14,16584723.97,7646184.66,55039102.02,40176414.93,26286319.98,10581181.03,54409947.07,35793111.26,20576220.89,6940827.89,74749862.09,56574620.84,35782667.18,14238262.43,78369044.08,56370752.25,723054.43,360944.61,1422737.91,1186009.05,715710.41,431034.59,2206911.51,1617950.25,997137.60,367013.97,2553265.67,1701006.41,1186141.91,514413.02,2059933.52,1389941.65,1023037.39,327629.27,1194601.08,87766.89,33612.52,20923.10,397355.82,287467.28,73938.80,22165.54,273494.88,240500.79,108799.49,2711.50,582809.06,421188.03,323368.71,2711.50,597017.58,331924.13,172516.22,25188.62,193160.00,72050.64,39854.77,0,0,0,0,5350.40,1930.51,102687.67,0,1098307.87,0,1263117.90,0,0,0,19929680.89,9394210.76,4989894.84,6034674.90,0.0
6,销售费用,445898487.40,278373476.98,125451413.85,386820230.94,267039258.75,151909023.60,87856691.64,263644415.89,174541392.00,109238277.13,71742029.63,350504650.83,251334819.20,171274203.37,83939465.68,422676669.03,305877996.96,192728415.04,91640662.03,383723993.20,230564411.78,135037677.64,64010765.04,284347542.80,193003846.56,96757161.18,41354598.13,157341359.87,114444645.01,72786333.44,37330283.19,147208575.41,101605108.61,26568883.45,10463455.23,48910604.35,34948788.58,24791959.37,11133322.08,64674138.21,41584994.99,26033047.05,11175105.62,49962696.19,27883790.65,18281132.72,9458853.96,37970121.89,29213387.84,19378788.49,9064225.69,38646313.85,28677378.98,19605840.35,9630785.56,46412704.47,29867771.53,19587986.34,9582183.38,31507992.08,24526013.38,15329022.25,7287639.62,34071432.51,25353001.53,17706227.32,7287639.62,38697788.46,30426966.47,19258214.45,8300697.86,30432366.19,14700755.75,4681536.74,0,0,0,0,2517692.22,1481159.64,14487928.76,0,17687559.46,0,24423347.27,0,0,0,13575003.07,6883763.03,1552951.31,7048710.76,0.0
7,管理费用,292139872.27,195311055.20,83313129.67,314116554.06,198930226.52,245394951.02,115413343.32,440895420.45,298055657.50,202797141.14,123779502.19,528536177.73,346483127.66,222923152.66,103088643.23,480737512.84,346637210.69,214598048.68,105987147.79,417360003.58,273527677.08,166545535.90,82368033.96,291404037.78,179213734.57,99160221.04,36803052.72,153021276.71,105694071.51,68847378.50,33099582.93,131511775.78,86720169.62,18017243.56,7887849.73,34316996.84,26194871.52,17578526.24,9008189.30,33694469.37,26025428.54,16988803.26,8553758.07,34274583.47,26197270.81,16578215.98,7621749.02,31506887.48,24656849.95,15906922.78,7340606.64,32182883.46,25779650.32,16762786.66,8381936.69,47246598.96,26622693.80,17643996.97,7287773.28,27563386.98,22963605.07,15477738.74,6558876.67,35935063.77,27396561.32,19029173.52,6558876.67,40211054.60,29553957.12,20290342.96,8498435.10,31142886.15,24318054.42,13701278.26,48621759.22,139405.56,10474156.92,1258222.19,47036069.51,49435688.81,62949030.90,0,62895730.48,0,70201350.37,0,0,0,52679702.06,21857862.87,14185865.21,0,0.0
8,财务费用,-14668577.50,-11470849.66,-3898638.41,-6661800.58,-5227914.99,-3826961.92,-1880564.17,-29434199.62,-20442208.67,-13480672.89,-7034340.92,-41998548.57,-44513556.50,-50199127.73,6194438.74,13867437.76,9212980.07,7348028.59,3762930.27,14270652.42,11784853.81,6398513.75,3698880.90,20377665.68,16645829.01,9958454.82,3794532.81,13311540.78,7236126.60,287050.48,-1558226.75,-3579427.47,-2045460.30,1530662.13,570432.00,2361050.59,1738934.29,884610.00,378506.11,1768108.42,1415493.92,972603.18,480253.21,3340962.06,2941732.05,2351538.30,1317004.24,2504918.34,1673034.47,1031656.09,743177.94,3064845.68,2198444.08,1511179.08,794615.33,2992468.89,2277230.03,1204150.49,446966.38,1774378.02,1294348.45,938373.16,426946.77,1687266.49,1293293.72,882545.42,426946.77,3266401.93,2636349.51,1763612.68,887344.55,8821701.95,8063773.46,7435472.67,35113357.26,17555570.81,35593073.07,17571850.74,38354774.99,19530381.52,52963995.36,0,41036819.81,0,21455309.29,0,0,0,3790108.88,1452609.76,1863623.93,0,0.0
