,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,658916098.41,419359741.60,387674989.70,193392828.91,751942028.77,558011626.76,367849328.09,173471471.38,752150235.76,562630656.58,367913395.07,178401817.61,755890411.58,565406850.96,368870980.36,179718122.03,774049308.13,566860514.86,370448806.83,178768729.51,744579676.42,548166036.96,353698433.45,170966158.85,716858563.82,534509660.31,350378988.53,171454814.66,719503368.33,540737789.35,356395895.20,174912783.01,779252774.88,564481531.66,367726495.11,181246116.77,834215819.95,634435504.35,408982616.42,197808343.98,840536445.66,624165061.10,412128068.63,205216567.57,882134667.56,653280300.37,427304970.94,209497811.84,870283480.85,640572534.90,418760020.67,201598143.83,819456514.80,597230442.50,389163216.25,185185681.23,680870811.20,494597725.42,322238201.42,157223962.42,582339430.90,430587136.45,282789871.45,139904223.45,501365399.85,360883202.85,227451162.25,122866151.25,514789515.81,338967072.17,216248360.44,105917969.00,275514161.05,150490342.70,69960219.42,107948113.20,51956167.57,103494098.81,48331912.33,118831606.96,57745571.47,130172736.27,53093764.15,95893798.52,40961261.77,71917222.82,38809800.00,57405180.00,27846502.20,13183207.85,0.0
2,营业收入,658916098.41,419359741.60,387674989.70,193392828.91,751942028.77,558011626.76,367849328.09,173471471.38,752150235.76,562630656.58,367913395.07,178401817.61,755890411.58,565406850.96,368870980.36,179718122.03,774049308.13,566860514.86,370448806.83,178768729.51,744579676.42,548166036.96,353698433.45,170966158.85,716858563.82,534509660.31,350378988.53,171454814.66,719503368.33,540737789.35,356395895.20,174912783.01,779252774.88,564481531.66,367726495.11,181246116.77,834215819.95,634435504.35,408982616.42,197808343.98,840536445.66,624165061.10,412128068.63,205216567.57,882134667.56,653280300.37,427304970.94,209497811.84,870283480.85,640572534.90,418760020.67,201598143.83,817628513.65,595415366.10,387361064.68,185172756.42,680819111.92,494544739.00,322185215.00,157199026.00,582233458.00,430534150.00,282736885.00,139851237.00,501235720.00,360753523.00,227377019.00,122792008.00,514299332.51,338929292.17,216248360.44,105917969.00,274507605.43,150551655.53,69960219.42,107948113.20,51956167.57,103494098.81,48331912.33,118831606.96,57745571.47,129735820.80,53093764.15,95813773.58,40935539.70,71728301.88,38809800.00,57302050.00,27846502.20,13126105.51,0.0
3,二、营业总成本,642393473.40,421739732.97,399915717.98,165849850.24,770970766.28,571187364.20,371592488.52,165885471.32,734513427.37,525433303.87,336137609.55,164640854.04,759468499.68,534946343.22,359623675.15,180670896.82,757273106.91,561869225.84,353897288.85,172212998.89,671884318.38,482100166.97,318540723.92,155756614.29,603892005.28,442480246.39,291978940.03,141036240.91,624292010.64,450782045.09,295187161.64,160445346.77,756971301.58,548749321.57,355721386.82,163038118.85,764557705.49,548432370.54,350823541.83,171391504.42,789955727.42,554564360.70,371886950.04,181736718.24,783941106.21,553199703.45,356276193.98,177074903.27,729429852.42,527044476.25,346133144.08,163331578.57,676234490.31,499274225.57,326953366.58,150236915.07,558033586.19,409609053.25,264601844.75,133406143.81,501864131.81,372956931.63,229974040.57,113976871.54,413286886.07,302821866.51,195078046.07,103262717.58,408238133.14,262850598.74,159822138.07,79385690.19,208972624.09,102593392.38,37761128.57,50884289.01,22409302.13,51958549.23,22422540.40,65667424.89,31157052.31,77350209.78,0,50695930.87,0,27704021.70,0,0,9603886.51,7922233.53,0.0
4,营业成本,573965971.34,378622166.23,361099320.35,149730694.29,707215735.70,525198017.91,342396824.62,151589093.01,670496583.05,479288879.75,308850502.17,152038486.80,706271739.89,495051524.55,331697997.25,166399783.82,698804643.75,519964278.17,329287662.90,162593481.05,635081455.20,459721781.74,298957732.52,146070689.26,566383975.75,416745994.99,275738854.24,131404013.16,570947140.31,412794747.01,271679162.29,148679738.44,681843985.25,497693863.43,323129477.41,146820470.94,705795785.65,508985381.42,325775510.98,159251908.59,739386066.03,518075779.00,348924296.72,172070202.59,720571995.53,510169497.32,331950443.33,165438083.91,673732991.22,489661878.49,320908046.08,150886823.15,625313430.17,451680826.98,293880507.06,135752527.97,481182638.06,353161723.84,227154006.67,114470921.92,428660908.38,318772092.11,194223382.54,96107726.27,348173794.05,258561094.44,167728541.07,86365648.87,334164558.43,219520568.92,131384996.88,65376085.73,160352296.94,88355230.15,28712609.14,46573888.38,21801044.69,49174319.58,22420640.39,63881189.57,30279955.47,74817271.45,0,47550496.90,0,27099031.55,0,0,9101209.30,7556902.82,0.0
5,营业税金及附加,3581779.54,2710006.03,1643319.95,700523.63,3334387.89,2093242.27,1241844.70,578793.02,2841419.25,1971618.46,1310185.46,646566.17,3311341.72,2268266.03,1606857.26,751491.70,3857859.48,2769002.92,1830357.23,899377.94,3685716.87,1963157.37,1273160.48,615324.27,2580075.22,1968167.09,1305450.57,661477.43,2590058.22,1946656.04,1283025.22,629686.01,26182893.21,18966579.44,12355610.22,6089869.51,29834409.97,20751509.71,13382386.86,6527675.36,27737702.73,20597447.03,13600226.28,6772146.73,29172080.07,21558249.93,14101064.06,6976277.16,29270307.90,21139314.31,13819501.32,6652121.64,26981740.96,19648707.08,12782915.13,6110700.95,22467030.74,16319976.42,10632112.11,5187567.87,19213704.08,14207626.93,9330317.20,4615090.81,16540778.74,11904866.24,7503441.62,4052136.26,18291099.23,11380584.29,7276384.42,3567533.41,7319789.67,3165748.80,425651.47,665094.33,316024.41,639187.04,299962.60,734400.00,356304.53,783480.00,0,574882.64,0,430369.81,0,0,306110.92,432564.30,0.0
6,销售费用,6208788.11,2977725.56,2977725.56,0,5814763.93,4120537.08,2894665.16,1593554.58,6119556.97,4603138.08,3099046.58,1385007.79,5878177.05,4314031.43,2824602.20,1367503.24,6062854.16,4881397.57,2912045.40,1420128.21,7266675.47,5750497.32,4175304.65,2712501.46,6383898.24,4908969.05,2977412.12,1474667.59,6092122.37,4805241.45,3046220.51,1376002.83,6262613.57,4545229.79,2804079.04,1393685.23,6459088.00,4333075.40,2829198.44,1373065.12,7242984.02,5448274.96,3666757.24,1563414.81,11681745.18,8212042.03,5745866.58,2424325.36,10734070.83,7444764.06,4424815.81,2345095.58,8254111.95,18652921.17,14026520.32,4508627.95,30172278.40,24878013.61,16597379.92,8292327.58,33093208.14,23853304.37,15783509.87,7555001.30,30883703.48,22772151.03,15022496.14,7358756.94,39936316.49,22026279.20,14471689.83,7108902.46,22886638.02,0,0,0,60000.00,120000.00,60000.00,120000.00,0,30000.00,0,0,0,0,0,0,0,687.69,0.0
7,管理费用,35298848.48,18603074.69,10703565.39,3132297.53,15070739.13,8349965.24,5427927.38,2355915.01,17995404.82,12036962.25,5923692.54,2302307.12,12267164.98,7511007.27,4974561.96,2469172.64,12645946.39,7672635.60,4855131.37,2393562.68,12650244.94,6894372.75,3895617.38,2004510.57,10833761.55,6355321.62,3737664.80,1756122.81,12364316.70,6457052.61,3929380.82,1588760.26,9215906.52,5751023.54,3160855.38,1379074.68,8922330.93,5671305.30,3996126.15,1281374.92,7220717.59,4843557.07,2601535.85,1075801.87,6278432.03,3463533.19,2191698.72,946103.45,6720797.84,4232533.18,3195809.56,1721956.50,7625706.11,3959722.40,2133885.65,1780186.98,11695260.53,5596537.03,3482621.82,1877185.63,7371168.23,5656292.97,3728417.17,1946776.59,9593899.61,5184966.71,3277700.84,1716136.22,12447500.87,7197983.85,4962425.19,2516596.53,15536535.89,8948481.55,7112633.43,5538931.23,2017406.77,5253747.89,1674480.46,4288751.67,1915030.23,4347477.63,0,4939051.20,0,2190375.98,0,0,459571.95,722103.25,0.0
8,财务费用,23338085.93,18826760.46,23491786.73,12286084.79,39538831.78,31368164.18,19573789.14,9767865.70,37095464.53,27417103.56,16819566.95,8159744.99,31709452.13,25805573.66,18523716.20,9682945.42,35893810.38,26412070.82,14842251.19,4906449.01,13224876.87,7770357.79,10238908.89,4353588.73,17685566.81,12501793.64,8219558.30,5739959.92,32362308.20,24778347.98,15249372.80,8171159.23,33483572.71,21874230.21,14352969.61,7436623.33,13464726.10,9591338.71,4840319.40,2957480.43,8368257.05,5599302.64,3093733.95,255152.24,10198482.05,9796380.98,2287121.29,1290113.39,6038290.43,4565986.21,3784971.31,1725581.70,8059501.12,5332047.94,4129538.42,2084871.22,12516378.46,9652802.35,6735724.23,3578140.81,13525142.98,10467615.25,6908413.79,3752276.57,8094710.19,4398788.09,1545866.40,3770039.29,3398658.12,2725182.48,1726641.75,816572.06,2877363.57,2123931.88,1510234.53,-1893624.93,-1785173.74,-3228705.28,-2032543.05,-3356916.35,-1394237.92,-2628019.30,0,-2368499.87,0,-2015755.64,0,0,-263005.66,-790024.53,0.0
