10,资产减值损失,0,0,0,0,31626354.82,38615112.19,9657350.42,-4603104.91,72381009.86,63872998.11,17512523.19,4822082.68,76294757.87,4014987.59,-800209.09,-726658.16,21174134.13,-648856.73,1133334.75,1199942.59,17871547.03,12808327.49,14089517.55,-1643527.47,28372417.93,25415104.84,17937932.32,1074853.83,-6142669.28,4881385.25,5426848.75,531724.04,47307651.53,3450003.82,2811272.95,3263301.39,161514234.88,100509343.38,20924531.12,2406536.68,18402724.40,2706112.80,19183411.07,-2611178.27,28403228.79,-585715.97,-2281979.04,-2563024.54,4255318.39,-814912.89,127616.88,0,9392099.41,0,140605.66,2445780.23,1638403.40,0.0
11,公允价值变动收益,-4659202.86,-698930.00,-703700.00,-666000.00,-985500.00,0.00,0.00,0,0,491886.00,362270.00,-2047295.00,-150890.00,-6263435.52,-18849494.48,833221.29,1715446.34,1621164.04,-599491.96,-516804.75,180651.92,250800.00,80509.10,-228860.91,584303.64,341812.56,360383.31,850794.33,4892990.00,-1097131.70,0,-236493.13,-1650000.00,0,0,-157302.71,-44880.00,-191870.98,-1951234.46,-816460.00,-4563040.00,-6251040.00,713490.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1304129.73,2211039.26,1686494.19,296685.45,8853491.43,6116425.09,5175135.53,2073915.96,10705338.24,8221893.47,4326307.68,2631861.97,-10222691.46,-43384588.22,-27678313.14,-18225038.28,-2999714.12,-2075845.70,-2183181.22,-1251115.18,-3907800.83,1908093.43,-3514769.59,-2720112.32,6861811.80,3027829.74,2715875.98,1932240.00,33584705.95,32440201.88,33428301.88,-3383228.88,-4168910.55,-122756.23,-559952.06,-461613.74,-1877251.22,-3059248.97,-1145198.37,117310.53,-22409957.75,-349934.80,-1716820.49,0,-419230.09,385622.79,0,275494.69,1420984.63,2662899.62,1819859.06,195239.00,1352108.43,368752.22,297255.59,941377.79,1238897.16,0.0
13,其中:对联营企业和合营企业的投资收益,-32778.20,0,0,0,-72492.40,0,0,0,-467065.25,0,0,0,-742259.59,0,0,0,-2484334.45,0,0,0,-2913996.86,0,0,0,-1338584.80,0,0,0,0,0,0,0,-950358.65,0,0,0,929499.09,0,0,0,0,0,0,0,-449230.09,0,0,0,1390984.63,0,0,0,2429608.95,0,0,1499918.00,1617003.92,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,197868980.34,129852432.00,100012502.74,51958012.31,356777320.79,215925656.95,166560205.98,52280954.97,376671439.64,335511968.21,223281768.59,69408226.17,152878987.98,117241259.47,34609261.63,-18818907.39,3244808.99,3237228.08,-2038304.38,-24207023.26,132836755.82,113797581.60,53381195.35,10626887.97,228118493.96,151503809.60,97812416.05,83292067.46,636885413.72,564114369.44,354583981.10,175030139.02,704855446.84,661584692.49,369863249.67,151600598.19,329023188.26,268937500.26,114840639.86,18457226.08,153274320.37,113828477.53,51708685.15,-7815886.97,77465567.80,173938199.13,104512842.75,9828220.08,180364197.70,122785904.96,81746688.46,10105023.05,217264520.16,154280900.87,97522561.46,102265997.74,76026975.17,0.0
16,加:营业外收入,7823537.85,4784844.01,4483558.72,113284.21,11783617.52,1900456.24,919389.18,1431520.30,793411.24,3731332.47,2573359.40,1050607.83,8477550.86,4054871.39,3566400.33,1632231.08,31221968.34,14865546.88,13585730.88,7458713.02,13775559.26,5985565.02,4114729.63,992914.06,34786918.40,5970085.94,3582213.44,719528.59,18129245.08,4312393.50,3267768.45,1966006.46,13530042.88,10997065.00,10082363.92,1098873.29,9082987.25,4026656.04,3294965.51,1250651.37,11279502.44,3595358.99,224231.96,357982.07,11468090.08,1980379.38,720832.91,91843.16,10585546.42,3179095.55,52631.65,36463.61,2848898.75,649151.54,550400.00,8113986.15,2452978.29,0.0
17,减：营业外支出,10911423.90,7823844.08,7111752.46,2206465.33,16945434.43,5129466.86,2133077.97,1093465.91,17329836.33,29377498.73,23822335.43,3135614.84,6839937.91,22333236.60,1634563.11,179732.15,14232268.77,11180077.25,9659905.67,6926594.74,4012303.71,2768340.44,963198.33,728885.99,30417049.92,4515202.18,3554819.78,965587.85,25568770.06,4170745.56,2099784.40,1101461.05,42284096.85,9085845.82,5590389.86,1056279.26,50457443.28,35870912.60,32589451.78,1052619.45,14711023.83,6190780.65,3304525.12,861847.57,8663027.76,3479189.36,2733836.76,1163973.13,8279539.94,2193757.97,1666486.36,1600219.55,12300051.04,6754040.80,4090059.49,8952117.11,3556084.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,22690396.70,2810740.06,1839949.46,0,166644.83,20146.05,3978175.14,0,0,27962.60,1042058.80,0,0,0,1943694.87,0,0,0,7569492.01,0,504331.74,0,31571052.14,0,0,0,11296295.79,31116607.03,31116607.03,0,8033763.46,0,0,0,2739803.16,0,0,0,4278127.86,0,0,0,3291027.47,0,0,98102.31,564251.29,0.0
19,四、利润总额,194781094.29,126813431.93,97384309.00,49864831.19,351615503.88,212696646.33,165346517.19,52619009.36,360135014.55,309865801.95,202032792.56,67323219.16,154516600.93,98962894.26,36541098.85,-17366408.46,20234508.56,6922697.71,1887520.83,-23674904.98,142600011.37,117014806.18,56532726.65,10890916.04,232488362.44,152958693.36,97839809.71,83046008.20,629445888.74,564256017.38,355751965.15,175894684.43,676101392.87,663495911.67,374355223.73,151643192.22,287648732.23,237093243.70,85546153.59,18655258.00,149842798.98,111233055.87,48628391.99,-8319752.47,80270630.12,172439389.15,102499838.90,8756090.11,182670204.18,123771242.54,80132833.75,8541267.11,207813367.87,148176011.61,93982901.97,101427866.78,74923869.46,0.0
20,减：所得税费用,39133229.62,26337221.54,14330289.75,4419947.17,92400277.42,40089393.78,27610342.39,1368734.89,66865829.23,63720413.86,43143357.67,2489230.62,29934902.07,-1718336.86,-8564606.41,-8445230.42,1582287.34,-6357806.61,-8455491.33,2168820.25,22510468.53,21252513.97,11721634.73,3134267.00,42912751.75,32119603.39,23943861.85,13840134.35,94010580.78,90191478.03,41727934.50,41507363.01,135871359.68,176191326.29,96356204.21,41781013.16,96514698.48,73272792.08,21272182.39,3019495.65,53921317.14,29069512.42,16248696.72,248886.80,14553659.11,36456249.68,23338877.88,3920371.87,42496914.38,21845047.00,9601110.61,2870433.03,62244444.25,44018489.76,26228713.60,27292238.81,21100836.89,0.0
21,五、净利润,155647864.67,100476210.39,83054019.25,45444884.02,259215226.46,172607252.55,137736174.80,51250274.47,293269185.32,246145388.09,158889434.89,64833988.54,124581698.86,100681231.12,45105705.26,-8921178.04,18652221.22,13280504.32,10343012.16,-25843725.23,120089542.84,95762292.21,44811091.92,7756649.04,189575610.69,120839089.97,73895947.86,69205873.85,535435307.96,474064539.35,314024030.65,134387321.42,540230033.19,487304585.38,277999019.52,109862179.06,191134033.75,163820451.62,64273971.20,15635762.35,95921481.84,82163543.45,32379695.27,-8568639.27,65716971.01,135983139.47,79160961.02,4835718.24,140173289.80,101926195.54,70531723.14,5670834.08,145568923.62,104157521.85,67754188.37,74135627.97,53823032.57,0.0
22,归属于母公司所有者的净利润,159789350.80,101443670.03,84041343.56,46919815.44,270411427.80,179218533.20,138159744.62,51049366.95,302220650.94,250367067.08,162762926.98,66811262.94,143502506.97,106535249.14,48135500.07,-6612900.09,28650428.85,21884051.45,16415977.30,-21534364.76,131783938.61,103031458.38,53849310.39,10947565.80,204809206.08,131681012.93,78621906.72,70544632.39,536862092.96,473883905.36,313567235.99,134602992.41,540524453.68,484077298.23,277621768.05,109919715.69,217977443.54,166035699.35,66060144.52,16319681.66,100638460.57,84333809.99,36479866.89,-8045844.24,70163110.37,136262716.89,80277411.77,5642936.89,140866215.73,100549322.49,69475834.73,5398271.09,96981181.50,66548232.11,62442504.77,56199923.33,51092550.18,0.0
23,少数股东损益,-4141486.13,-967459.64,-987324.31,-1474931.42,-11196201.34,-6611280.65,-423569.82,200907.52,-8951465.62,-4221678.99,-3873492.09,-1977274.40,-18920808.11,-5854018.02,-3029794.81,-2308277.95,-9998207.63,-8603547.13,-6072965.14,-4309360.47,-11694395.77,-7269166.17,-9038218.47,-3190916.76,-15233595.39,-10841922.96,-4725958.86,-1338758.54,-1426785.00,180633.98,456794.66,-215670.99,-294420.49,3227287.15,377251.47,-57536.63,-26843409.79,-2215247.73,-1786173.32,-683919.31,-4716978.73,-2170266.54,-4100171.62,-522795.03,-4446139.36,-279577.42,-1116450.75,-807218.65,-692925.93,1376873.05,1055888.41,272562.99,10024399.90,8224359.00,5311683.60,17935704.64,2730482.39,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.130000,0.084400,0.069900,0.040000,0.220000,0.149100,0.114900,0.040000,0.250000,0.208300,0.135400,0.060000,0.120000,0.094100,0.042500,-0.010000,0.030000,0.019300,0.014500,-0.020000,0.130000,0.100000,0.050000,0.010000,0.210000,0.132200,0.078900,0.092100,0.700000,0.618400,0.409200,0.245900,0.990000,0.884300,0.507200,0.200800,0.400000,0.303300,0.120700,0.029800,0.183800,0.154100,0.066600,-0.014700,0.128200,0.248900,0.146700,0.014400,0.432500,0.330900,0.240000,0.018400,0.404100,0.277300,0.270000,0.566300,0.679500,0.0
26,稀释每股收益(元/股),0.130000,0.084400,0.069900,0.040000,0.220000,0.149100,0.114900,0.040000,0.250000,0.208300,0.135400,0.060000,0.120000,0.094100,0.042500,-0.010000,0.030000,0.019300,0.014500,-0.020000,0.130000,0.100000,0.050000,0.010000,0.210000,0.132200,0.078900,0.092100,0.700000,0.618400,0.409200,0.245900,0.990000,0.884300,0.506000,0.200800,0.400000,0.303300,0.120700,0.029800,0.183800,0.154100,0.066600,-0.014700,0.128200,0.248900,0.146700,0.014400,0.432500,0.330900,0.240000,0.018400,0.404100,0.277300,0.270000,0.566300,0.679500,0.0
27,七、其他综合收益,162163.90,865673.07,-1414025.20,1174891.78,-269892.87,291986.00,57426.03,471513.62,643589.22,1364401.96,2362255.25,660590.55,-701015.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,155810028.57,101341883.46,81639994.05,46619775.80,258945333.59,172899238.55,137793600.83,51721788.09,293912774.54,247509790.05,161251690.14,65494579.09,123880683.61,100681231.12,45105705.26,-8921178.04,18652221.22,13280504.32,10343012.16,-25843725.23,120089542.84,95762292.21,44811091.92,7756649.04,189575610.69,120839089.97,73895947.86,69205873.85,535435307.96,474064539.35,314024030.65,134387321.42,540230033.19,487304585.38,277999019.52,109862179.06,191134033.75,163820451.62,64273971.20,15635762.35,95921481.84,82163543.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,159951514.70,102309343.10,82627318.36,48094707.22,270141534.93,179510519.20,138217170.65,51520880.57,302831294.58,251698523.46,165092236.65,67471853.49,142834437.30,106535249.14,48135500.07,-6612900.09,28650428.85,21884051.45,16415977.30,-21534364.76,131783938.61,103031458.38,53849310.39,10947565.80,204809206.08,131681012.93,78621906.72,70544632.39,536862092.96,473883905.36,313567235.99,134602992.41,540524453.68,484077298.23,277621768.05,109919715.69,217977443.54,166035699.35,66060144.52,16319681.66,100638460.57,84333809.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-4141486.13,-967459.64,-987324.31,-1474931.42,-11196201.34,-6611280.65,-423569.82,200907.52,-8918520.04,-4188733.41,-3840546.51,-1977274.40,-18953753.69,-5854018.02,-3029794.81,-2308277.95,-9998207.63,-8603547.13,-6072965.14,-4309360.47,-11694395.77,-7269166.17,-9038218.47,-3190916.76,-15233595.39,-10841922.96,-4725958.86,-1338758.54,-1426785.00,180633.98,456794.66,-215670.99,-294420.49,3227287.15,377251.47,-57536.63,-26843409.79,-2215247.73,-1786173.32,-683919.31,-4716978.73,-2170266.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
