,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7363522463.93,5218351770.10,2958715306.07,9806529513.95,6817334196.87,5125064678.28,3134772782.37,9081910890.41,6228705126.07,4483297534.39,2788279630.02,8633017069.39,5926550048.14,4203168711.09,2658932084.55,9200729691.29,6405332371.31,4345427796.45,2824861743.76,9829383541.64,6862352238.20,4933655278.57,2870620739.18,10237921991.49,6980268652.12,5059600063.23,2938437140.50,10737835270.20,7325872826.24,5173496079.87,2755138618.80,9738543811.14,6823039202.60,4579519291.22,2337040887.57,8219305464.00,5712794616.53,3305266229.42,1784276129.04,6169173760.32,4309068772.22,2801966047.43,1499291421.67,5602465646.26,3205933444.72,2109187617.76,984394746.22,3684510375.51,2627296664.65,1645191508.15,861678620.27,3692708278.21,2688116212.07,1629717566.50,804705963.36,3236115430.06,2350317750.09,1509560476.68,698690423.20,3026179476.99,2179744283.45,1403920895.89,679931105.34,1178531329.74,834747985.05,577882837.18,255221944.51,1132598690.82,827708571.37,571056216.12,261485844.73,1200971558.47,617128787.15,814159435.46,390906586.82,780093638.44,395512611.79,694003107.34,254875200.00,445276205.40,197588756.40,299103680.31,153528622.26,281316814.36,200439591.00,31536527.00,0.0
2,营业收入,7363522463.93,5218351770.10,2958715306.07,9806529513.95,6817334196.87,5125064678.28,3134772782.37,9081910890.41,6228705126.07,4483297534.39,2788279630.02,8633017069.39,5926550048.14,4203168711.09,2658932084.55,9200729691.29,6405332371.31,4345427796.45,2824861743.76,9829383541.64,6862352238.20,4933655278.57,2870620739.18,10237921991.49,6980268652.12,5059600063.23,2938437140.50,10737835270.20,7325872826.24,5173496079.87,2755138618.80,9738543811.14,6823039202.60,4579519291.22,2337040887.57,8219305464.00,5712794616.53,3305266229.42,1784276129.04,6169173760.32,4309068772.22,2801966047.43,1499291421.67,5602465646.26,3205933444.72,2109187617.76,984394746.22,3684510375.51,2625153363.23,1643588435.19,860839595.94,3689052988.72,2684471603.28,1627950537.45,804348474.17,3232478508.60,2347115529.37,1507952691.14,698091950.06,3020894868.43,2178124769.22,1402066036.13,679181341.71,1173578465.93,830802644.46,574822511.12,254486858.12,1124660819.56,821581058.11,568114378.62,260229704.26,1188046509.35,610213045.31,807498682.91,388652462.39,775585732.49,393081857.26,688973247.65,253898600.00,441175565.26,196163756.40,296739982.91,152111872.26,278895009.36,198115836.00,29494400.00,0.0
3,二、营业总成本,7668499825.40,5228869708.50,2803792833.37,10708180598.15,7314328894.05,5128949180.58,2911340567.51,10204534620.88,6619710763.04,4338568604.98,2461519050.69,8516590470.92,5686192737.07,3841566415.53,2152001521.63,9232546719.72,6298915083.04,4071960195.46,2389489599.95,9731852142.71,6742216832.57,4640391006.40,2531623377.00,10302914592.90,7245663452.63,5057431020.48,2804704926.05,11248159135.94,7688557633.87,5366057847.68,2810600031.06,10132124106.63,7278531628.04,4906855533.39,2524990965.11,8546238528.21,6092654036.21,3491558574.15,1832713570.15,7017461358.64,4612828727.15,2993786589.67,1516491914.80,5590344778.56,3199836585.99,2127880993.84,989507123.78,3646859886.20,2581066167.84,1626419380.99,820416113.70,3548136074.03,2582428250.15,1563237736.38,767902657.41,3086839628.90,2251228070.97,1448055207.64,666505223.47,2649208098.70,1911025149.40,1239994721.00,591006045.81,942750796.24,649456525.41,451508808.58,186557739.81,895828475.04,679881170.49,472617899.96,185937163.96,878330224.21,484224403.12,589406047.85,242894927.14,609513214.00,272043480.21,567295875.08,182245771.11,360893303.90,0,236461949.93,0,202113058.46,146298708.00,10840331.00,0.0
4,营业成本,6854640487.51,4684470978.94,2543695239.94,9637005568.16,6639654077.83,4716515587.68,2723064335.19,8774600332.79,5892412829.67,3877133662.52,2234591839.35,7595521534.87,5054121328.29,3411355229.00,1929585260.28,8154236699.23,5500912131.01,3515179823.86,2100305599.96,8524914378.50,5908399045.78,4071522796.42,2229549376.80,9070050806.79,6327639732.35,4452801648.92,2494759544.52,9912263782.76,6711330472.97,4710778985.91,2478406836.69,9003373655.51,6476182672.27,4386451353.98,2279882418.33,7757394855.80,5535390346.56,3139973630.51,1664519137.95,5752733458.00,4024950435.73,2597854194.68,1320466852.19,4847914404.21,2759963242.48,1837241504.41,856974957.99,3257642962.91,2302484084.09,1460745120.71,740361337.53,3155953942.86,2289211115.64,1373548274.88,669397452.00,2717961492.06,1966150139.64,1265250789.60,577509103.85,2336648188.11,1686265567.53,1097844100.27,524148490.76,891792132.68,609534240.25,423627978.93,173346957.86,837388089.80,627651680.76,437175366.27,172328641.17,844390401.81,464938204.44,560412316.91,224817824.47,545621598.26,235100716.88,518725833.65,159737010.83,324458537.99,0,194336639.12,0,174285155.99,126492786.00,13189077.00,0.0
5,营业税金及附加,105766206.33,74507209.92,39694412.97,131248562.72,110796865.25,78698412.79,40471584.67,161096780.76,123637886.15,87280772.38,48282869.44,137682409.17,57979333.17,40354208.34,27599223.38,78915918.05,61310260.15,44575201.72,28129833.24,71678363.56,50209547.15,34632587.64,28120645.60,88274954.54,68327325.95,51778851.01,32577883.32,80881647.33,49921650.53,38787378.70,23011388.12,53320326.90,34072038.08,20326788.35,10505418.48,29944975.75,14476985.75,4672356.10,3547575.72,22388569.35,16873145.31,13482786.51,9181370.51,22864644.63,7616956.48,4630875.97,2219811.85,2624131.27,345535.34,218463.70,133226.66,901153.97,403780.04,314554.38,139876.42,809699.43,0,0,0,20165907.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700562.99,0,3079777.82,1937934.00,0,0.0
6,销售费用,4761089.66,3009018.20,1336601.14,9950357.24,3778893.58,2518391.99,1293334.37,10610243.18,7912938.41,5853233.08,1951325.03,13021168.06,6984584.46,4434122.63,2131328.49,29288168.49,19827728.99,23936016.56,15159764.08,45008513.52,41365179.42,25531084.00,13095789.66,54980141.27,36610946.54,18598502.21,10532400.10,37656345.05,23526355.72,13558290.05,6712247.54,26572882.76,17173025.33,10230391.66,4028107.13,31062723.83,12410127.71,6372300.70,1958127.64,21741549.99,14043096.93,7787802.48,2847833.01,24788430.82,17130047.94,9926373.27,3761418.85,20132713.73,10899815.71,6264478.90,3332764.28,18114794.47,9833549.69,6739771.45,2596205.71,18656031.98,12006815.69,9113567.17,5412280.18,14117367.18,8775632.76,4541500.70,1891013.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,38300883.53,25324771.52,11115975.30,66200008.81,38420045.82,29536030.39,13151789.78,105729412.73,75360874.62,52179301.51,22051054.80,80025440.54,49763801.51,32683513.67,14561410.80,105664182.86,62619930.15,42528034.24,20037462.28,101352785.89,65333654.29,42089176.53,18102276.96,115105534.63,82705535.23,42518708.78,20719209.62,105184159.03,78978652.40,50092908.66,22332292.50,90564393.88,59553517.99,38381881.40,18139616.14,82552389.32,53435135.56,38094009.02,16192384.69,74577993.77,50751705.80,30470618.70,13524561.14,53295130.32,38484586.58,23016665.24,11661444.11,47205524.33,29199913.77,19440297.81,9788624.45,97962309.17,70148546.37,47901868.25,23944005.40,86879448.55,64249293.59,41393097.44,19347352.55,44266543.87,27874346.27,17949939.60,7542804.64,23521174.51,13641923.71,9710943.35,4441284.18,30563547.36,23606825.65,16116287.90,5464479.05,25547520.67,13598406.99,20506858.78,12335910.69,29001225.78,14855532.75,24516541.05,6826100.67,13640373.81,0,11499309.35,0,7227494.95,5368865.00,2285294.00,0.0
8,财务费用,658709009.07,437791591.67,206033497.63,821722337.27,628129307.17,414828224.07,196738450.24,708450176.87,503352188.57,316121635.49,154641962.07,671814491.72,517343689.64,352739341.89,178124298.68,846885010.74,654245032.74,445741119.08,225856940.39,905126297.08,676909405.93,466615361.81,242755287.98,955500525.59,730379912.56,491733309.56,246115888.49,1024410271.36,824800502.25,552840284.36,280137266.21,954989000.68,691550374.37,451465118.00,212435405.03,658483998.59,476941440.63,302446277.82,146496344.15,664091203.68,506210343.38,344191187.30,170471297.95,636526376.24,376641752.51,253065574.95,114889490.98,316535932.31,236433671.05,138197170.44,65176889.46,275203873.56,212831258.41,134733267.42,71825117.88,262532956.88,208821822.05,132297753.43,64236486.89,234010091.82,188109602.84,119659180.43,57423737.29,27437489.05,26280361.45,18169886.30,8769497.77,27876837.88,28622664.08,19326245.79,8144043.74,8392301.73,5687791.69,8486872.16,5741191.98,34890389.96,22087230.58,24053500.38,15682659.61,22794392.10,0,26925438.47,0,17520629.70,12499123.00,-4634040.00,0.0
9,研发费用,6322149.30,3766138.25,1917106.39,10690921.35,6697170.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,31362842.60,-113147466.34,-113147466.34,-63378926.74,444047674.55,17034045.62,0,0,18525426.56,0,0,0,17556740.35,0,0,0,83771804.16,0,0,0,19002630.08,0,0,0,87762930.41,0,0,0,3303846.90,0,0,0,-13200415.08,0,0,0,481928583.85,0,0,0,4955792.34,0,0,0,2718621.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,56067467.52,33364938.14,22150916.16,-29076002.10,-83791895.62,-38822011.26,2127666.99,-195111739.82,-58371634.92,-25982121.51,-6052605.02,13917730.05,53837785.87,41800406.54,37437603.91,35807556.83,5308369.11,4844076.90,167821.71,46378604.62,9347632.54,1954009.04,1275482.70,90917358.81,6412892.23,5316149.75,484738.49,19966444.77,5843573.91,5838750.00,5838750.00,274883019.28,6336947.64,6032782.04,0,217451468.12,7883165.60,6499000.00,0,32010566.38,31610566.38,27351514.11,15000000.00,13623766.39,7320828.00,6320828.00,0,9198053.00,9198053.00,8373053.00,0,1578898.56,1769453.19,1282486.83,-110131.32,158579.66,1832017.82,1233024.19,-210231.00,-30301149.11,-30879099.98,-20425126.31,-12408736.49,6537586.51,5164621.23,3437159.17,929467.32,52382125.50,54503487.73,55069069.72,-3124750.00,-9656026.39,-2911860.51,22752730.46,5311365.23,30142985.60,23222381.60,108979264.58,59705875.00,115933466.67,53080000.00,84871054.00,28514036.00,18365620.63,9870000.00,0,0.0
13,其中:对联营企业和合营企业的投资收益,35862437.52,33364938.14,22150916.16,-39216891.70,-93932772.98,-41822888.62,2127666.99,-186486576.90,-60622270.05,-25982121.51,-6052605.02,7213513.52,48677785.87,36640406.54,32277603.91,1167821.20,404076.90,404076.90,167821.71,2360690.32,2827632.54,1954009.04,1275482.70,2547764.58,1383751.40,849346.16,0,1407694.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-218711815.21,41223553.94,186959144.75,-887963750.93,-553975454.03,-22919904.59,237358353.36,-1262282914.20,-399718312.78,118746807.90,320707974.31,130344328.52,294195096.94,403402702.10,544368166.83,3990528.40,111725657.38,278311677.89,435539965.52,143910003.55,129483038.17,295218281.21,340272844.88,25924757.40,-258981908.28,7485192.50,134216952.94,-490357420.97,-356841233.72,-186723017.81,-49622662.26,-118697276.21,-449155477.80,-321303460.13,-187950077.54,-109481596.09,-371976254.08,-179793344.73,-48437441.11,-816277031.94,-272149388.55,-164469028.13,-2200493.13,25744634.09,13417686.73,-12372548.08,-5112377.56,46848542.31,55428549.81,27145180.16,41262506.57,155387393.27,107457415.11,67762316.95,36693174.63,152660725.28,102126875.79,63943472.08,31974968.73,348437464.72,239587269.61,144728284.12,77743558.58,242318120.01,190456080.87,129811187.77,69593672.02,289152341.28,202330888.61,153507385.88,72423930.77,312985307.87,129992523.52,247506118.07,153323024.91,200723410.04,146691513.18,235686496.84,132335303.89,200316368.17,94430551.94,147512784.38,67189693.51,97569376.53,64050883.00,20679196.00,0.0
16,加:营业外收入,4605609.87,3511750.87,1303340.31,37919959.41,26819094.01,25295838.98,21986133.70,26414009.08,8632142.29,55249738.21,32365086.18,102666322.72,30815621.98,18243368.80,3386691.74,109341828.37,68153158.94,40349429.70,29409083.32,77134467.68,89253264.13,39484980.82,31189260.75,76920596.85,85566921.19,33720188.16,24942315.33,95605379.30,73894550.45,26717278.45,10727915.18,249179700.90,51017719.78,7421566.00,6361165.91,152104747.92,33920509.63,28308591.07,5437941.79,36218888.82,32071062.06,24440810.62,9494211.64,26892914.95,5813380.00,4643907.29,2304245.56,12238138.73,10562083.81,9596844.10,3333125.70,270576.62,178457.44,178457.44,0,248383.38,132017.98,102017.98,100832.35,182604.37,106552.37,33240.07,15237.96,2572327.58,2478139.08,0,0,351481.09,317953.44,238744.58,213744.58,271310.10,0,0,0,0,0,0,0,0,0,0,0,184882.37,0,0,0.0
17,减：营业外支出,1748022.85,909125.43,299585.55,48234724.53,45261540.85,44927283.54,43441724.78,19753879.87,1248374.25,1436757.67,726339.35,10476464.95,5027777.07,1687656.89,1090629.37,12918884.50,11552268.67,11109420.48,7065055.75,9711008.28,3448091.13,3223262.35,64988.19,1916075.54,620526.27,89482.62,17291.34,19015866.95,2192723.41,628832.59,25406.29,4939086.74,913964.29,224904.20,204301.74,3081647.00,361491.04,124726.20,84269.61,2245638.17,1518341.64,1389401.75,0,1091470.07,962412.42,187274.02,10055.30,112383.29,4101.11,408.00,408.00,273657.93,13908.77,8794.66,2400.00,305778.99,220046.96,48618.26,22909.98,834178.76,758444.74,593383.68,296062.83,370966.42,71000.00,50000.00,50000.00,263949.10,75358.90,0,0,334273.60,71707.15,27268.79,4020.00,206881.83,0,545700.93,414918.99,56265.37,0,6289.52,6149.52,0,287371.00,41749.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,20206.75,9207.33,9207.33,4839324.82,928971.46,3656.24,3656.24,1091815.72,142349.52,0,15754.90,5493131.81,0,0,0,771091.93,0,0,0,2173721.59,0,0,0,730838.19,0,0,0,2500053.77,0,0,0,85268.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
