,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,23260476869.93,15767675646.51,8956999983.55,4660582620.42,14768382698.99,10369969463.14,5600591214.84,1980376903.47,12384729807.97,7862114700.34,4239419383.24,1301325649.75,8147651272.95,4206513226.89,1973910057.99,625024015.84,7418690059.72,4032912241.91,2362299809.66,773300026.00,6842245525.85,4357375250.49,2570424604.84,955605482.72,7161339075.34,3979432177.34,2319585000.45,898604075.83,6554413473.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19311212.48,6412184.25,6177161.67,19311212.48,40316669.50,4352375.04,3997783.42,2584155.04,90353204.11,41701156.26,28815790.86,10340618.20,668046867.25,553895730.33,412744972.68,204891033.31,655902433.70,525145201.33,355963041.68,190106278.92,850697195.01,669432095.40,448548122.48,202730603.87,736448338.47,505417945.27,337238763.24,176172551.04,722002579.73,509332627.01,338768110.13,198032208.73,815534833.09,407200917.31,841145510.47,408310278.31,727792927.89,305120641.54,756093849.49,391538553.84,645159211.25,357210926.51,679857492.19,973617248.01,789180230.52,0.0
2,营业收入,23260476869.93,15767675646.51,8956999983.55,4660582620.42,14768382698.99,10369969463.14,5600591214.84,1980376903.47,12384729807.97,7862114700.34,4239419383.24,1301325649.75,8147651272.95,4206513226.89,1973910057.99,625024015.84,7418690059.72,4032912241.91,2362299809.66,773300026.00,6842245525.85,4357375250.49,2570424604.84,955605482.72,7161339075.34,3979432177.34,2319585000.45,898604075.83,6554413473.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19311212.48,1082008.88,6177161.67,19311212.48,40316669.50,1519505.17,3997783.42,2584155.04,90353204.11,41701156.26,28815790.86,4616258.19,668046867.25,387541818.40,308314814.63,145596810.10,653787983.65,493451012.36,334441670.29,178649910.00,844346038.84,664035737.51,444190628.38,200338983.80,734665479.81,504193839.54,336471717.22,175861648.40,720473010.12,508288627.06,338247987.38,197778838.65,814711772.41,407442577.42,839425650.68,407674967.53,726144670.79,304630427.80,755054084.92,390736460.41,643931239.08,356799816.54,677923848.57,971667244.73,787777729.10,0.0
3,二、营业总成本,22140642627.03,15028240782.73,8588312386.66,4524622606.34,13867620446.15,9878817138.32,5395800775.13,1935601969.45,11609030057.06,7312097793.09,3898489749.60,1267367742.19,7568570375.17,3857772680.68,1786339387.58,625486096.81,6890013278.00,3758000112.51,2199365695.85,727504473.05,6413215313.77,4151173831.22,2439199840.75,917478282.98,6802939194.78,3720958151.49,2176196155.89,858327938.23,6240178742.99,8763619.99,5767925.06,1043247.29,2232817.37,1405626.08,793336.64,373483.82,2102071.28,596651.69,110423.61,0.00,140617659.17,105836923.18,83713161.92,140617659.17,221498435.31,138235813.75,93682029.66,47954582.29,668784579.03,118947721.60,91519016.89,50712804.83,1026852177.68,575270996.50,404718248.39,201083420.15,815246889.72,570825182.50,344766317.80,181141196.55,806585768.86,601942193.19,382229658.93,163284589.67,702290236.11,495479410.90,328845325.51,172760589.57,816110081.98,569027435.47,381354635.98,207566462.38,897610539.04,404147473.73,840177733.13,400317692.54,702415489.62,290012001.51,691048387.66,339704043.69,574133771.19,0,639235165.87,891059829.67,723262048.58,0.0
4,营业成本,21102731624.72,14416602265.09,8237214720.82,4342327917.03,13183611150.15,9519877935.17,5210804667.00,1814975862.89,10813246555.06,6843585294.15,3637926726.23,1160105307.91,6982582129.08,3632014693.71,1710414125.27,538226121.27,6319623637.95,3403732338.22,1984081447.89,645841023.46,5769956666.72,3752500731.18,2192802553.52,817425439.45,6133134948.32,3375004472.09,1995500780.74,786499835.41,5645231901.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72750179.94,55785574.08,38227601.11,72750179.94,70618938.16,56531465.98,38611699.32,20021699.08,108331798.57,68553847.58,64418763.90,23227757.54,662253264.62,377099859.66,290181965.38,137321254.62,722045717.21,506727204.31,301752800.40,162855315.27,704082961.89,538874830.64,342456443.26,142486029.20,617286934.61,443296033.97,294697407.67,161448897.71,718986486.63,520826756.94,351256619.69,206003839.62,813845240.28,387946912.34,773902151.25,376611481.23,657876041.85,274875251.19,640693761.62,321357160.86,535137003.95,0,579575620.75,808050122.63,635305475.96,0.0
5,营业税金及附加,57705422.74,34715165.11,22466918.61,11131278.97,37768845.02,25005297.04,15628571.93,8342703.02,37857687.59,23876269.49,13639033.21,7840949.94,32285098.78,-65161769.78,-67581322.59,11899164.23,170226334.88,93900449.71,50029782.82,19071586.30,196179606.18,131763131.52,79098858.46,29537693.32,225485064.61,125634146.93,75008718.37,29791871.01,210215588.79,0,0.00,0,0,0,0.00,0,0,0,0,0.00,1006779.96,77612.44,12721.36,1006779.96,1847366.59,24892.17,19342.17,2692.17,2559604.53,343840.71,159874.72,51565.81,2861998.34,1740331.10,933213.19,373026.34,1944102.66,1411142.21,868520.74,784093.42,4897947.24,4254359.40,3024923.47,1769372.17,4079084.09,2747002.58,1787883.64,1023238.20,3923794.16,2754547.06,1666933.15,949783.47,3053605.22,1544959.05,2018395.56,1313501.29,2536396.58,1319876.52,3453927.97,939120.83,87826.23,0,3597927.59,4635826.57,8298728.15,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016.46,1569.55,1119.55,2016.46,47910.47,40932.09,40932.09,22627.10,90780.45,81631.46,61528.71,61528.71,2473768.55,2052636.62,1569535.52,701529.10,3859173.96,2611282.66,1726494.68,868501.34,4569850.00,3376462.38,2018544.84,811832.49,4145270.11,558304.80,558304.80,43158.83,705498.31,648990.27,541037.94,464261.26,2565177.24,1266035.63,2954201.52,1901526.29,980692.82,429401.95,2766961.78,1171844.34,1311580.36,0,699550.07,1618178.28,2920970.06,0.0
7,管理费用,522905581.05,305863224.31,209286972.48,101708731.89,398147824.18,241618140.68,160796182.43,83092254.73,433626180.21,322392469.67,179578626.76,83202443.02,389867627.64,239068647.35,143274872.68,76804033.10,357944680.46,257394427.94,155215119.51,66418588.18,399949393.53,252296216.55,153322138.93,72384532.64,398041986.64,218342672.48,140091949.36,64832313.57,375703486.90,8793831.02,5789492.84,1045544.34,2505280.68,1556761.94,904482.64,483579.11,2100458.09,631657.97,110373.61,0.00,27103983.03,13776621.69,9276855.62,27103983.03,21367118.98,6432891.02,5195246.87,3493711.89,34635047.37,12309349.59,9226273.01,4860550.66,27513863.70,18766075.24,9281919.94,4518785.20,39207105.45,25638132.24,18066083.06,5603694.15,52997603.75,25872490.89,14222843.53,8157110.59,35767543.54,19686015.53,13240859.12,2595817.66,49209430.26,15650786.28,8907987.89,-6958635.30,53458104.52,6571005.31,45259445.02,16664226.28,25656047.71,6748372.57,27398997.90,8726805.62,27930654.74,0,30700640.20,46976833.64,47742515.88,0.0
8,财务费用,121888497.06,117375010.71,63744577.52,36202086.04,117234310.08,90195423.66,58638811.68,34763429.70,79249989.74,56230927.51,43141532.07,18068110.69,67030038.71,60984628.95,30412419.79,7411001.62,56973733.73,4704375.66,11783097.36,-3732626.40,10025077.29,7237500.74,6574207.70,-1856195.39,-38396951.07,1012078.75,-35659099.24,-22831794.74,4235415.10,-30211.03,-21567.78,-2297.05,-206488.44,-149743.81,-109753.95,-110095.29,1613.19,-35006.28,50.00,0.00,35805030.53,36195545.42,36194864.28,35805030.53,104912165.81,75205632.49,49814809.21,24413852.05,86434013.29,17650640.92,17652576.55,16975527.06,52283916.28,35686813.80,19838355.07,9908879.66,48190790.44,34437421.08,22352418.92,11029592.37,40037405.98,29564049.88,20506903.83,10060245.22,41011403.76,29192054.02,18560870.28,7649477.17,43284872.62,29146354.92,18982057.31,7107213.33,24688411.78,6818561.40,12651529.43,5371878.75,14038691.84,6639099.28,16734738.39,7509112.04,9666705.91,0,21063499.67,29778868.55,28994358.53,0.0
