,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,38084126839.73,20362755734.25,8607560563.57,51213965746.52,39065587329.71,19209933633.79,8149471394.12,50146848575.09,37232751626.62,19290324379.91,7854916027.23,48939388714.62,37250774848.51,20068593049.48,4552216496.55,24239072675.51,18464153225.82,10034668042.09,3827235923.44,26897792646.45,20623231074.50,9698597502.00,3565807056.07,22697637374.02,18166649004.37,8972949978.22,3438610178.39,25781971164.74,20035106797.37,9277919784.54,3378420338.23,20700377511.27,15839292168.11,8336440821.94,3501541381.01,21880246303.77,17368474514.44,7896540740.01,2904508223.76,11015033923.14,7054326479.64,3314885406.47,1232202968.86,8807092497.47,6724614575.21,3349423469.44,1087280686.71,8735391685.41,6773717575.60,3402398442.84,1094381722.12,6934261350.20,5193310174.09,2992984326.01,1077722009.60,7277448681.74,5369975483.64,3022450132.04,881058747.46,6192120375.65,4666806689.57,2869859674.70,1080677062.06,2998960556.63,729902050.71,231243858.68,1372690174.27,1415189620.97,1406946524.35,0.0
2,营业收入,38084126839.73,20362755734.25,8607560563.57,51213965746.52,39065587329.71,19209933633.79,8149471394.12,50146848575.09,37232751626.62,19290324379.91,7854916027.23,48939388714.62,37250774848.51,20068593049.48,4552216496.55,24239072675.51,18464153225.82,10034668042.09,3827235923.44,26897792646.45,20623231074.50,9698597502.00,3565807056.07,22697637374.02,18166649004.37,8972949978.22,3438610178.39,25781971164.74,20035106797.37,9277919784.54,3378420338.23,20700377511.27,15839292168.11,8336440821.94,3501541381.01,21880246303.77,17368474514.44,7896540740.01,2904508223.76,11015033923.14,7054326479.64,3314885406.47,1232202968.86,8807092497.47,6724614575.21,3349423469.44,1087280686.71,8735391685.41,6773717575.60,3402398442.84,1094381722.12,6917829979.99,5189898264.64,2981974845.33,1070983993.06,7259496951.72,5364437474.92,3013053009.33,870928682.82,6173985879.98,4658478421.13,2861886057.99,1070099686.03,2985833463.77,696240582.71,230691824.51,1371139637.93,1414965181.06,1407285229.72,0.0
3,二、营业总成本,18781690018.83,12172832622.37,5888240645.92,27290622111.50,20412518485.92,11951559139.09,5955904590.76,27470583726.11,20006570787.57,12180295584.56,5996028911.14,27930753521.54,20364999822.53,12622322521.06,2842722775.26,13555767336.39,9777358895.40,6183941264.31,2838716835.12,14414802011.57,10384436202.72,6644862673.88,3216610983.41,14356302488.14,10525161247.33,6735015523.04,3319203334.53,15348766845.20,10917273083.06,6984116498.18,3355985197.84,13431444454.28,9653406377.63,6224242728.61,3054455432.96,13455072693.10,9940963387.36,6417231139.92,3062470926.40,7096163906.65,3479549306.70,2016915267.38,919831103.60,4771405931.66,3175561867.28,2001863497.91,912659143.50,3961711415.87,2705732957.32,1656130784.39,705363809.88,3044686005.73,1999263435.56,1306441013.32,612079122.81,2923333697.39,2000851774.81,1226945389.50,452254336.13,2204683096.61,1558229579.18,1039778873.38,476939647.43,1124051518.90,303551392.78,150190418.79,708019154.47,698006895.96,676146279.21,0.0
4,营业成本,13481605671.88,8756811149.72,4177456139.59,19005155553.67,14594765270.26,8309565585.13,4239378421.45,19453733721.49,14383310620.08,8642242040.86,4223007251.15,19237995018.65,13987380481.83,8594895820.63,2138449097.73,9798465517.46,7033485255.54,4497936239.61,2090734576.32,9925854761.80,7105677083.42,4523107089.48,2170530714.17,9534640937.56,6966116633.59,4449818158.10,2171083183.14,9358595845.79,6636374883.37,4219782690.72,2006347742.21,8421964094.83,6123618616.50,3957967477.30,1945836454.56,8335441015.94,6075597271.80,3850149689.70,1799225225.91,4615913961.88,2485624348.70,1431590704.04,656144530.41,3411160683.31,2163866631.04,1372042278.41,624867854.16,2649839477.74,1806879778.70,1103483408.28,479013640.43,2061813227.67,1304923698.90,852423256.99,393090978.43,1817912396.95,1233620124.20,773299987.32,296630202.52,1549132462.21,1095793646.11,731540262.88,336566483.42,880601212.34,246339261.67,123027796.64,549536216.16,523954107.28,492360430.07,0.0
5,营业税金及附加,834376922.77,475609815.16,239816687.18,1288501782.23,966815498.71,499767430.31,220932479.76,1056013345.97,697689068.37,408777758.68,185250799.55,1073661566.84,696069859.12,372624985.95,98736007.81,515858488.50,379076560.65,210535756.21,82375051.02,501123970.62,362833705.15,177337223.79,68890810.83,403232176.21,345326945.98,175934085.26,69551261.64,489695963.02,322609866.80,153802966.23,56869244.79,337837904.03,251097188.80,134373822.62,56129409.60,343884425.81,266832062.94,123815025.10,44285362.12,194962678.73,125240432.89,53128917.41,20065731.42,140590936.86,107757802.50,54880253.49,18218089.51,134002744.04,103995342.37,53193138.44,17167232.70,102016306.01,77718289.26,44502819.60,16021165.52,107746117.44,79548552.79,44575898.32,12973203.02,92412641.39,70169733.35,42486064.04,15435525.74,48371272.70,12255398.35,4001073.42,23358748.71,24606109.50,24320816.69,0.0
6,销售费用,14652089.07,8866361.93,3857253.91,25031690.50,13459938.62,7486215.62,3333600.67,19125791.60,9596638.75,4616026.40,1967779.97,8087389.77,3954010.57,2075185.74,883365.31,4661225.11,2568158.25,1641160.35,749898.38,7480819.44,4646422.94,3130536.61,1259053.72,7357565.45,5132206.82,3159377.58,1320311.05,8321752.36,6232072.45,4242297.68,2060197.98,10448937.20,7293443.03,4898306.83,2279786.17,10556620.56,6779404.40,4744274.66,2029853.88,7598509.38,4043148.90,854720.02,398948.22,1435538.30,961089.03,654692.77,249370.21,2188336.27,1252427.44,811442.93,300230.77,1565333.27,960342.70,539663.48,283717.90,1910850.52,1245795.80,776680.41,328772.77,1795713.76,1371274.89,1001053.25,414102.05,1808421.54,593407.76,201740.63,0,0,0,0.0
7,管理费用,437182320.39,260932507.13,117451471.17,800645932.82,478262729.63,283209765.89,134237092.03,840437293.46,494628327.17,285823827.64,129037320.20,825185989.22,661090194.53,402286637.20,83678177.12,512157396.87,319379332.03,185435160.64,81633190.32,534126074.66,310372614.93,193332240.45,86893146.09,542481061.64,335262633.18,206807220.12,95739145.23,559105905.03,339028036.64,188913319.74,84607397.39,430446568.89,286457955.82,184517317.51,74116370.85,459138588.93,292147118.84,204961869.66,75791635.53,423907497.92,232861832.12,128541105.19,43491222.92,315638633.41,207623288.31,130567574.06,43216473.65,309688486.80,167179269.05,114730674.86,38415837.64,172089170.92,85188680.29,50392687.23,21390726.47,166854943.28,96461601.49,52314149.27,22895586.53,142313759.77,78591340.77,52746518.17,17215996.29,98335826.92,37086955.67,18500658.39,97146890.87,103613196.93,91844731.14,0.0
8,财务费用,3990003028.12,2657704942.74,1344625089.72,5853945835.19,4327285111.96,2827429907.08,1360448079.37,5896659769.17,4397680751.02,2824942037.66,1452932213.50,6679348670.32,5008117214.16,3245290882.16,518612974.07,2849691296.80,2189502711.48,1435235642.53,734667827.40,3404472516.95,2598179487.03,1744775230.58,889651866.37,3787181195.38,2872270533.20,1897809529.02,981912166.50,4634057813.84,3601865524.09,2406220748.12,1206263635.39,4224411738.10,2981100221.11,1938727329.86,976077547.95,4305086271.59,3295246923.97,2229266554.85,1141138037.06,1851571423.25,628720044.84,404057211.86,199730670.63,901765868.32,691373923.60,445027911.75,226107355.97,865544709.62,626624341.58,384110321.70,170466868.34,707201967.86,530472424.41,358582586.02,181292534.49,828909389.20,589975700.53,355978674.18,119426571.29,419028519.48,312303584.06,212004975.04,107307539.93,94934785.40,7276369.33,4459149.71,37977298.73,45833482.25,67620301.31,0.0
