,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,20160630,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,274732550.11,1054603480.18,752818273.03,489905555.08,240097434.01,885845642.72,650815329.65,767535677.16,619203054.33,276735366.82,523125982.20,385335479.80,0.0
2,营业收入,274732550.11,1054603480.18,752818273.03,489905555.08,240097434.01,885845642.72,650815329.65,767535677.16,621553089.61,276735366.82,524624658.41,385335479.80,0.0
3,二、营业总成本,243019954.05,936596442.81,672089922.56,436170483.97,211562168.45,787097257.06,579459271.56,684346351.24,543502803.79,245584759.46,470085551.56,358308032.42,0.0
4,营业成本,217295378.22,831664234.43,595998124.35,385403906.90,187950150.57,697651015.94,512963612.94,603165645.79,477273195.98,215830974.61,399458836.71,312619785.10,0.0
5,营业税金及附加,2219170.56,6520387.99,4944632.20,2653248.24,1522641.07,5819677.52,3929539.58,4917911.23,12833548.53,11362557.92,29425133.55,21734139.96,0.0
6,销售费用,3124902.05,17252577.14,11080714.60,8110582.94,3411253.85,13383332.04,9772453.95,8831317.32,5263204.27,822660.95,2405051.07,1176533.37,0.0
7,管理费用,21760334.91,80178342.22,58970566.23,39304269.27,18438613.87,68519310.23,50019648.33,65358981.55,57496776.73,16106885.95,41206398.38,21718533.50,0.0
8,财务费用,-1379831.69,980901.03,1095885.18,698476.62,239509.09,961906.07,909190.46,-631715.64,-55082.99,-66145.31,69780.73,-322150.70,0.0
9,研发费用,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,762015.26,1864826.30,2704210.99,2346510.11,1527825.34,1031341.32,1381191.19,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1414579.00,924254.24,1165147.97,1195519.18,1281657.96,-462658.60,-12341.52,-402073.34,2432119.76,1845618.38,5592881.89,3319471.45,0.0
13,其中:对联营企业和合营企业的投资收益,0,-86138.78,1165147.97,-86138.78,0,-104853.64,-12341.52,-555543.12,-17793.66,-104622.47,101814.73,-30734.02,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,29319367.21,123677204.58,90209134.41,54802342.56,27437491.51,103551413.20,74418890.71,87547268.15,68827056.74,32996225.74,50781549.49,30346918.83,0.0
16,加:营业外收入,220.10,266229.98,226008.40,214810.03,31262.93,947031.12,368522.90,2130748.16,6632925.20,1243960.51,6683865.21,6480280.99,0.0
17,减：营业外支出,20869.99,1667510.12,493581.79,93402.38,10252.22,188753.33,170402.30,3660083.80,473883.68,221619.93,508313.08,164156.22,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,35800.22,19768.33,5865235.07,5096.85,0.0
19,四、利润总额,29298717.32,122275924.44,89941561.02,54923750.21,27458502.22,104309690.99,74617011.31,86017932.51,74986098.26,34018566.32,56957101.62,36663043.60,0.0
20,减：所得税费用,4364978.21,17177125.57,11738408.31,7104418.71,3705512.19,15766456.08,12725617.21,14680108.12,13338564.56,4754764.08,10222292.54,5603871.57,0.0
21,五、净利润,24933739.11,105098798.87,78203152.71,47819331.50,23752990.03,88543234.91,61891394.10,71337824.39,61647533.70,29263802.24,46734809.08,31059172.03,0.0
22,归属于母公司所有者的净利润,24738432.03,104459561.93,77667869.06,47509822.65,23513121.01,88077934.68,61192370.97,70656922.71,61118128.87,28926101.38,49574786.63,31413859.21,0.0
23,少数股东损益,195307.08,639236.94,535283.65,309508.85,239869.02,465300.23,699023.13,680901.68,529404.83,337700.86,-2839977.55,-354687.18,0.0
24,六、每股收益,,,,,,,,,,,,,
25,基本每股收益(元/股),0.345300,1.890000,1.450000,0.880000,0.437600,1.640000,1.140000,1.350000,1.220000,5.850000,0.990000,6.210000,0.0
26,稀释每股收益(元/股),0.345300,1.890000,0,0.880000,0.437600,1.640000,0,1.350000,1.220000,5.850000,0.990000,6.210000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,24933739.11,105098798.87,78203152.71,47819331.50,23752990.03,88543234.91,61891394.10,71337824.39,61647533.70,29263802.24,46734809.08,31059172.03,0.0
29,归属于母公司所有者的综合收益总额,24738432.03,104459561.93,77667869.06,47509822.65,23513121.01,88077934.68,61192370.97,70656922.71,61118128.87,28926101.38,49574786.63,31413859.21,0.0
30,归属于少数股东的综合收益总额,195307.08,639236.94,535283.65,309508.85,239869.02,465300.23,699023.13,680901.68,529404.83,337700.86,-2839977.55,-354687.18,0.0
