,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,548730971.79,363568272.84,195270125.00,902825220.79,608750646.05,391624178.03,158636579.07,680825127.62,446016471.53,296296501.01,142317691.68,670123204.75,450177923.86,289376054.93,138991554.12,596485117.63,400344559.68,253921756.83,137985884.65,672111008.80,473393418.47,301271717.81,812530908.25,798483704.90,644362414.56,0.0
2,营业收入,548730971.79,363568272.84,195270125.00,902825220.79,608750646.05,391624178.03,158636579.07,680825127.62,446016471.53,296296501.01,142317691.68,670123204.75,450177923.86,289376054.93,138991554.12,596485117.63,400344559.68,253921756.83,137985884.65,672111008.80,473393418.47,301271717.81,812530908.25,798483704.90,644362414.56,0.0
3,二、营业总成本,547546087.99,365742723.79,191359719.99,858616941.33,557280187.65,351810740.30,152653951.93,654169788.80,436902211.62,288547933.89,136393213.28,642329381.57,439457241.52,278841402.87,129762725.37,552935356.95,379954291.84,242899599.28,127927334.89,621743965.04,439551866.83,283144575.67,743441608.55,714512041.23,574265925.00,0.0
4,营业成本,357908449.13,235303885.54,124629626.64,551040765.75,355288170.47,225327268.57,96313999.41,417081478.27,274224845.48,180864974.53,86584818.00,417816219.60,285341016.28,179194592.15,84048048.65,348320252.78,232064222.39,145554712.46,78488464.30,381631889.51,266168365.60,166508000.00,479991761.07,485208443.71,395754231.70,0.0
5,营业税金及附加,5180210.89,3017644.69,1775807.99,9100669.00,6126418.50,4044437.33,1894242.26,6742250.02,4053418.95,2376053.16,807244.10,5092011.53,2745984.21,1815923.53,1039957.19,3250802.02,2213148.36,1754406.21,1273074.38,5402787.28,4163968.13,2799511.58,6860582.81,5033887.32,4329365.85,0.0
6,销售费用,113824582.50,79141597.60,41420978.17,184751449.48,119611598.65,76938868.01,32955288.58,144534772.47,97426047.64,63939102.00,28489132.83,134759958.66,95155221.29,61081165.55,27403949.52,129086711.06,90645033.13,60097167.40,31165288.62,158778521.37,115772879.04,79058629.32,189984562.34,172031435.88,138272829.30,0.0
7,管理费用,53291908.77,36919253.46,17011902.40,81099399.28,54693179.06,41295808.69,19886814.29,79194176.03,57355173.87,39005933.80,20103319.44,82131108.70,54336636.95,35303792.20,17178987.79,72195406.34,54316507.05,35244862.15,16804570.93,74600843.51,51712675.17,33398605.43,64788671.64,50498709.41,30703091.34,0.0
8,财务费用,1767418.33,1169444.14,630861.78,3958929.66,3265694.28,2279677.63,1145913.37,3512454.29,2319413.43,1085400.64,520256.07,67570.21,248468.33,6448.37,15625.31,-1310245.26,-871444.17,-511021.38,-288711.08,-646473.28,-466954.75,-327118.71,-156201.15,1637318.85,4576064.56,0.0
