,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20050630,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业收入,745165000000.00,624024000000.00,457233000000.00,312226000000.00,643101000000.00,540967000000.00,407172000000.00,264892000000.00,653195000000.00,547652000000.00,401424000000.00,271728000000.00,549771000000.00,456448000000.00,340664000000.00,219981000000.00,511367000000.00,424007000000.00,333411000000.00,192620000000.00,445773000000.00,347812000000.00,243740000000.00,154214000000.00,423613000000.00,349541000000.00,252538000000.00,138250000000.00,405379000000.00,320504000000.00,225260000000.00,131925000000.00,385388000000.00,314826000000.00,231894000000.00,140006000000.00,388791000000.00,305567000000.00,216660000000.00,128733000000.00,342026000000.00,287231000000.00,208396000000.00,116325000000.00,341074000000.00,284945000000.00,207972000000.00,111073000000.00,281294000000.00,222819000000.00,162008000000.00,93832000000.00,228220000000.00,127597000000.00,167180000000.00,93883000000.00,156068000000.00,136841000000.00,0.0
2,已赚保费,560278000000.00,480521000000.00,361297000000.00,257552000000.00,532023000000.00,457295000000.00,348985000000.00,235657000000.00,506910000000.00,438937000000.00,336270000000.00,240152000000.00,426230000000.00,368078000000.00,284242000000.00,196430000000.00,362301000000.00,305032000000.00,229360000000.00,150310000000.00,330105000000.00,267458000000.00,193775000000.00,128970000000.00,324813000000.00,274019000000.00,200844000000.00,110068000000.00,322126000000.00,261013000000.00,184739000000.00,112737000000.00,318276000000.00,262768000000.00,194849000000.00,122024000000.00,318088000000.00,256133000000.00,183589000000.00,109990000000.00,275077000000.00,235434000000.00,172310000000.00,103429000000.00,294939000000.00,247139000000.00,181445000000.00,101610000000.00,195440000000.00,156772000000.00,120576000000.00,72856000000.00,179749000000.00,109124000000.00,159626000000.00,90134000000.00,148805000000.00,133486000000.00,0.0
3,保费业务收入,567086000000.00,497047000000.00,377976000000.00,272353000000.00,535826000000.00,468534000000.00,360482000000.00,243420000000.00,511966000000.00,449992000000.00,345967000000.00,246208000000.00,430498000000.00,376304000000.00,292461000000.00,201648000000.00,363971000000.00,310460000000.00,234298000000.00,153450000000.00,331010000000.00,271358000000.00,197250000000.00,132178000000.00,326290000000.00,277185000000.00,203251000000.00,111912000000.00,322742000000.00,263056000000.00,185438000000.00,113752000000.00,318252000000.00,264217000000.00,195490000000.00,122978000000.00,318229000000.00,256866000000.00,183614000000.00,110299000000.00,275970000000.00,237264000000.00,172823000000.00,104001000000.00,295579000000.00,248595000000.00,182063000000.00,102154000000.00,196626000000.00,158645000000.00,121331000000.00,73861000000.00,181173000000.00,109825000000.00,160949000000.00,91060000000.00,149983000000.00,135054000000.00,0.0
4,其中:分保费收入,5000000.00,3000000.00,2000000.00,1000000.00,7000000.00,5000000.00,3000000.00,3000000.00,3000000.00,3000000.00,1000000.00,1000000.00,3000000.00,2000000.00,1000000.00,0,2000000.00,1000000.00,1000000.00,1000000.00,7000000.00,5000000.00,3000000.00,2000000.00,7000000.00,5000000.00,4000000.00,2000000.00,3000000.00,0,0,0,0,0,0,0,1000000.00,0,0,0,2000000.00,1000000.00,1000000.00,1000000.00,0,0,0,0,4000000.00,4000000.00,4000000.00,0,4000000.00,2000000.00,4000000.00,3000000.00,4000000.00,2000000.00,0.0
5,减:分出保费,5238000000.00,-4038000000.00,2641000000.00,1078000000.00,4503000000.00,3376000000.00,2433000000.00,991000000.00,3661000000.00,2737000000.00,1762000000.00,674000000.00,1758000000.00,1299000000.00,730000000.00,255000000.00,978000000.00,687000000.00,398000000.00,118000000.00,515000000.00,410000000.00,259000000.00,120000000.00,556000000.00,444000000.00,285000000.00,177000000.00,384000000.00,289000000.00,151000000.00,100000000.00,232000000.00,187000000.00,124000000.00,57000000.00,177000000.00,120000000.00,90000000.00,28000000.00,158000000.00,101000000.00,64000000.00,30000000.00,-287000000.00,-350000000.00,-382000000.00,-485000000.00,805000000.00,639000000.00,395000000.00,210000000.00,1167000000.00,733000000.00,1327000000.00,929000000.00,1182000000.00,1570000000.00,0.0
6,提取未到期责任准备金,1570000000.00,-12488000000.00,14038000000.00,13723000000.00,-700000000.00,7863000000.00,9064000000.00,6772000000.00,1395000000.00,8318000000.00,7935000000.00,5382000000.00,2510000000.00,6927000000.00,7489000000.00,4963000000.00,692000000.00,4741000000.00,4540000000.00,3022000000.00,390000000.00,3490000000.00,3216000000.00,3088000000.00,921000000.00,2722000000.00,2122000000.00,1667000000.00,232000000.00,1754000000.00,548000000.00,915000000.00,-256000000.00,1262000000.00,517000000.00,897000000.00,-36000000.00,613000000.00,-65000000.00,281000000.00,735000000.00,1729000000.00,449000000.00,542000000.00,927000000.00,1806000000.00,1000000000.00,1029000000.00,381000000.00,1234000000.00,360000000.00,795000000.00,257000000.00,-32000000.00,0,0,0,0,0.0
7,投资净收益,162480000000.00,126239000000.00,80420000000.00,38940000000.00,111396000000.00,83870000000.00,59390000000.00,28173000000.00,134983000000.00,99306000000.00,58271000000.00,28217000000.00,120831000000.00,84945000000.00,55704000000.00,25108000000.00,145543000000.00,121810000000.00,103584000000.00,38386000000.00,107793000000.00,76442000000.00,47456000000.00,24175000000.00,95911000000.00,72366000000.00,49400000000.00,26094000000.00,80006000000.00,58477000000.00,39412000000.00,19016000000.00,64823000000.00,50899000000.00,35866000000.00,17171000000.00,68280000000.00,47403000000.00,32371000000.00,18339000000.00,62807000000.00,49311000000.00,33693000000.00,11672000000.00,53339000000.00,45319000000.00,34195000000.00,15099000000.00,91377000000.00,54114000000.00,34421000000.00,16760000000.00,30951000000.00,13550000000.00,9115000000.00,3561000000.00,3927000000.00,3275000000.00,0.0
8,其中:对联营企业和合营企业的投资损失,9159000000.00,8712000000.00,5665000000.00,2174000000.00,7745000000.00,6150000000.00,4136000000.00,1417000000.00,7143000000.00,5768000000.00,3665000000.00,1443000000.00,5855000000.00,2686000000.00,1606000000.00,564000000.00,2984000000.00,2283000000.00,2145000000.00,589000000.00,3911000000.00,2907000000.00,2041000000.00,691000000.00,3125000000.00,2153000000.00,1576000000.00,606000000.00,3037000000.00,2161000000.00,1521000000.00,539000000.00,2213000000.00,1625000000.00,1169000000.00,483000000.00,1771000000.00,1419000000.00,1070000000.00,400000000.00,704000000.00,605000000.00,382000000.00,209000000.00,-31000000.00,637000000.00,554000000.00,353000000.00,409000000.00,359000000.00,321000000.00,0,0,0,0,0,0,0,0.0
