,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7864718756.03,4437949141.45,1629266795.42,9402298371.62,5657464939.20,3242459191.55,1209477839.88,8112692041.41,4971428254.90,2957657928.17,1143068050.34,8023539922.96,4928901956.30,2929807506.53,1140194554.66,7390960490.82,4489399235.73,2466616016.56,962637425.87,6026663646.83,3503583159.32,2262191602.02,835726253.21,5568211847.21,3386883236.17,2177102304.23,736871835.05,4240193019.46,2798547800.23,1792031572.22,666178821.60,3515235387.50,2317931697.67,1522097059.43,722066302.01,3344729702.38,2245557511.23,1406950484.32,653431255.43,3416842297.16,2473917542.58,1659049465.93,638120954.19,2917548334.72,1988059371.44,1416497765.96,473314916.80,2290329192.31,1367150651.00,882421524.56,394943599.48,1768409998.65,1223218790.70,783357632.85,298086168.88,1382929207.49,957787134.41,646998427.99,251758512.85,1154442444.84,668397703.02,385014830.75,209579412.59,602949943.78,414655603.64,260828635.53,115089454.25,386012105.74,275862643.24,189697133.26,85930583.66,360334878.51,164483983.72,191118081.33,91314239.30,147450510.55,102243165.97,94128152.39,0.0
2,营业收入,7864718756.03,4437949141.45,1629266795.42,9402298371.62,5657464939.20,3242459191.55,1209477839.88,8112692041.41,4971428254.90,2957657928.17,1143068050.34,8023539922.96,4928901956.30,2929807506.53,1140194554.66,7390960490.82,4489399235.73,2466616016.56,962637425.87,6026663646.83,3503583159.32,2262191602.02,835726253.21,5568211847.21,3386883236.17,2177102304.23,736871835.05,4240193019.46,2798547800.23,1792031572.22,666178821.60,3515235387.50,2317931697.67,1522097059.43,722066302.01,3344729702.38,2245557511.23,1406950484.32,653431255.43,3416842297.16,2473917542.58,1659049465.93,638120954.19,2917548334.72,1988059371.44,1416497765.96,473314916.80,2290329192.31,1367150651.00,882421524.56,394943599.48,1763034069.21,1219490631.13,781073144.90,296983759.05,1374687768.06,951504112.35,642695986.58,249287647.42,1145880068.63,662062059.81,380130683.03,207899388.44,596682518.13,411460678.05,257923632.19,113534800.91,381961545.70,273013287.91,187898371.51,85018943.04,351779383.48,161183451.62,185156109.84,88589774.40,146220086.68,101065592.31,90751793.52,0.0
3,二、营业总成本,7228505450.81,4140401747.20,1517866032.22,8573768767.34,5100987557.14,2979527960.02,1114009375.38,7317570427.16,4442515996.86,2705939128.30,1051909591.18,7377482536.53,4457824954.45,2715195434.82,1054259976.32,6776711029.04,4067817739.86,2279101167.54,893490347.34,5574478335.99,3188249737.15,2117791508.37,787650646.20,5195542175.48,3148233563.05,2047464548.87,691187221.94,3927121383.47,2595482498.76,1658184208.43,630472397.99,3224329641.72,2115210340.81,1391251569.67,682160663.86,3094571761.67,2051690420.26,1276844856.15,608164319.71,3104719029.23,2251426114.11,1503730195.15,600005646.48,2712233757.34,1870177504.84,1346900152.08,447675264.00,2130190714.54,1283891430.99,821991388.29,377802706.65,1667402380.48,1150575166.69,743583330.09,285888905.99,1290681259.90,908293611.99,608717527.22,244503906.55,1087320036.78,645012909.14,372266175.75,198640514.00,571717752.01,388138477.59,240675979.56,105875855.99,358519814.40,249043308.56,170268689.21,79797806.82,326703053.68,139800911.14,167140809.29,78044832.41,134710931.09,95294245.01,93002054.82,0.0
4,营业成本,6211174520.69,3481411902.23,1241300681.57,7138148899.78,4218105094.78,2418211447.56,902215462.98,6109995578.66,3673662976.77,2221612861.64,878802648.04,6206883652.67,3731682259.42,2244088728.27,871824775.17,5697425758.25,3378393281.18,1837482200.37,710518750.82,4621388259.17,2625970552.48,1771810944.33,631023484.75,4387515031.03,2611070087.17,1670670072.40,544299764.49,3283123468.00,2170563747.89,1386319967.25,500210054.40,2665899454.90,1722697466.67,1150612362.19,553004097.74,2646305201.97,1768838018.73,1095324618.91,501695718.43,2742998612.17,2012776327.83,1335092048.16,526521062.76,2452571550.79,1688688521.39,1224839289.46,383559843.36,1902948543.32,1133010427.10,722146190.54,321336490.15,1471459852.62,1015967659.40,656523808.09,243700634.08,1146098518.73,809266349.55,541491633.40,210790617.90,959409457.74,562792890.61,316714683.11,171048173.67,480943868.34,322236132.18,201414375.07,88191548.09,291816132.27,202723641.32,142528789.44,62645724.62,267491198.50,122682093.78,139027583.14,65870801.00,111570292.77,70250204.40,69387439.39,0.0
5,营业税金及附加,49998320.28,34364417.83,21595636.25,64365379.22,44242224.34,31432351.56,12820083.44,75145822.40,41794203.22,25572340.13,8455321.95,74803209.52,37200179.02,33716040.34,13402132.73,93702416.08,55306270.47,33161068.62,11046726.89,75968402.33,51236889.14,29962289.94,11642138.81,112297072.60,86245862.20,86918432.17,7292912.82,38717959.05,23798433.41,10853861.92,3759238.12,41366839.52,23195987.95,14630132.74,7362469.87,38104383.67,12465553.47,7771131.25,3785562.43,56784370.10,39146050.42,31647065.61,3326383.66,20109804.34,9860594.27,7495173.76,1900135.31,34464467.43,10708865.15,7183652.84,4248316.55,17258400.69,11876522.08,6542226.25,2582246.95,11661842.37,6434995.09,4292764.23,1978132.45,14095561.18,3304093.03,2037436.24,1000643.95,2988780.77,1831725.39,1334435.20,266010.32,2488328.68,2233512.61,1770381.23,1370337.68,3356484.81,1725111.10,2393828.39,1439020.91,1288722.47,758715.17,960271.80,0.0
6,销售费用,170858417.75,108042645.10,44365264.51,220063848.12,149762211.52,86031607.89,29098887.02,177595974.68,116708275.22,74667238.29,33820816.33,180616226.73,119339542.46,76363040.17,36109562.42,170775490.75,111105869.11,70296501.11,33895314.15,143727317.83,97535767.84,63277146.21,30299640.13,137328955.86,93923621.05,59762214.21,31949248.14,120402641.10,84560521.30,55076584.68,25542288.12,113068292.54,79939072.71,49103135.45,22758220.98,90603061.18,58680709.65,38340147.45,19634704.16,71363683.18,47582574.19,31856587.66,14613897.03,60884881.68,41985814.95,26137970.68,14016029.63,55230377.65,37766366.41,25259142.15,11420487.72,49374809.47,32274377.52,18256647.39,8437372.75,33551922.98,22961323.58,15288412.39,7365449.29,26315080.45,16575201.04,11613158.64,6123428.38,18572958.89,11480820.61,6871180.53,3130923.20,14190044.45,10235612.11,6425223.53,4895718.23,18411661.98,4083424.99,6646977.89,2706031.29,5931029.54,6422783.12,4726876.84,0.0
7,管理费用,365413617.30,260282256.76,88427375.17,498813282.12,338594729.05,415172350.25,152398955.07,870902027.28,576209826.49,363033655.31,126252191.54,834878251.06,538961328.87,333082566.71,123354443.41,705966209.57,473355529.13,314194852.15,124955230.85,614058109.67,360240794.95,218986987.94,104660386.72,492112477.15,306592442.58,198938504.55,96739828.99,426348999.42,277417538.39,182906755.01,94425222.42,389604510.20,278030886.92,173908975.29,90891638.51,296320859.55,197654157.10,129807541.89,77475723.89,220451542.75,141707753.82,95493695.21,51516475.75,157893519.87,108067330.47,70373651.10,38759480.53,114003090.51,86823008.33,59824598.08,35266892.28,122015928.42,84448955.69,59701752.03,30116829.12,91511717.96,63647174.55,43853676.06,22896516.33,77827792.85,54003415.27,35879256.08,17303337.69,59643873.81,45470426.52,26679657.77,12707462.91,46912391.23,30325008.73,17507006.68,10076914.18,34987633.80,10456092.78,13889832.06,6439726.80,12140658.31,15312657.40,14803072.83,0.0
8,财务费用,110528825.98,79148514.58,48791567.77,71566785.05,44408710.52,21721334.81,19306410.38,27375487.41,23562991.13,10529625.32,9322080.03,15624425.78,9010579.81,13558425.34,3302973.63,44783353.06,39148954.06,24736910.40,12849658.52,65684443.04,47069867.21,28952092.79,9599094.17,59152569.54,49106074.64,32295993.70,12462290.28,33709800.02,25434420.92,17887962.68,4850651.82,-10899329.05,473488.08,-813591.75,2604031.67,-1008689.86,-4555376.13,-4086071.09,-753355.86,-1393032.61,1229190.35,3359753.35,1648223.03,9724388.38,11658003.78,9975558.41,5152218.54,7237009.30,6091748.57,3969097.77,2477017.85,7293389.28,6007652.00,2558896.33,1051823.09,7857257.86,5983769.22,3791041.14,1473190.58,9672144.56,8337309.19,6021641.68,3164930.31,9568270.20,7119372.89,4376330.99,1579911.47,3112917.77,3525533.79,2037288.33,809112.11,2456074.59,854188.49,5182587.81,1589252.41,3159973.61,2549884.92,3124393.96,0.0
