,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,237388200.79,140869908.06,114079497.64,195407098.34,50521792.42,36549622.00,13256420.16,58733082.43,35236592.73,21181924.90,8237564.43,41869685.67,29168835.75,18288588.96,8647778.75,47042013.31,41716454.87,26994188.64,14086092.72,54731651.90,42487123.58,34064601.17,14770957.57,183080851.69,69244965.81,43351105.96,21107410.19,128858192.29,94615306.12,61311095.72,24668197.68,120768327.57,91434869.62,65821046.06,27360219.56,122535601.58,86057858.36,57429282.59,28889073.20,97467404.48,63574650.12,39572674.58,13966044.17,107636860.47,89973524.84,62670281.89,29774273.11,112087157.80,84331939.24,58094177.60,26012836.97,87359607.65,55876650.58,38182574.72,19495363.23,102144490.18,84615479.68,49263431.82,21031084.54,143988783.74,146355950.88,109581281.00,50608045.39,234512593.31,177140077.39,124826612.17,60478021.10,209497897.00,155778764.00,89847480.99,87156340.79,175389338.48,94333367.09,210594863.52,87156340.79,155444650.57,65723600.63,169408390.70,86960245.73,179128929.89,97118388.32,136404917.88,61544780.31,131018013.57,107489758.61,122581451.26,0.0
2,营业收入,237388200.79,140869908.06,114079497.64,195407098.34,50521792.42,36549622.00,13256420.16,58733082.43,35236592.73,21181924.90,8237564.43,41869685.67,29168835.75,18288588.96,8647778.75,47042013.31,41716454.87,26994188.64,14086092.72,54731651.90,42487123.58,34064601.17,14770957.57,183080851.69,69244965.81,43351105.96,21107410.19,128858192.29,94615306.12,61311095.72,24668197.68,120768327.57,91434869.62,65821046.06,27360219.56,122535601.58,86057858.36,57429282.59,28889073.20,97467404.48,63574650.12,39572674.58,13966044.17,107636860.47,89973524.84,62670281.89,29774273.11,112087157.80,84331939.24,58094177.60,26012836.97,86839468.82,56635049.76,37767806.82,19299733.70,101519449.28,84586527.47,48578195.24,20922684.41,143759833.18,144904591.45,108307792.03,49481917.53,232767343.76,175503241.20,123414294.59,59996978.13,198236515.55,151239862.00,86468076.24,83509272.44,173068441.36,93127013.25,206672656.43,83509272.44,153070952.66,65602408.68,164725338.72,85987243.34,174951328.65,97065562.59,136354642.50,61544780.31,131018013.57,107489758.61,122581451.26,0.0
3,二、营业总成本,242890981.18,145754141.92,115482515.00,201997494.95,62077151.33,43503934.96,17196480.79,97284170.61,51803478.37,30355379.66,12768765.21,97295365.62,51911014.78,31318687.68,13703795.93,104916686.61,70113256.68,44663338.39,21720096.04,95949280.34,61446086.13,44869094.85,19930885.26,194956448.71,75893300.41,47871768.30,22155195.21,136460866.01,98834426.12,65843342.28,25984039.09,151696116.36,103507176.22,73865140.11,29029532.34,138076951.12,97589361.72,67618436.32,32032878.34,108386141.47,74410897.94,48829767.97,17619344.57,127812811.95,106335000.31,74368851.03,33727676.87,142345394.82,111724461.82,77131951.92,31006061.25,137494574.39,114228914.91,86244551.45,29802010.22,240766162.66,137608228.27,85323140.46,34647987.24,245189881.47,148111794.08,107291553.83,49806048.36,240220739.27,172108887.72,118372439.43,59045507.56,204318672.22,147513836.00,85419716.65,82048639.62,162392894.31,86599812.43,190902997.60,82048639.62,129088737.80,58185092.25,137048133.18,74910049.80,155776952.59,0,123687184.39,53454316.30,0,0,0,0.0
4,营业成本,226551190.61,134418851.03,109702829.05,176700548.14,40055475.38,30578443.05,9677957.22,49218522.92,31059239.02,18309599.97,6916822.28,36653655.27,26863870.05,16859992.17,7680137.60,44050692.36,40485930.77,25284637.56,13409250.88,48409561.20,37830139.41,30040655.94,12448787.93,164456849.98,56411869.65,35143346.54,16890365.40,101771950.73,74413779.65,49098744.17,19102702.01,98608036.53,74137279.84,52705507.28,21085514.33,95268496.49,66582941.82,44687258.38,22034330.57,74540041.30,47211228.21,29684737.75,9740947.96,87940701.07,73350385.31,50707178.37,24144247.91,97101849.20,75017977.11,51134854.85,21859895.19,86958823.86,55556666.38,38000013.93,16536176.12,93714452.06,76818891.16,43463408.88,19465353.61,139035774.16,110201563.27,81149342.92,35874190.37,187453409.06,134903407.94,93219314.73,46016373.79,145561299.23,106798473.00,59033735.72,56411547.00,114113036.15,56963563.12,147587466.43,56411547.00,94581895.42,39596775.11,108592845.73,55843625.17,111753022.28,0,94313572.11,41275045.76,0,0,0,0.0
5,营业税金及附加,750600.70,470504.38,248574.14,1131188.53,778075.56,399564.00,192989.40,1286832.83,1043035.52,831513.48,560719.37,108864.88,79552.37,69953.73,59364.17,235728.53,177306.96,107175.33,62678.20,203935.58,97168.94,76657.86,26026.92,362986.78,240587.33,115320.93,38791.93,761952.07,457865.66,265815.89,121223.00,474973.65,339417.52,219914.56,93591.67,468039.44,292403.46,170623.37,60163.92,476922.47,288998.06,163920.88,62640.11,477595.14,378079.87,341957.42,138346.44,222212.55,78678.36,72487.60,27188.49,117143.89,59013.00,43768.38,19016.50,304521.72,279532.74,156331.04,113590.43,438955.55,360593.47,277411.86,117134.15,1070228.98,584131.94,445868.40,164137.80,777071.99,615317.00,306671.25,367205.71,966962.96,596140.06,957505.06,367205.71,776824.70,436453.13,1198406.24,573258.15,1118996.99,0,1012598.67,536536.05,0,0,0,0.0
6,销售费用,2221001.80,1712213.99,811324.50,7468670.92,5119822.77,4159266.22,975687.94,6543622.75,3873316.52,1679417.32,442725.00,5278880.10,3412753.94,1939725.71,433705.86,4875968.49,3405792.51,2221081.15,1433793.06,4314135.93,2683771.31,2074268.00,1154204.23,4616025.64,3226680.55,1921810.94,972513.70,4992112.30,3704271.58,2444614.84,865616.08,5026557.61,4018290.88,2270789.65,1228770.38,4387252.14,3469665.28,2131870.77,1354592.17,4441789.30,3405732.32,2237861.49,1261590.25,4977505.41,3993802.66,2762555.44,1961524.44,6534070.25,4382821.83,2646319.30,1126717.00,8027271.34,5511318.95,3808962.66,1687076.90,12974333.94,8947102.22,5340658.64,2608810.57,16452695.27,9847692.50,5680514.66,2646024.90,13229043.04,9453221.65,5764238.39,2583285.20,14226179.77,10287540.00,5767488.46,4960906.91,12724137.81,5410904.97,8946199.43,4960906.91,4882390.25,2900012.81,4455898.25,2909567.64,7631363.14,0,4871117.91,1723016.94,0,0,0,0.0
7,管理费用,13028648.07,8746294.93,4545979.96,25841943.39,19926759.99,12157856.21,6632844.60,27280581.12,17111434.86,10524318.40,5272085.39,36353886.73,22222466.80,13826480.82,6101897.64,56653987.62,27321581.53,18252098.02,8128840.69,42816244.89,23075813.87,13369228.34,6905796.35,22194993.70,16085502.93,10622829.42,4418020.66,18343445.97,13080750.10,8654159.08,4076338.16,21245812.00,15174966.66,9776031.83,4777138.10,23530312.85,16482623.99,12145091.68,6362081.55,18816098.66,13066041.21,8540510.35,3869777.18,18315427.40,14173433.60,9229042.19,4324376.69,15485093.34,13421836.29,8627751.78,3624872.03,19909257.62,35428923.08,32560124.61,5723886.65,110625351.28,39158901.17,27891699.41,8136694.02,71762318.64,17280885.87,12631638.86,7404470.99,21819546.96,14921836.80,11053789.09,6210694.69,27588530.55,20557753.00,14082662.77,15170572.32,23858185.20,18200560.19,22416053.53,15170572.32,21559892.00,10477930.70,11661935.83,9560945.75,27088337.19,0,12229004.16,4275815.59,0,0,0,0.0
8,财务费用,-401004.92,-97260.28,-126368.92,-4627750.19,-1595447.49,-1259038.62,-282998.37,-1926252.79,-1319470.00,-1025391.96,-328032.02,-633791.35,-2103300.80,-1517482.57,-571309.34,-3825982.24,-1306816.62,-1193565.90,-597041.79,-3346132.22,-2810498.90,-1324662.87,-666585.49,-1016928.88,-865840.83,-636657.53,-164496.48,1925198.42,5459638.88,3661888.05,1818159.84,9249443.36,5533006.26,3712511.73,1844517.86,9280887.12,6698796.87,4420661.82,2221710.13,9051992.99,7227463.50,4991302.86,2684389.07,12862155.22,9280281.78,6169100.52,3159181.39,23165512.71,14799246.13,10599723.04,4367388.54,22482077.68,17672993.50,11831681.87,5835854.05,23147503.66,12403800.98,8471042.49,4323538.61,17500137.85,10421058.97,7552645.53,3764227.95,16648511.23,12246289.39,7889228.82,4071016.08,16165590.68,9254753.00,6229158.45,5138407.68,10730572.19,5428644.09,10947231.76,5138407.68,7975457.33,4773920.50,11139047.13,5890583.09,8185232.99,0,11260891.54,5643901.96,0,0,0,0.0
9,研发费用,740544.92,503537.87,300176.27,401619.31,320483.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-4918725.15,-2528017.97,-2532155.90,0,14880863.78,35922.45,35922.45,-95554.81,19533869.99,1435672.42,140017.82,0,2926291.85,29461.53,-8087.77,-717425.00,3551534.96,569691.50,632947.58,62655.32,4342521.49,794500.78,705118.00,0,8666206.52,1718120.25,1718120.25,0,17091293.21,4304215.06,5180385.06,0,5141963.08,4062930.30,4062930.30,0,1059296.75,3211434.64,3211434.64,0,3239427.71,5159017.09,5159017.09,0,-163343.23,4023902.10,4050815.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48541.39,0,-687721.90,0,0,132070.00,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,60425.30,60425.30,17392.69,2515083.34,3448416.69,3047750.02,1024500.00,2580123.16,1543178.72,-351623.06,0,100536495.82,223493.15,223493.15,223493.15,1246095.89,1001095.89,0,0,166986.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52996.73,54876.23,54876.23,0,0,0,0,0,0,0,0,0,179847.20,179847.20,167864.40,0,96816.12,-8246.16,-5497.44,-2748.72,-1450994.88,-8246.16,-5497.44,-2748.72,7816.17,10563.09,-5497.44,-2748.72,2582.76,-137663.52,-134914.80,-2009.99,-426912.04,-56104.00,-15382.11,0,1040000.00,0,1040000.00,0,0,0,713700.00,104700.00,35510.00,0,51551.50,10700.00,469544.44,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-6980087.02,-6951299.07,-1347137.58,8153631.41,4901250.53,-4345727.70,-2901383.79,-36094896.49,-15023706.92,-9525077.82,-4531200.78,45110815.87,-22518685.88,-12806605.57,-4832524.03,-56628577.41,-27395705.92,-17669149.75,-7634003.32,-41050642.14,-18958962.55,-10804493.68,-5159927.69,-11875597.02,-6648334.60,-4520662.34,-1047785.02,-7602673.72,-4219120.00,-4532246.56,-1315841.41,-30927788.79,-12072306.60,-8044094.05,-1669312.78,-15488352.81,-11476627.13,-10134277.50,-3143805.14,-10918736.99,-10836247.82,-9257093.39,-3653300.40,-20175951.48,-16361475.47,-11698569.14,-3953403.76,-30078389.82,-27212675.38,-18869909.92,-4993224.28,-49882150.62,-58295498.51,-48067474.17,-10309395.71,-139582667.36,-52705994.75,-35860206.08,-13414651.42,-100889281.56,-1535280.11,2494229.73,1009248.31,-5675563.20,4893526.15,6319257.94,1430503.55,5156312.74,8577823.00,4781382.23,6776035.17,14036444.17,7733554.66,20780407.31,6776035.17,27863138.77,7538508.38,33089957.52,12154895.93,23531685.34,18027112.38,12769284.99,8101164.01,11673486.55,5963757.58,10050968.37,0.0
16,加:营业外收入,22161779.38,0,0,3404604.05,458684.12,0,0,1323659.64,1323659.64,1323659.64,1323359.64,1400820.66,1013235.01,587474.80,582114.63,6184887.67,2003128.25,1172697.50,792256.94,11355071.25,949824.88,877428.75,669547.95,23180986.76,320383.00,210618.39,99341.06,17144837.41,1688135.33,169658.01,12947.00,1502743.31,1028820.46,223412.17,103466.83,5488599.20,1609886.69,568934.13,263683.41,20899738.06,8102473.62,7348784.83,216288.93,27022562.71,1780965.93,556385.45,164259.00,43707498.74,892810.85,862182.50,5912.50,59405672.82,203969.57,112532.82,111422.82,1550870.99,1765245.00,764745.00,3860.00,125771.51,38285.51,35595.51,3903.00,232170.00,88160.00,6750.00,2790.00,52933.00,22969.00,18220.00,75254.78,521268.26,50906.56,154774.39,75254.78,205003.13,154953.13,999462.10,24702.02,197384.44,0,7531926.10,1326279.49,0,0,0,0.0
17,减：营业外支出,9605.64,406.89,0,1943684.77,279137.48,36949.09,545186.58,228441.25,236875.25,236875.25,164248.28,28835.70,746027.86,0,0,693605.24,300866.91,300000.00,300000.00,10544753.41,130829.43,97055.56,679.23,258677.29,108628.59,0,0,1488138.97,644663.36,37063.36,37063.36,3318314.95,1100.00,1100.00,1100.00,1616.50,1416.50,1390.00,0,89692.80,123190.51,919.66,719.66,416492.32,406277.08,98367.05,8096.22,112531.80,112379.03,62928.33,7737.40,31226.26,30788.24,10134.84,9547.77,18900081.80,-837354.99,19106.47,15249.71,45410896.53,88409.62,71265.10,87551.70,6755966.69,222259.97,35506.07,31186.01,314023.73,169294.00,98704.28,102950.83,3887260.91,41437.26,1465752.92,102950.83,97200.00,193200.00,483217.10,352324.44,157980.78,0,90483.96,12747.96,0,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,217096.53,217096.53,164248.28,28835.70,0,0,0,34417.49,0,0,0,4294443.38,100734.71,97055.56,0,8628.59,0,0,0,37063.36,37063.36,37063.36,0,818694.95,0,0,0,0,0,0,0,25372.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
