,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5011085318.63,3669387808.92,2042537515.30,869352420.14,5036974038.19,3000577803.10,1989849450.78,838759376.92,5204763960.50,3755746808.69,2309668186.27,568203865.25,4333480304.62,2835112844.86,2132379129.16,713080026.87,3630280648.13,3708948020.04,2539069865.47,1234222247.26,4748778300.52,3650770317.10,2488542790.96,1245687326.16,4635308224.70,3515446988.21,2394602803.16,1176569010.79,4708284779.02,3767822622.26,2589704632.47,1396041857.29,4782502006.03,3730165233.05,2560356029.84,1293130231.19,4343628015.11,3396580462.45,2237278882.93,1083518517.17,3827979196.34,2966324549.17,2006463979.97,1043400149.65,3490386948.37,2707135928.91,1858262539.98,1030544094.59,3242147956.22,2252215401.77,1512634771.55,922890322.49,2919584358.76,2224772798.13,1441354433.18,722909965.96,2771406752.55,2202253483.62,1338329650.57,664790738.54,2734114433.82,2193970881.66,1522609943.51,715763370.84,2209426004.83,1583292296.01,1039195885.16,503827550.88,1572057304.94,1220746909.73,640469273.59,369329178.39,882403668.95,353511503.12,594586750.10,288294594.81,446241189.45,230381315.70,365332208.13,165558875.54,342558616.25,160089569.00,287898857.71,136642501.03,247993623.56,107227716.54,204442861.42,342272973.32,343486526.35,0.0
2,营业收入,5011085318.63,3669387808.92,2042537515.30,869352420.14,5036974038.19,3000577803.10,1989849450.78,838759376.92,5204763960.50,3755746808.69,2309668186.27,568203865.25,4333480304.62,2835112844.86,2132379129.16,713080026.87,3630280648.13,3708948020.04,2539069865.47,1234222247.26,4748778300.52,3650770317.10,2488542790.96,1245687326.16,4635308224.70,3515446988.21,2394602803.16,1176569010.79,4708284779.02,3767822622.26,2589704632.47,1396041857.29,4782502006.03,3730165233.05,2560356029.84,1293130231.19,4343628015.11,3396580462.45,2237278882.93,1083518517.17,3827979196.34,2966324549.17,2006463979.97,1043400149.65,3490386948.37,2707135928.91,1858262539.98,1030544094.59,3242147956.22,2252215401.77,1512634771.55,922890322.49,2919584358.76,2224772798.13,1441354433.18,722909965.96,2763514931.70,2184556617.49,1327645684.70,660720211.24,2711626227.25,2182066104.58,1515309207.03,713596194.71,2199885285.40,1578147352.26,1035704086.01,502985796.03,1563902067.83,1215040002.85,635819987.35,367446480.24,876182822.87,350597410.66,589216267.50,286212148.15,442889847.98,228207160.03,360210968.56,163751657.71,340298704.23,159412119.26,285263056.80,135322434.10,243397211.27,106140271.39,199779212.81,342599355.38,344980223.77,0.0
3,二、营业总成本,3847893107.46,2678499098.37,1540061417.88,747010641.71,4200724742.92,2283075495.38,1546432519.87,704434725.48,4439914047.36,3098043468.98,1934790015.97,507941603.60,3683707386.72,2433991100.65,1903282196.82,684596876.62,3164058673.08,3723050049.40,2527101351.58,1227302661.15,4744593556.95,3669442528.84,2475562637.13,1243270026.66,4644886202.12,3498798941.81,2380331794.84,1173620960.88,4699000041.46,3748140057.34,2577190087.98,1392544679.75,4776239169.85,3716528385.80,2540213783.88,1288956148.27,4334768503.56,3380433248.91,2227011211.46,1079560613.61,3817672872.69,2957274351.36,2000917544.57,1039678385.54,3486807574.40,2703898117.43,1851160154.60,1025212905.68,3232893320.71,2246418817.99,1505633364.73,916551220.61,2912340886.64,2216266651.35,1435526542.64,718324786.14,2765190065.23,2192096429.71,1330887611.16,660330483.25,2728250470.04,2186447013.78,1517256853.78,712047118.98,2199768149.03,1575145442.55,1027317013.38,496936154.86,1542218817.47,1206374498.32,626571365.55,362673087.29,846571587.91,337745330.24,565978663.47,275567868.90,433892682.95,216920525.68,346551313.21,161372651.23,331404798.99,0,278413236.22,0,238219372.09,104970849.92,196789818.33,330837942.81,325414905.35,0.0
4,营业成本,2600927261.93,1800047007.34,957997258.82,465806473.79,3066795333.98,1451181845.59,1010697613.30,451241027.90,3413908227.16,2361975878.68,1477682652.16,287694073.54,2909490470.15,1843936494.32,1512685003.43,509921566.17,2379729122.37,3140056673.30,2129554148.08,1050231056.50,4022027642.21,3153275453.80,2128147410.71,1071073805.26,3964580544.94,3012393145.79,2038355573.78,1010349190.06,4046431485.99,3264885357.28,2252337655.02,1232322676.80,4191051834.22,3326695156.67,2289102934.65,1165757026.12,3911591274.82,3079086086.55,2025233599.26,981131714.34,3444168637.60,2703172828.53,1833496020.09,954602243.06,3197433027.41,2487614246.14,1699526645.33,952989703.23,2967763914.69,2062463469.72,1384316368.32,853757939.14,2684043275.61,2054302441.55,1329189111.94,663062617.22,2563072104.53,2043356278.72,1229779929.84,607700428.88,2520727435.39,2043564056.92,1419394336.86,663940878.17,2008219943.08,1441845824.49,939672623.16,456670500.61,1381729737.26,1083599707.47,551317935.09,325051859.00,760821885.68,298679073.63,487100296.12,236985810.80,364995062.38,185221209.37,284347287.04,129422230.42,268506325.60,0,217287066.49,0,175937659.46,75166346.47,141284539.90,263253196.83,262321093.93,0.0
5,营业税金及附加,62654104.61,51521622.29,35041705.13,15403003.96,64185202.97,46681600.58,33432285.31,8893103.50,57928951.34,43632430.44,28343690.21,15077011.33,41183527.97,4111441.50,4096085.29,500897.88,17084698.95,15552628.49,10788523.92,4677937.20,20688590.37,13386118.83,8883546.38,4551447.08,17281738.71,12324709.14,8745961.41,4424800.95,18542639.46,14151301.24,9510288.61,4387888.85,13261451.88,9514638.31,6439464.12,2862446.25,9943620.37,6972486.23,4431087.97,2070426.43,8635500.08,6600088.74,4525005.48,2265578.89,8255106.76,5736000.40,3623908.47,1519466.14,6974557.36,4059540.86,2824754.12,1190019.93,5299444.51,3215590.36,2349230.50,733600.89,4676705.20,2543980.12,1641520.62,606723.63,1803882.33,2842502.88,2016772.66,1047518.90,4148952.14,489630.61,-484217.33,883241.99,4488587.40,2762618.23,2015038.49,952153.28,3493627.30,1473346.21,2041678.21,1208773.94,1534940.30,1401214.38,1781182.66,550478.91,891517.10,0,1162261.18,0,999770.51,687319.41,1520520.50,8304579.46,14304839.20,0.0
6,销售费用,45711380.23,18697076.70,11376577.50,5989555.39,30225846.67,22572375.88,15073091.48,7170398.40,38336206.14,25103779.34,8320633.40,3360545.70,38044316.46,26987005.57,16124898.67,2524522.58,38737275.31,346909093.46,240075539.27,106784382.03,401937237.58,308038128.74,207829448.88,106459155.27,397241837.73,296220662.64,211525637.72,102860199.13,369726244.39,290358184.56,197911892.25,100543166.95,354006602.81,234304970.23,150303850.19,72760308.48,254141479.92,176707398.91,120640410.60,56454240.25,183701007.82,147691231.77,94128281.68,48301262.52,155644929.44,111897938.55,78747351.66,37442446.55,131925431.61,83153130.23,54088998.25,27412292.03,95509190.48,67841353.89,43318652.20,23098445.21,81473058.49,59865233.22,38496195.54,19611262.29,79942141.56,55920574.45,36412456.94,17899043.61,68767218.12,49445672.09,33287732.58,15552166.24,54331624.09,42759897.61,26700114.42,13095817.55,29581099.98,11650368.45,21965860.93,11163901.21,17478043.21,8480332.96,22410960.17,9910254.33,23857414.06,0,22936037.13,0,25304313.73,11676507.09,21522486.72,21689821.27,19890435.91,0.0
7,管理费用,197178953.64,130559933.09,89014318.86,45673480.12,176727445.07,125810608.55,102045574.63,53369035.30,178364027.41,131987861.39,90368772.87,47816724.06,167819774.03,137045913.71,87500415.98,39772015.22,187930107.90,180280454.71,119987794.37,53779473.99,215550172.16,154800871.99,105800887.98,51990916.02,193757083.96,140223285.51,99868299.03,48433426.49,205454952.14,150296408.22,101225939.86,48176006.34,176818479.91,128606895.61,83781419.34,43291271.63,141264714.90,106115269.56,68989184.86,35543874.04,173338604.92,97391560.16,67687768.12,33361339.32,103780010.75,84883174.18,60375068.94,29395142.74,106196638.28,80553723.27,54600921.11,28874245.33,107573606.25,75567382.72,51179360.30,27491752.47,100154879.47,76154303.15,51942843.09,26253607.66,99730178.39,67088534.64,47059841.68,22699300.28,89888795.08,62271280.61,42040466.11,18427309.94,78416179.90,59687526.13,35968725.57,19024150.05,42556027.56,20795507.94,45759668.63,20423980.16,37527515.37,16784756.95,33406811.29,15269013.38,24783120.07,0,22966185.77,0,23096348.67,11321175.28,19894818.84,20775507.16,15119474.60,0.0
8,财务费用,903329345.94,657794584.67,433890335.45,209353038.85,753387385.36,555574387.32,362528938.83,178840976.11,672275151.58,505843282.46,320079150.47,152665985.27,525196816.07,399956009.72,261121497.25,131800775.39,512285474.75,40251199.44,26695345.94,11829811.43,82222413.92,39941955.48,24901343.18,9194703.03,69181475.34,37637138.73,21836322.90,7553344.25,54843404.96,29146647.82,16902154.02,7114940.81,39822944.41,17432864.98,10677426.77,4285095.79,16046391.86,11552007.66,7716928.77,4360358.55,7459227.30,2418642.16,1080469.20,1147961.75,21246690.62,13766758.16,8887180.20,3865772.94,17448650.83,16188953.91,9802322.93,5316724.18,20712101.58,15339882.83,9490187.70,3938370.35,15813317.54,10176634.50,9027122.07,6158460.79,26046832.37,17031344.89,12373445.64,6460378.02,28743240.61,21093034.75,12800408.86,5402936.08,23252688.82,17564748.88,10569551.98,4549107.41,10118947.39,5147034.01,10212641.48,5785402.79,11295056.05,5033012.02,4605072.05,6220674.19,13366422.16,0,14061685.65,0,12881279.72,6119501.67,12567452.37,16814838.09,13779061.71,0.0
