,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,323737242.97,199704307.13,92739207.09,814732443.05,680663809.94,577886036.96,276083500.03,1501375285.29,1015830067.71,520072978.96,236408791.61,1559906077.25,931201024.42,414633650.19,241275696.80,1463789833.71,911342764.75,419723689.87,168547256.07,1343917001.21,924232229.32,411802493.83,160824625.54,1591387748.40,1100841582.27,559417834.64,190328088.32,1576511978.19,1086526828.89,587309505.26,181785873.47,1650002222.00,1038802587.00,655643226.45,306997834.47,2097814487.37,1360343217.74,776124966.56,247134604.12,1633654541.59,1099443890.74,763167842.25,281909250.07,1557219507.10,1016249805.00,689648444.11,352253726.83,2006397781.08,1337541636.09,803490400.14,428983469.93,1898183257.71,1275181445.82,741515818.27,396740373.05,1755907421.30,1142264554.84,697496211.26,351112582.50,1599490771.03,1046334167.91,574018736.97,274634257.02,1549087156.31,991700547.95,582418201.28,297945567.33,1627823311.04,1155875496.12,693673945.08,350183118.09,1368877233.83,553376522.48,1034852356.71,429237106.20,914339157.74,1063573045.71,1050320421.98,0.0
2,营业收入,323737242.97,199704307.13,92739207.09,814732443.05,680663809.94,577886036.96,276083500.03,1501375285.29,1015830067.71,520072978.96,236408791.61,1559906077.25,931201024.42,414633650.19,241275696.80,1463789833.71,911342764.75,419723689.87,168547256.07,1343917001.21,924232229.32,411802493.83,160824625.54,1591387748.40,1100841582.27,559417834.64,190328088.32,1576511978.19,1086526828.89,587309505.26,181785873.47,1650002222.00,1038802587.00,655643226.45,306997834.47,2097814487.37,1360343217.74,776124966.56,247134604.12,1633654541.59,1099443890.74,763167842.25,281909250.07,1557219507.10,1016249805.00,689648444.11,352253726.83,2006397781.08,1337541636.09,803490400.14,428983469.93,1889297564.89,1268586075.46,738272223.85,394827367.06,1748544777.96,1136665440.35,693094695.47,348260030.24,1593204279.00,1042089492.26,570972692.81,272915050.21,1542072299.91,986526890.31,579708617.01,296831653.06,1619012536.81,1150460660.45,690357436.79,348616601.83,1363036869.49,550490497.51,1033812437.32,429048327.80,914068595.61,1063573045.71,1050307099.76,0.0
3,二、营业总成本,363119989.32,219137790.35,103198249.54,1040950022.53,743143203.05,627061775.00,295863602.11,1516849574.08,1014679494.61,522193612.61,245111635.56,1611965057.38,933931636.33,432908441.62,255349401.80,1513994061.80,960745255.10,467702633.09,199718628.57,1421017503.46,948939134.63,439840615.54,169867550.88,1512945849.10,1031820109.98,530923756.19,182427978.28,1488594464.81,1041475424.60,571363559.17,185744461.72,1614759242.86,1000669008.20,628899065.74,297646984.05,2068329063.32,1341905721.27,757559144.94,243624494.88,1636099290.66,1097791590.67,765600492.47,282138165.42,1605466250.06,1021151250.81,686539297.10,348354376.93,1986200797.27,1322212640.57,793988717.55,423350520.52,1873337240.62,1260062686.24,735431185.14,390641342.62,1727159136.22,1122740063.93,688090665.84,343625124.26,1562169698.69,1023294615.43,561441999.97,267743973.40,1509529662.93,965881768.18,568117951.75,291589453.69,1586219789.82,1123007841.43,677371826.61,340497279.25,1319086278.93,535824922.37,985990412.97,407903144.16,869221098.52,1019151102.76,1007319410.45,0.0
4,营业成本,256748654.88,157788736.41,74868578.29,672107333.12,565193554.21,489587041.91,227773746.83,1213129953.04,808817945.21,400158911.56,177528977.72,1265427997.78,741324522.11,318560955.12,199460482.54,1221846518.43,782827384.75,355606658.35,145428146.78,1161487472.79,796752156.73,346455836.58,127490133.04,1274331263.33,860481845.31,432015140.16,140307482.23,1269252559.12,884149805.57,473903737.04,152437361.52,1445936463.28,891008508.78,557471433.24,261726212.90,1839314814.13,1207065267.69,685920226.79,215448712.93,1506967259.55,999194278.42,695313709.87,259979720.65,1488537857.41,944771947.45,645771951.98,327899552.22,1884300572.44,1252596298.88,746869558.16,401183929.66,1775911299.50,1191187665.12,689853895.94,365451902.23,1624577940.00,1063380531.61,647003116.28,321111067.40,1471952383.47,967815892.18,524351345.04,246992243.22,1430107678.90,918289818.60,535424261.84,274379565.60,1514063561.70,1076365975.98,649129575.52,327683123.65,1258608526.20,508130935.89,944715732.52,388510321.30,827346877.79,976758568.11,957673701.98,0.0
5,营业税金及附加,6101674.45,2612389.86,1032544.31,9475707.83,5131485.56,3534259.93,1156303.68,8983374.38,4494694.69,2995488.75,1226744.73,9790223.17,4532618.44,3004255.29,2001742.73,7115736.91,14619334.49,8499374.79,1277207.18,16941888.75,5845005.42,6330732.65,2533416.27,39134685.39,29829282.26,18741341.64,7810499.52,35808750.12,31019531.89,19064854.04,1203380.91,18399470.60,19640966.97,15406329.40,9204850.57,83980965.92,55089531.64,22890098.08,3623530.63,17255266.55,14747667.46,13645173.33,139607.95,2572411.93,1238138.24,845592.64,619947.16,1687963.14,954367.19,714661.35,294667.89,992153.20,339360.27,132221.80,25140.85,520893.50,451579.68,235273.61,67715.31,416483.28,344730.49,180286.99,109307.34,421987.67,123841.97,23172.71,9600.23,400373.62,286419.21,233115.77,147659.97,691897.35,426711.77,109225.90,38527.53,151385.86,53276.61,43042.71,0.0
6,销售费用,26235634.76,14694113.68,6343076.57,81439533.34,52102416.96,40839817.54,17610197.68,97879070.06,60481308.38,32169089.89,15040987.37,88785558.64,45602132.88,26556715.60,12240784.83,89291758.72,43527483.38,26625012.90,10679705.80,80792435.30,47464603.77,27728436.82,12715567.64,72852824.50,49688245.74,25855413.81,11815420.37,64575887.03,40690758.22,23063934.74,9569376.85,48581974.44,31904787.44,17481112.56,8578482.32,60783021.25,40204169.87,24580078.15,12354008.68,47128200.17,32558813.66,20513643.34,7349685.84,34995563.92,19786905.72,9092523.80,5664216.02,36139559.49,28399920.51,18987173.60,8398081.96,47524369.30,34988586.84,22302150.53,11779358.59,60930062.56,34776879.60,23933481.78,11627547.56,52465393.39,31101082.48,19575145.86,9975081.93,43440101.94,26112617.63,18487352.26,9141369.20,34052210.24,23627139.30,13940285.98,5557536.63,30690427.76,13723121.70,20459240.15,10399245.48,22768457.42,22708758.89,24567677.07,0.0
7,管理费用,48870576.98,28259814.20,10976694.61,110221290.38,77567248.00,74085232.48,35750520.44,149537702.44,117281380.92,75455794.32,39641343.36,166180906.34,112458247.39,69154320.82,32575494.88,143401051.00,85978476.09,53039165.78,26521900.13,105253622.73,66108255.14,42136929.85,18832267.32,83765134.54,59627301.97,35591172.35,13800767.88,74569890.02,58604536.84,40125594.63,15143001.94,62719106.97,37595155.89,25862004.44,11883190.39,55686860.10,22604754.30,14431280.73,7547657.25,38366891.49,33356731.92,23839593.24,9772821.26,51661003.93,36689049.49,19123127.77,9146306.30,41944215.33,30655655.84,21073542.09,11540505.76,40038133.02,27492262.44,19566530.03,11540253.70,35278327.23,19020107.87,14569187.02,9033961.50,30918571.02,19938754.69,13454777.38,8290744.32,27365054.87,15410960.57,11279917.69,6529320.95,30595547.97,16052438.91,10309378.47,4698382.26,22197388.32,10502556.20,11518192.91,5152790.92,10541506.82,10229526.11,10489453.18,0.0
8,财务费用,12838287.54,9003778.64,6215826.99,33266777.04,32602080.65,22740402.27,13572833.48,36581652.12,25991628.69,13921159.27,11673582.38,48252287.96,30453404.64,16071483.92,9121615.59,54917176.94,39509501.75,28298999.90,15971961.94,50730745.86,31706258.63,17005797.35,8296166.61,41798668.90,31612602.58,18139856.11,8693808.28,38317944.05,22988878.45,14860674.40,7391340.50,28464371.97,20424485.70,12583082.68,6254247.87,25863515.61,15730554.07,8526017.49,4650585.39,25739371.53,18197683.04,12664456.52,4896329.72,26473556.84,19128348.81,12169239.81,5024355.23,18969851.07,9514426.54,6251810.74,1933335.25,8871285.60,6054811.57,3576386.84,1844687.25,5851912.93,5110965.17,2349607.15,1784832.49,6416867.53,4094155.59,3880444.70,2376596.59,8194839.55,5944529.41,2903247.25,1529597.71,7108096.29,6675868.03,3759470.87,2410576.74,6898039.30,3041596.81,9109244.26,3760196.95,8486363.99,9428978.69,14115899.76,0.0
