,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,40956007097.37,23320866135.81,8470838047.64,40110125872.49,29995853020.10,15315977422.28,11347257656.18,30552327467.21,19020172113.31,12668884407.09,5712217509.29,34439585805.09,19206961860.32,13318036392.65,5273737134.07,20449655222.12,12876555722.13,8821004572.97,3250095783.37,21792094179.35,13065227741.17,9506046331.72,4457144278.47,18326408442.63,11180321302.19,7314791948.36,2732160141.87,13034564226.07,8189818817.55,5133038614.23,1859377321.07,12302839567.97,7903065272.29,4871065844.93,2011536733.66,9137512544.84,6204392457.13,3981145779.34,1448284275.25,5684234514.04,3343276478.66,2193243459.07,485687593.78,3479169462.09,3026845427.12,2111509769.76,939186031.16,3475461645.56,2395179311.19,1507014417.48,704047236.48,2783103425.82,2028619492.27,1373611487.92,624862394.45,3025966842.07,2420402576.25,1739303040.04,869549436.70,2973494822.28,2138679277.73,1346814596.15,670614952.20,1791442160.92,1289384895.93,831121922.62,397913197.80,1200892844.31,873042477.56,505306850.25,245736892.63,1142850201.01,578672577.77,1176822091.27,584882885.48,1061165668.25,663769923.08,1216781983.15,999287274.27,1027090693.86,0.0
2,营业收入,40956007097.37,23320866135.81,8470838047.64,40110125872.49,29995853020.10,15315977422.28,11347257656.18,30552327467.21,19020172113.31,12668884407.09,5712217509.29,34439585805.09,19206961860.32,13318036392.65,5273737134.07,20449655222.12,12876555722.13,8821004572.97,3250095783.37,21792094179.35,13065227741.17,9506046331.72,4457144278.47,18326408442.63,11180321302.19,7314791948.36,2732160141.87,13034564226.07,8189818817.55,5133038614.23,1859377321.07,12302839567.97,7903065272.29,4871065844.93,2011536733.66,9137512544.84,6204392457.13,3981145779.34,1448284275.25,5684234514.04,3343276478.66,2193243459.07,452947049.98,3479169462.09,3026845427.12,2111509769.76,939186031.16,3475461645.56,2395179311.19,1507014417.48,699387069.33,2783103425.82,2028619492.27,1373611487.92,619481382.00,3020456174.28,2415697147.14,1735929085.69,867224771.50,2972246373.95,2138956022.75,1346651718.64,666819919.85,1784204156.20,1285228480.62,829629438.53,396661629.15,1198840887.57,872334015.74,503790189.79,245112892.86,1141526864.38,577987567.10,1174771090.70,584005673.75,1056784026.40,663474386.27,1216622278.29,999287274.27,1027090693.86,0.0
3,二、营业总成本,37697457609.54,21364617121.35,7864857233.35,37697297702.38,27530390790.09,13961222273.49,10661938590.38,30215765296.42,18239050210.63,12136297579.65,5493687425.77,33658295754.69,18449518473.93,12895835033.74,5051431318.76,19925916327.19,12208170499.45,8230336695.01,3104296522.69,20376316748.41,12152577100.50,8761798475.17,4186612417.85,16236189500.58,10196312203.86,6531925805.16,2446196178.35,11455552345.99,7202564691.04,4470756011.79,1657721653.57,10902524546.95,7025337345.32,4304967483.45,1751333610.03,8117270506.47,5481821941.90,3497423898.18,1196281003.72,4880566105.38,2773923839.42,1772968676.82,483679602.07,3451754456.92,3003445644.36,2100991052.43,935711747.92,3431855616.18,2370123507.27,1492103411.02,700428851.19,2750109419.99,2005491691.93,1359887878.17,622143993.79,2999541505.49,2397733522.70,1725236770.70,865388280.95,2942478993.61,2098392606.17,1322248862.82,659393579.36,1753672973.22,1257751831.53,809986962.04,383830663.59,1135224012.72,824581811.28,474300491.91,235633064.31,1081554599.92,548511736.07,1094003490.05,544699504.78,990997042.52,629274263.93,1147544911.22,928023684.60,948418291.04,0.0
4,营业成本,32771208832.61,18676781971.98,6408758542.43,32264877717.64,23598988277.81,11911903683.70,9101381279.04,25569702918.83,15621679298.44,10561989915.70,4655623365.37,28786630721.46,15560585715.08,10964160439.75,4160942663.36,16035791306.99,9770587125.25,6636453631.92,2440627460.29,16419977267.84,9652478769.75,7097802521.08,3442980036.22,12934350881.47,7952476891.26,5054986897.55,1901351985.41,8788911803.56,5590497274.33,3446493846.99,1255096415.68,9017527595.90,5838793661.28,3592710981.06,1519714578.21,6939845418.57,4720612766.69,3036772918.30,995804547.66,4243156251.05,2330515811.19,1468940625.71,443282110.00,3255172495.76,2840702345.43,1984537878.79,879961607.31,3212148643.41,2200387546.42,1383253053.66,642847099.34,2544419549.57,1844369356.16,1257924269.42,564157901.47,2810562008.80,2248799461.63,1623167953.36,816034124.23,2778167182.71,1972482427.73,1236797886.74,617065496.88,1602658665.43,1155716661.72,747160699.25,352760963.37,1024962206.86,753265055.53,428649031.93,215946223.24,997079907.88,502722942.58,1017419338.94,508441853.76,942353288.27,598567337.19,1069004951.14,831641376.51,857916622.81,0.0
5,营业税金及附加,1104724003.15,515540286.08,251103928.63,1453623317.00,890763015.29,462364445.08,254001419.67,1545756764.16,898116895.80,608281638.45,296582459.01,2142926192.16,1135086077.87,860364012.13,354193029.24,1405042835.98,721830187.80,496842636.34,191977327.82,1297962873.55,855138478.23,594795953.59,288901478.38,1157721464.33,681072006.89,460564544.63,173889730.62,742017802.19,476434519.96,292099500.64,106314522.12,693506791.23,420332987.93,265064360.06,123425310.06,485062265.26,333277816.97,206735487.27,83275421.14,308341719.89,182846855.58,124218199.89,1632960.13,11779244.22,11117445.50,6645398.88,3567992.04,19288328.19,13599559.79,8453244.22,4389016.75,13486072.29,10687327.47,8895177.62,4231436.43,10759214.83,9958682.82,6044150.73,2785553.86,6635750.30,5824105.05,2334100.11,557531.11,8729444.19,6057557.35,4417627.76,2171314.80,5369079.30,3445893.86,2100181.06,651019.75,3536866.83,2351288.63,3439704.00,0,720662.47,1382773.32,2631680.22,2955806.93,2562799.98,0.0
6,销售费用,1241020790.85,827348927.52,333635329.24,966396122.20,1175287297.85,588619736.42,544089146.94,724109285.70,437305385.65,243682761.93,209102455.42,568901153.13,345323095.65,111815938.16,88706672.32,526332313.03,314586063.79,176683880.87,88498355.69,624678121.62,330051484.96,172987347.21,69510155.82,432955003.95,260039506.59,169137776.87,58101088.15,334741797.71,254708961.78,163997731.30,24858109.89,195015685.43,143498227.91,42628853.68,26861154.25,91578927.59,51547002.16,30067270.28,20005806.84,69722429.25,54546262.35,35991958.46,6921684.26,51570414.36,44000198.14,31245765.16,14523569.44,49433627.95,35075045.26,22817290.73,10601729.48,44390269.75,39505014.21,24743587.39,12369836.87,41641300.32,26017091.04,18307813.07,9001929.04,30076860.46,19319108.43,12880548.89,6455742.49,19177485.66,13155879.29,8185593.42,4702909.68,13534808.68,8965404.44,5537310.66,2628933.77,12217341.14,6116070.26,14061249.87,6985610.65,10653499.21,5208442.58,7236392.18,9746455.78,7316405.38,0.0
7,管理费用,1955715178.53,1318645586.60,619391440.16,2390574274.59,1686524604.77,996965458.15,721261475.55,1778132603.96,376534421.92,673815640.77,292764534.18,1639320884.26,1211329610.20,828177274.17,407746015.79,1460697943.97,999292806.44,645988276.80,318231674.77,1459897504.01,1016979924.40,696304524.06,292468124.94,1149481595.63,783347592.63,481441615.20,207605527.25,946889030.76,589807462.66,372840557.98,139072060.96,695050551.16,418964639.96,255744356.95,107406218.87,397528431.86,242342778.57,162176990.70,67810994.42,262092999.87,154483573.50,103390719.98,10288000.31,42961794.29,33395675.85,22024491.33,9613757.04,45213729.62,33517411.88,21589510.67,10378411.15,61644408.35,44478963.17,28244213.67,13851658.93,57781223.48,44236536.27,28456548.50,14571671.67,63794715.15,46512282.06,31268546.79,13727692.53,61744153.06,40161300.48,25633111.80,12904396.92,48264011.94,28159850.98,17737751.97,10126265.75,45804222.47,25970325.43,41967064.37,21480729.32,31833768.74,14920365.96,48455803.59,60504488.58,54448551.40,0.0
8,财务费用,624788804.40,26300349.17,108835291.91,415626776.31,79620548.91,12051131.85,121326273.87,341607443.65,185227879.01,98109617.41,40665144.43,382152674.65,202505326.62,144503501.38,46003668.30,387481255.71,401237874.90,285706784.85,63944735.01,413473142.82,264820111.18,202742427.70,96268315.35,425110435.59,496150231.48,355803677.13,163361723.05,496979421.97,300362706.04,193451101.47,122328313.79,303885863.14,166291544.64,156861351.13,11237711.41,100750502.80,101711691.57,54301989.09,28558056.91,60949936.97,46526030.98,34307121.52,21128810.95,94249351.64,73191607.64,55499146.47,28044822.09,104530649.47,80761070.66,55990311.74,28222322.36,87784746.43,65751532.62,40080630.07,22651200.62,78797758.06,68721750.94,49260305.04,22995002.15,63804484.99,54254682.90,38967780.29,21587116.35,61363224.88,42660432.69,24589929.81,11291078.82,43093905.94,30745606.47,20276216.29,6280621.80,22916261.60,11351109.17,16323237.62,7791311.05,4526054.73,9195344.88,20216084.09,23175556.80,26173911.47,0.0
