,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8454148014.35,6086555895.94,4063349703.77,2294132117.42,7301107308.38,4997442876.84,3527121012.72,2010094532.63,5102633471.26,3527167881.98,2410125886.51,1444711022.47,4404523664.52,3019961361.73,2069702840.68,1218476542.13,4302021917.39,3056204496.39,2100658477.66,1294260297.82,4752948387.11,3434523409.02,2156738146.13,1154544405.84,4346982343.92,3189459013.40,2124812549.04,1230275842.85,4383719381.82,3244600042.13,2218369249.73,1215847547.46,4557355772.40,3082468849.48,2005737606.87,1057397748.63,2536587134.30,1667620726.72,1150245631.59,611345220.57,2034135466.64,1388979224.39,917119052.98,402492066.52,1560557693.02,1148307993.33,799633798.40,437785502.81,1324464109.44,1002660649.99,705025740.20,366076015.38,1375435392.24,954819436.64,629808814.86,340043734.16,1210079958.00,920944983.51,633555335.67,326447631.04,1176206074.93,857066856.73,576742034.85,289380486.05,1070838625.36,811349032.55,529356868.89,281490558.72,952513958.91,676342594.77,452433475.10,832447112.71,882706817.66,898950691.92,0.0
2,营业收入,8454148014.35,6086555895.94,4063349703.77,2294132117.42,7301107308.38,4997442876.84,3527121012.72,2010094532.63,5102633471.26,3527167881.98,2410125886.51,1444711022.47,4404523664.52,3019961361.73,2069702840.68,1218476542.13,4302021917.39,3056204496.39,2100658477.66,1294260297.82,4752948387.11,3434523409.02,2156738146.13,1154544405.84,4346982343.92,3189459013.40,2124812549.04,1230275842.85,4383719381.82,3244600042.13,2218369249.73,1215847547.46,4557355772.40,3082468849.48,2005737606.87,1057397748.63,2536587134.30,1667620726.72,1150245631.59,611345220.57,2034135466.64,1388979224.39,917119052.98,402492066.52,1560557693.02,1148307993.33,799633798.40,437785502.81,1324464109.44,1002660649.99,705025740.20,366076015.38,1369160521.34,950312624.61,625872698.05,338013548.62,1209403114.85,920083504.43,632797237.94,326405678.51,1174314737.27,857002257.05,576709869.08,289375233.31,1070364289.50,810970892.47,528979148.89,281112558.72,951976352.96,675885130.79,451981933.33,832502350.52,882505846.84,898989147.60,0.0
3,二、营业总成本,8037645735.94,5704391658.32,3674268136.45,2037972350.29,7279563094.20,4936976600.91,3327315860.44,1851325374.58,5454976618.15,3618104775.67,2353049477.00,1349881688.86,4402866603.24,2940504776.50,1972836362.79,1095006800.71,4279971430.08,3035035208.30,2041031052.39,1191070204.94,4728590177.24,3420330806.75,2249316377.57,1108494159.04,4376067678.20,3176351347.49,2082647848.29,1176243812.79,4896765771.68,3610914063.30,2479068510.80,1379777164.30,4538984843.33,3117052991.93,1971278920.13,1013490062.15,2524274437.02,1687136676.99,1161310535.90,591282201.47,1833527367.00,1369859879.49,911160231.85,431912444.59,1884613889.07,1208666600.29,806471414.39,428722643.93,1265290241.94,936962996.38,653592035.19,338142228.96,1307910908.68,923025781.59,616818063.63,325353434.52,1398903180.35,1001936026.30,662289967.13,316701318.46,1134715994.40,798117327.98,530448596.85,262625282.48,1005527788.33,741050589.34,498121058.45,256357791.06,845762533.22,566224582.34,378040501.21,740564785.84,774685031.75,769548762.17,0.0
4,营业成本,6546775184.77,4651024347.40,2989660243.55,1694774188.33,5914644167.91,4030384261.53,2740941241.07,1562240994.72,4540839535.21,2994729073.74,1955098627.43,1148205481.70,3517856892.85,2309983946.36,1558495761.74,881051981.61,3402004769.48,2397073415.72,1628887654.71,974701909.11,3705539241.04,2639687153.63,1707703864.96,912019519.61,3596273580.02,2599017560.95,1704934568.47,982652386.20,4077598521.87,3004387722.44,2084977440.49,1189593509.26,3959564424.69,2810227210.17,1781863870.04,936725313.76,2315333895.14,1565238658.43,1101307652.83,562342375.19,1829111118.94,1276733905.96,859567385.29,408794092.30,1566553452.97,1114036166.80,732692158.80,392273521.00,1142927800.49,844704123.23,576315331.21,318052447.02,1256343736.73,894146774.01,600908526.53,317363690.12,1366159635.64,994445611.46,662569470.07,309285502.38,1093591525.58,774906927.17,515976809.77,254750623.66,969220984.33,719428494.71,485283830.29,250093378.21,822732539.77,548825922.28,366530850.24,718308049.11,755956283.51,751232515.97,0.0
5,营业税金及附加,79769605.08,62889032.56,41152856.43,24480492.64,76364084.58,54265061.12,36333211.73,20225095.56,65626623.98,47763710.22,30986361.06,16923490.69,54537036.48,27259562.67,21987647.69,14346465.37,33730485.95,24077796.76,15495589.61,10705543.50,28795685.78,22304352.17,14161775.27,7608950.72,18601531.17,11490291.61,8965921.63,7448791.56,11666868.00,6190163.51,5053353.09,3735648.96,14127043.92,9620264.96,6661088.01,4542790.65,7249673.23,5578340.83,2691022.57,2439398.13,15577153.07,12319560.15,8529532.64,4705706.82,12260027.61,10624987.53,7786830.53,4210000.77,14294242.68,10033454.30,7164575.99,4000733.20,11739082.66,7840199.06,4897451.94,2758103.36,8329519.51,5120316.37,3932218.93,2910053.06,11825100.90,9471428.05,6712714.99,4054959.13,11052948.19,9431097.07,6081186.17,3207184.49,10752394.68,8398167.27,5747275.99,9610200.82,10110458.49,10267069.90,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90666.80,70450.80,40450.80,0,51500.00,51500.00,51500.00,51500.00,0,0,0,0,0,0,0,0,240754.15,216311.59,126991.70,45048.24,131863.57,3308.50,0,0,0,0,0,0,0,13105043.07,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,102902403.74,43965594.46,31087594.69,16556284.68,93000952.85,47165862.71,31564200.80,18440650.54,75595851.14,46475003.76,28591397.60,14505358.03,78384442.46,48685990.74,33017191.58,16698914.32,73856972.03,43012341.52,28950579.08,14397521.98,78260827.63,48688393.71,32267232.12,17204698.08,80448353.41,54265462.30,32700156.90,16232073.02,85786530.81,51626437.12,32248420.22,17023784.62,82038543.30,47352124.16,35655051.30,18642947.36,85975186.26,50059389.51,30543262.08,13130351.86,71641928.46,51859103.04,23765153.80,11836589.56,65921418.51,41314335.83,27975974.53,13648878.03,57422713.61,30871107.15,18725983.40,8931427.84,40071830.01,21546249.45,11132761.13,5381414.33,23245476.49,1950200.30,-4018748.09,4455947.10,28447271.91,633929.69,6889287.93,3557850.75,21351025.54,9158065.75,4845264.98,2169352.89,8694106.13,5663350.21,3479230.54,7489913.28,6596532.80,4871226.25,0.0
8,财务费用,1307223448.03,946512683.90,612367441.78,302161384.64,1149789100.51,805209295.63,518525086.92,250466513.84,755927225.41,529136987.95,338373090.91,170247358.44,740991416.31,554575276.73,359335761.78,182909439.41,757067444.40,570871654.30,367697228.99,191265230.35,733670591.20,544448007.90,329980605.88,171660990.63,646370673.20,511578032.63,336047201.29,169910562.01,735554104.73,548709740.23,356789297.00,169424221.46,480028253.16,271340111.84,168615629.98,75136180.38,106879856.69,66808788.22,27317098.42,13318576.29,41178609.63,28947310.34,19298160.12,6576055.91,40141066.33,39731595.72,37987013.51,18590244.13,4246751.95,-294963.53,-173810.75,73311.22,-375604.29,-510749.43,-120675.97,-149773.29,1168548.71,419898.17,-192973.78,49815.92,852096.01,0,869784.16,261848.94,3902830.27,3032931.81,1910777.01,887875.47,3583492.64,3337142.58,2283144.44,5156622.63,2021756.95,3177950.05,0.0
9,研发费用,975094.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,45764788.35,-47880.08,-47880.08,-47880.08,16987382.41,0,0,0,11096815.14,0,0,0,13311758.22,0.00,0,0,182323831.59,165202899.34,165202899.34,0,34373540.40,0,0,0,-13840253.73,0,0.00,0,3135911.46,0,-21557170.00,-21557170.00,8784325.70,-600000.00,-600000.00,0,-123981443.10,0,0,0,199737923.65,2959514.41,29437.02,0,46157979.06,51432963.64,51432963.64,7039261.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
