,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,709647982.31,462843746.69,214039543.67,11760644634.52,11858389293.77,11607673308.45,6341052710.71,12870264674.87,5575324200.04,330616105.91,131618351.46,514844263.83,366115320.61,239041882.53,105459942.06,501151616.68,334205956.95,215979495.58,101302068.63,507951586.24,378721873.36,239322251.24,84988332.18,569338636.48,425554668.81,275449553.09,112459586.87,617639503.59,456546503.26,311307291.35,133726223.37,683872067.13,547867968.50,346085860.38,134785948.12,709311290.13,527612089.69,356040950.58,125966758.36,534292308.99,399059919.97,256666761.13,114182531.99,527236136.89,396868893.63,250958849.96,106842282.82,392475681.01,272931344.34,167261525.38,65285439.24,309595245.09,212717223.56,124709057.67,257825130.49,197315899.35,0.0
2,营业收入,709647982.31,462843746.69,214039543.67,11760644634.52,11858389293.77,11607673308.45,6341052710.71,12870264674.87,5575324200.04,330616105.91,131618351.46,514844263.83,366115320.61,239041882.53,105459942.06,501151616.68,334205956.95,215979495.58,101302068.63,507951586.24,378721873.36,239322251.24,84988332.18,569338636.48,425554668.81,275449553.09,112459586.87,617639503.59,456546503.26,311307291.35,133726223.37,683872067.13,547867968.50,346085860.38,134785948.12,709311290.13,527612089.69,356040950.58,125966758.36,534292308.99,399059919.97,256666761.13,114182531.99,527236136.89,396868893.63,250958849.96,106842282.82,392475681.01,272931344.34,167261525.38,65285439.24,309595245.09,212717223.56,124709057.67,257825130.49,197315899.35,0.0
3,二、营业总成本,658949836.39,434349890.97,192510098.10,15841474595.16,15049730492.93,14757737014.25,6199370174.35,12704220660.55,5491270328.39,317453821.01,129125623.98,511857328.20,367170699.87,240738243.43,110927117.90,505158495.18,350231877.94,233400828.25,107077032.99,547049806.83,412893129.99,258133436.14,104095567.03,601395630.56,444196547.03,285502239.65,125179400.58,692137818.79,477964506.25,304417385.97,131205199.53,669830531.81,486672153.82,307429864.32,125184249.91,618037244.51,447811562.39,298310798.02,115475996.10,450656483.51,318776954.67,203637430.13,91244540.04,443267975.45,322799001.41,204337809.30,0,330915304.79,225972561.75,143149944.46,56992505.43,268903112.21,194779167.21,115666892.13,228638586.02,176009861.69,0.0
4,营业成本,490200838.32,321215576.90,152181157.02,11438470808.09,11568256249.87,11401730834.75,6182381821.92,12436280839.42,5361280852.41,255792470.76,100702351.67,389427934.12,275616302.03,182478913.45,83487059.82,390917637.99,268972269.40,176281731.66,82357885.57,423801920.06,322328581.12,197823846.69,70696980.45,456333420.57,337992684.92,210957386.17,87052786.07,506328471.45,353392104.29,233058973.52,98282443.29,516609545.24,386517828.82,244681992.01,104977636.94,483297373.65,350184133.63,236682216.97,84756699.45,358711962.86,251842952.77,162299955.76,71500478.26,345836995.15,255590928.65,162246935.16,0,240034540.01,166388120.51,106121372.90,42176960.00,211504865.90,152884922.58,87666320.86,182165931.09,144328419.02,0.0
5,营业税金及附加,10771933.15,7450688.88,3408123.86,17341200.51,13599182.62,9098550.82,5286426.91,17400609.17,11078457.13,5943565.48,1595841.28,8810222.23,2115955.10,1528904.21,526653.21,2797413.83,1143755.32,511565.96,108436.14,4725259.46,4494133.49,4316804.78,3500039.82,4863873.83,3370441.41,2057098.90,665981.71,3479822.18,2417392.17,1445794.70,761819.08,2964274.77,2593645.67,1727767.55,381972.39,2423205.83,1346260.21,458398.12,195955.16,3345991.65,2427251.62,2003124.58,1024979.46,3767618.81,2826884.30,1872050.18,0,3120372.21,1788712.65,1358952.33,347534.31,2128800.96,1146139.62,544370.49,1863738.99,1730169.74,0.0
6,销售费用,57797393.49,38833390.18,10230061.47,110546034.32,89733561.63,61295896.00,19372938.09,77535217.79,37240605.62,15796084.33,6304376.87,34168129.96,19447871.84,13386088.76,6216575.26,27222461.39,14978275.22,9358431.39,3512183.64,27912521.55,17279636.63,12191450.98,5225885.61,33449872.00,25171068.31,18846726.06,10358858.57,58759473.69,40750465.50,21335718.30,8606400.64,43982361.98,26215387.17,17658816.07,8529703.42,40482045.95,26193787.91,16691526.00,8067092.23,30671309.01,20734409.00,12531067.62,5861828.49,32831504.22,21805312.31,15395476.64,0,28190035.29,18003146.79,12264650.76,5068619.18,17679069.16,13588552.06,10242497.94,16258236.59,13082440.46,0.0
7,管理费用,58236189.79,40178925.68,14192724.99,147622673.93,94271359.49,76582994.38,35973315.70,96275411.56,53706835.29,26563786.32,13011867.92,55938270.35,45757735.76,28121808.07,12921418.05,54235382.18,38370879.30,25368363.01,12388305.03,57058209.85,44641796.67,30487322.97,14912612.04,62375673.74,43718702.29,31017772.86,17266744.76,68394628.57,51020607.11,31878285.24,15642634.53,75141759.41,52771752.61,34927040.92,14496830.80,67222370.50,45905744.65,26226650.32,16109666.85,45257207.20,33001219.36,19440832.53,10158171.10,48880676.83,33157019.12,18481935.64,0,46005310.69,28845097.28,15828530.43,6959239.61,27230063.22,19604748.46,11828715.38,18038646.98,13985135.76,0.0
8,财务费用,11560709.58,7747510.80,3836736.06,277193866.78,157699589.66,121041068.83,-49173577.67,58160551.25,14865088.85,8800999.55,4489488.17,21761977.88,17040749.09,11143137.47,5771824.57,26716032.90,19665581.88,14484012.98,7136858.98,41004131.68,31893922.30,21645951.72,10457474.78,35935746.43,25505766.38,16833223.66,9745340.57,31869155.68,22736147.66,15714867.23,6939584.89,24163872.14,14174511.55,8309225.85,1331799.72,19230747.33,16423557.60,11347307.67,5053051.36,6437735.16,4195777.01,2642005.19,1371939.64,8311918.01,6702830.88,4535130.69,0,9301490.26,8241331.39,6242377.87,2244332.64,7781678.13,5463858.12,3772822.95,7759362.30,2977624.74,0.0
