,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3091806937.13,2497782036.72,603422054.42,7051678631.46,4273484896.64,1733872612.54,791101614.12,6601520545.77,2707959074.51,2238114982.26,321206314.17,4985812076.68,4044684217.17,3424879663.89,2094058715.41,4883102441.33,2222167680.26,1190564710.03,314004768.31,1732840621.40,1232104275.06,786583486.48,362056453.36,2116053524.69,1553903083.65,993137490.28,422972313.36,2317303216.57,1775709464.16,1171795825.02,509263125.20,2467814472.14,1848934427.53,1207938693.07,522739645.25,2241238696.97,1628670496.73,1032104351.08,440366968.56,1915711068.92,1393993181.24,888908509.79,416479784.42,2345892822.13,1822195490.91,1591749170.18,1271962883.62,0.0
2,营业收入,3091806937.13,2497782036.72,603422054.42,7051678631.46,4273484896.64,1733872612.54,791101614.12,6601520545.77,2707959074.51,2238114982.26,321206314.17,4985812076.68,4044684217.17,3424879663.89,2094058715.41,4883102441.33,2222167680.26,1190564710.03,314004768.31,1732840621.40,1232104275.06,786583486.48,362056453.36,2116053524.69,1553903083.65,993137490.28,422972313.36,2317303216.57,1775709464.16,1171795825.02,509263125.20,2467814472.14,1848934427.53,1207938693.07,522739645.25,2241238696.97,1628670496.73,1032104351.08,440366968.56,1915711068.92,1393993181.24,888908509.79,416479784.42,2345892822.13,1822195490.91,1591749170.18,1271962883.62,0.0
3,二、营业总成本,2889409754.37,2189121392.91,740685245.34,5892405908.61,3579549514.21,1540113802.41,750887602.94,5245800603.44,2223351843.64,1743874953.05,408927986.30,4177267410.75,3325475443.24,2794401618.33,1660224750.80,4694053274.27,2314230461.97,1309811106.35,348282107.30,2279325031.04,1449925797.53,969308487.92,408461193.66,2205212753.77,1577928026.85,1012531126.76,435627310.84,2413536247.39,1770951473.89,1169071911.22,503560145.83,2329727124.92,1714453843.26,1109853301.26,477333128.94,2046152896.20,1492551375.80,945377273.67,395452558.06,1742429919.52,1272815575.59,811139398.82,377555212.09,2145656014.03,1646351219.92,1416620124.52,1139708739.01,0.0
4,营业成本,1764254364.51,1393265337.39,385575528.03,4027549681.29,2287713209.63,996080942.15,476916466.87,3691346499.62,1467755551.23,1130847709.24,255060452.00,3074231852.78,2533220108.49,2137963852.64,1347198118.63,3681532298.10,1800587526.84,979045734.53,269147720.64,1673441100.48,1075091052.98,684524796.59,316052514.66,1718708934.02,1268896988.75,807896799.83,342902593.21,1865985911.33,1416430180.33,936974458.71,399980667.67,1938842099.87,1438780074.45,939637642.60,410274186.66,1686878705.45,1241519015.73,787316398.53,335311074.56,1429305641.71,1052206507.92,665519732.43,318270946.95,1785273051.57,1413947918.90,1159009480.47,942635809.14,0.0
5,营业税金及附加,178610810.71,174118429.89,30474043.97,752087767.28,522568054.47,234686914.48,100030011.41,901098324.07,342664577.12,325043326.26,4515854.24,549995961.14,432769461.52,418561612.14,190501650.96,359077671.42,126322560.13,62035618.16,2279486.07,14326180.81,10981940.09,8455345.11,4431531.85,29072029.31,21691824.95,15128781.90,7400673.11,53582883.77,42113891.51,28531721.47,13654670.28,53317731.82,39796959.43,24979040.26,11175109.00,44478148.89,30970416.53,19161310.95,8391733.37,36968200.42,24902344.44,15668802.58,6673745.19,35373893.27,25718374.26,30194719.79,19539613.93,0.0
6,销售费用,180833496.03,120652650.72,58305048.16,221181505.60,152887814.65,91874968.11,42481458.41,216854983.94,137403620.89,94074985.30,41633615.88,199388111.54,139257280.48,98061939.17,44241473.91,214494096.84,147555981.89,87782158.88,26022934.13,114769423.13,99506564.40,58576737.28,30869832.47,115481762.95,86970756.61,55035705.45,28357274.83,157592475.45,116145719.96,77240809.98,35154431.26,162482460.01,109944161.22,67411818.61,28670704.41,159187168.65,111256861.20,70771282.82,26419383.98,110522411.42,80885406.64,50621379.78,22151302.35,105701608.39,82342304.45,89205781.31,62268370.40,0.0
7,管理费用,469931321.49,301066469.23,163973059.73,564246477.21,387516820.99,179311053.00,107665068.71,321740710.59,220307899.46,152480048.93,90646773.43,256668862.08,196591266.14,126205296.82,73417894.54,277408402.24,187087465.41,123479720.44,37389561.72,206489117.64,130349499.82,94773046.88,39507127.26,176300807.87,128129438.11,80656669.04,39568462.11,187358530.56,134990452.97,82673252.75,40827550.03,150711259.76,102862597.17,60005792.18,28364154.36,137751120.36,98217382.65,56868332.81,28378116.35,120170306.20,80732349.93,50728181.58,24328414.88,127692776.99,81418010.89,92120898.95,78356471.47,0.0
8,财务费用,279791081.17,190010475.09,97858401.40,281369312.95,212884205.86,36702601.79,23912709.54,57608416.23,41951915.79,28106098.77,18099930.83,13175164.15,13228832.63,3183844.76,4870185.16,33248088.58,30814495.65,28857493.27,13442404.74,69314327.89,43839327.35,32821149.17,17429305.54,74822093.75,54935648.53,36509800.64,17317912.05,66578240.41,51225174.94,33605614.13,13348389.07,9069832.94,6197477.34,946433.96,-940153.82,-5848565.78,-4007169.77,-3555687.08,-2970488.73,25318802.25,19455728.76,13045594.09,6976608.30,38348098.18,27190490.93,16724307.22,9992190.75,0.0
9,研发费用,15988680.46,10008030.59,5188860.88,21573317.98,14894127.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
