,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,56838078.13,400529175.30,297337335.32,188449572.33,87194622.12,379783867.95,257685723.22,170721417.68,87796485.70,364319365.29,252128106.35,161518503.69,66458091.67,316270194.45,241820512.20,182531045.57,100411671.78,359772846.84,249393271.12,184208710.40,103650787.47,456528424.59,342914726.52,228688681.68,267613244.56,224332011.65,192788154.03,0.0
2,营业收入,56838078.13,400529175.30,297337335.32,188449572.33,87194622.12,379783867.95,257685723.22,170721417.68,87796485.70,364319365.29,252128106.35,161518503.69,66458091.67,316270194.45,241820512.20,182531045.57,100411671.78,359772846.84,249393271.12,184208710.40,103650787.47,456528424.59,342914726.52,228688681.68,267613244.56,224332011.65,192788154.03,0.0
3,二、营业总成本,61081735.93,365165522.77,266438900.06,170809949.23,82905794.16,345212989.62,233444229.79,154103684.10,77513925.20,331809040.60,221425012.57,142123405.56,57991128.10,260203582.64,193139286.45,143208615.85,78009037.08,276611514.03,186697142.72,137396145.18,76175024.92,348536048.85,254100404.16,174809541.98,216779206.53,177284405.64,152099258.17,0.0
4,营业成本,42802613.15,264448405.53,191901716.68,122030004.29,59909207.79,252837834.50,170212984.63,113173687.02,59078337.96,250932227.43,169669750.33,110718461.90,49036279.22,205503942.28,155736809.29,117239529.47,65486683.26,231124554.81,159970239.79,117984985.49,64898518.67,281528900.11,207863412.03,139914467.14,167805631.89,134362262.23,115928227.53,0.0
5,营业税金及附加,748067.22,4699973.99,3488612.54,2412688.51,1515712.71,3810824.67,2544956.22,1910201.95,1407391.55,4180862.98,3009689.19,2077486.13,430867.82,3065886.66,1642694.28,1217253.75,814658.10,1308184.87,548906.33,472058.44,132054.00,1536471.31,1017312.13,630231.27,1523884.94,1228229.35,1480656.91,0.0
6,销售费用,6812750.36,38624368.64,27609403.04,18496363.19,8625005.31,31760129.61,22561814.19,14604034.30,6824568.23,27103712.11,16572654.47,10434740.87,2630058.32,18290165.61,12927745.27,8955119.74,4073286.09,17862802.26,11731085.33,8055822.84,4018753.19,22269685.35,16040649.26,11730033.76,17048376.69,16387798.73,12744894.45,0.0
7,管理费用,5066090.97,27601527.34,19269565.96,13023185.11,6237276.58,28233402.69,18487881.56,25231861.35,11874715.76,49190839.47,33246547.80,20913888.48,7668368.51,36974862.12,26693488.94,17034705.11,7867950.95,32566038.50,23332215.53,15151345.90,8046269.79,42238793.90,28465784.66,20369276.15,29082612.84,26448579.15,20983122.80,0.0
8,财务费用,-2946554.71,-4619696.88,-1843909.61,-1796194.88,1165833.36,-4547209.87,-1837518.49,-1544688.53,-552416.85,-4821496.06,-2785719.85,-2452551.73,-1056286.38,-3609304.36,-3063466.55,-1444752.66,-703988.68,-5716076.84,-6950644.06,-3597784.76,-1153221.95,-1684423.34,-1683888.85,-1258226.18,-877671.10,-135715.86,-431011.26,0.0
