12,投资收益,183139000.00,12640000.00,-146977000.00,907326000.00,1276499000.00,912624000.00,317938000.00,1830221000.00,1792009000.00,1199452000.00,726487000.00,1285961000.00,1183473000.00,714082000.00,253713000.00,2011269000.00,1593820490.00,1181204850.00,527790470.00,1511122200.00,839388230.00,426447090.00,272930600.00,997978950.00,635272830.00,437475620.00,147957960.00,534518150.00,378893690.00,269196470.00,105732950.00,802215170.00,439986729.99,284249762.81,131766566.23,402641581.54,587819199.94,620832826.00,67985444.80,-258094117.36,255823033.99,215007892.89,102433300.00,180231647.16,26820759.46,15031898.59,17847975.21,711995040.57,267454105.65,91817971.21,-2982748.90,-14174238.95,0.0
13,其中:对联营企业和合营企业的投资收益,362945000.00,232596000.00,105865000.00,349321000.00,276367000.00,187245000.00,75515000.00,310016000.00,390089000.00,287134000.00,87936000.00,165904000.00,295082000.00,200742000.00,81800000.00,420744000.00,78080830.00,43126510.00,15208720.00,94739070.00,49190100.00,34977390.00,19454630.00,37265410.00,7327650.00,0,0,43864670.00,0,0,0,157324280.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,26108316000.00,18799531000.00,7683772000.00,25564111000.00,22776551000.00,16300282000.00,6754463000.00,21627854000.00,18243070000.00,13036153000.00,5265451000.00,17435975000.00,15275326000.00,11378096000.00,4729228000.00,14916873000.00,13090639640.00,10206398870.00,4376975570.00,13450503680.00,11392314040.00,8328032500.00,3414057810.00,9323650810.00,7727934500.00,5514980480.00,2266422540.00,7004859570.00,5712959760.00,4034501730.00,1678379650.00,7474153510.00,5107598455.84,3665453847.63,1112410402.73,5509166009.37,3588516387.61,3033476818.83,464246263.12,3576572028.82,2815999157.95,2132097607.51,583661700.00,2817616087.04,2353218115.49,1838285061.37,572625903.77,2726088781.78,1650991148.71,1722914397.31,942472165.23,714506522.36,0.0
16,加:营业外收入,343075000.00,150363000.00,57022000.00,434756000.00,226964000.00,150800000.00,60554000.00,467204000.00,1089198000.00,990914000.00,387856000.00,1819009000.00,1258778000.00,903272000.00,292676000.00,1707039000.00,1224383790.00,650591410.00,94168960.00,1057069210.00,706470730.00,553423060.00,122099170.00,1005224280.00,641158350.00,354675470.00,130747730.00,926929360.00,608051740.00,286364490.00,82879690.00,946255630.00,684133795.97,493641279.68,343590631.68,2691795922.70,2117702520.41,735800405.97,673808534.11,552333994.02,116971388.39,102693726.89,51285800.00,238569943.48,125311746.03,73224173.74,14421011.27,223394777.72,39570800.66,38196414.40,34635561.21,29056722.15,0.0
17,减：营业外支出,97432000.00,60379000.00,21839000.00,225809000.00,79098000.00,56509000.00,25846000.00,240284000.00,492928000.00,419943000.00,63474000.00,340381000.00,193914000.00,103799000.00,21506000.00,572558000.00,184525290.00,100416370.00,43517960.00,516888300.00,223702620.00,133112020.00,81111660.00,317103090.00,197327430.00,147762310.00,48912570.00,222277980.00,94157790.00,72373270.00,26052640.00,190975590.00,116662516.36,96969541.90,16838376.14,358731479.90,151830120.42,69193155.57,33789707.57,234699419.13,120345664.91,81222756.03,15456700.00,114257886.08,72257067.99,50223047.81,20439313.09,82717691.99,28955515.07,42009514.42,39064907.00,17139324.78,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,93239000.00,37127000.00,15889000.00,172663000.00,73136000.00,32149000.00,12537000.00,287167000.00,138447080.00,77444620.00,26312080.00,270391260.00,175127200.00,99791390.00,62182410.00,198119540.00,112845330.00,0,0,134545850.00,0,0,0,88046100.00,0,0,0,0,31842410.73,19780991.84,5411685.24,167465046.37,0,0,0,43033279.28,0,0,0,53755928.24,0,0,0,0,0.0
19,四、利润总额,26353959000.00,18889515000.00,7718955000.00,25773058000.00,22924417000.00,16394573000.00,6789171000.00,21854774000.00,18839340000.00,13607124000.00,5589833000.00,18914603000.00,16340190000.00,12177569000.00,5000398000.00,16051354000.00,14130498140.00,10756573910.00,4427626570.00,13990684590.00,11875082150.00,8748343540.00,3455045320.00,10011772000.00,8171765420.00,5721893640.00,2348257700.00,7709510950.00,6226853710.00,4248492950.00,1735206700.00,8229433550.00,5675069735.45,4062125585.41,1439162658.27,7842230452.17,5554388787.60,3700084069.23,1104265089.66,3894206603.71,2812624881.43,2153568578.36,619490800.00,2941928144.44,2406272793.53,1861286187.30,566607601.95,2866765867.51,1661606434.30,1719101297.29,938042819.44,726423919.73,0.0
20,减：所得税费用,3993735000.00,2829592000.00,1177710000.00,4122639000.00,3834166000.00,2614882000.00,1143376000.00,3243584000.00,2737940000.00,2059053000.00,903968000.00,3052691000.00,2588202000.00,1946671000.00,833631000.00,2426699000.00,2301994200.00,1808006290.00,776836830.00,2344355930.00,2035610940.00,1530715470.00,594390320.00,1714275570.00,1417018120.00,980052690.00,403123400.00,1568621320.00,1240058480.00,880234950.00,345943660.00,1577560240.00,1246565590.50,836227909.98,256792732.93,1435951841.51,898766833.06,530169802.83,174514680.87,579657792.67,385538386.88,248995400.83,41122200.00,283521103.22,262859484.43,172552857.03,52285105.07,249865897.34,148683225.08,122267790.53,119442532.32,177125725.37,0.0
21,五、净利润,22360224000.00,16059923000.00,6541245000.00,21650419000.00,19090251000.00,13779691000.00,5645795000.00,18611190000.00,16101400000.00,11548071000.00,4685865000.00,15861912000.00,13751988000.00,10230898000.00,4166767000.00,13624655000.00,11828503940.00,8948567620.00,3650789740.00,11646328660.00,9839471210.00,7217628070.00,2860655000.00,8297496430.00,6754747300.00,4741840950.00,1945134300.00,6140889630.00,4986795230.00,3368258000.00,1389263040.00,6651873310.00,4428504144.95,3225897675.43,1182369925.34,6406278610.66,4655621954.54,3169914266.40,929750408.79,3314548811.04,2427086494.55,1904573177.53,578368500.00,2658407041.22,2143413309.10,1688733330.27,514322496.88,2616899970.17,1512923209.22,1596833506.76,818600287.12,549298194.36,0.0
22,归属于母公司所有者的净利润,21315967000.00,15187069000.00,6129026000.00,20230779000.00,17900239000.00,12936846000.00,5256231000.00,17283689000.00,14998175000.00,10811322000.00,4352587000.00,14684357000.00,12807993000.00,9496493000.00,3907252000.00,12706725000.00,11012102690.00,8324122610.00,3342134830.00,10502220260.00,8952956270.00,6610132760.00,2538849110.00,5317458060.00,4018034390.00,2646834610.00,1021535360.00,3259290950.00,2557822680.00,1741216450.00,620225270.00,3472650510.00,2006490573.90,1548976037.54,520059777.51,3705968984.74,2419144450.05,1709005735.10,390434612.90,1611448449.92,1132247878.76,941444174.58,395161500.00,1496976702.89,937974317.19,786583683.62,210990008.76,1438692072.76,715593948.11,641780964.98,182438783.33,85229574.54,0.0
23,少数股东损益,1044257000.00,872854000.00,412219000.00,1419640000.00,1190012000.00,842845000.00,389564000.00,1327501000.00,1103225000.00,736749000.00,333278000.00,1177555000.00,943995000.00,734405000.00,259515000.00,917930000.00,816401250.00,624445010.00,308654910.00,1144108400.00,886514940.00,607495310.00,321805890.00,2980038370.00,2736712910.00,2095006340.00,923598940.00,2881598680.00,2428972550.00,1627041550.00,769037770.00,3179222790.00,2422013571.05,1676921637.89,662310147.83,2700309625.92,2236477504.49,1460908531.30,539315795.89,1703100361.12,1294838615.79,963129002.95,183207000.00,1161430338.33,1205438991.91,902149646.65,303332488.12,1178207897.41,797329261.11,955052541.78,636161503.79,464068619.82,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),3.200000,2.320000,0.940000,3.080000,2.720000,1.970000,0.800000,2.660000,2.310000,1.670000,0.670000,2.290000,2.000000,1.480000,0.920000,2.990000,2.600000,1.970000,0.790000,2.490000,2.120000,1.570000,1.510000,4.330000,3.730000,2.650000,0,3.260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),3.180000,2.300000,0.930000,3.050000,2.690000,1.940000,0.790000,2.630000,2.300000,1.660000,0.670000,2.280000,1.990000,1.480000,0.910000,2.990000,2.590000,1.960000,0.790000,2.490000,2.120000,1.570000,1.510000,4.330000,3.730000,2.650000,0,3.260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,135571000.00,172153000.00,2436000.00,-1215825000.00,-590795000.00,-586379000.00,137056000.00,-310628000.00,13190000.00,26322000.00,-179644000.00,1188215000.00,538964000.00,1347262000.00,648965000.00,-469463000.00,-335083270.00,123525490.00,-2510600.00,-596464810.00,-338546680.00,-391206220.00,-234564280.00,-167401330.00,-169887650.00,0,0,-269937720.00,0,0,0,-228636350.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,22495795000.00,16232076000.00,6543681000.00,20434594000.00,18499456000.00,13193312000.00,5782851000.00,18300562000.00,16114590000.00,11574393000.00,4506221000.00,17050127000.00,14290952000.00,11578160000.00,4815732000.00,13155192000.00,11493420670.00,9072093110.00,3648279140.00,11049863850.00,9500924530.00,6826421850.00,2626090720.00,8130095100.00,6584859650.00,0,0,5870951910.00,0,0,0,6423236960.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,21457891000.00,15322037000.00,6169667000.00,19143318000.00,17492984000.00,12536959000.00,5469617000.00,17025872000.00,15004799000.00,10821004000.00,4161891000.00,15768633000.00,13273247000.00,10773207000.00,4537290000.00,12409873000.00,10840727730.00,8538880780.00,3435208620.00,10007651250.00,8645107200.00,6185869450.00,2274121100.00,5309260300.00,3984738140.00,0,0,3208636920.00,0,0,0,3211098060.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1037904000.00,910039000.00,374014000.00,1291276000.00,1006472000.00,656353000.00,313234000.00,1274690000.00,1109791000.00,753389000.00,344330000.00,1281494000.00,1017705000.00,804953000.00,278442000.00,745319000.00,652692940.00,533212330.00,213070520.00,1042212600.00,855817330.00,640552400.00,351969620.00,2820834800.00,2600121510.00,0,0,2662314990.00,0,0,0,3212138900.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
