,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,752210107.77,530041446.85,252444712.02,1125804691.36,685805749.68,404946115.08,168589381.77,936023719.25,516852268.34,362666850.48,170597686.79,779939639.94,364456632.23,238982079.18,60349542.37,544282530.17,303825485.59,226018548.53,87906615.81,515755768.36,284493410.45,174714107.04,60224122.82,327948371.93,179537969.93,128772092.98,60747198.51,279907785.50,200774601.32,128278774.36,45130392.04,277601529.49,178311220.54,127872121.17,35489996.47,213835989.99,147335213.65,97985341.03,26994168.80,131520777.98,94355421.30,91625378.90,60441349.51,0.0
2,营业收入,752210107.77,530041446.85,252444712.02,1125804691.36,685805749.68,404946115.08,168589381.77,936023719.25,516852268.34,362666850.48,170597686.79,779939639.94,364456632.23,238982079.18,60349542.37,544282530.17,303825485.59,226018548.53,87906615.81,515755768.36,284493410.45,174714107.04,60224122.82,327948371.93,179537969.93,128772092.98,60747198.51,279907785.50,200774601.32,128278774.36,45130392.04,277601529.49,178311220.54,127872121.17,35489996.47,213835989.99,147335213.65,97985341.03,26994168.80,131520777.98,94355421.30,91625378.90,60441349.51,0.0
3,二、营业总成本,679645123.92,477214046.66,219990618.64,2303324875.15,608484686.44,365417426.53,142413588.62,815167658.01,383576430.54,253731261.11,106788719.52,496308714.24,227129399.93,151717465.52,49722685.55,363734988.66,194803963.83,160812596.34,56160643.37,381791959.04,209830140.36,144725228.63,54513001.62,306441511.22,169984730.38,116510375.94,53990502.46,251041614.60,176560561.12,107087887.61,40294609.76,233113661.32,140021416.59,99228083.43,31129516.34,175506628.25,115314939.52,77857664.50,23694264.88,105945795.82,76012069.38,71424966.09,41049634.88,0.0
4,营业成本,419373605.09,310194288.51,137627411.08,690778290.50,390900994.63,227885761.19,74898442.98,439528567.20,197245304.04,131356011.31,46858365.48,300437608.67,124367805.18,93058423.93,20061488.79,235770667.04,105883056.46,95697630.28,25507022.17,281439807.55,149424900.49,109648308.67,40549313.79,234196001.72,114736110.29,80912547.96,35405374.19,192761706.66,136480587.75,84366288.76,29416626.65,199221643.01,116395372.82,85951030.64,23080270.72,143792249.84,95247768.42,65124586.55,18250960.04,78763469.89,56246837.53,55613311.17,34197936.12,0.0
5,营业税金及附加,2613334.49,1926921.87,1142002.65,3373798.09,2305373.72,1779515.49,890738.25,5508542.07,4503451.74,2229641.55,897994.27,3533729.33,1037760.88,592585.60,204963.78,1545540.72,911227.00,658435.82,384288.17,1061167.97,498393.57,213330.39,25499.30,2582624.56,1348261.88,1770793.38,409323.98,2189071.54,1281227.70,826161.33,248102.37,2533699.61,1493018.03,1196395.04,327749.18,2211336.72,1263301.48,1070611.89,246095.45,1332436.31,853225.84,1070063.55,888945.21,0.0
6,销售费用,46832910.73,28735434.57,15942828.27,68605776.21,43396669.14,28411617.03,14398361.21,64738018.91,50277943.51,34571957.92,16792630.04,63718397.95,39106466.39,23604080.72,11712371.17,41984008.82,29141570.80,21295534.17,9872814.55,43722560.16,30626374.39,18735935.78,8709689.93,40515820.16,32297803.43,19308112.23,11044997.53,33992096.35,22159295.24,12086608.46,5790044.91,19797211.03,12465045.48,7357755.02,3259330.46,14163502.51,9174244.43,4922536.03,2320415.37,12672200.40,9714807.97,8178701.59,3608660.52,0.0
7,管理费用,88351180.28,55281350.89,25548785.15,104346044.22,76140587.56,112521152.35,54432127.33,214219879.26,142391108.73,91641409.67,44332691.95,119052587.68,63729055.48,35719606.34,18864380.23,74437731.93,51925783.64,33647852.09,18265986.90,52620702.28,32603963.05,18026259.32,6238786.80,32591006.53,25187023.53,16157384.59,8451296.23,27163738.45,20658202.57,12643560.22,6567190.32,18412462.59,13397110.09,8743791.98,5070517.73,14684386.51,9407306.25,6451499.10,2920203.08,11606169.99,8055263.38,6568667.75,4755709.41,0.0
8,财务费用,-336109.03,207407.19,260753.60,-7071604.95,-7428383.75,-6834373.59,-1286242.44,-14794208.68,-10652504.17,-5143877.65,-2670722.11,-8009834.58,-2873890.18,-2068161.35,-1195103.37,-7596636.28,-4074372.25,-1047130.25,-372803.85,-5333461.85,-3848571.73,-2876280.71,-1313116.70,-8407454.72,-5773625.02,-4242602.54,-2126756.48,-7524037.57,-4395284.07,-3014786.06,-1874838.95,-8459519.00,-4711666.35,-4526511.94,-1114070.04,-403391.43,-165728.03,-73464.42,-43409.06,-293411.83,-234658.73,-107118.22,-46940.99,0.0
9,研发费用,122810202.36,80868643.63,38768127.88,140218473.15,101335983.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,4789.13,1303074097.93,1833461.20,1653754.06,-919838.71,105966859.25,-188873.31,-923881.69,577759.89,17576225.19,1762202.18,810930.28,74584.95,17593676.43,11016698.18,10560274.23,2503335.43,8281182.93,525080.59,977675.18,302828.50,4963512.97,2189156.27,2604140.32,806267.01,2459039.17,376531.93,180054.90,147484.46,1608164.08,982536.52,505622.69,505718.29,1058544.10,388046.97,361895.35,0,1864931.06,1376593.39,101340.25,-2354675.39,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
