,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14553547455.20,10802510100.63,6980019345.19,3338354620.60,12648045803.79,9300291532.84,6287703288.49,3206676054.17,11132161082.33,7940373793.70,5605794165.18,2739108531.41,11092771951.51,7927851633.42,5420936308.89,2643193726.17,11853174318.23,8819890851.38,6159423749.99,3095872230.85,9864967361.84,7276815615.07,4611657719.89,2099058041.30,7780383313.62,5855259321.17,3921508862.15,1866927387.17,7469678130.63,5401494334.84,3787574916.79,1809875061.07,6866208468.85,4614247610.74,2939314990.41,1362845620.39,5015053985.51,686890223.32,463155395.27,228430950.44,984325399.68,671146047.07,414673976.91,221614259.01,4118378069.37,561849482.87,370305399.84,177173779.68,3469574307.33,519103169.01,325610175.91,156445986.33,514716602.76,353641681.15,209624461.44,109150179.67,416851158.13,265579886.28,181707013.05,72217820.60,415116434.06,298131353.70,221917347.22,90598594.92,53449183.54,38550774.99,24644991.45,17298460.22,36831514.41,25322561.77,14643688.71,5619000.09,56092599.95,33692109.81,55372252.83,26816843.66,40204212.97,20982126.76,37249460.12,22395001.93,43686344.95,21974208.59,47941360.09,22861810.50,45451271.05,23062500.00,42905820.93,17595500.00,26857567.00,13826774.19,9200114.04,0.0
2,营业收入,14553547455.20,10802510100.63,6980019345.19,3338354620.60,12648045803.79,9300291532.84,6287703288.49,3206676054.17,11132161082.33,7940373793.70,5605794165.18,2739108531.41,11092771951.51,7927851633.42,5420936308.89,2643193726.17,11853174318.23,8819890851.38,6159423749.99,3095872230.85,9864967361.84,7276815615.07,4611657719.89,2099058041.30,7780383313.62,5855259321.17,3921508862.15,1866927387.17,7469678130.63,5401494334.84,3787574916.79,1809875061.07,6866208468.85,4614247610.74,2939314990.41,1362845620.39,5015053985.51,686890223.32,463155395.27,228430950.44,984325399.68,671146047.07,414673976.91,221614259.01,4118378069.37,561849482.87,370305399.84,177173779.68,3469574307.33,519103169.01,325610175.91,156445986.33,514716602.76,353641681.15,209624461.44,109150179.67,404251708.12,257704321.40,176665102.06,69692255.02,405930798.32,291436100.48,217768016.42,89158559.11,50176380.38,36780781.06,23324776.01,16891859.38,34964098.43,23757814.27,13547990.41,5514200.99,50438007.14,30624525.83,50973813.67,25131003.66,37284152.67,20177016.76,34646074.36,20395001.93,43686344.95,21974208.59,47941360.09,22861810.50,45451271.05,23062500.00,42905820.93,17595500.00,26857567.00,13814605.71,9053034.04,0.0
3,二、营业总成本,13504728133.40,9912075717.97,6273712908.82,2977214399.62,11554749447.87,8514561816.39,5770986417.90,2946560976.55,10084952860.18,7279004858.50,4991585484.44,2398947800.37,10135408544.24,7271021486.82,4994475153.72,2407628774.09,11463936915.61,8433150366.05,5797161561.35,2890145389.87,9435385430.13,7059332009.26,4516048454.24,2046542628.42,7499151028.72,5636456389.94,3712949031.20,1724695548.57,6770336305.89,4969136885.49,3516557902.04,1653045049.30,6124869549.80,4112981780.21,2557994704.02,1171389935.29,4179451066.13,670821628.01,450204106.08,220358519.88,958628113.96,654687662.95,401065199.37,219689425.17,3694807005.88,549807766.88,362048987.90,172573327.83,2998362179.07,501180871.43,315475919.06,150892115.49,491472566.25,337751472.00,200063629.18,104163059.30,396246155.79,253655096.09,172283896.70,69069496.90,393279408.95,277305968.58,206190607.21,84692642.86,78179251.62,50825057.51,34154818.49,18286997.32,57525558.20,43460254.86,29132892.52,14189517.09,71529760.93,31845112.97,53605583.97,25063349.60,62714125.99,22810486.38,39066478.00,20577540.93,40372669.27,0,24269513.56,0,19869190.18,0,30896771.91,0,20346416.45,13112079.95,8300366.95,0.0
4,营业成本,11268002954.78,8271230159.41,5221471376.53,2462379438.30,9498279013.19,7014162991.99,4781036962.82,2438547426.31,8259331955.08,6000551023.81,4102992623.80,1948799189.30,8280836681.57,6008825930.28,4143593588.00,2004913897.04,9443768173.69,7015375895.37,4869758401.14,2409605892.70,7790066425.79,5944021810.21,3790335135.95,1706251901.13,6325102789.64,4788806071.74,3144994266.63,1458193454.18,5768073971.22,4224539777.17,2985540805.49,1395991382.60,5186576058.86,3458493970.94,2144787785.36,994760288.10,3531741571.93,528457769.52,352332880.01,168697478.41,738916252.15,497554747.23,306928854.94,170689353.48,3196274361.04,447857020.87,294421646.38,143604297.79,2626557546.71,404173679.44,256605262.69,124942878.76,384116910.51,265163816.24,153725131.35,80966195.68,308075780.29,196924020.35,135256861.76,51076396.81,289235032.17,208639842.69,155763445.40,58531552.53,6542221.96,4574492.01,2792028.32,1716160.04,7979211.98,4566103.16,2983091.39,1476931.23,7728360.98,4025927.46,7746163.39,3490453.84,7014615.26,3705748.08,7501074.26,4457216.15,8743528.03,0,8151024.41,0,7137494.84,0,8594339.60,0,5717303.10,3055203.10,2276243.97,0.0
5,营业税金及附加,197283971.84,153710658.05,100889524.28,53604672.64,218047305.43,162719304.99,113756994.43,57431205.17,154763774.08,111936717.30,80373500.06,43156733.07,139785509.43,45882341.09,28185003.30,8832815.80,50146443.72,37782568.63,29058568.17,9009681.76,28729575.90,18735585.46,12298109.72,6838184.15,37115742.18,26809068.47,18257539.62,7149007.64,23966132.71,13485579.09,8024727.46,793911.10,32306187.35,19984615.18,12537506.94,5315110.86,21174936.05,4619180.05,2743230.88,1298347.41,3086298.78,1790130.05,1679917.94,1248138.80,17174523.34,2030838.30,1043093.06,349692.53,23097274.03,1906742.63,1103512.41,696468.27,2758524.39,1578229.73,1030589.00,592560.77,2878906.43,1169449.37,769195.30,261876.74,2954568.01,1927778.27,1575267.29,544007.28,2344684.65,1976150.84,1266296.09,931126.92,1966994.94,1348096.18,774822.47,316112.23,2926141.27,1739570.61,2823879.30,1456374.90,2058735.62,1110189.67,1901497.76,1124668.69,2296639.44,0,2612014.85,0,2473244.15,0,2293409.02,0,1348933.03,623425.53,401893.75,0.0
6,销售费用,1168288652.20,836974763.47,541454908.57,265783449.91,1003796173.66,718542108.71,481506465.87,246678595.55,879407613.44,629600543.86,453215784.07,238826069.15,828665219.91,565011348.92,386101205.95,189589780.07,882211697.40,620423291.90,430845605.91,226737227.25,687745835.30,486100054.36,315295377.02,143423508.43,496528328.80,403655089.31,264281077.64,121034292.71,331094476.03,237391254.45,170067139.37,68709250.34,316471285.95,231167518.69,149957967.65,69002025.39,304964917.00,59745692.84,40531317.72,22332149.62,114371680.64,75938171.39,40259560.74,14045734.61,227007463.65,38266491.82,24470875.45,9009885.07,187218873.99,44696499.14,24237225.51,10674394.19,42145626.65,27542666.86,16569155.84,8177251.92,32484778.22,18646683.85,12147401.37,5743640.22,47127247.73,27944492.26,22211436.96,14537721.46,29469763.52,21579664.35,13661118.94,6971086.89,27327079.13,19529754.45,12883201.41,5927946.84,23702700.68,11191469.43,22787614.41,9887492.83,22379732.28,9478914.23,15601379.21,8470057.65,17217583.24,0,14722745.95,0,12715532.57,0,13194322.88,0,7414884.46,5098128.68,3680012.52,0.0
7,管理费用,540450478.86,400660378.24,260858951.19,136553134.18,463104027.97,354383044.24,246272852.41,120209934.34,431823379.05,325291173.77,217631921.30,109737216.37,561405244.21,459001142.96,307732468.32,144614703.71,545958034.51,384660169.34,234514999.54,116710149.70,456465170.36,283783283.30,181039083.09,86628770.10,395305464.35,275514896.59,187100089.34,87322441.30,332767402.48,254730918.62,181910887.85,100848094.56,346591675.31,237795167.11,151208831.69,73957784.16,252048360.96,55383290.67,37298718.11,18606000.14,74164570.46,51786654.08,35231255.42,19289914.83,137183224.08,40153652.20,26516755.89,13302824.62,52308987.04,32133696.27,21587242.65,9536887.23,45826990.85,31192601.84,20213505.32,9961352.81,38157448.33,26073445.34,17159312.77,8673288.34,42541159.48,30747987.39,21500926.34,8849769.31,34102717.31,18072417.27,13294524.07,7119435.56,12519621.32,12086318.86,7911733.14,4107453.64,28950557.32,9995273.96,17949411.77,8238819.44,16711117.34,6735575.76,11124577.31,5231051.68,10175562.00,0,9182520.25,0,7472664.68,0,8074571.38,0,6784030.46,2293671.71,1361079.69,0.0
8,财务费用,270157206.77,229539932.09,136631418.68,52796669.83,317822063.79,242945669.73,146800605.78,83707688.73,277026691.35,200061907.89,125858163.34,58428592.48,238181211.27,185687842.48,122197225.60,59677577.47,520026570.35,379891530.43,238132909.96,128082438.46,460382440.61,319433666.54,209823029.07,103400264.61,239630391.11,138349571.86,94994366.00,50996352.74,311760420.40,237147529.82,169172515.53,86702410.70,237765399.82,157093858.52,91055962.61,28354726.78,66506571.67,14843476.93,8921954.51,4246814.77,16257008.28,11178331.00,7877904.02,3435394.63,117744451.37,19548779.36,13537940.85,6081343.25,113446123.87,16043995.13,10028135.48,5041487.04,17276345.22,12355943.06,8751142.35,4465698.12,14649242.52,10841497.18,6951125.50,3314294.79,11421401.56,8045867.97,5139531.22,2229592.28,5719864.18,4622333.04,3140851.07,1549187.91,7732650.83,5929982.21,4580044.11,2361073.15,8222000.68,4892871.51,2298515.10,1990208.59,5791594.03,1780058.64,2937949.46,1294546.76,1939356.56,0,-10398791.90,0,-9929746.06,0,-1259870.97,0,-918734.60,2041650.93,581137.02,0.0
9,研发费用,60544868.95,19959826.71,12406729.57,6097034.76,29058271.20,20196160.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,24642592.63,1612536.59,1612536.59,-13873.55,82599447.18,11563491.87,11513491.87,0,86534677.85,6612881.09,6665662.55,0,21825995.94,-4983089.62,-5148923.37,0,11995982.17,7257609.39,7257719.39,0,5468312.64,3321691.97,3321691.97,0,2673903.05,1841826.34,1841826.34,0,5158942.51,8446649.77,8446649.77,0,3014708.52,7772218.00,8376004.85,5177729.53,11832303.65,16439629.20,9087706.31,10980888.82,-577017.60,1950984.33,2058676.27,225284.57,-4266626.57,2226258.82,1914540.32,0,-651831.37,-81785.73,-225894.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8758331.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-37115532.75,-6742086.60,-27294069.50,-49225304.50,26421514.50,25542000.00,3487000.00,14294492.34,7908000.00,5195914.60,1387978.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
