,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5715764133.99,5162615504.84,3503062616.71,10735228263.06,7152740189.60,5549523955.45,2703748070.13,11658511149.26,7057511354.78,5487741930.73,3028762548.52,10484662040.38,8445886242.63,5803201032.67,3125658972.77,8028869707.32,6204238598.04,3746750916.65,1875566354.12,6686444501.90,5015754265.64,3753221486.93,1918243113.50,7662682406.60,4896952564.61,3150431836.28,1432152438.17,6244510925.04,4166122523.56,2767098631.83,1234691817.38,4760583882.45,3339641301.19,2214517507.72,894147359.37,5625510470.20,3474894958.28,2317079307.39,866953386.47,4097329640.67,2948199300.91,1817229823.35,750093416.45,3201425893.05,2579990044.42,1748664122.65,612098589.68,3337607771.59,2436714807.29,1484237566.36,473990711.11,2454672819.06,1531007228.21,732435816.77,359600888.03,2084893233.91,1718891954.54,1192467162.55,513551257.56,1421091550.02,930286289.62,628103112.15,235137638.89,857345111.65,586882348.59,283362674.04,107912683.05,437441912.02,337450768.70,229514264.19,109691438.82,426587798.36,232882914.07,390553334.84,222452910.50,359271728.17,190258495.67,386371969.68,300687588.97,238263322.06,0.0
2,营业收入,5715764133.99,5162615504.84,3503062616.71,10735228263.06,7152740189.60,5549523955.45,2703748070.13,11658511149.26,7057511354.78,5487741930.73,3028762548.52,10484662040.38,8445886242.63,5803201032.67,3125658972.77,8028869707.32,6204238598.04,3746750916.65,1875566354.12,6686444501.90,5015754265.64,3753221486.93,1918243113.50,7662682406.60,4896952564.61,3150431836.28,1432152438.17,6244510925.04,4166122523.56,2767098631.83,1234691817.38,4760583882.45,3339641301.19,2214517507.72,894147359.37,5625510470.20,3474894958.28,2317079307.39,866953386.47,4097329640.67,2948199300.91,1817229823.35,750093416.45,3201425893.05,2579990044.42,1748664122.65,612098589.68,3337607771.59,2436714807.29,1484237566.36,473990711.11,2451680527.44,1527365963.86,730951927.88,358965969.63,2082515320.08,1717255726.04,1191101851.29,513407789.82,1419722274.20,929028309.21,627205015.53,235079791.14,855768017.45,586213612.14,282431455.27,107437385.43,436006790.46,336696491.91,229082634.41,108925101.77,425590394.62,232467734.36,389220781.33,218033561.60,358999871.64,190103446.01,384422715.29,300287081.70,237881489.33,0.0
3,二、营业总成本,5032766848.90,4487610343.96,3166472179.05,9498462783.00,6424144630.52,4976579256.93,2467122323.40,10159022849.57,6043312585.52,4618346339.51,2463794800.71,9417428257.53,7350026222.46,5229506978.91,2710474559.27,7497861534.73,5585793065.37,3347672379.46,1698790327.64,6755075715.29,4814755678.79,3445301323.80,1700701101.50,6734185731.33,4216886835.73,2781593422.53,1239849078.02,5422879547.90,3625652935.54,2428055335.03,1073014371.23,4023507293.64,2817059663.64,1886590007.49,728168673.43,5045850476.86,3111236663.20,2063310509.45,785191288.22,3653546271.32,2592237936.13,1630446995.38,697094342.95,2775624843.38,2205917309.73,1455964311.25,536469498.29,2847771221.73,2128667477.52,1340349337.50,421087508.44,2089673014.47,1328134490.19,663473503.55,317807568.19,1854342556.86,1513456929.83,1035591126.51,434911663.59,1193692734.50,784177798.81,518353856.82,189201382.72,726122755.56,505085811.28,246369746.98,95877063.33,393111892.97,295773248.89,197287013.99,95510785.37,346416545.76,179713417.53,299681399.54,164015025.37,288797198.62,147661548.69,312785077.82,246912594.52,200623360.08,0.0
4,营业成本,4082061748.68,3639800421.02,2563886944.77,7460550108.09,4800408039.58,3667812236.79,1588788966.48,8558840685.87,5218920817.63,3971789716.26,2100423832.58,8139721382.99,6325524912.83,4487573140.05,2282952216.09,6032327583.80,4585414550.53,2731356008.53,1384014320.21,5439784384.14,3886753861.49,2890582047.02,1414575888.90,5672852717.82,3546168147.08,2356880398.04,1041588269.76,4490625341.63,3019522306.02,2008520278.77,882650506.31,3250666573.56,2322103731.31,1588778051.44,585211631.73,4151208114.79,2500537057.56,1692628882.67,617089620.26,3082453947.82,2220486506.55,1396100507.19,597907059.31,2248319125.90,1853712678.90,1209055781.67,445935855.91,2389966562.70,1805153015.01,1143157290.51,344891599.50,1744413323.16,1107451586.74,559562340.75,270993722.77,1587167499.39,1300903590.53,892527765.88,375569591.24,1000702295.86,671554755.32,444277861.96,160252738.12,606047431.65,424160949.17,210662993.31,82117223.74,333313905.94,252707536.13,168646570.86,81878166.07,291560577.43,156357641.58,263650994.69,145659535.24,253258789.48,129854118.70,269546305.42,216452327.69,173773648.73,0.0
5,营业税金及附加,142605571.95,308702039.94,239524984.62,953381310.92,929818322.17,858812845.92,615577781.34,711732957.62,324777951.44,288996965.49,175349014.02,489467729.30,450947127.06,324013291.08,202444750.29,491743354.00,423446185.53,248579835.48,133041481.67,549374234.39,411733357.79,265008712.26,131907869.42,531553505.12,295768950.49,181452459.22,82794077.27,426214643.20,250990412.88,173156525.43,74069601.44,287824125.72,168325922.98,104493019.90,51568912.46,455429458.47,297364795.23,167022412.92,64086154.06,164016625.33,105958991.08,66991594.02,28182421.73,120072676.19,81073968.93,56374759.71,12884481.36,136605348.63,98799977.00,52125487.53,10618475.22,75297171.81,35012561.08,5868603.95,4697768.74,51550200.18,43680330.25,32164128.34,13034468.32,36558889.98,18485000.67,14902166.29,4214018.06,20260165.66,13152769.12,4360920.67,119660.08,698375.46,981861.76,762249.06,512136.63,1086644.81,1494552.80,1606261.25,1689332.45,2489336.40,1351766.53,2222804.99,1249765.78,1110933.26,0.0
6,销售费用,208920831.78,127417844.56,65289804.88,256611763.17,193758836.76,126628235.83,68565154.81,236931387.78,178786167.79,121714531.50,63417416.91,318669012.98,222867595.08,173915446.05,96779303.84,307570489.05,209946952.10,127000874.48,66374849.42,278303890.08,213852463.37,133144316.14,63356633.32,252881129.55,191421739.74,134296755.57,62860579.30,276006084.76,202937578.21,136492051.75,58945977.89,264620894.92,165767646.32,93932411.05,39238411.24,204655649.47,150795707.25,104902742.46,54619401.71,192637870.47,131457314.69,85120808.62,34209914.58,181736125.46,141436869.25,94928271.28,37078672.94,148002532.21,106950069.00,70183266.85,31908251.59,137140889.87,98306818.15,43054951.49,19030412.59,100856652.97,85929699.00,53039272.66,21364446.35,80462859.30,41490397.46,25964412.40,8768685.91,50823955.79,34210417.13,14946893.99,6049681.71,30580833.91,22879697.90,14989032.37,6657855.74,27501242.84,10908492.45,19262267.22,9696135.52,16462826.46,7387203.77,15126324.03,7859529.58,5649826.52,0.0
7,管理费用,286681542.30,171146280.52,110305112.78,367446981.32,244220330.97,164506895.23,94591885.49,279241364.40,190220268.89,137482350.95,76698564.50,269454520.75,198611298.08,137295824.51,77437633.32,280391307.92,199084542.03,120812615.09,60700629.00,193754888.61,130075602.30,84455515.56,59300463.56,127908152.41,90398553.73,60156644.61,28595163.11,119454445.26,84154820.81,59090362.41,29641721.15,107540245.95,72680231.49,54847763.75,26806179.79,114225966.18,88004425.94,57485804.93,29084429.26,98293419.75,69810952.92,45242430.18,21190088.41,94618266.45,71179613.83,52272909.63,22790748.63,75034854.70,54572334.09,35898938.51,15580225.71,51619537.10,34785115.09,21110806.90,9167360.75,46832170.34,37228165.48,28936606.00,11399031.09,30708933.87,21111682.66,12761781.53,6412874.46,22497648.55,16338642.35,7872326.12,3657699.60,17003507.03,10390080.30,6532203.52,3752764.83,14823677.79,5796666.99,11574218.26,5715891.37,12283795.62,5135575.07,11930332.27,7238784.67,7580217.93,0.0
8,财务费用,274516380.24,216074210.84,124069333.18,360248999.40,235758903.01,140171823.61,79335899.82,318942579.88,141669363.08,107767397.32,30124623.85,153211584.39,140868536.09,94208661.59,37501406.14,310043998.40,150821403.81,102166765.58,48134556.61,249937571.06,156880825.21,78876888.52,38222780.91,147161446.89,91291417.49,49766934.97,23709124.07,104454287.47,68307224.70,50992795.94,26028192.48,106260359.90,70626024.51,43514360.73,26079668.72,115724130.56,75571680.75,42482838.02,21450113.00,112450258.48,62432913.08,36141112.96,16392142.66,105135533.74,58102109.13,42543351.82,17985650.31,94628187.57,63192082.42,38984354.10,18088956.42,81202092.53,52578409.13,33876800.46,13918303.34,67936033.98,45715144.57,28923353.63,13544126.59,45259755.49,31535962.70,20447634.64,9553066.17,26493553.91,17223033.51,8526612.89,3932798.20,11515270.63,8814072.80,6356958.18,2709862.10,11444402.89,5177345.51,3417459.15,868016.64,4361007.03,3932884.62,13959311.11,14112186.80,12508733.64,0.0
