9,研发费用,47037676.94,36064307.64,18711179.23,116948850.57,2010114.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-15028251.52,27844630.02,15143617.02,3139028.88,-11917254.27,3599388.39,-34131331.54,-21586899.77,-7316885.63,-7051984.53,-10353908.86,-11524139.00,-5123981.62,10320166.15,-1579201.25,-4964374.70,-7361750.49,13826137.49,18501433.09,7992556.46,5088909.58,-1554339.56,2285407.26,3770936.05,0,4917581.39,-1150330.11,-1148201.66,0,2923605.00,-11374975.13,2030891.83,0,5843219.37,-14311900.48,4162501.84,0,8006865.23,10535181.35,10545181.35,0,-3637173.42,14781738.08,14781738.08,0,14028164.80,1520646.04,1520646.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,1990276.36,4751199.89,-15308753.46,0,0,-32539.26,23880322.66,2109061.19,1859241.78,73171.78,10461188.54,-1740112.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-301499.90,64951.97,-452224.25,-6721472.54,-75531.21,484999.59,-1609006.19,9577071.83,5857069.51,2652790.01,-678533.78,7059063.23,9969292.46,9800969.43,3695515.29,4528316.78,-1791681.63,-983043.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6789822.78,6789822.78,0,0,0,0,0,0,0,0,0,0,0,0,0,-410226.07,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-498607.90,-132156.03,-649332.25,-4489615.95,-3138796.41,-2669140.41,-1609006.19,-6269510.67,-4629698.17,-3033977.67,-678533.78,-7603272.66,-4079896.59,-4248219.62,-1104484.71,-3132526.92,-1791681.63,-983043.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,166157879.22,156789706.89,136174899.22,476037218.47,608826004.26,445962348.13,217400406.10,889531560.23,794376667.82,536583067.59,182426186.29,867780603.66,711501631.82,465380740.10,154095014.43,723679417.57,633737659.86,403786198.76,141570511.17,633191638.81,546960482.93,391279429.86,155254346.44,493184793.87,426458686.28,291881161.70,113630371.39,372091297.64,323096662.81,221949757.77,86063252.33,310954929.21,261656400.10,196183437.19,85029957.29,303151178.96,284429057.65,225753787.78,93477178.05,362460113.36,285378764.86,203333874.82,84820550.35,251997531.19,229721807.07,154353147.32,69661153.59,327391801.35,221118277.06,121192131.94,46206089.90,200858026.76,128200916.61,68991542.25,22664926.63,120698733.50,75135781.40,47216438.57,16674847.54,88984026.66,59580718.00,40881659.48,80661155.53,72813825.92,30848989.08,0.0
16,加:营业外收入,3192942.00,1228061.96,422424.33,7971290.19,2842211.42,1609362.43,808894.90,9820557.19,24606414.01,15752708.84,5308246.21,16789858.59,11000252.73,5106546.56,2053200.41,18597835.35,7619534.64,4224164.07,1816759.46,18371185.66,10857238.08,6311846.86,3691972.81,8652128.20,2150431.17,1635269.53,1106023.81,3325191.23,1990067.23,1887506.99,1286484.61,3740672.67,3256544.25,1685042.00,405191.00,7126948.26,5476489.24,5159889.60,4173365.00,2110824.00,709600.00,184600.00,184600.00,3161157.43,3141800.00,2681800.00,1281800.00,1520559.00,1516559.00,16559.00,12400.00,624683.87,623083.87,300000.00,0,0,0,0,0,14000.00,10000.00,10000.00,0,5640.00,150277.50,0.0
17,减：营业外支出,10267867.84,6124184.26,1771549.53,13869747.13,14893420.70,4773238.64,4472634.48,18908105.15,12608392.37,10292187.42,6833539.65,8410333.88,6340994.18,3372414.44,790398.32,14603018.33,11654995.97,10584992.74,5395944.60,12081468.52,5202442.78,4352548.81,3513312.80,5410411.68,2640146.78,1628067.71,647152.21,11377300.07,10448843.31,4113130.76,3516661.52,11250879.28,6985155.28,1678406.05,1251999.26,9957147.98,3747626.10,798325.02,335687.11,12071527.38,3744805.79,2970000.00,1800000.00,7431705.53,7431705.53,5869776.62,2330061.84,9617021.63,5975630.00,5527850.00,5527800.00,3841651.80,1841651.80,573569.80,0,702274.01,96274.01,50000.00,50000.00,235179.14,135179.14,135179.14,4148914.77,1303178.63,74879.02,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,1299834.65,395268.32,0,1914528.65,183742.28,128336.38,128336.38,4134663.76,3377774.33,3377774.33,2670219.37,6357967.43,64479.69,64479.69,0,6852.40,0,0,0,600653.35,2877.15,2877.15,0,5487624.14,14700.85,14700.85,0,1731275.93,-84961.37,-84961.37,0,6826721.59,0,0,0,0,0,0,0,1334991.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,159082953.38,151893584.59,134825774.02,470138761.53,596774794.98,442798471.92,213736666.52,880444012.27,806374689.46,542043589.01,180900892.85,876160128.37,716160890.37,467114872.22,155357816.52,727674234.59,629702198.53,397425370.09,137991326.03,639481355.95,552615278.23,393238727.91,155433006.45,496426510.39,425968970.67,291888363.52,114089242.99,364039188.80,314637886.73,219724134.00,83833075.42,303444722.60,257927789.07,196190073.14,84183149.03,300320979.24,286157920.79,230115352.36,97314855.94,352499409.98,282343559.07,200548474.82,83205150.35,247726983.09,225431901.54,151165170.70,68612891.75,319295338.72,216659206.06,115680840.94,40690689.90,197641058.83,126982348.68,68717972.45,22664926.63,119996459.49,75039507.39,47166438.57,16624847.54,88762847.52,59455538.86,40756480.34,76512240.76,71516287.29,30924387.56,0.0
20,减：所得税费用,27155166.68,22256988.72,21351146.26,84538487.35,69043678.60,65977088.25,28773256.63,132384550.41,106253627.63,74804784.11,22117056.81,168347682.26,107628537.12,78937055.66,23217009.19,116805707.63,105980265.33,61582738.17,18651137.48,112186319.66,104010427.90,74770077.97,29151527.44,86386789.52,76399692.54,50104060.64,19292460.32,62453303.55,55681285.04,38509906.81,13695705.34,52845529.78,49431046.18,36905122.15,15898637.52,54161360.68,49315010.32,32128167.03,14823961.15,56844925.47,68098890.84,47631523.78,20881098.29,62798728.85,56026825.26,37634273.52,17199918.67,34517197.66,25689588.21,13835554.74,4859879.35,24763035.79,16479992.64,7580192.75,2720287.88,15638671.02,9011287.06,5814706.07,2002129.87,11596341.17,7467576.93,5715197.65,9611023.65,9176602.21,3664360.53,0.0
21,五、净利润,131927786.70,129636595.87,113474627.76,385600274.18,527731116.38,376821383.67,184963409.89,748059461.86,700121061.83,467238804.90,158783836.04,707812446.11,608532353.25,388177816.56,132140807.33,610868526.96,523721933.20,335842631.92,119340188.55,527295036.29,448604850.33,318468649.94,126281479.01,410039720.87,349569278.13,241784302.88,94796782.67,301585885.25,258956601.69,181214227.19,70137370.08,250599192.82,208496742.89,159284950.99,68284511.51,246159618.56,236842910.47,197987185.33,82490894.79,295654484.51,214244668.23,152916951.04,62324052.06,184928254.24,169405076.28,113530897.18,51412973.08,284778141.06,190969617.85,101845286.20,35830810.55,172878023.04,110502356.04,61137779.70,19944638.75,104357788.47,66028220.33,41351732.50,14622717.67,77166506.35,51987961.93,35041282.69,66901217.11,62339685.08,27260027.03,0.0
22,归属于母公司所有者的净利润,135126458.62,131018044.28,114255008.82,386751876.97,529125564.41,377895966.64,184573051.43,752773182.41,702930685.69,469656178.68,160302065.05,709439994.08,610042656.26,389142951.97,132139854.58,615933974.68,527118934.32,337556321.22,120149351.97,529770273.36,449388688.18,318899194.19,126864091.39,410535408.83,349529414.92,241784302.88,94796782.67,301585885.25,258956601.69,181214227.19,70137370.08,250599192.82,208496742.89,159284950.99,68284511.51,246011259.40,236842910.47,197987185.33,82345415.96,295389332.86,214230268.28,152922719.15,62334663.98,184704508.11,169216166.17,113450610.82,51431651.37,284526282.29,190697778.95,101790049.49,35811641.02,172852244.54,110509484.65,61139938.85,19948777.82,104298305.60,66041410.78,41360327.28,14628654.61,77172144.45,51987961.93,35041282.69,66901217.11,62339685.08,27260027.03,0.0
23,少数股东损益,-3198671.92,-1381448.41,-780381.06,-1151602.79,-1394448.03,-1074582.97,390358.46,-4713720.55,-2809623.86,-2417373.78,-1518229.01,-1627547.97,-1510303.01,-965135.41,952.75,-5065447.72,-3397001.12,-1713689.30,-809163.42,-2475237.07,-783837.85,-430544.25,-582612.38,-495687.96,39863.21,0,0,0,0,0,0,0,0,0,0,148359.16,0,0,145478.83,265151.65,14399.95,-5768.11,-10611.92,223746.13,188910.11,80286.36,-18678.29,251858.77,271838.90,55236.71,19169.53,25778.50,-7128.61,-2159.15,-4139.07,59482.87,-13190.45,-8594.78,-5936.94,-5638.10,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.090000,0.090000,0.080000,0.260000,0.360000,0.250000,0.120000,0.510000,0.470000,0.320000,0.110000,0.480000,0.410000,0.260000,0.090000,0.420000,0.360000,0.230000,0.080000,0.370000,0.320000,0.230000,0.100000,0.360000,0.300000,0.210000,0.080000,0.260000,0.220000,0.160000,0.060000,0.220000,0.180000,0.140000,0.060000,0.240000,0.240000,0.190000,0.080000,0.290000,0.210000,0.150000,0.060000,0.180000,0.170000,0.110000,0.080000,0.450000,0.310000,0.250000,0.092300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.090000,0.090000,0.080000,0.260000,0.360000,0.250000,0.120000,0.510000,0.470000,0.320000,0.110000,0.480000,0.410000,0.260000,0.090000,0.420000,0.360000,0.230000,0.080000,0.370000,0.320000,0.230000,0.100000,0.360000,0.300000,0.210000,0.080000,0.260000,0.220000,0.160000,0.060000,0.220000,0.180000,0.140000,0.060000,0.240000,0.240000,0.190000,0.080000,0.290000,0.210000,0.150000,0.060000,0.180000,0.170000,0.110000,0.080000,0.450000,0.310000,0.250000,0.092300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,63044117.22,-3487239.37,-15122810.53,82291082.62,88757267.96,-17958551.59,-56882519.51,-99242501.17,-70376432.49,-29822696.51,-6555894.05,38086158.39,33284090.90,19120492.26,-1355338.84,12635946.57,7587377.03,-155010.00,734755.05,815326.63,3027182.44,1846399.20,1707724.21,-6215404.98,-4536118.76,-3530358.94,-551912.09,-506283.50,1353390.54,-16295077.16,-223785.70,-11315530.35,0,-11170849.23,0,-5790602.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,194971903.92,126149356.50,98351817.23,467891356.80,616488384.34,358862832.08,128080890.38,648816960.69,629744629.34,437416108.39,152227941.99,745898604.50,641816444.15,407298308.82,130785468.49,623504473.53,531309310.23,335687621.92,120074943.60,528110362.92,451632032.77,320315049.14,127989203.22,403824315.89,345033159.37,238253943.94,94244870.58,301079601.75,260309992.23,164919150.03,69913584.38,239283662.47,0,148114101.76,0,240369016.07,0,197987185.33,0,295654484.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,198023789.48,127387198.72,99119739.04,468945021.94,617346995.64,359763921.63,127408475.60,652288772.01,632554253.20,439833482.17,153746171.00,749888092.72,643326747.16,408263444.23,130784515.74,628569921.25,534706311.35,337401311.22,120884107.02,530585599.99,452491128.31,320749258.81,128568370.80,404257479.67,344993296.16,238253943.94,94244870.58,301079601.75,260309992.23,164919150.03,0,239283662.47,0,148114101.76,0,240220656.91,0,197987185.33,0,295389332.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-3051885.56,-1237842.22,-767921.81,-1053665.14,-858611.30,-901089.55,672414.78,-3471811.32,-2809623.86,-2417373.78,-1518229.01,-3989488.22,-1510303.01,-965135.41,952.75,-5065447.72,-3397001.12,-1713689.30,-809163.42,-2475237.07,-859095.54,-434209.67,-579167.58,-433163.78,39863.21,0,0,0,0,0,0,0,0,0,0,148359.16,0,0,0,265151.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
