,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3182612699.33,1889506969.71,373291569.13,3168325534.43,2586303128.56,2244420963.78,1679655049.96,3467625605.33,2563347116.79,1960236355.51,763467033.55,4197436665.59,3343847769.18,2975641929.86,176363665.78,1719537161.17,1220358064.52,584632512.36,276246105.05,1683490787.58,502371736.41,262308370.10,166770438.49,1657746628.82,1103108885.75,848393305.68,576818776.85,1962263249.36,959859236.29,772047935.97,504542309.00,1914408220.87,953280344.22,743348157.82,576892283.61,2155696239.14,731311519.00,552658063.89,175872520.50,1309988678.68,1119389884.43,800119230.67,138840412.15,947230824.06,645124767.19,271409172.47,85397065.40,1306695685.18,591728417.58,75213702.47,18851339.96,464837616.78,403334365.29,272556502.63,231319941.08,672716309.54,441224726.22,0.0
2,营业收入,3178344141.25,1886054316.05,371865843.80,3161839056.10,2581109000.48,2240638407.65,1677936697.40,3464682033.53,2561682399.04,1959004698.00,762515493.72,4193654315.47,3341991415.34,2975641929.86,176363665.78,1719537161.17,1220358064.52,584632512.36,276246105.05,1683490787.58,502371736.41,262308370.10,166770438.49,1657746628.82,1103108885.75,848393305.68,576818776.85,1962263249.36,959859236.29,772047935.97,504542309.00,1914408220.87,953280344.22,743348157.82,576892283.61,2155696239.14,731311519.00,552658063.89,175872520.50,1309988678.68,1119389884.43,800119230.67,138840412.15,947230824.06,645124767.19,271409172.47,85397065.40,1306695685.18,591728417.58,75213702.47,18851339.96,464837616.78,403334365.29,272556502.63,231319941.08,672716309.54,441224726.22,0.0
3,二、营业总成本,2599242589.86,1473017135.40,390564887.16,2334202411.34,1823604399.18,1571591920.18,1138977964.40,3080154899.67,2385557438.96,1856001500.75,705648580.08,3596386629.74,2773309058.46,2433199837.76,180623529.14,1754520716.75,1266687614.84,590119677.54,273872957.04,1475943412.72,450283461.74,229941514.04,130586892.09,1306976232.77,871434913.94,652359795.99,435995150.68,1561677716.23,760208586.36,598564348.97,361862451.06,1485741616.06,835022228.18,658299005.72,545351231.86,1894566740.80,577122502.97,443161192.96,165790024.19,1130136765.13,939618197.23,673797039.02,125137865.02,800805515.40,547022556.86,213223442.66,79801881.14,981383732.18,486320674.55,84958557.54,28586053.52,339499529.42,295284929.89,187330066.64,156845888.62,516646569.11,377218414.04,0.0
4,营业成本,2242070126.83,1247506575.20,312607500.50,1908495070.67,1478504996.97,1211986600.90,904056735.82,2708588497.34,2208623600.57,1682188398.12,619476063.04,3117662526.16,2414544518.99,2112716372.98,141687423.70,1527159668.35,1107448474.67,502355311.06,227775857.39,1213996305.97,347012751.97,159874047.32,96227310.02,1077589998.18,702244113.38,534319776.88,359146733.51,1225285171.26,551141722.17,440516405.89,265391811.09,1152039500.23,646925160.69,521105145.82,454944264.67,1573710482.57,394981341.32,313379583.77,109013652.01,891188845.20,716503882.45,506424475.36,76830554.78,608836771.59,432682538.87,152548619.15,53841808.00,826244082.17,392415063.31,49313478.10,11104721.38,227548334.32,204771061.24,123807159.64,110832052.71,416234524.37,337322351.27,0.0
5,营业税金及附加,199076478.36,134823024.69,14324029.09,253679917.60,203069606.96,203264592.39,149747272.39,88629007.82,35888778.01,84165625.73,32452802.54,327809769.87,255410592.86,253778775.02,10767303.43,81181365.02,70036781.20,34242040.08,17755559.17,129268441.67,23481726.99,19115745.49,13103445.90,117987806.17,98259575.22,77387191.78,60242396.88,228230285.98,128109181.01,94140402.23,67251621.54,214193876.75,86513936.84,70985563.74,52106199.40,164716743.51,73339608.33,58637863.73,19401258.95,108905086.27,125873211.49,89767855.38,10336462.78,73292525.29,51548261.62,26000076.89,5529221.57,102492755.93,53158881.83,5885312.82,1119412.58,54203377.79,45877166.41,37034580.42,32479401.50,62839014.40,25320238.17,0.0
6,销售费用,62053233.11,32417176.63,13608902.08,61080090.62,27441854.12,15744223.03,6526900.89,40627137.88,28028048.87,14267614.21,5074214.93,43914383.74,26800238.09,13663070.88,5866869.61,37410754.05,22467728.10,13250578.90,6237760.56,36958362.27,21773314.68,11510829.86,3852675.30,30861537.25,17533777.87,9884036.52,3933631.25,22114194.91,13906885.87,9934590.31,5784995.28,23633672.37,15809177.50,8650879.40,4944919.77,21775694.87,14094269.59,8459916.61,4571112.04,22923668.18,16915485.48,11591244.32,4090005.03,17206364.47,11442283.70,7030112.01,4029993.67,15644641.55,9942137.96,6853780.83,2932434.85,19872848.65,12732944.86,7115445.04,3525384.27,14495410.26,9415098.71,0.0
7,管理费用,62612284.80,41505935.30,17201185.77,95762226.75,63850154.29,42661280.17,37333740.76,117315490.29,49659429.31,30872492.19,15354218.25,73432786.02,50065454.31,32145595.15,16665800.89,73421467.10,44155429.71,27599907.87,14845551.92,66373172.05,44229662.00,29216193.11,14349979.59,71175275.39,47695420.02,32160605.85,15729453.89,70189032.57,49258020.60,31325934.05,15854705.12,64558825.07,46631898.98,30308791.17,16484095.70,63089059.12,44746615.35,30798220.53,17320456.67,52260904.62,41267120.85,28370427.30,14477701.45,58569018.64,45229417.76,30356995.22,17731637.63,43439997.49,32696198.06,21210048.79,13258922.28,40228002.74,33623742.44,19485734.28,5601624.02,23071171.21,8096115.82,0.0
8,财务费用,33425506.76,16760827.58,9695307.70,50309504.20,30622872.72,23179936.19,16718718.75,42630199.22,24679572.21,12008242.92,5220002.05,13796936.48,7550792.56,8314902.52,2805826.63,21642762.41,18016929.36,12742242.81,5143878.63,25304346.26,19576797.71,11828096.09,4672037.37,24691448.79,15157806.01,8841185.73,9891599.25,-7676048.22,-7149472.34,12774628.13,5434646.70,30524373.11,39900696.74,27815390.02,18246637.64,70609905.89,53029213.48,34881700.54,17410551.45,63273028.64,43252015.75,37184730.58,19978783.65,25290768.67,7117802.54,-1485996.68,-737219.65,-7680490.52,-3650927.87,-581585.80,-47765.42,-3460965.63,-2875884.19,-1282990.01,-175056.70,6448.87,-2935389.93,0.0
