,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,577868568.64,318941096.28,221375813.12,863551853.16,600485538.16,338044857.18,217925653.20,799598976.08,552699165.64,351969531.00,213378699.14,1001295094.66,700194336.41,506780301.85,218569350.52,1116591870.64,794963579.80,511241945.19,280303820.01,1102774516.63,790999616.27,519623412.41,301920147.82,1148091863.95,836235093.97,541991586.58,309158907.86,1137124628.24,813601281.75,504603297.09,301381443.70,1151031561.17,884145019.53,509092341.68,309311921.29,1094775845.97,782471237.54,452059793.47,267926342.82,901786379.62,662815143.61,417856274.42,190709349.58,518623826.52,372966487.86,255023654.19,117111764.68,362569808.24,263473690.22,180642594.49,93727255.36,319132371.04,247206626.69,162590646.04,68372012.64,267841464.46,201791279.44,124156247.94,59868149.83,821172664.08,637511933.57,525602997.40,270225928.56,736899247.60,499645374.74,307162000.56,148664047.68,654029075.16,465819344.19,299883700.61,145247907.55,657866453.57,363776886.34,597823799.26,210470505.98,304314291.30,112988487.94,282418727.24,152818384.92,311381558.96,134391998.86,259380878.66,130430871.25,308361412.32,114148000.00,344951000.00,217571031.09,417861943.24,204125228.19,345024600.00,214983100.00,264138500.00,0.0
2,营业收入,577868568.64,318941096.28,221375813.12,863551853.16,600485538.16,338044857.18,217925653.20,799598976.08,552699165.64,351969531.00,213378699.14,1001295094.66,700194336.41,506780301.85,218569350.52,1116591870.64,794963579.80,511241945.19,280303820.01,1102774516.63,790999616.27,519623412.41,301920147.82,1148091863.95,836235093.97,541991586.58,309158907.86,1137124628.24,813601281.75,504603297.09,301381443.70,1151031561.17,884145019.53,509092341.68,309311921.29,1094775845.97,782471237.54,452059793.47,267926342.82,901786379.62,662815143.61,417856274.42,190709349.58,518623826.52,372966487.86,255023654.19,117111764.68,362569808.24,263473690.22,180642594.49,93727255.36,318640720.36,246721119.08,162236444.30,67867350.92,267561856.86,201589345.96,124032464.01,59764050.78,831153230.97,643613312.18,530927514.38,271092811.22,732095976.11,495967233.46,304918436.22,148048421.47,645395614.99,462408860.00,297509494.19,143402303.44,653868294.84,360940320.89,595897999.41,210212859.52,302993082.74,112533374.04,280295227.43,155528262.45,311622222.37,134392848.57,272401464.73,129929381.68,310635792.34,112835000.00,339001000.00,212068011.44,408396218.18,201840175.77,340268500.00,211274500.00,260179500.00,0.0
3,二、营业总成本,602177693.15,358974746.28,155911980.31,1218832975.30,624921040.86,358859756.76,170436076.56,866567515.37,583662515.43,377443544.89,204230335.37,1090069357.82,726396190.71,499986104.21,224326975.70,1047387429.63,733518784.02,477117662.01,229109254.45,1080771831.79,744600884.37,507523894.00,224561183.28,1186615166.48,695883915.80,477221449.54,239818772.54,1127536965.39,748177497.38,493628493.24,208269997.95,1021032950.23,729367357.85,426881685.61,221708238.85,1088194429.70,648427230.56,384124013.59,182885448.11,770019475.91,583569315.89,372283173.57,157318810.79,480113898.01,335840503.43,225796405.18,107586226.57,321693419.37,232014860.36,162106893.42,85514246.09,272268823.62,210611295.16,137529374.86,54986914.35,233550904.05,164293234.24,99726927.26,50936315.85,737911427.71,566389641.76,468644525.32,252878828.69,676088098.80,464680044.67,285340429.72,135398137.97,601173932.25,434097394.77,276841747.51,132051895.37,561943416.36,307551121.72,476310179.88,179760800.45,279691620.49,104025756.71,281021795.07,153328892.03,316306478.79,0,313893691.59,0,308015589.05,0,0,0,360006548.58,174799483.38,316389100.00,196162700.00,245587400.00,0.0
4,营业成本,279610939.96,152307702.15,74015102.69,432868546.90,282937768.66,155031980.89,74475830.04,413096929.88,300664518.99,190880754.90,108781181.05,604052370.81,441078610.79,308105553.31,138639946.37,606752288.43,420385464.85,269553845.71,122185267.47,597867386.55,405222097.97,296594454.26,119532187.99,587609030.03,385081329.65,280675423.20,146398653.85,595428330.87,423164478.75,286688397.77,131504613.94,620629224.15,446991511.29,275639240.32,144108318.56,587148193.89,412335063.73,244548737.63,113710844.15,504256695.76,397589990.89,258229360.87,108430997.64,330507820.02,244456766.75,168245201.72,82662241.69,258030818.81,191072060.90,134410158.89,75327539.53,224836988.42,177016771.83,115887579.81,44386500.08,187647329.41,133659082.96,84042852.01,40840150.84,612826529.14,497595133.39,415466263.70,224590569.45,618284082.88,427572492.98,261984074.99,126626270.53,553363850.20,403222317.03,258532794.73,123422743.51,535433469.14,289823582.66,456411602.45,170137209.49,262309190.38,91380958.76,243007133.67,128173917.26,260641760.19,0,239984731.25,0,253753452.49,0,0,0,288573386.51,149895997.53,316389100.00,0,245587400.00,0.0
5,营业税金及附加,17804695.21,8606891.08,5471020.14,27266048.36,17994705.31,9729858.57,5298073.14,10838336.36,6528772.34,4252508.07,2325054.80,13134010.81,8355641.72,5028110.27,1860537.27,11916535.56,8177144.35,5266141.53,3126401.28,12144559.06,7967624.83,4789973.19,2664056.99,12463478.70,8418287.97,5225233.87,3223609.47,12258676.14,8260487.05,5191265.82,2937313.00,11985051.86,9712536.95,5485522.32,3386373.79,9492540.63,6145372.86,3677241.07,2232104.10,4722184.78,2977303.84,1126281.82,317494.01,2499375.41,1770926.26,1416844.39,537929.95,1784992.80,1063523.75,739488.61,274537.76,1916329.92,1365231.59,1069360.67,514992.25,1226539.57,1069350.09,783870.78,350699.04,8463637.12,3644367.38,3279756.93,2655256.75,632812.48,126681.40,126681.40,19197.75,2415480.27,1019938.34,978620.74,75195.58,2086931.88,1747377.94,1973894.71,394071.83,772247.40,360601.39,1221382.46,1409153.16,954377.92,0,2077783.40,0,769135.50,0,0,0,28983933.14,13823478.32,0,196162700.00,0,0.0
6,销售费用,9564530.62,6162967.66,2959193.02,16467348.19,8958288.22,5564545.81,2641741.47,17794588.70,10413632.91,6238275.89,3051039.10,17442848.94,9500183.42,6044651.02,2732873.60,22281945.61,14043822.77,9243879.13,4675223.61,24977596.21,15999027.87,12394201.50,5860212.27,22965842.27,11626605.00,6506579.14,3009443.06,16414032.40,10787750.20,7096605.55,3173147.21,14644098.19,8731115.22,5758841.53,3063213.50,11322478.92,6675555.26,4180158.43,2923488.73,11273906.92,9652075.54,7460405.37,2874988.11,12306509.54,7648900.07,4758355.42,1595052.99,8089108.19,5725892.48,4023204.40,1822680.40,8357966.08,5208265.06,2635593.95,1200560.45,6529214.09,3868179.90,2449093.97,1268349.00,27627547.23,22242897.78,17342830.00,7479188.98,21614057.15,11192977.18,5935485.75,2573489.32,10866488.47,6457229.69,4063968.86,1750319.93,6144062.24,4430991.93,13569854.18,3573161.40,4287305.25,2960695.26,4765720.27,3656439.30,16797537.91,0,14905989.29,0,13184393.19,0,0,0,2051638.66,998518.50,0,0,0,0.0
7,管理费用,73422020.30,43766516.35,20180840.59,171265277.66,78164340.04,60315090.67,24039317.06,126873722.39,60132943.44,39095443.91,18134707.93,101775727.57,50427549.19,33815702.73,12980419.68,74277987.97,39772109.98,24743785.82,12483673.01,67399498.35,44513065.46,30409050.64,14716017.23,74824515.47,46896637.26,31272125.10,13841653.94,90857320.39,54497156.02,35455852.33,16462253.69,73736129.00,46732144.23,27189774.24,12097879.37,71257531.82,40103193.12,23714485.95,10370346.57,53288495.91,31178496.17,21262087.26,9198464.99,46207524.49,20964935.96,12823262.35,6628905.34,31478306.72,18767264.97,11255078.09,5203307.81,25875827.66,16979103.70,11683170.57,4967444.61,20304802.28,12293399.67,3809002.80,2872515.43,76515956.17,34392003.94,27532946.10,14610285.31,22430598.34,16744960.83,11182677.02,3801511.32,25328056.92,17144318.37,8396678.70,4294318.92,10007089.26,7865945.43,1730853.93,4816870.20,1961963.82,4094571.69,15260823.53,10340016.96,16158703.42,0,22160641.83,0,22878229.44,0,0,0,24353441.87,5661724.96,0,0,0,0.0
8,财务费用,212430876.93,141976657.92,74123560.82,302473220.20,225641428.63,136605339.05,65713134.32,280389305.81,213577016.73,137789431.55,67901214.38,275680891.17,207229897.18,138025734.64,68189761.47,317652141.17,245949676.73,166784098.07,85211212.88,364695127.92,263245757.99,158475127.41,80579258.36,295710753.68,221757649.19,148536743.18,75282516.84,318592024.11,241736990.16,157687694.60,56334410.56,285767639.66,214549910.04,112623343.17,59052453.63,234327597.76,182319187.62,107154532.54,53648664.56,187977143.68,140839596.55,82873185.35,36496866.04,87609882.58,61020664.39,38564431.30,16173786.60,16224484.59,9287952.60,5823171.76,2886180.59,11281711.54,10041922.98,6253669.86,3917416.96,17843018.70,13403221.62,8642107.70,5604601.54,12477758.05,8515239.27,5022728.59,3543528.20,13126547.95,9042932.28,6111510.56,2377669.05,9200056.39,6253591.34,4869684.48,2509317.43,8271863.84,3683223.76,5599637.80,2068266.84,7653120.97,5228929.61,16766735.14,9749365.35,21754099.35,0,34764545.82,0,17430378.43,0,0,0,16044148.40,4419764.07,0,0,0,0.0
