,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,678704871.40,427862072.29,227492900.35,1071042430.16,736345046.77,481495117.92,222828993.98,994216079.28,692484734.36,428850842.98,186548175.49,793740923.08,551927648.58,364034573.39,161674807.44,687965225.38,520849947.87,351226557.64,165113958.45,743815985.34,498038854.59,313723192.04,136402394.90,626390429.69,439949262.54,289292016.12,134668801.78,652362306.88,455082982.67,302490220.42,139532006.93,649193674.08,471462218.95,299035145.55,132230691.86,538590455.19,383363441.56,235376179.05,100137400.15,386008818.52,272291711.19,181093058.26,86036782.28,506501980.91,395021563.16,258121785.68,114227683.15,457186402.65,325415654.71,221378644.03,90688871.64,381162277.54,285279510.68,326802844.99,265411974.64,0.0
2,营业收入,678704871.40,427862072.29,227492900.35,1071042430.16,736345046.77,481495117.92,222828993.98,994216079.28,692484734.36,428850842.98,186548175.49,793740923.08,551927648.58,364034573.39,161674807.44,687965225.38,520849947.87,351226557.64,165113958.45,743815985.34,498038854.59,313723192.04,136402394.90,626390429.69,439949262.54,289292016.12,134668801.78,652362306.88,455082982.67,302490220.42,139532006.93,649193674.08,471462218.95,299035145.55,132230691.86,538590455.19,383363441.56,235376179.05,100137400.15,386008818.52,272291711.19,181093058.26,86036782.28,506501980.91,395021563.16,258121785.68,114227683.15,457186402.65,325415654.71,221378644.03,90688871.64,381162277.54,285279510.68,326802844.99,265411974.64,0.0
3,二、营业总成本,671672816.98,425432247.28,224041069.38,1062097110.80,735259678.56,480305250.76,222317892.39,1013969125.15,692874293.36,427111509.98,185477283.96,799745653.16,550654358.27,362880990.19,161529754.50,685137623.35,516648000.45,346467205.48,164521395.38,745063179.16,499959868.17,316520612.26,137088983.12,639142254.90,439840909.96,286992180.93,133514273.89,643866846.38,444921383.66,296083357.22,138312114.85,637841331.15,462058684.31,293519363.83,130092714.79,524034323.56,372901070.98,228679315.56,97730337.20,375802311.42,263093925.84,173693607.53,83800341.09,489588593.53,376874637.33,244100719.74,109952648.94,420710699.99,296182776.52,199841253.90,85039573.54,346339028.00,257337724.46,304417980.40,257412777.08,0.0
4,营业成本,508873431.95,318572733.93,173429218.04,801519636.91,563807530.64,368858654.16,170725966.23,768566949.21,530009259.72,325402100.66,139788773.02,620522305.95,428669106.38,273534195.23,118486335.54,510460607.78,392255813.71,266054909.21,125013761.28,589672720.06,400259083.19,251590948.93,109880345.73,499461058.12,346556985.91,225139136.29,105201172.56,494509555.74,338052959.43,224640231.03,105316496.81,493958943.28,358746015.16,227092699.80,100921163.01,400124098.22,287661446.34,176985941.03,74651707.27,281022710.84,198541013.47,131001947.53,62483377.56,375871349.75,296053529.02,192221036.99,87177220.53,339004572.29,241986039.96,164720731.94,69620175.75,279224178.95,207330602.20,235885820.88,202346379.62,0.0
5,营业税金及附加,10950318.21,7566787.99,3608976.77,15736165.80,10688468.54,7144097.07,3135488.57,14337461.09,10085236.58,6312762.45,2589051.28,11638995.53,4380470.03,2992333.99,1473063.92,3232270.34,2793852.41,2309598.27,1060939.26,4539346.13,3272752.67,2217075.88,1190425.10,5403411.31,3988364.92,2783145.72,1243741.03,5791356.03,4074248.04,2609500.21,1282166.83,5005119.35,3445589.91,2710909.47,1680069.34,3066603.62,2313297.64,1331940.45,618264.06,3338497.39,2394012.21,1808960.02,1058362.86,4452757.13,3429455.28,2399669.80,934094.49,4394133.93,3043783.71,1454950.00,608914.36,3456350.90,2141693.26,2043298.77,340656.83,0.0
6,销售费用,47490519.65,30058962.70,13281011.78,72770373.14,50249720.27,30897928.24,11613548.14,72889760.52,45955206.67,28336666.06,11778874.74,56632171.09,33584242.93,22974522.73,9879326.47,50528270.04,34934969.39,20789653.80,11825916.01,47018375.38,27431124.89,17539001.15,7030930.20,37174198.19,24472575.53,16722863.07,8347922.22,47068676.38,34459705.19,23252516.77,10773828.12,51892311.50,36201514.51,23263303.87,9607180.77,46830785.15,31173883.36,19001708.50,8177736.65,33041764.77,22220455.87,14111055.15,6759093.75,43772505.50,30283017.29,20714600.09,9138840.31,37150902.21,26002078.14,17868741.97,7332891.15,30281608.13,21733847.45,28454639.80,22424752.85,0.0
7,管理费用,40881501.85,26871194.00,12376907.45,62464005.81,41850947.69,41068502.73,19508271.43,86675246.37,57431317.71,36410828.10,17250614.77,73901096.97,55589762.38,38335325.79,19684934.22,79591695.64,59470630.17,37839402.66,18197442.44,65569960.01,44024789.53,28834668.19,10966207.18,55427701.23,34853743.70,22115394.66,9733886.11,56934756.40,41237586.78,25487887.98,11804098.19,56124188.90,37976498.26,24612237.12,11097321.71,50088799.48,35082377.14,21363007.89,9753785.08,39368317.55,25202186.56,16777855.31,7418115.23,42893355.32,29159647.65,16213913.80,5406766.41,25789577.52,14402645.59,9161158.24,4271494.03,20488733.94,14584631.23,27230182.30,21690635.57,0.0
8,财务费用,39870620.30,27964533.63,14432777.51,56561130.85,42388744.37,30284947.06,17140726.54,65168736.16,47482244.81,29728618.31,13674429.76,42409832.24,34408989.55,28768488.71,14658676.20,34412280.93,24965097.54,16692026.86,8273878.26,33628636.30,23512581.57,14908331.72,7892093.81,40228734.90,29764402.10,19129131.15,9228833.45,34294353.06,23325016.27,16255611.79,8518562.12,29782262.37,25224323.80,15708136.85,7052221.04,21657568.21,15061480.66,9037191.38,4206413.71,17077588.24,12961119.02,9072067.94,5683159.63,20115789.49,16327299.86,11095267.33,6760018.65,12174619.52,9636279.94,5623528.98,2700026.87,11163761.70,9943051.13,11692252.63,6976841.41,0.0
