9,研发费用,9372557.82,87991503.31,50475963.51,20507570.41,10571386.49,34737352.94,9203761.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,-14293374.93,167799151.81,1381564.95,-3846669.68,-7166439.91,31292023.28,4904915.99,-2554761.60,-1464510.13,36803670.36,16291311.16,8248192.11,-1499700.94,70773517.86,26638002.31,9912399.03,-543062.39,4503661.98,2058.14,825.96,4857.22,872601.43,1087391.84,2887.96,64086.88,-441242.38,-290122.54,-268474.25,-8572.42,-469139.68,489718.85,711600.42,-836272.92,-343566.01,94623.40,122438.39,0,-7021510.86,-5277207.07,-3640135.46,-2386613.73,29230032.72,1995614.53,2609443.98,46625.36,-906974.08,0,0,0,-973749.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331824.08,0,2089288.60,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,19201920.00,-7883350.00,-916523.28,-213250.00,-1039150.00,7990535.00,2175345.00,17783560.00,10915720.00,20394500.00,0,0,0,2547941.95,2547941.95,0,-1467400.00,-2547941.95,-3612125.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,15060068.44,21855581.73,21379838.40,17372317.07,7157586.23,57193315.46,53855748.32,15526995.71,16487071.32,-45986081.64,-7465028.37,-1278829.59,-331755.30,138636.30,-11198267.18,-8643078.45,21442064.81,54808199.14,64404133.20,29329681.91,-87918.06,-6420367.01,-5290464.14,-4972747.19,-467623.32,47133306.33,45668656.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19386352.30,19386352.30,19310861.87,0,25324093.43,15894392.58,15894392.58,0,0,0,0,0,-44560.82,0,0,0,-5666648.23,-1393054.10,-497869.40,397315.30,8251006.13,597071.68,1492256.38,-895184.70,17342744.59,-5885215.00,0,0,-2356533.74,0,0,0,51687440.35,663000.00,663200.00,0,-34661658.49,3151.47,-56077083.86,19000.00,982322.45,12570541.25,48069073.31,20791495.11,52159534.92,8748056.64,15056857.83,5907399.92,28033673.00,14619677.90,12244438.58,0.0
13,其中:对联营企业和合营企业的投资收益,-63624.15,-1517337.74,-618582.47,-464130.39,-172070.50,1369958.32,-364153.38,-279127.08,472699.81,-1679700.83,-2757167.94,-1790490.96,-346579.41,3816322.23,-7520581.25,-7513334.47,1106380.87,-22313714.34,0,-4950107.57,-87918.06,-6804368.01,-5290464.14,-4972747.19,-467623.32,6890135.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-50651076.77,563999537.51,476812556.46,256771030.40,24146629.81,535406352.72,551301723.98,272216905.37,27788050.88,470460824.85,346689176.38,102855463.51,-53811106.56,381495194.16,295491670.11,113630433.35,-20292795.61,312863216.31,171875578.82,-1026639.44,-37557038.09,199650378.15,-1470424.07,-5140493.33,-3071377.58,32600164.31,37767806.12,-4641718.08,-2506227.14,12099077.33,18381032.47,20269089.13,22702748.39,12271893.15,11538496.68,14933670.23,19647424.08,5774967.78,-3749891.15,-1876621.25,-1461930.11,31284863.00,14682208.12,18363215.23,2819350.76,-25714702.11,-4259116.56,-1191544.81,-6388761.30,28628912.07,-9230573.33,-5947710.37,-3270712.07,39601883.35,30795449.96,17816827.47,70998.06,25774101.79,-21535195.59,-17182199.26,-12813213.75,1519995.24,-15166883.54,-8798855.57,-9643401.03,19366879.55,-21660095.00,-13738180.89,-12465196.04,12258273.93,9415619.70,12706830.75,-6669424.11,23303446.12,-30636000.00,-7796012.16,70000.00,-101744928.11,-13728515.45,-134528208.83,-16429587.73,-46037560.48,750595.39,56815986.33,5211450.27,37552083.58,515230.60,20568279.74,9719774.17,33680608.04,18163683.05,16988902.98,0.0
16,加:营业外收入,9442601.28,128734217.99,63008851.70,14537947.51,1213016.50,60657623.13,1035694.50,836443.33,1741204.02,39703076.16,1742731.91,1619282.97,3622207.41,40234665.73,15821114.38,5286891.94,531766.92,42606888.12,23599826.13,4963727.32,3021155.63,89495338.92,2644812.43,1105974.20,1038000.00,1281205.67,1191064.05,1129100.21,3861.00,792756.42,136527.88,1527.88,1527.88,16439934.40,657349.27,0,0,378106.29,126998.57,128255.74,0,87948.92,3025.77,3025.77,3025.77,3059138.29,3059138.29,3058138.29,3546.66,179184.81,0,0,0,2983.12,2032.63,0,0,10897.71,10897.71,10897.71,0,159594.17,88214.31,79164.31,32515.00,64453.00,24478.00,24278.00,4278.00,7440.30,7440.30,7440.30,1691.00,315.00,12000.00,15.00,-10000.00,1500.00,63237.65,5373566.78,941617.35,351651.26,75737.23,95187.67,0,1367206.53,0,78486.63,0,36814.86,0,7310664.52,0.0
17,减：营业外支出,1963108.85,9360442.59,5815615.84,5034648.63,1123870.33,25349595.29,11651994.56,8235973.66,3882682.24,15828369.17,5640537.23,1911948.40,629173.01,3873388.95,3716887.41,1395636.67,87588.13,3125280.51,1778687.44,1210600.16,550119.25,4040489.85,344406.91,250644.42,100608.05,9947644.27,9800727.09,1014982.97,316083.25,1018961.47,879324.22,698804.21,564182.62,1529751.84,837725.95,333597.89,223550.69,1436797.76,847057.33,669344.55,149627.00,1209355.09,430063.81,378953.81,364005.46,1475510.87,461947.87,328574.75,0,300284.29,46414.31,6614.03,100.00,312038.42,55277.91,27330.50,27310.50,531.96,31.96,0,0,76978.37,206873.21,6872.81,0,2351406.80,2306925.59,22908.59,0,72393.81,72393.81,71893.81,0,718336.44,0,101311.69,0,16921210.50,44156.79,38076866.59,146082.74,393583.84,1721.93,211411.78,0,439057.38,0,89060.10,0,230610.44,0,204873.54,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,661536.08,112.93,0,1682129.22,1682129.22,233.38,0,40076.32,40068.73,0,0,529343.01,0,0,0,528409.67,536614.72,536614.72,0,19383.66,19383.66,19383.66,0,7244.50,0,0,0,1470.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-43171584.34,683373312.91,534005792.32,266274329.28,24235775.98,570714380.56,540685423.92,264817375.04,25646572.66,494335531.84,342791371.06,102562798.08,-50818072.16,417856470.94,307595897.08,117521688.62,-19848616.82,352344823.92,193696717.51,2726487.72,-35086001.71,285105227.22,829981.45,-4285163.55,-2133985.63,23933725.71,29158143.08,-4527600.84,-2818449.39,11872872.28,17638236.13,19571812.80,22140093.65,27182075.71,11358120.00,14600072.34,19423873.39,4716276.31,-4469949.91,-2417710.06,-1611557.11,30163456.83,14255170.08,17987287.19,2458371.07,-24131074.69,-1661926.14,1538018.73,-6385214.64,28507812.59,-9276987.64,-5954324.40,-3270812.07,39292828.05,30742204.68,17789496.97,43687.56,25784467.54,-21524329.84,-17171301.55,-12813213.75,1602611.04,-15285542.44,-8726564.07,-9610886.03,17079925.75,-23942542.59,-13736811.48,-12460918.04,12193320.42,9350666.19,12642377.24,-6667733.11,22585424.68,-30624000.00,-7897308.85,60000.00,-118664638.61,-13709434.59,-167231508.64,-15634053.12,-46079493.06,824610.69,56699762.22,5211450.27,38480232.73,515230.60,20557706.27,9719774.17,33486812.46,18163683.05,24094693.96,0.0
20,减：所得税费用,762954.61,104441761.41,74370591.96,34521530.35,-370285.41,125485982.52,101024869.62,52903809.09,6986322.28,92394509.54,58652214.11,20267135.78,-9690475.80,90044469.80,66803412.67,29689486.85,1724033.62,62094436.34,18772448.51,-8262974.13,91481.80,40120687.08,77033.06,1265642.29,90713.94,3174373.52,7687327.88,1287643.42,174339.00,6464546.92,6296897.37,6057538.69,5827089.98,4962642.40,3416512.23,3991047.70,5484847.05,2894230.45,-407387.51,-84369.28,-10009.81,11175657.18,3989653.99,3041659.47,1207200.84,-2735566.71,887412.97,990207.58,118114.91,9457164.70,481219.56,481219.56,0,16378136.24,14814057.41,7587955.96,0,15900493.71,0,0,0,396540.32,0,0,0,0,102607.12,102607.12,0,8716085.81,7860580.13,7183189.72,0,0,0,0,0,2110418.04,0,-37524.17,6887.78,118484.84,284651.37,15068297.63,273892.95,1002444.52,344801.64,4683564.78,1105916.66,2776252.80,0,1673383.91,0.0
21,五、净利润,-43934538.95,578931551.50,459635200.36,231752798.93,24606061.39,445228398.04,439660554.30,211913565.95,18660250.38,401941022.30,284139156.95,82295662.30,-41127596.36,327812001.14,240792484.41,87832201.77,-21572650.44,290250387.58,174924269.00,10989461.85,-35177483.51,244984540.14,752948.39,-5550805.84,-2224699.57,20759352.19,21470815.20,-5811494.26,-2992788.39,5408325.36,11341338.76,13514274.11,16313003.67,22219433.31,7941607.77,10609024.64,13939026.34,1822045.86,-4062562.40,-2333340.78,-1601547.30,18987799.65,10265516.09,14945627.72,1251170.23,-21395507.98,-2549339.11,547811.15,-6503329.55,19050647.89,-9758207.20,-6435543.96,-3270812.07,22914691.81,15928147.27,10201541.01,43687.56,9883973.83,-21524329.84,-17171301.55,-12813213.75,1206070.72,-15285542.44,-8726564.07,-9610886.03,17079925.75,-24045149.71,-13839418.60,-12460918.04,3477234.61,1490086.06,5459187.52,-6667733.11,22585424.68,-11695000.00,-7897308.85,-5670000.00,-121959542.22,-13709434.59,-167193984.47,-15640940.90,-46197977.90,539959.32,41631464.59,4937557.32,37477788.21,170428.96,15874141.49,8613857.51,30710559.66,15235606.49,22421310.05,0.0
22,归属于母公司所有者的净利润,-23053195.33,503258545.86,402590939.87,190169730.46,8287046.99,374619215.17,369553710.28,170056140.99,5780049.36,350838798.15,256035184.59,81113371.57,-37952561.04,305509651.48,223214840.43,79649229.73,-19862855.05,264385295.37,165689344.39,11450836.81,-35194327.63,129662065.72,263821.38,-5898683.08,-2426042.22,20611791.55,21576408.35,-5723417.13,-3010567.13,4994511.88,10942208.53,13098179.83,15864395.64,19650308.88,7746666.93,10358872.15,13720339.36,2237807.47,-4022261.18,-2302353.21,-1517024.01,18535110.71,10399987.80,14985060.04,1434500.80,-21292795.17,-2639475.09,248770.24,-6504963.29,10525272.70,-9315343.80,-5772795.52,-2968891.06,22117899.05,15673381.23,9985490.53,-22192.35,9803473.71,-20603965.49,-16442397.87,-12211701.16,1165187.55,-14328451.14,-8273972.53,-9343441.93,16475182.51,-23769638.99,-13495558.02,-12010052.15,2624860.74,692118.08,4737238.55,-6667733.11,22585424.68,-11695000.00,-7897308.85,-5670000.00,-120775056.65,-13709434.59,-168928566.72,-15640940.90,-46197550.59,539959.32,40549242.71,4937557.32,36670362.66,170428.96,15724211.96,8615920.78,30710559.66,15235606.49,22421310.05,0.0
23,少数股东损益,-20881343.62,75673005.64,57044260.49,41583068.47,16319014.40,70609182.87,70106844.02,41857424.96,12880201.02,51102224.15,28103972.36,1182290.73,-3175035.32,22302349.66,17577643.98,8182972.04,-1709795.39,25865092.21,9234924.61,-461374.96,16844.12,115322474.42,489127.01,347877.24,201342.65,147560.64,-105593.15,-88077.13,17778.74,413813.48,399130.23,416094.28,448608.03,2569124.43,194940.84,250152.49,218686.98,-415761.61,-40301.22,-30987.57,-84523.29,452688.94,-134471.71,-39432.32,-183330.57,-102712.81,90135.98,299040.91,1633.74,8525375.19,-442863.40,-662748.44,-301921.01,796792.76,254766.04,216050.48,65879.91,80500.12,-920364.35,-728903.68,-601512.59,40883.17,-957091.30,-452591.54,-267444.10,604743.24,-275510.72,-343860.58,-450865.89,852373.87,797967.98,721948.97,0,0,0,0,0,-1184485.57,0,1734582.25,0,-427.31,0,1082221.88,0,807425.55,0,149929.53,-2063.27,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.032300,0.700000,0.563400,0.266100,0.011600,0.524500,0.516700,0.237800,0.008100,0.553700,0.411800,0.136300,-0.063800,0.513300,0.375000,0.133100,-0.033200,0.441800,0.276900,0.019100,-0.058800,0.301200,0.001600,-0.034800,-0.014300,0.121600,0.127300,-0.033800,-0.017800,0.029500,0.064600,0.077300,0.093600,0.115900,0.045700,0.061100,0.080900,0.013200,-0.023700,-0.013600,-0.008900,0.109300,0.061000,0.088000,0.010000,-0.125600,-0.015600,0.001000,-0.040000,0.062000,-0.055000,-0.030000,-0.020000,0.130500,0.092000,0.060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),-0.032300,0.700000,0.563400,0.266100,0.011600,0.524500,0.516700,0.237800,0.008100,0.553200,0.411800,0.136300,-0.063800,0.513300,0.375000,0.133100,-0.033200,0.441500,0.276900,0.019100,-0.058800,0.301200,0.001600,-0.034800,-0.014300,0.121600,0.127300,-0.033800,-0.017800,0.029500,0.064600,0.077300,0.093600,0.115900,0.045700,0.061100,0.080900,0.013200,-0.023700,-0.013600,-0.008900,0.109300,0.061000,0.088000,0.010000,-0.125600,-0.015600,0.001000,-0.040000,0.062000,-0.055000,-0.030000,-0.020000,0.130500,0.092000,0.060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,349486.08,-3042.32,11256.54,11370.84,11370.84,-10090.47,19697.41,12245.07,-360.17,14294.24,21144.71,5120.03,3932.10,-3687.17,176198.56,916.43,-137.09,-17527625.51,-20902.66,-5658038.34,5967161.85,6155005.35,6630875.55,4157602.80,1070707.95,-1740875.36,-4124405.63,4316408.25,1793832.00,-1076299.20,-2118964.05,-650264.10,773590.05,-2298347.25,-1973215.20,1849889.25,863281.65,2965428.52,5426341.80,-981001.87,2259107.17,685567.83,2627471.98,-2990100.03,7330022.70,-58712939.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-43585052.87,578928509.18,459646456.90,231764169.77,24617432.23,445218307.57,439680251.71,211925811.02,18659890.21,401955316.54,284160301.66,82300782.33,-41123664.26,327808313.97,240968682.97,87833118.20,-21572787.53,272722762.07,174903366.34,5331423.51,-29210321.66,251139545.49,7383823.94,-1393203.04,-1153991.62,19018476.83,17346409.57,-1495086.01,-1198956.39,4332026.16,9222374.71,12864010.01,17086593.72,19921086.06,5968392.57,12458913.89,14802307.99,4787474.38,1363779.40,-3314342.65,657559.87,19673367.48,12892988.07,11955527.69,8581192.93,-80108447.59,-2549339.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-22808555.08,503256416.23,402598819.45,190177690.05,8295006.58,374612151.84,369567498.47,170064712.54,5779797.24,350848804.12,256049985.89,81116955.59,-37949808.57,305507070.46,223338179.42,79649871.23,-19862951.01,246844403.84,165668441.73,5792798.47,-29227165.78,135817071.07,6894696.93,-1741080.28,-1355334.27,18870916.19,17452002.72,-1407008.88,-1216735.13,3918212.68,8823244.48,12447915.73,16637985.69,17351961.63,5773451.73,12208761.40,14583621.01,5203235.99,1404080.62,-3283355.08,742083.16,19220678.54,13027459.78,11994960.01,8764523.50,-80005734.78,-2639475.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-20776497.79,75672092.95,57047637.45,41586479.72,16322425.65,70606155.73,70112753.24,41861098.48,12880092.97,51106512.42,28110315.77,1183826.74,-3173855.69,22301243.51,17630503.55,8183246.97,-1709836.52,25878358.23,9234924.61,-461374.96,16844.12,115322474.42,489127.01,347877.24,201342.65,147560.64,-105593.15,-88077.13,17778.74,413813.48,399130.23,416094.28,448608.03,2569124.43,194940.84,250152.49,218686.98,-415761.61,-40301.22,-30987.57,-84523.29,452688.94,-134471.71,-39432.32,-183330.57,-102712.81,90135.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
