,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1063361274.23,787880812.29,400081731.87,1500676455.17,1149929922.73,906650078.41,520891399.52,1569916033.26,1253453626.51,933262362.19,457397439.38,1497151217.58,1193495404.88,884714139.38,430746288.07,1395788575.79,1145768002.31,882802771.94,418499358.79,1481076884.10,1128225938.48,802591113.13,379967646.73,1323215434.83,1043061091.97,712373596.59,331970254.99,1102004884.07,853758944.18,565473129.33,263248251.91,819968629.70,596356458.68,394841841.06,186438701.40,603414409.08,407892830.78,235583384.76,108770883.86,458887998.95,339570281.58,217717236.07,104392637.18,387385788.10,280192291.15,258054560.82,166453133.81,0.0
2,营业收入,1063361274.23,787880812.29,400081731.87,1500676455.17,1149929922.73,906650078.41,520891399.52,1569916033.26,1253453626.51,933262362.19,457397439.38,1497151217.58,1193495404.88,884714139.38,430746288.07,1395788575.79,1145768002.31,882802771.94,418499358.79,1481076884.10,1128225938.48,802591113.13,379967646.73,1323215434.83,1043061091.97,712373596.59,331970254.99,1102004884.07,853758944.18,565473129.33,263248251.91,819968629.70,596356458.68,394841841.06,186438701.40,603414409.08,407892830.78,235583384.76,108770883.86,458887998.95,339570281.58,217717236.07,104392637.18,387385788.10,280192291.15,258054560.82,166453133.81,0.0
3,二、营业总成本,838396100.59,617208916.24,322825965.91,1210838689.09,881386103.49,695103494.76,405533672.63,1253155041.26,934689818.21,696623882.39,345770620.24,1158596897.03,882090097.27,655544911.99,325747799.72,1069665896.39,855665895.04,664660191.38,314353551.90,1071172376.45,812404960.95,590709671.41,286470698.13,969206729.75,766902438.97,532749053.79,252509958.32,835411389.52,652965907.36,439176808.36,203836986.41,639375300.66,458094162.74,309797344.85,147049100.18,474175817.02,310202377.63,189684131.97,89985625.79,393175379.30,282122100.10,181932981.08,89692074.57,327576944.62,239056903.50,218239603.70,148581405.43,0.0
4,营业成本,188768907.70,140606991.58,72932843.31,263651083.30,191987397.30,145610980.13,80028033.30,291830040.21,233474285.59,172939825.12,84809866.63,280735644.21,217327855.20,158244775.99,79407985.72,250363688.48,198905678.00,151178156.54,65513749.30,230004515.20,178326231.25,128930107.98,60964985.52,204365270.40,161232178.65,112193519.49,52770819.52,178681352.68,136894932.78,92058702.94,43756215.68,149014572.62,108064520.26,69591303.68,32388845.18,107534729.33,72001634.25,41422480.98,19997705.46,78287759.90,60078011.03,40304255.97,20466269.43,69603509.43,53115060.63,45725926.32,27556707.56,0.0
5,营业税金及附加,8158984.78,6056960.91,3433148.43,14244038.07,11053376.86,9122023.20,5289913.00,16849438.64,13399429.52,10289926.46,5314774.61,17156060.59,12920448.14,9704689.32,4731218.07,14870479.11,11224468.38,9429681.44,4455025.19,15167923.92,9796800.38,8440758.05,4185818.83,12942655.86,10719538.62,7411526.24,3371624.11,12078557.27,9515217.50,6596935.61,2467082.31,8101668.14,5888486.83,3985770.00,2050679.60,3946793.11,2614248.33,1543526.81,762326.83,3158376.72,2420896.03,1587868.62,772702.09,2750714.29,2405887.09,1838780.69,1196047.20,0.0
6,销售费用,558571775.98,410295255.51,216789788.00,773512909.51,590972850.48,478139769.83,283844584.00,800575398.97,602370612.82,447118987.47,228036987.35,747391563.39,567824354.18,429113946.09,211380878.79,681571129.38,565759217.25,438923301.80,206678481.44,715557347.50,550872424.03,395091744.56,189590378.12,660088693.09,512672476.55,353756719.71,170609335.87,569547276.00,443079990.67,303358730.15,139882096.04,432400191.48,309751687.48,211964235.57,101888291.70,320458322.17,209331166.00,128063473.90,61028000.88,262945959.97,192159380.35,121715527.18,58702896.39,224799857.59,162451276.71,150354573.47,100689214.90,0.0
7,管理费用,57397978.53,40847232.54,20915892.89,110002098.68,62301378.87,67493831.43,41055998.44,156979332.56,96122931.92,68930019.80,28277741.21,136387286.64,101619843.78,70222118.12,33697260.35,147071036.28,95962009.53,73026788.93,35683667.64,128180486.77,88041990.84,65770282.15,32204042.11,112590133.44,92526528.10,65692837.32,31052500.72,97977489.91,78645829.24,47708657.08,22804033.97,67032413.97,46520896.07,30365831.54,12961347.84,54313750.18,31281001.92,18471070.06,8114209.61,46513900.94,25522878.88,16173427.24,7248229.14,27209818.46,17751205.41,17374682.97,17429677.67,0.0
8,财务费用,-12135898.42,-6725629.81,-3562644.19,-11472181.82,-9420155.21,-10064684.83,-9159336.28,-12918861.18,-15759005.51,-10145008.92,-4112781.16,-20577375.96,-17902707.09,-13652550.00,-7286478.90,-27885064.57,-22430944.11,-15515557.97,-8420179.75,-23925561.62,-20131291.19,-13062574.42,-5086630.04,-24984918.39,-19135454.36,-11494428.30,-7025364.26,-23098046.26,-17141695.92,-12517850.51,-6439823.00,-20160774.75,-13630919.10,-7980473.76,-3912400.90,-15634510.40,-7893305.09,-546857.54,-90641.10,3060046.53,2100265.80,1125648.71,357693.09,1832282.18,1232813.71,843848.28,687673.74,0.0
9,研发费用,37634352.02,26128105.51,10271177.81,47351543.29,32852782.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
