,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4734809061.54,3226733732.81,1606689907.66,16316046847.50,14159207582.15,8639877824.65,4845972983.34,27789526701.16,15938751287.64,9840273898.17,5755165290.46,13424741468.55,8783770187.95,2892911303.36,1526477970.09,5847579958.92,4254119995.33,2103273994.54,1087649177.29,4006549365.12,2906056040.88,2020839598.22,1136497580.74,3899038513.95,2785100948.95,1965003131.54,1086630901.73,3365109663.50,2428656940.88,1674871317.77,956313034.13,2849513414.10,2079025163.44,1437048714.88,831298179.55,2342985572.43,1747294303.93,1212746226.83,705357991.12,2176860383.71,898556439.61,623117479.14,350617603.87,1125801388.03,814601420.77,554087572.90,328132262.46,978405422.13,643866386.33,459873929.47,272139182.18,923889960.73,647632071.23,466294738.15,277858199.69,872233686.55,610809624.39,448302011.48,280190563.28,796326878.54,558099937.33,386875876.00,227279303.46,731069546.02,489370594.03,307093913.47,184759414.58,707840117.24,529800538.52,412057962.17,265518347.89,807459084.33,455486841.13,829501525.81,420219463.60,760957574.56,361071715.25,797057256.81,408062915.88,792543924.77,462118900.43,808388057.60,316483761.50,570990984.37,265754624.19,468106262.20,205896738.33,419762108.41,196551057.18,332292740.05,206093918.21,113966114.69,0.0
2,营业收入,4734809061.54,3186308143.97,1606689907.66,16153012026.68,14159207582.15,8560608716.17,4845972983.34,27686296147.07,15938751287.64,9781688227.11,5755165290.46,13424741468.55,8783770187.95,2892911303.36,1526477970.09,5847579958.92,4254119995.33,2103273994.54,1087649177.29,4006549365.12,2906056040.88,2020839598.22,1136497580.74,3899038513.95,2785100948.95,1965003131.54,1086630901.73,3365109663.50,2428656940.88,1674871317.77,956313034.13,2849513414.10,2079025163.44,1437048714.88,831298179.55,2342985572.43,1747294303.93,1212746226.83,705357991.12,2176860383.71,898556439.61,623117479.14,350617603.87,1125801388.03,814601420.77,554087572.90,328132262.46,978405422.13,643866386.33,459873929.47,272139182.18,887961488.17,634599475.92,458736276.42,274060530.94,858636438.60,602046001.96,442162228.95,277217233.72,786012960.95,551180387.43,382051711.80,225739235.53,715814158.67,477139525.25,296985336.79,182240694.11,701197849.43,526156422.85,409561542.22,264382869.13,804966167.08,454448969.63,826505954.03,418279530.96,760564766.27,360791817.97,796496598.33,407820776.58,791007357.23,461623820.10,808035552.40,316349611.80,567526018.71,263888239.96,466123355.49,205896738.33,419762108.41,196503152.30,332292740.19,206084941.32,113966114.69,0.0
3,二、营业总成本,5385547098.64,3617721555.78,1857860096.24,16675444135.13,13641985462.43,8554944300.85,4732555347.61,26954726292.82,15308668341.14,9382475441.14,5580012479.81,12966003957.22,8730723382.16,2848082364.25,1504104864.85,5783735287.74,4200774721.29,2070997293.25,1059709775.01,3952401654.67,2854159952.11,1987910320.60,1107106971.03,3829693983.65,2716318186.78,1918667665.67,1055690904.82,3290468098.38,2363525633.28,1634138000.93,929702552.28,2780498784.41,2018870750.61,1399442228.98,805622957.44,2274595271.09,1685320051.25,1174924130.36,679433246.42,2115509901.69,856561108.37,590528745.78,333697218.22,1040549458.76,790668332.24,536372278.49,315867366.16,936494171.46,615799747.61,437254593.01,257864873.71,880756373.37,624339421.23,448665821.83,268093024.61,845691229.32,594284495.41,435264566.13,273374384.79,769449362.82,544145245.28,373990064.00,219389449.79,707565151.30,465918727.54,286421569.37,179165081.94,686971915.64,512932809.04,397731109.42,265059797.71,750515861.76,413827082.02,770360738.86,410513002.25,743931157.61,359910413.26,797094290.79,407962483.13,773976816.32,0,758938763.79,0,529633896.18,0,419238822.33,0,390864003.26,183435292.68,320589620.28,196938527.07,110046135.12,0.0
4,营业成本,3609289747.85,2405579952.32,1180436726.95,13310546405.08,11605269419.52,7158715869.83,4011879164.82,23630897488.59,13299326624.12,8168446161.23,4976863764.00,10120430882.12,6865719670.11,2265360399.61,1229047171.02,4467893345.81,3276828513.06,1585021810.89,834212419.12,2974178014.09,2194546540.22,1524676226.28,887808565.14,2947556976.83,2191762424.34,1568498628.26,872858286.46,2570238596.49,1891038302.14,1324530630.26,773826681.20,2188491462.56,1635445287.38,1133531410.59,668606060.48,1819158741.97,1362991334.99,947229856.80,557927667.85,1716577005.17,719186710.20,487137752.80,281312122.41,881585904.81,655945255.16,445506315.95,269746207.02,767215975.24,511867243.88,368461649.26,221349297.33,739595220.37,530319709.26,385668913.07,234686064.51,715186148.20,499767449.94,370583944.88,238778120.47,641704254.03,450439496.18,312806391.59,189513152.40,578819792.98,375263608.43,222122044.32,142427413.62,575629566.72,438380693.86,351007111.83,230963915.49,620931551.66,359163042.44,662590446.08,335960939.35,624518868.53,292569687.42,667406732.12,339793797.83,664801352.45,0,674693567.91,0,465365985.01,0,379041790.77,0,349266352.72,163948579.58,287166940.78,178780419.10,99428906.46,0.0
5,营业税金及附加,91303506.70,60481887.83,26214322.81,201859116.89,146723402.29,100923507.05,49204475.00,341278972.84,166260918.47,107181512.10,51599850.94,326109464.25,91688659.31,21232128.29,13784987.71,64545665.64,46231255.79,24409461.17,12673086.59,49183356.62,33974441.32,23276769.02,12196633.20,44290239.84,27697175.26,19733559.03,10934056.80,35846294.48,26586075.87,18422610.67,11482657.07,31707808.49,20753858.24,14261403.51,8147654.05,21717238.89,15224779.42,10519533.48,6026252.05,17228952.72,6932928.63,5521521.40,3020206.60,8723181.66,6149851.84,4008071.16,2818609.17,8969091.92,5438314.44,3909624.76,2865785.55,5696413.64,3910213.69,2622344.21,1868458.59,5220323.05,3124140.72,2473959.18,1973845.91,4115564.32,2476685.51,1862171.11,1494010.57,5033951.01,3711186.03,2427259.20,1527161.19,5327577.49,4164147.04,3344781.76,2663809.65,5424105.79,2891908.92,4361346.16,2188313.98,4372732.86,1392357.98,6252051.75,2728047.68,5470256.30,0,5211002.37,0,2942120.46,0,1291356.00,0,15562055.72,6311992.07,9251295.46,5371257.37,2712660.30,0.0
6,销售费用,585444036.57,434834607.49,249872276.34,1152964973.57,867718345.61,587790675.30,290958822.49,1281553507.85,885898683.36,537475679.02,269231779.27,1187046791.10,895472423.34,207629710.29,93942286.50,463414949.54,314556511.66,163750580.98,78252600.76,304178434.39,198827591.70,144219351.54,74740191.57,284150635.04,173917224.75,118404214.37,62285586.62,255150190.03,162819144.15,117255342.92,61385532.26,227997536.67,153775850.80,109397876.13,64506326.72,189451768.21,133924746.80,103439021.26,49084021.83,162050258.36,38588165.62,32134751.90,10015738.43,60222254.03,21235375.75,16373097.28,7270827.73,34028940.43,7911951.50,5541212.69,2456636.28,21422021.87,5246321.84,3681661.21,1907338.67,19501352.09,8124624.91,3966774.29,3241167.49,23147053.02,8002268.22,5542405.51,3254077.59,8017783.53,6728890.70,7034569.38,2104505.94,11192934.04,3785074.94,3445967.35,654819.57,19408863.04,7372894.45,5388843.48,3467266.45,8323363.97,5413752.83,29844564.73,17198611.26,32299384.99,0,28723868.62,0,27461973.44,0,21509780.68,0,14218694.39,6391664.05,3930092.79,1763724.23,874465.92,0.0
7,管理费用,671758563.28,431370811.48,244357434.00,1020191656.17,765249472.12,535132606.79,268157434.76,1044336091.08,763792841.77,455838843.82,252918899.65,914918124.25,666265307.26,272682584.08,131644106.60,598204432.85,404278809.88,197327206.09,98344749.05,435878251.12,298793637.80,203234385.17,100226055.07,377729064.99,247223152.98,163922504.05,85792801.77,317016503.66,223448299.67,137504584.38,66595206.50,263243615.06,171432663.26,113090976.98,53859394.05,221948816.13,163992116.24,109355362.01,65047248.81,210915657.72,90460741.58,63187920.58,40140807.48,124484441.68,110414613.80,73111236.89,37150932.79,115978141.98,89374773.18,58400067.59,30102098.96,105667377.99,79489848.50,53293355.03,28054840.43,98424851.98,77702755.84,54050676.36,27479859.89,93280691.07,77451186.82,49795964.67,23725510.22,106374276.88,71262542.25,49498852.53,30590104.62,80755101.81,56037571.98,33297569.82,26588715.39,86472246.05,34939431.50,88131669.32,59699627.43,90008557.85,51052131.92,72040972.87,36814524.49,73666055.24,0,50794224.80,0,32734862.78,0,13834939.56,0,15806586.19,7318849.26,19031365.69,8974841.53,4810466.13,0.0
8,财务费用,411663561.22,281648880.41,151385259.03,335344712.32,237688703.15,166401794.72,112478548.58,421696318.34,191055119.92,115474215.34,29398185.95,241843593.15,205921160.84,80677475.43,35686313.02,162452379.38,137130464.38,100757956.75,36245880.65,184803515.26,127733386.91,92195097.71,32135526.05,169397856.12,72973156.11,45363706.62,23820173.17,108617221.18,57491083.58,34282104.83,16412475.25,61806885.95,36983937.88,27212308.72,10502403.96,16713056.16,7876350.83,3069633.84,1348055.88,1435673.18,-565120.73,-43651.12,-791656.70,-39742594.77,-3076764.31,-2626442.79,-1119210.55,3026050.22,1289296.30,1023870.40,1091055.59,8375339.50,5373327.94,3399548.31,1576322.41,7358554.00,5565524.00,4189211.42,1901391.03,7201800.38,5775608.55,3983131.12,1402699.01,9319346.90,8952500.13,5338843.94,2515896.57,14066735.58,10565321.22,6635678.66,4188537.61,18279095.22,9459804.71,6946260.69,9133376.66,17373055.31,9482483.11,21549969.32,11427501.87,-2260232.66,0,-483899.91,0,1128954.49,0,3560955.32,0,-3989685.76,-535792.28,1209925.56,2048284.84,2219636.31,0.0
