,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2676787758.78,1592820388.63,776432144.24,3303949316.51,2404336318.96,1534607238.54,828446010.77,2442144689.86,1731632619.34,1031621129.05,447186332.37,1817694996.82,1339460907.83,789574681.46,389606082.33,1284631483.77,914275941.48,570786827.53,281778067.73,1086725415.86,790465249.03,524592392.54,980114888.21,954178298.05,705181474.38,0.0
2,营业收入,2676787758.78,1592820388.63,776432144.24,3303949316.51,2404336318.96,1534607238.54,828446010.77,2442144689.86,1731632619.34,1031621129.05,447186332.37,1817694996.82,1339460907.83,789574681.46,389606082.33,1284631483.77,914275941.48,570786827.53,281778067.73,1086725415.86,790465249.03,524592392.54,980114888.21,954178298.05,705181474.38,0.0
3,二、营业总成本,2240012829.02,1332350261.07,661480692.50,2794670650.95,2018621415.94,1306161110.80,734552847.92,2130704979.78,1523073568.58,907787013.71,391819314.67,1556044388.02,1169328260.65,691728826.88,343685170.97,1146728932.55,811587364.18,503206276.08,249713456.40,971229531.36,699642021.41,461551587.75,878904144.57,868871053.10,636749991.37,0.0
4,营业成本,1943026052.19,1135627360.07,555165649.74,2393331697.29,1734893670.20,1107487754.35,587945986.16,1807965564.80,1288615783.53,769660160.11,333795033.13,1321088875.53,981693577.50,573884575.86,274293900.91,971570340.49,695061318.61,425619320.48,215790177.78,830750172.72,602925625.37,399485908.76,745962921.09,752771864.51,537949545.92,0.0
5,营业税金及附加,6384899.26,4316962.41,2911166.60,12152771.39,9560762.05,7642858.98,5473767.12,15826742.77,12676606.05,5442173.05,2116765.89,11852378.47,6160063.65,3666933.24,2797090.07,5795773.80,3599361.84,2596721.39,1796208.17,8120172.50,5383564.39,3380689.33,8545039.69,4532324.83,3186469.01,0.0
6,销售费用,89591743.91,52727040.23,24951595.52,84665776.46,58241037.99,36306146.50,22853792.67,58894638.77,41667688.82,26742738.46,12316790.46,55031927.68,37723018.87,24722841.86,12639669.72,34134614.08,24991030.11,15487651.98,6766160.95,25646168.57,18022536.15,11849038.31,21011225.60,16408414.51,10381094.95,0.0
7,管理费用,100795591.36,61638275.83,31499904.15,131465579.47,93360737.33,145132927.57,74729418.16,205368572.76,146557897.48,90376226.74,47547658.46,195381627.98,145238291.45,96528447.00,50842593.10,143581391.54,93616029.01,59454995.89,26090293.99,102463308.46,72759358.35,47561607.50,85091056.38,74528878.86,52224088.52,0.0
8,财务费用,-20408695.09,4593309.66,18551456.76,-11337265.06,-18325805.12,4021260.31,29120867.33,33388255.96,25712515.30,14125871.23,3803450.45,-40630128.04,-13659038.10,-8568567.90,2526661.29,-19720800.92,-12868858.07,-1236702.66,-1609599.07,782708.33,-2140926.38,-2793487.08,16694355.84,20102075.25,27304482.38,0.0
