,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,945337267.60,636337141.18,428300856.29,223948756.11,745747569.10,577161912.94,396774907.27,187823737.66,772973746.08,573749037.03,377858995.73,188133824.75,654480344.96,456434336.74,302405469.65,152923463.15,533773271.43,401574892.10,278240887.08,112710934.93,409174526.14,305776990.50,200550587.03,92265617.22,446582232.81,331921009.68,232421861.72,109179934.10,361500588.40,268018605.96,176153007.60,85896467.47,318066695.62,255512348.13,188919380.14,295113511.69,214077546.01,0.0
2,营业收入,945337267.60,636337141.18,428300856.29,223948756.11,745747569.10,577161912.94,396774907.27,187823737.66,772973746.08,573749037.03,377858995.73,188133824.75,654480344.96,456434336.74,302405469.65,152923463.15,533773271.43,401574892.10,278240887.08,112710934.93,409174526.14,305776990.50,200550587.03,92265617.22,446582232.81,331921009.68,232421861.72,109179934.10,361500588.40,268018605.96,176153007.60,85896467.47,318066695.62,255512348.13,188919380.14,295113511.69,214077546.01,0.0
3,二、营业总成本,783513297.39,527584252.01,352531387.39,191116488.62,635998899.55,464736289.42,311251280.25,139289712.72,563485994.38,419614584.09,270492747.99,128572748.98,463615770.25,331993711.01,218809193.32,113135274.51,389094603.87,293429770.83,202050830.53,83731888.67,304339989.27,227249178.11,149681564.59,69599748.80,331677661.91,241937481.77,169481548.07,79847517.75,269004637.60,201734485.94,130655237.97,62449088.32,243989179.48,198682865.40,143571654.39,226244449.65,162283195.18,0.0
4,营业成本,607144112.39,419644527.22,280413882.87,153732436.06,509901940.24,391420490.55,262072511.32,119820664.84,460858548.65,354207481.82,230047320.54,110435813.94,394702051.52,283691989.20,189259327.39,96198093.61,328320064.10,252163904.18,174409849.20,73495601.50,265619171.58,198920513.76,130396998.97,60936999.46,297202187.22,215080120.76,150440092.58,70971135.61,231166275.98,172282410.69,111726721.94,51714692.41,206916494.74,166318450.41,123893174.76,193028237.04,136563188.87,0.0
5,营业税金及附加,25964983.89,4348117.42,2822341.48,1719553.23,5595173.44,3554660.41,2445205.73,1329742.03,5684147.53,3818891.11,3041914.39,1413420.25,5657551.55,2859844.24,1780391.70,1215874.60,2993647.85,2297281.92,1790782.32,886116.45,3043764.87,2392978.83,1630421.85,905279.97,2863596.57,2196904.39,1514504.76,697719.26,2239507.47,1656896.39,1288049.31,846168.59,2136043.53,1481857.19,936676.16,1678842.60,1492253.77,0.0
6,销售费用,20719835.77,14051176.88,9167948.25,5187427.08,17811578.92,8464593.65,6102162.69,2232926.48,15106637.49,9086570.93,6421041.15,3091985.91,13686833.01,10117341.69,6368563.70,3958722.90,11724228.63,8139885.76,5070728.99,2382248.55,9969272.70,6899616.61,4097173.41,2351511.87,9805612.53,7401272.27,5015950.28,2392646.91,8134207.54,5945305.51,3792192.29,1870516.84,7398879.92,5211677.86,3738932.79,6879686.52,5829025.01,0.0
7,管理费用,37577493.62,32094243.41,20290003.25,9878120.43,36012373.63,24191624.12,34059414.05,14575183.91,70376827.91,44385992.24,25316302.23,12879010.44,52775070.05,35012706.70,21460383.60,10727548.24,44668801.95,30153239.66,19296748.39,7486462.32,31393737.30,22518370.16,15490173.33,7089699.01,29930003.27,21401913.05,14759280.55,6027096.39,26142337.04,17858203.26,9204975.02,4715467.86,19661131.78,18137678.86,8867411.73,19244148.98,13620768.87,0.0
8,财务费用,11140925.03,8223538.99,8651119.51,6161534.50,7311180.51,1048166.76,2528511.13,1022589.74,4944361.57,3355193.02,1933680.40,-1918378.15,-5399007.07,-2869065.24,-1883901.82,-760451.08,-1790405.88,-2268624.84,-1918235.11,-1391198.62,-7225814.82,-5270916.84,-3934861.40,-2749620.05,-8330804.35,-4923798.29,-3991593.25,-1495658.58,-194844.29,1870861.30,3069718.47,1388201.50,8215415.16,6714607.73,5465333.47,5542706.69,2850843.27,0.0
