15,三、营业利润,102812232.12,69037623.97,31063457.24,388052061.86,300112471.47,240837671.72,98169773.67,333696535.38,227661784.98,157297960.53,69951344.02,202117247.96,124582890.59,87764876.65,40796416.22,189369126.40,131043882.05,99497729.82,35750711.61,139977353.74,115190214.49,76780498.46,29049314.24,91339736.84,65789159.88,47997873.85,12615249.04,46581512.49,34732136.53,21794959.65,9433601.44,83137646.44,66569809.47,54754861.46,23520948.45,66616723.04,49769532.77,41001991.26,16502065.78,-16034715.93,-28914005.18,-29276124.76,-23930894.21,19578111.96,35699566.84,34240137.26,10106506.11,25994794.88,18550421.02,13032348.51,1326317.20,-2357145.57,4090924.00,9948616.67,2693590.12,49635416.76,35853509.53,25569593.76,9200677.48,55351633.16,31782694.05,22763737.35,45821195.70,22220859.75,48266874.77,27510299.79,0.0
16,加:营业外收入,1008959.42,553711.32,412064.68,673536.85,583305.55,256910.59,149795.93,38535835.21,31968846.37,31268776.55,3773482.74,14861462.31,8769283.80,6369176.56,2432645.22,17024975.30,11689406.10,8276668.89,4036340.37,16154565.18,10004478.63,7897744.91,3913287.58,6951555.76,4563525.33,3313816.49,2818618.07,9342102.07,8324695.59,6916447.63,5041475.28,5582516.80,4598969.09,4025055.49,3401317.07,6816417.72,5254014.00,4877479.53,746176.40,13220818.55,9681077.86,8360193.16,7937901.04,3857541.29,1564773.20,1287742.88,354212.93,4130007.29,1592166.04,1045524.74,63021.89,397692.95,354511.28,210175.95,106297.66,702273.36,436578.28,189191.39,33795.43,54517278.57,76099.28,82983.02,25542642.95,129883.66,237736.38,154827.89,0.0
17,减：营业外支出,3028267.27,1294817.62,77677.35,5137746.74,719890.22,539234.32,478292.10,3614002.22,2553596.97,2086700.31,753870.44,4063302.55,1838388.70,1256359.58,792654.42,12668765.72,3804142.08,1547418.12,641942.73,5354385.25,3575715.99,2275397.18,833435.86,5241371.40,3103489.09,2135581.55,693187.10,3430904.27,1531455.97,907725.82,-343061.01,2607797.84,1669654.72,1064408.42,634863.51,3499963.23,2988857.35,1626945.69,277052.11,4204970.59,4926210.01,2293144.61,1824159.54,2671100.12,2560552.38,1825835.68,501716.79,1739814.25,1112172.75,766238.72,344630.89,1439778.99,790144.47,456654.59,251902.97,505028.55,519264.63,332261.18,162074.35,1141294.44,480273.63,296042.04,490144.81,200936.21,470190.26,1515293.94,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,1901708.29,1730128.11,556971.58,2214630.17,560256.11,478813.05,336366.08,7807799.57,902033.67,372583.70,29595.85,1003235.87,560885.40,305587.75,96945.38,2248363.33,882570.61,677996.43,66594.91,1897455.74,958472.04,914832.63,63481.14,1398406.43,311838.29,156932.56,0,1746685.12,1381339.49,803611.05,33773.21,3055886.05,2094093.86,225552.59,36627.15,0,830212.77,293762.39,264219.35,0,79521.85,75056.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,100792924.27,68296517.67,31397844.57,383587851.97,299975886.80,240555347.99,97841277.50,368618368.37,257077034.38,186480036.77,72970956.32,212915407.72,131513785.69,92877693.63,42436407.02,193725335.98,138929146.07,106226980.59,39145109.25,150777533.67,121618977.13,82402846.19,32129165.96,93049921.20,67249196.12,49176108.79,14740680.01,52492710.29,41525376.15,27803681.46,14818137.73,86112365.40,69499123.84,57715508.53,26287402.01,69933177.53,52034689.42,44252525.10,16971190.07,-7018867.97,-24159137.33,-23209076.21,-17817152.71,20764553.13,34703787.66,33702044.46,9959002.25,28384987.92,19030414.31,13311634.53,1044708.20,-3399231.61,3655290.81,9702138.03,2547984.81,49832661.57,35770823.18,25426523.97,9072398.56,108727617.29,31378519.70,22550678.33,70873693.84,22149807.20,48034420.89,26149833.74,0.0
20,减：所得税费用,8249005.10,4768687.95,6181610.42,36675646.41,33806826.03,24373869.33,14898763.31,53246325.38,35050467.62,27402069.51,11621238.90,32929364.44,19363745.65,12052536.10,6903755.66,28558900.64,18806830.62,15019412.21,6466281.29,19657074.16,14876412.41,15403118.69,6638036.74,11817329.80,9545128.20,6415021.91,2565363.55,9124112.25,7068756.87,4831220.97,3286447.81,15877673.14,12159442.80,9047183.59,4549553.25,13760122.71,10181119.71,8079601.86,2838076.80,1399805.18,-282614.20,-558727.70,-268761.13,5231777.88,5894155.69,4973732.85,2174183.83,3915445.44,3114365.91,2383733.71,944902.02,2516893.02,1567560.47,1796343.43,663329.73,2974178.90,1732912.93,1803921.95,1184906.36,17276183.84,8098164.76,5519148.03,14476314.76,4775987.20,6752065.24,3282518.57,0.0
21,五、净利润,92543919.17,63527829.72,25216234.15,346912205.56,266169060.77,216181478.66,82942514.19,315372042.99,222026566.76,159077967.26,61349717.42,179986043.28,112150040.04,80825157.53,35532651.36,165166435.34,120122315.45,91207568.38,32678827.96,131120459.51,106742564.72,66999727.50,25491129.22,81232591.40,57704067.92,42761086.88,12175316.46,43368598.04,34456619.28,22972460.49,11531689.92,70234692.26,57339681.04,48668324.94,21737848.76,56173054.82,41853569.71,36172923.24,14133113.27,-8418673.15,-23876523.13,-22650348.51,-17548391.58,15532775.25,28809631.97,28728311.61,7784818.42,24469542.48,15916048.40,10927900.82,99806.18,-5916124.63,2087730.34,7905794.60,1884655.08,46858482.67,34037910.25,23622602.02,7887492.20,91451433.45,23280354.94,17031530.30,56397379.08,17373820.00,41282355.65,22867315.17,0.0
22,归属于母公司所有者的净利润,82337337.55,57082260.95,22779830.79,327969627.11,248977786.36,200428735.81,76357650.83,300101898.95,209904503.63,150575981.13,58309422.63,175863130.83,108922160.27,77856644.83,34762479.91,160386061.31,114644646.60,85245577.95,29370353.60,123371247.44,99009032.51,60635927.41,22681972.27,73426236.80,52212500.60,38093846.93,10213210.97,37925196.14,29957161.52,19739141.23,9604294.29,58126181.94,47667472.56,40668660.49,18828926.94,47179931.57,33964286.28,29582571.86,11820374.38,-8406420.70,-21745972.58,-20632210.51,-14772260.29,11858933.44,23578413.04,22740156.95,5976097.18,20249560.00,14598154.29,10111041.78,773740.48,1691929.53,4777889.36,8566213.32,2053396.60,44188160.44,30696966.10,20478809.44,6585480.32,86326915.32,20749341.50,15372806.35,50177385.95,16796748.32,40007076.32,21862666.88,0.0
23,少数股东损益,10206581.62,6445568.77,2436403.36,18942578.45,17191274.41,15752742.85,6584863.36,15270144.04,12122063.13,8501986.13,3040294.79,4122912.45,3227879.77,2968512.70,770171.45,4780374.03,5477668.85,5961990.43,3308474.36,7749212.07,7733532.21,6363800.09,2809156.95,7806354.60,5491567.32,4667239.95,1962105.49,5443401.90,4499457.76,3233319.26,1927395.63,12108510.32,9672208.48,7999664.45,2908921.82,8993123.25,7889283.43,6590351.38,2312738.89,-12252.45,-2130550.55,-2018138.00,-2776131.29,3673841.81,5231218.93,5988154.66,1808721.24,4219982.48,1317894.11,816859.04,-673934.30,-7608054.16,-2690159.02,-660418.72,-168741.52,2670322.23,3340944.15,3143792.58,1302011.88,5124518.13,2531013.44,1658723.95,6219993.13,577071.68,1275279.33,1004648.29,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.130000,0.090000,0.040000,0.510000,0.390000,0.320000,0.120000,0.720000,0.500000,0.360000,0.140000,0.460000,0.290000,0.200000,0.090000,0.430000,0.310000,0.230000,0.080000,0.350000,0.280000,0.180000,0.110000,0.360000,0.260000,0.190000,0.050000,0.190000,0.153200,0.100000,0.050000,0.300000,0.243800,0.208000,0.096300,0.240000,0.173700,0.151300,0.060500,-0.040000,-0.111200,-0.105500,-0.075600,0.060000,0.120600,0.116300,0.031000,0.100000,0.074700,0.051700,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.130000,0.090000,0.040000,0.510000,0.390000,0.310000,0.120000,0.700000,0.490000,0.350000,0.140000,0.450000,0.280000,0.200000,0.090000,0.420000,0.300000,0.230000,0.080000,0.340000,0.280000,0.180000,0.110000,0.360000,0.260000,0.190000,0.050000,0.190000,0.153200,0.100000,0.050000,0.300000,0.243800,0.208000,0.096300,0.240000,0.173700,0.151300,0.060500,-0.040000,-0.111200,-0.105500,-0.075600,0.060000,0.120600,0.116300,0.031000,0.100000,0.074700,0.051700,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,92543919.17,63527829.72,25216234.15,346912205.56,266169060.77,216181478.66,82942514.19,315372042.99,222026566.76,159077967.26,61349717.42,179986043.28,112150040.04,80825157.53,35532651.36,165166435.34,120122315.45,91207568.38,32678827.96,131120459.51,106742564.72,66999727.50,25491129.22,81232591.40,57704067.92,42761086.88,12175316.46,43368598.04,34456619.28,22972460.49,11531689.92,70234692.26,57339681.04,48668324.94,21737848.76,56173054.82,41853569.71,36172923.24,0,-8418673.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,82337337.55,57082260.95,22779830.79,327969627.11,248977786.36,200428735.81,76357650.83,300101898.95,209904503.63,150575981.13,58309422.63,175863130.83,108922160.27,77856644.83,34762479.91,160386061.31,114644646.60,85245577.95,29370353.60,123371247.44,99009032.51,60635927.41,22681972.27,73426236.80,52212500.60,38093846.93,10213210.97,37925196.14,29957161.52,19739141.23,9604294.29,58126181.94,47667472.56,40668660.49,18828926.94,47179931.57,33964286.28,29582571.86,0,-8406420.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,10206581.62,6445568.77,2436403.36,18942578.45,17191274.41,15752742.85,6584863.36,15270144.04,12122063.13,8501986.13,3040294.79,4122912.45,3227879.77,2968512.70,770171.45,4780374.03,5477668.85,5961990.43,3308474.36,7749212.07,7733532.21,6363800.09,2809156.95,7806354.60,5491567.32,4667239.95,1962105.49,5443401.90,4499457.76,3233319.26,1927395.63,12108510.32,9672208.48,7999664.45,2908921.82,8993123.25,7889283.43,6590351.38,0,-12252.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
