,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1699537640.98,945347676.82,390587696.63,2632249323.67,1761111994.59,1118264230.04,431950058.39,2636024646.98,1725528033.58,1098768592.41,422907179.06,3183409799.49,1666877956.53,1140616607.72,462277012.66,3180592773.08,2470321126.72,1635229859.58,647625813.69,3625271040.36,2481015839.89,1825241814.32,692520514.65,3766239520.58,2614763509.55,1782818985.56,674105228.07,4003029133.27,2353472360.22,1512093695.39,621125060.44,3460965983.41,1631738872.71,1061489194.34,353761836.65,2652037595.13,1405443928.38,937813757.53,290827462.89,2182024290.99,1389388939.88,852429545.88,258976503.39,1895636262.80,1268720266.73,812554143.78,273725276.08,1492580019.31,930016108.65,518415163.95,193361441.04,1205977053.92,734493375.51,478210402.28,184711130.41,1104964430.95,672780558.30,436976828.99,155867829.27,805653076.35,514139262.68,302393629.36,120020636.19,748091743.51,475017415.23,287704427.42,117757552.40,569510031.41,344057197.49,210544425.53,88835016.29,441771779.73,164347319.20,360469548.97,288507475.38,295115301.35,0.0
2,营业收入,1699537640.98,945347676.82,390587696.63,2632249323.67,1761111994.59,1118264230.04,431950058.39,2636024646.98,1725528033.58,1098768592.41,422907179.06,3183409799.49,1666877956.53,1140616607.72,462277012.66,3180592773.08,2470321126.72,1635229859.58,647625813.69,3625271040.36,2481015839.89,1825241814.32,692520514.65,3766239520.58,2614763509.55,1782818985.56,674105228.07,4003029133.27,2353472360.22,1512093695.39,621125060.44,3460965983.41,1631738872.71,1061489194.34,353761836.65,2652037595.13,1405443928.38,937813757.53,290827462.89,2182024290.99,1389388939.88,852429545.88,258976503.39,1895636262.80,1268720266.73,812554143.78,273725276.08,1492580019.31,930016108.65,518415163.95,193361441.04,1200010802.48,730510808.52,475532224.05,183888666.71,1100821505.73,665889190.83,434820556.40,154079576.29,800289040.57,508001321.30,299414390.25,118993777.54,744987346.64,472485861.00,286316625.35,117212773.94,568206412.96,343313421.89,210209629.99,88552101.01,441265538.18,163952392.57,359524493.50,287808997.89,294522097.18,0.0
3,二、营业总成本,1751064390.54,991776634.24,397048118.99,2783858625.08,1815827295.78,1131299564.90,439332698.64,2630887863.39,1745838224.46,1121328111.93,437605343.25,3201540375.18,1694143890.29,1157403517.53,495115620.07,3184400755.53,2471894395.44,1619496327.05,647300536.57,3556004302.29,2459702808.00,1811499851.60,690344817.56,3745386469.56,2588797660.45,1772712736.10,686424364.90,3995749345.83,2334402022.71,1497638353.33,628493271.63,3408356974.21,1621882485.56,1056519343.78,360860986.27,2613131449.93,1391129613.07,931792580.71,296882065.72,2141062295.26,1356560322.39,829227625.08,256265362.82,1858490998.14,1253547640.06,804361232.35,271131386.32,1467482943.85,916611810.00,514828457.53,188751959.55,1152213998.65,721983198.35,473973841.71,180449403.70,1052303625.42,656902774.16,423668964.97,150177587.23,762133711.81,488393752.11,287181209.64,114047597.87,740889201.29,464503612.67,275033165.54,111719531.09,528810715.26,326290472.22,196573644.33,81361410.76,401199344.37,159011633.52,325136787.40,261905936.92,262034178.19,0.0
4,营业成本,1272019989.59,703356926.01,269792981.74,2067894679.18,1337763778.35,830147967.48,311958317.50,1973480509.90,1301682086.26,855386240.88,317856662.24,2517644552.82,1259714469.79,875096048.05,378993052.71,2573409924.27,2059123032.47,1338172056.99,525748674.64,2907539255.94,2029916126.34,1537620816.07,569594864.58,3051132220.21,2143841069.61,1493755743.36,553843240.80,3360433373.94,1951999642.39,1274626596.24,513164327.94,2810304984.01,1285155514.74,832156042.66,269515734.41,2131724711.75,1109691394.53,746004006.37,214048315.23,1727153852.96,1076195167.12,655683856.97,184383775.78,1473055398.62,1010464753.40,637828453.81,201711787.00,1180649451.29,733849890.11,395831198.32,144710451.12,914026310.38,561089269.42,369184337.90,140884871.21,837427456.36,525781227.40,340558869.37,115715910.85,593265791.49,395545419.74,227413328.97,88929442.06,604695081.01,384487866.07,230701083.71,89713137.09,423387312.14,259913863.78,157140647.13,62093230.17,312342021.67,122601509.31,252984868.35,191625997.66,192009111.89,0.0
5,营业税金及附加,11827047.07,7013766.19,2324306.64,23066290.85,11965330.88,7752803.44,2231327.85,22658795.76,12531215.85,7334021.43,2862152.41,14447262.61,5336543.43,3975252.47,2318129.46,10633614.94,6368445.74,4346154.56,1603690.38,12113683.81,7601237.66,5229757.01,1546286.24,14493344.63,9408771.81,5129476.09,1191439.32,10001282.78,4809824.55,3014707.83,1120720.06,13905808.51,5512751.26,3516791.23,1756196.36,5785507.64,1427122.67,1075639.20,153088.33,4482556.52,1888508.46,850729.31,322987.19,3916182.60,1737948.08,1046590.20,362989.15,1463027.52,476961.57,390547.74,265051.49,2008036.35,1105222.90,942465.66,311158.43,1707086.34,387893.00,287682.42,181391.69,1588144.86,662261.64,556903.64,187629.94,634041.26,527118.49,127882.98,31367.04,477349.43,127393.72,83432.60,24940.60,670315.43,53022.09,707759.00,529873.12,587525.70,0.0
6,销售费用,146520295.69,90242249.60,41859056.90,218926328.59,136898920.42,82401995.50,36866152.48,207120143.63,142289922.28,86681390.55,38115019.76,230763474.99,132829674.40,84684871.32,33534748.34,221503458.71,133565442.20,90885894.97,39002594.11,234619299.40,146498400.68,92310357.27,44789310.14,266407595.60,154949652.66,105666463.25,51858483.05,253761970.01,148294915.60,91303271.49,43489671.03,266527922.82,154600104.42,97470306.64,38176935.50,222303996.95,132038531.24,82883049.93,33860670.63,211595305.25,137859399.96,77928237.31,28310664.03,193361691.37,121396911.43,80463285.79,27322898.00,151207455.65,78268148.72,46198933.22,16614738.87,117595811.24,72501737.91,42783093.33,16412630.75,108401037.80,59840453.27,39101236.77,15162785.46,74564704.71,38210575.12,26163324.47,12457537.55,65829146.94,35658165.25,18706241.55,10353184.94,54873110.87,31497852.29,17690412.07,10090232.94,45119644.99,17377938.19,36769222.28,34378848.06,29657480.95,0.0
7,管理费用,186864753.12,121764568.72,61561838.26,219312932.44,180413496.92,182122154.14,78614047.21,402432999.26,262383891.81,154513145.20,72654853.57,360882891.98,261091989.24,164728059.86,67956368.16,309200362.13,208993827.61,141866440.72,61189734.14,316914143.95,217385555.18,134931436.69,57560374.21,334795276.58,224428647.97,129556516.16,63277520.32,301820863.72,194096724.55,110094906.31,55789771.07,230945676.13,140536166.74,99691319.17,43124461.57,178520088.93,117793507.85,80138553.47,40285376.34,145698050.28,107562524.19,74718276.61,35103695.97,135450925.23,86923038.79,63888047.36,36639884.52,93726762.22,71631621.94,49437358.11,17572371.63,91267517.90,67692225.96,49531474.88,17470351.82,80066022.26,55713537.16,35225458.46,14871496.27,84115852.31,46811136.82,28634237.15,10766698.79,64892515.83,38688300.41,21806665.52,10371495.51,45190498.85,30062324.82,18911715.52,7304075.32,32649003.14,13727701.38,25878066.27,26852183.25,27851424.10,0.0
8,财务费用,14978803.64,8716798.00,3018804.62,3299773.29,10700879.68,6892023.32,3526901.22,21971256.00,19728888.00,12570065.04,5744905.53,12504698.10,11444383.94,12744710.40,8718395.97,47892755.98,38616051.50,30055840.04,14916729.95,65426537.62,50714759.59,33617755.49,15575996.22,60499982.36,49019460.58,33352580.61,16269079.66,64250682.90,44511896.73,28106862.85,14932141.39,44468063.95,31813317.05,19475221.03,8287658.43,28782149.18,19813564.43,16276986.04,7832959.69,29274752.91,22954275.72,16000220.52,7617764.60,37880271.88,26981518.98,16853628.84,5093827.65,31438333.20,24701531.40,16682772.73,9589346.44,27316322.78,19594742.16,11532469.94,5370391.49,24702022.66,15179663.33,8495717.95,4246002.96,8599218.44,7164358.79,4413415.41,1706289.53,4838416.25,5142162.45,3691291.78,1250346.51,4882443.97,4689037.61,2747437.01,1848931.73,10418359.14,5251462.55,8796871.50,8519034.83,11928635.55,0.0
9,研发费用,118853501.43,60682325.72,16231592.75,183864566.87,120887459.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,2259538.08,67494053.86,17197430.11,21982621.02,6135952.38,3224158.84,7222220.26,4843248.83,371749.74,65297494.68,23726829.49,16174575.43,3594925.43,21760639.50,25227595.92,14169939.77,4839113.35,19391381.57,7586728.55,7789729.07,1277986.17,18058050.18,7150057.82,5251956.63,-15398.25,5481172.48,-9310981.11,-9507991.39,-3359.86,42204518.79,4264631.35,4209663.05,0,46014995.48,10365492.35,5414345.70,701655.50,22857777.34,10100446.94,4046304.36,526475.25,14826528.44,6043469.38,4281226.35,0,8997913.97,7683656.26,6287647.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-137431.40,-112370.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080300.00,994899.60,994899.60,1055294.12,-2080300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-20861700.90,-12564089.37,-7686338.25,-15067727.94,-1064189.01,-1249018.81,1999433.05,39066110.35,33678287.72,17665030.04,12424651.99,37064528.24,22499435.32,13322961.54,12098246.98,39619727.20,30801004.25,15584880.35,6777292.93,27316564.78,25637514.67,18640616.47,5413125.70,16041018.10,20151192.68,16083702.41,7875251.36,14881704.16,22736194.89,19028418.38,9404819.28,40960084.27,33587661.63,25687100.73,13532237.18,47584968.78,29033809.07,23907400.62,10373400.00,19822730.27,6660723.27,2292322.75,985623.48,12459769.62,13673903.27,8692474.15,1748771.35,23943829.96,13951861.98,14043793.74,1902658.36,14914115.31,13957912.24,13636561.07,1861743.04,12098524.31,12530390.63,6397072.08,142804.07,-1693104.64,-39195.36,-26130.24,-13065.12,-52260.48,-39195.36,-26130.24,-13065.12,2255847.93,2268913.05,-26130.24,-13065.12,-52260.48,-26130.24,-52260.48,-13065.12,0,0.0
13,其中:对联营企业和合营企业的投资收益,-20861700.90,-12564089.37,-7686338.25,-15067727.94,-1064280.01,-1249109.81,1999342.05,38568477.13,33276931.46,17265241.15,12424651.99,37064527.24,16199435.32,7022961.54,12098246.98,38443153.40,20294504.62,15584880.35,6777292.93,22918478.15,17606788.14,12909889.94,4523125.70,10041018.10,17991192.68,14433702.41,7050251.36,12281704.16,22736194.89,19028418.38,9404819.28,41112194.83,0,0,0,47584968.78,29033809.07,23907400.62,10373400.00,14742649.81,0,2292322.75,0,11721964.96,0,0,0,23943829.96,13951861.98,14043793.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
