,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,78262846004.00,57581479809.00,37026693821.00,17717438947.00,81951813488.00,63116578687.00,40063041443.00,18307871529.00,73228029624.00,52864840498.00,35187579640.00,17336558057.00,48275100310.00,32991402706.00,21001162560.00,9225769905.00,45108926739.00,34726380048.00,23447520693.00,11747680767.00,59820938286.00,44433400510.00,28864351998.00,13643609773.00,73848883383.00,56392085099.00,36952562339.00,17791718370.00,74404364038.00,59955422559.00,40586883357.00,19495583224.00,86842202249.00,66346501404.00,43151233659.00,20507352243.00,64981112494.00,48673519748.00,31676470966.00,14281186177.00,51859969514.00,37829132760.00,23423756972.00,11531083575.00,71259739377.00,57595746029.00,37724831378.00,17618219420.00,50645394601.00,34760884774.00,21026711954.00,9943275661.00,34371311046.00,25513674288.00,16170389514.00,7424606848.00,32199310806.00,24857675189.00,16707794764.00,8491996857.00,26809048684.00,19300308491.00,12821914685.00,6475601035.00,15803398122.00,11209326976.00,7088847072.00,3382494245.00,10987350503.00,8061401509.00,5161121792.00,0,9564808113.00,4725834946.00,8183388617.00,3752195325.00,6669112592.00,2968229000.00,6255368000.00,3149741000.00,6664338000.00,3355192000.00,6794453000.00,3312083000.00,6225304000.00,3075927000.00,6093995000.00,3201512000.00,3811150000.00,3882722000.00,2903220000.00,2471618000.00,0.0
2,营业收入,78262846004.00,57581479809.00,37026693821.00,17717438947.00,81951813488.00,63116578687.00,40063041443.00,18307871529.00,73228029624.00,52864840498.00,35187579640.00,17336558057.00,48275100310.00,32991402706.00,21001162560.00,9225769905.00,45108926739.00,34726380048.00,23447520693.00,11747680767.00,59820938286.00,44433400510.00,28864351998.00,13643609773.00,73848883383.00,56392085099.00,36952562339.00,17791718370.00,74404364038.00,59955422559.00,40586883357.00,19495583224.00,86842202249.00,66346501404.00,43151233659.00,20507352243.00,64981112494.00,48673519748.00,31676470966.00,14281186177.00,51859969514.00,37829132760.00,23423756972.00,11531083575.00,71259739377.00,57595746029.00,37724831378.00,17618219420.00,50645394601.00,34760884774.00,21026711954.00,9943275661.00,34319874152.00,25478925901.00,16142229487.00,7413266428.00,32083096010.00,24768995168.00,16663877205.00,8482065702.00,26770054518.00,19271966117.00,12808080075.00,6456478347.00,15740348408.00,11149014774.00,7061706316.00,3371263210.00,10973917161.00,8054861398.00,5154672651.00,0,9547928732.00,4721611167.00,8185686809.00,3732615859.00,6668436225.00,2965752000.00,6232109000.00,3146572000.00,6646860000.00,3350009000.00,6780405000.00,3304774000.00,6216213000.00,3085441000.00,6076488000.00,3205697000.00,3832096000.00,3882722000.00,2864783000.00,2471618000.00,0.0
3,二、营业总成本,76856058161.00,55977820338.00,35841014767.00,17750484224.00,75503033150.00,57154896324.00,36603036289.00,16886591510.00,68327139867.00,49663396710.00,33349270405.00,16378218947.00,47322556909.00,32462714936.00,20728889379.00,9705646250.00,50296564747.00,37626112101.00,24806343758.00,12512381055.00,59913019878.00,44987757174.00,29782956768.00,14161807712.00,74696119378.00,56784323073.00,37349735965.00,18186975061.00,78913915898.00,63162628297.00,42509109681.00,19983788876.00,86834137442.00,65963166772.00,42800676111.00,20393350497.00,63635004077.00,47381573324.00,30375283656.00,13579125633.00,51690277847.00,37918967544.00,24324491812.00,12480690401.00,70765059391.00,53656359914.00,34724874176.00,16637242666.00,47978961554.00,32862099601.00,19636140747.00,9295417081.00,31706726803.00,23526321261.00,14890382657.00,7061128853.00,28861731254.00,21649340815.00,14182047471.00,7231354425.00,22787381177.00,15927250247.00,10122831105.00,4696162396.00,12795859242.00,9220447683.00,5945656342.00,2791815196.00,10030193131.00,7555782503.00,4775647534.00,0,8977048609.00,4418224241.00,7637629338.00,3665955595.00,6743260154.00,3015217000.00,6238861000.00,3127223000.00,6572282000.00,0,6673496000.00,0,6158569000.00,0,0,0,2903709000.00,0,0,0,0.0
4,营业成本,71315481915.00,52553328334.00,33672424605.00,16741979608.00,69794982119.00,53458142658.00,34002350727.00,15860725885.00,63556258449.00,46555154382.00,31308620140.00,15353050486.00,42557487675.00,28928589376.00,18177307489.00,8437582320.00,45488440552.00,34325912817.00,22624291030.00,11440681553.00,55840222612.00,41979379153.00,27822934411.00,13157255022.00,70393962617.00,53698022416.00,35243795361.00,17048862830.00,72840274575.00,59450978282.00,40167763006.00,19128196723.00,83363550895.00,63981703575.00,41526530287.00,19763162588.00,61173087326.00,45539196397.00,29108534376.00,12989698045.00,49106658380.00,36118940126.00,23164022588.00,11901631985.00,65154401331.00,50737460565.00,32847608925.00,15726327710.00,44907020169.00,30935501573.00,18593648477.00,8859051598.00,29930271138.00,22402762081.00,14181370436.00,6766414027.00,27294506637.00,20668005247.00,13544451055.00,6989668699.00,20799145940.00,14842416147.00,9531762014.00,4451478033.00,11694166553.00,8399995868.00,5565935778.00,2620949816.00,9224360959.00,6973557632.00,4441733291.00,0,8191351342.00,3958205275.00,6929955883.00,3147887037.00,6021316865.00,2673559000.00,5615642000.00,2822025000.00,5858288000.00,0,6108570000.00,0,5340905000.00,0,0,0,2185472000.00,0,0,0,0.0
5,营业税金及附加,580515703.00,420253772.00,281198990.00,139960931.00,810322306.00,633505089.00,399818296.00,180075213.00,741194307.00,554872156.00,322600519.00,185013247.00,432096408.00,147144504.00,105586947.00,34228297.00,201228046.00,147892490.00,126214959.00,60339758.00,235299998.00,165407993.00,92669574.00,44759487.00,226431646.00,190395442.00,134915427.00,71031364.00,160138327.00,116180135.00,90417990.00,38484689.00,226945827.00,183456511.00,131323578.00,72904412.00,265952521.00,246573631.00,173895391.00,87290424.00,219403050.00,155418752.00,71549258.00,26548999.00,778052466.00,664560747.00,435903573.00,183219787.00,628246219.00,384593119.00,168102325.00,61214238.00,240393042.00,171291975.00,115902071.00,49018874.00,219107015.00,173838404.00,116453564.00,66941004.00,201984489.00,146141358.00,90576934.00,63902904.00,130078182.00,95091097.00,60976727.00,32189903.00,86196401.00,67546389.00,44906841.00,0,74730333.00,44613208.00,63977493.00,32010802.00,44826086.00,26211000.00,35921000.00,18838000.00,42352000.00,0,44354000.00,0,31258000.00,0,0,0,224026000.00,0,0,0,0.0
6,销售费用,949844233.00,686038714.00,431513432.00,206422722.00,959718246.00,689862554.00,465095326.00,196519063.00,865396451.00,626822136.00,412156137.00,195070674.00,694782730.00,484234072.00,317938952.00,140983001.00,635859844.00,472599507.00,299730118.00,148135576.00,512505919.00,360973932.00,231264336.00,103543119.00,423074212.00,288837594.00,183696105.00,91961685.00,349695028.00,268495502.00,180209788.00,90188460.00,285821929.00,202901149.00,125975922.00,57944970.00,238440760.00,175751381.00,115262315.00,57393799.00,229232917.00,173623836.00,115891502.00,62366538.00,367289708.00,270090422.00,171013705.00,138537924.00,290832792.00,198804527.00,123702417.00,55557329.00,228996806.00,184244523.00,124171646.00,52740274.00,208996377.00,147703399.00,97612515.00,39276089.00,166518840.00,108571827.00,70390165.00,26159218.00,79742541.00,54244656.00,33607752.00,16263803.00,79053505.00,58779488.00,32386420.00,15649039.00,91901563.00,42487935.00,102796663.00,103436237.00,115822959.00,27704000.00,61094000.00,28248000.00,55898000.00,0,50694000.00,0,52069000.00,0,0,0,19536000.00,0,0,0,0.0
7,管理费用,2378932727.00,1185383457.00,711335104.00,390400467.00,1379991907.00,1029669085.00,698585993.00,394397721.00,1419135407.00,1037943035.00,670018970.00,320245748.00,1780281484.00,1416565997.00,1048469131.00,401464671.00,1538609887.00,1163633109.00,822972196.00,460486901.00,1310839451.00,947865899.00,598280425.00,305722507.00,1333991968.00,1029072321.00,683662180.00,354748751.00,1378085886.00,995789588.00,675703240.00,316409572.00,1291493700.00,963875343.00,611429738.00,303388095.00,1207589989.00,837429539.00,535595837.00,264067985.00,1138339300.00,726682456.00,450856769.00,220069072.00,1092817467.00,737097328.00,507235769.00,213947793.00,1034093862.00,677058508.00,442987192.00,217549283.00,964295568.00,557759671.00,331656410.00,123942949.00,929639074.00,536575673.00,357203348.00,153443649.00,1212907394.00,672856229.00,359407093.00,126825328.00,743863026.00,611297322.00,241309714.00,99944028.00,555302378.00,389923478.00,212938755.00,115310465.00,488675440.00,302442996.00,363127606.00,273101256.00,356364373.00,174890000.00,261062000.00,149741000.00,415802000.00,0,346559000.00,0,638377000.00,0,0,0,576598000.00,0,0,0,0.0
8,财务费用,784811228.00,570853767.00,390006931.00,135933575.00,960457412.00,806850214.00,574785327.00,251329625.00,998780259.00,780311241.00,528207382.00,236461410.00,793650976.00,664253289.00,407254444.00,220749236.00,813036439.00,838626486.00,565859338.00,304407956.00,1243663019.00,1003220247.00,693487627.00,364873630.00,1154159806.00,912904122.00,625836335.00,326643182.00,1463236344.00,1167620214.00,808083153.00,410509432.00,989610102.00,631230194.00,405416586.00,195950432.00,732400757.00,568715914.00,428089275.00,180675380.00,939046170.00,732061030.00,509930351.00,270073807.00,1575913707.00,1256946216.00,772907568.00,375209452.00,1083487311.00,666141874.00,307700336.00,102044633.00,342770249.00,210263011.00,137282094.00,69012729.00,209482151.00,123218092.00,66326989.00,-17975016.00,406824514.00,157264686.00,70694899.00,27796913.00,148008940.00,59818740.00,43826371.00,22467646.00,85279888.00,65975516.00,43682227.00,24238372.00,130389931.00,70474827.00,177771693.00,94520263.00,186929871.00,112853000.00,250292000.00,106341000.00,199942000.00,0,123319000.00,0,95960000.00,0,0,0,-101923000.00,0,0,0,0.0
