,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4108074490.27,2957540178.39,2014314940.55,907517470.30,3011223472.35,2191577589.42,1421359321.66,674717054.92,2759606169.58,1997976441.89,1312852520.25,596519636.16,2217231931.82,1504266750.88,1007941049.09,498863775.29,2285243577.06,1429580140.97,890235383.43,443088172.13,1680904066.87,1199422192.09,761353714.18,365198033.41,1498641075.63,1094403896.11,677463603.37,383115319.81,1472022459.23,1060106314.10,685376808.91,361783508.00,1425904333.74,1039302680.70,681508567.27,356984716.75,1252357496.94,871149194.34,559673198.55,309864348.25,1227863907.28,761303068.10,467752830.81,234395796.25,1200608709.03,773995992.68,527056030.49,270908013.51,1019589572.03,628377146.29,445871407.44,215022614.69,844842269.54,587318864.09,384247291.79,168044068.05,801470770.70,557645000.31,362526901.93,205597913.82,679783186.29,498466912.66,324058604.65,143923109.30,573847946.67,287243148.36,196923417.52,95513015.43,554263740.11,453069912.99,321603019.19,110353393.28,422089211.83,237119600.07,707420745.23,233977124.68,512448437.81,223203286.87,531071181.59,236000281.93,496473969.35,216193991.07,433368560.96,339238772.63,0.0
2,营业收入,4108074490.27,2957540178.39,2014314940.55,907517470.30,3011223472.35,2191577589.42,1421359321.66,674717054.92,2759606169.58,1997976441.89,1312852520.25,596519636.16,2217231931.82,1504266750.88,1007941049.09,498863775.29,2285243577.06,1429580140.97,890235383.43,443088172.13,1680904066.87,1199422192.09,761353714.18,365198033.41,1498641075.63,1094403896.11,677463603.37,383115319.81,1472022459.23,1060106314.10,685376808.91,361783508.00,1425904333.74,1039302680.70,681508567.27,356984716.75,1252357496.94,871149194.34,559673198.55,309864348.25,1227863907.28,761303068.10,467752830.81,234395796.25,1200608709.03,773995992.68,527056030.49,270908013.51,1019589572.03,628377146.29,445871407.44,215022614.69,832842551.88,574543379.47,374237650.11,160856411.96,777105939.53,535475541.76,349762530.19,196972149.29,663797055.42,469962372.32,300648102.11,128483846.31,545921203.88,272553203.52,187306995.52,89435061.61,545055937.67,441074882.27,308202591.37,102269084.14,409422960.35,235783489.90,703221054.14,233592834.94,510579398.57,222705888.65,529890022.54,235997306.43,496577227.61,216168949.97,432856813.40,337873554.47,0.0
3,二、营业总成本,4153353464.05,2969126020.45,2018943900.84,908518046.87,3095217739.30,2226273354.27,1427021595.59,675456332.75,2762716676.74,2003109094.91,1310098192.19,596901931.02,2238945065.21,1522726859.65,1007687040.50,497001018.34,2475342406.53,1542938007.46,981872032.41,444667767.72,1752025959.95,1232302702.70,776308586.35,373475488.95,1581113953.89,1158065059.18,722979698.35,396719523.10,1523286672.22,1084037243.77,697644828.06,369835752.15,1546493694.62,1086148034.50,707058394.26,373943248.41,1273209784.55,880165650.25,556746801.22,306430752.79,1231988698.82,770321863.39,474775526.30,240463745.30,1400242241.36,842642798.05,535354435.15,271890995.08,1052924295.91,645374762.29,459630854.52,222463914.53,844192695.52,586233263.86,383343508.77,165995060.35,795409511.53,553930043.13,356439674.22,202190775.71,920609978.70,514950578.04,333913475.57,143220195.98,630280870.54,323308486.83,216688620.22,105907055.38,679798655.61,445123454.48,326734171.98,117346271.08,417505164.79,219071682.17,636520102.54,207897594.28,461486723.01,199560666.53,484105612.37,216331504.27,440441190.44,203447064.29,373259764.61,288709404.58,0.0
4,营业成本,3796337156.24,2723230784.15,1846236838.70,803794224.77,2664767769.62,1944181052.12,1258198694.65,592220103.32,2472699224.73,1809078612.07,1186551316.15,529844275.69,1966107075.54,1326391397.44,886852598.55,437692934.47,2071092024.83,1280613114.19,781554101.73,387527912.53,1478306682.02,1058938036.68,665794497.39,316586578.39,1318219809.67,970475207.83,590755270.45,332313649.69,1273474438.26,915827851.95,586908929.76,313367142.85,1274451152.42,914351865.64,595564811.35,308988960.01,1053317624.93,728947792.71,460485516.25,257408659.78,1024860147.16,624333458.09,374586506.54,190198614.61,1058639530.12,646764203.74,442281919.14,228297975.74,862871256.52,532937118.98,384703293.04,186082478.82,709675028.31,490560587.38,321790380.98,138239582.56,661945782.75,460976162.01,297159472.16,167819336.52,578054846.28,403657378.81,259975371.52,109697083.03,451526640.74,230345905.42,154711404.59,71671871.00,467562488.68,332107357.07,255905407.48,87418915.77,334133652.02,175122470.10,564796884.27,184940939.94,421537343.12,182255503.47,433302285.33,196066540.58,397354355.66,176822467.24,336637376.80,257131374.47,0.0
5,营业税金及附加,12269004.64,9146362.59,6888334.09,4114479.25,11827335.29,8998289.52,5433184.00,2792239.27,10510003.55,7261619.23,4696170.02,2150629.76,8563489.45,3281276.98,2411552.37,1248124.90,3617209.93,3164783.95,2108632.82,1199560.57,5158242.45,3750295.18,2766285.58,1203713.27,5324661.24,4296783.71,2953611.34,1808023.52,5747309.98,4624866.45,3011296.19,1675953.83,4059888.74,2873908.51,1924205.07,763579.36,6112487.17,4672100.44,2766814.79,828157.52,5610573.74,4392836.38,3257766.45,1616589.77,6228444.59,7184281.15,5484533.74,2485679.76,11332822.64,7961499.00,5113012.69,1940120.06,7503373.47,5950694.95,2283540.71,631197.04,5124505.23,5796003.06,4621377.49,3995398.92,1914731.25,1485220.36,1024824.17,341976.87,2755486.65,1664747.68,1360757.01,266882.22,7803336.93,5834842.19,5152514.38,599486.38,2209588.12,6251220.85,2056125.51,793457.89,1104479.39,334957.16,931169.29,423368.39,1420833.43,495860.60,1475556.36,1269995.87,0.0
6,销售费用,217986468.84,147779831.74,106768878.41,65524954.77,270558231.67,187761519.47,109617333.39,50241360.55,165282576.11,109950351.72,66272347.50,35588475.06,147947452.20,118097047.41,68534745.41,34233378.31,175663911.05,108181499.48,72707457.21,31761079.41,142893942.89,96066331.12,64227857.75,31681944.17,139071886.48,100652445.90,67584615.67,32157554.25,133380876.58,81745395.21,57155260.63,27186323.54,141779412.58,83408239.74,53605739.34,31173450.58,115765606.35,81274799.53,52098398.98,26141879.29,105992458.97,77780606.31,49789760.58,25104181.77,100491947.07,62051960.05,37541978.56,16943039.55,81026019.50,51300657.84,31667853.26,16843593.29,63313480.22,38760168.58,24967826.13,11784575.15,53876860.71,34456813.58,19196540.08,9429190.98,70906632.18,38183176.90,22182849.76,8151368.69,42130583.68,21750637.28,12993782.27,7735083.92,60196679.61,32024666.71,18061369.81,12028387.23,24952586.20,17202400.01,27743171.54,8811791.01,15247133.38,6739294.54,16203268.90,7797706.32,6021657.09,9851857.37,4954989.49,4009732.20,0.0
7,管理费用,91275281.52,62760765.44,39196395.07,20846067.40,95267470.20,64078616.73,46040404.82,22938002.68,93991060.89,62969159.38,41854350.60,20346187.88,92925143.47,64185000.64,40846635.00,19648505.12,128029595.34,63890025.19,43154933.31,20182923.59,109050985.87,67007488.44,38274195.62,19430561.14,82395931.03,53760567.96,37155488.15,17292380.66,71992789.03,49924018.10,31022164.78,15735630.97,78604725.76,52503353.82,34894326.59,20349984.01,79217812.27,46057180.11,31710052.22,17124155.49,68354071.81,36911628.50,26554995.57,14364674.48,83018148.50,45223106.82,32286900.30,16899722.65,73048796.54,40263948.10,27689019.03,13749725.73,49084412.56,38164522.29,25699683.45,9650901.97,41792691.40,23182873.58,15484766.13,10326262.13,232891749.51,44738999.86,33193477.62,18281670.92,92650461.38,46612502.48,32536039.81,16508537.44,106469831.02,54761011.94,31922768.54,11840539.38,39269843.12,12649726.97,36854202.82,12621432.54,21624178.09,8609103.02,22919370.58,6931777.23,15325498.07,6830290.99,15532116.21,12913018.93,0.0
8,财务费用,22374901.54,18333978.77,14272314.23,8637636.89,15983973.86,10731395.53,7229628.11,5851582.58,13909640.06,11873416.37,9270332.79,8084370.15,18517804.30,10228053.22,7639788.15,3639970.76,16619065.69,11130226.39,7249483.09,3251805.85,8222017.88,5088169.08,4355708.68,3665866.95,31530460.41,25734822.25,18655650.87,10270065.85,37797965.44,27673346.42,17713538.02,9630949.85,37089797.14,27633215.14,17947886.88,9462340.80,25481262.29,22155289.14,14052947.12,7116066.20,24043640.00,20005557.28,13868543.72,7253050.09,29040322.20,18896781.90,11969975.17,5087787.20,24700163.99,12728136.54,7877690.60,3626743.81,14616400.96,12797290.66,8602077.50,5688803.63,32669671.44,29518190.90,19977518.36,10620587.16,36842019.48,26885802.11,17536952.50,6748096.47,41217698.09,22934693.97,15086636.54,9724680.80,37766319.37,20395576.57,15692111.77,5458942.32,16939495.33,7845864.24,7541816.71,2941799.99,1634018.14,1621808.34,10749518.27,5112111.75,20318846.19,9446588.09,14659725.75,13385283.11,0.0
