,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,94293448239.99,62394053081.30,29336208329.68,120956993299.74,90607837651.64,56176316112.95,25033954833.34,108983075197.99,86905709430.58,54459940529.52,28320383467.54,74551007517.85,59111942960.80,37911158117.94,17830039768.75,73103434380.22,61193163973.31,42431427259.20,21957871780.71,98257447070.35,75655341828.31,50676151524.85,25804158092.49,110254992165.50,82741530589.20,54809521861.66,26861433518.67,111629795720.03,86658700984.28,59687562328.78,29144221367.67,133343727102.65,104823078849.39,68594285326.69,32271961239.87,116919019782.12,88375640108.14,58685351512.39,27642512196.22,87185946766.63,27579669394.67,18368006145.21,10024398436.92,57697320331.96,47249767242.38,30514470839.88,13786646676.97,41792335168.68,30320000695.10,19513615960.86,9569374157.05,27707853959.21,20417181898.37,12780555439.48,5594908923.58,24345976000.04,18567973715.80,12448527673.09,6206383436.33,21902629564.39,15376865589.86,9659259411.69,5075325180.26,14176392165.55,9753865730.86,6102250884.31,2820310847.61,9214726892.61,6763680098.36,4404962354.18,2133271868.77,8091894413.94,4043612261.34,6964241526.21,3260921705.20,5744822971.87,2870601472.38,5068623944.58,2418908551.58,4750431397.87,2391223269.55,4395630000.00,4433883000.00,4143404000.00,0.0
2,营业收入,94293448239.99,62394053081.30,29336208329.68,120956993299.74,90607837651.64,56176316112.95,25033954833.34,108983075197.99,86905709430.58,54459940529.52,28320383467.54,74551007517.85,59111942960.80,37911158117.94,17830039768.75,73103434380.22,61193163973.31,42431427259.20,21957871780.71,98257447070.35,75655341828.31,50676151524.85,25804158092.49,110254992165.50,82741530589.20,54809521861.66,26861433518.67,111629795720.03,86658700984.28,59687562328.78,29144221367.67,133343727102.65,104823078849.39,68594285326.69,32271961239.87,116919019782.12,88375640108.14,58685351512.39,27642512196.22,87185946766.63,27579669394.67,18368006145.21,10024398436.92,57697320331.96,47249767242.38,30514470839.88,13786646676.97,41792335168.68,30320000695.10,19513615960.86,9569374157.05,27687817820.46,20404842727.84,12774257345.34,5595063501.78,24316608438.50,18574162582.28,12452646213.43,6207359055.96,21883970362.04,15358684998.57,9636779023.72,5064196993.26,14167100155.16,9730526202.19,6080906086.72,2813845911.87,9221486670.29,6762964063.24,4410941862.99,2130237548.19,8083244253.56,4039226377.52,6946615674.36,3240292765.09,5726211024.27,2861475011.98,5048889808.20,2410725972.11,4732668366.43,2381987698.73,4380038000.00,4419058000.00,4131847000.00,0.0
3,二、营业总成本,91860710647.34,60705998816.22,28733965188.94,115841402584.44,85959831477.48,53613614785.67,24542279355.88,106040597834.42,83993432419.23,52842066959.34,27527137193.43,73160915278.37,58146246310.28,37493631211.71,17751905017.68,72655304679.52,60798149675.88,42140097618.15,21816625943.48,97653683290.82,75225772461.83,50448176545.10,25641388085.50,110419900163.94,82741622294.65,54828790198.78,26815404124.03,111646502604.26,86245868920.44,59324218749.26,28695308140.51,131946426777.66,103824838690.10,67773340928.44,31755001870.26,115609226737.29,87240789880.02,57948804031.92,27096223625.37,86205427635.75,27218584757.50,18287390771.38,9950851061.62,55449767829.03,44053172478.64,28116357106.93,12775180974.47,38732625658.21,27862898823.07,17831716467.33,8840300316.69,25732592470.04,18701438759.49,11750047417.61,5433948610.46,22700253180.54,17216724489.18,11420887208.19,5678189235.99,19868601187.60,14114179464.41,8913718069.15,4599080769.94,12924915748.90,8795383668.09,5548468179.97,2551089722.27,8328306020.04,6057927754.31,3953177734.48,1924252856.91,7263724397.07,3616615277.53,6239395649.96,2883299581.22,5157176314.10,2556462467.06,4453942172.59,2114660222.35,4161444493.12,0,3909534000.00,4010991000.00,3427061000.00,0.0
4,营业成本,84214268130.73,55409411305.01,25836201566.49,103663313691.91,78025583381.45,48089148411.00,22148476169.06,95505840134.64,76619168973.22,47906060089.21,25412596897.20,64261202083.69,51556074006.71,33276037856.76,15958240448.32,63365988111.34,54488780373.48,37868516261.47,19830802438.69,87545618699.10,68895674626.62,46068393488.57,23834042057.99,100884056570.12,76614751208.18,50714316719.48,24928428826.65,102406201770.54,80731231400.32,55493013218.48,27098079562.72,122544675198.86,97636435709.50,64155384575.26,30106973945.35,108569539579.21,83217356554.99,55180547896.48,25789663802.41,81806939240.65,25939105983.11,17430731190.15,9556414485.51,53310172899.19,42636127900.17,27084335253.39,12338783046.47,36967333337.97,26542041755.79,16956930323.55,8411114612.20,23937465510.42,17413378425.66,10880701170.59,5070178340.60,21176256423.73,16021311784.64,10650472171.16,5289439538.59,18292765267.16,13066501938.68,8295370173.71,4270478165.53,11813074114.95,7959627839.20,4988914206.44,2274542862.18,7564577057.21,5476333774.24,3606336464.11,1781960669.48,6579583556.94,3241733738.17,5488824637.47,2523740109.65,4709471567.95,2347186849.06,4070196491.27,1942004995.13,3811469663.12,0,3469224000.00,3520268000.00,3004853000.00,0.0
5,营业税金及附加,538712143.54,373296338.99,184347351.99,733727574.87,575210572.95,373992859.54,161254857.18,529289640.12,381960501.26,217117573.85,117962302.74,296024650.33,90513594.72,41449161.25,8565922.10,139500170.00,77624180.76,46652940.88,13081002.31,122339218.76,52902337.93,36129179.38,13363503.13,116498395.33,66540983.79,55892511.30,18476000.33,177773996.25,91439240.14,82707358.31,44554866.45,198406151.42,122817266.43,93336259.63,38946750.34,184431059.69,135911716.58,90742819.57,50190008.51,205315988.26,84945575.56,46045696.78,37610156.99,172491784.71,137225892.58,124447444.39,50007099.36,144688282.35,124901668.83,91829214.41,46989200.58,158013551.74,133576845.40,90873149.69,31171133.05,146622773.67,134426281.38,98295339.26,57498489.25,136138451.89,100087962.66,63799442.36,43937758.57,89067483.74,61583881.84,39349672.79,20392542.32,64741914.92,51132756.68,32590661.44,16029323.49,61315007.68,37947619.71,48118675.90,25257278.64,40037909.24,22716969.34,28382349.68,9914149.13,28420561.36,0,30188000.00,29914000.00,43006000.00,0.0
6,销售费用,946806562.99,624247775.02,305727926.93,1074945746.06,746359837.55,514569739.56,245308084.90,1009178559.07,692366109.65,449695277.73,213340566.60,811240501.65,576922268.08,363214667.86,157974546.52,612402627.45,536894375.81,343502434.41,160635165.51,649080090.39,452745827.29,305217073.45,140715047.03,597886816.07,447295773.07,293320282.38,138716921.10,588235474.87,459032955.71,293958104.05,175650325.99,663917833.81,451264633.35,302383812.56,167494151.64,583024390.76,418825860.72,279674790.13,126337717.05,498511398.88,133269370.87,88677072.78,41463320.84,146417256.65,95534548.85,64653661.74,29811467.02,113336907.87,79831809.67,49092412.24,22294984.68,79607222.86,54229182.74,36430713.48,15244477.46,57110071.35,39542446.36,25438917.00,12748511.80,45701051.81,31986882.32,19037523.69,10169180.91,50242979.59,34129520.33,44377272.61,28064352.17,46498033.31,40378316.03,26646087.12,16138984.34,93246326.46,82331427.98,215427092.62,135164362.90,77991308.02,22558327.22,24358054.81,9157129.75,20405268.95,0,17691000.00,19948000.00,13773000.00,0.0
7,管理费用,1837770909.80,1167876645.78,817641011.91,2446216255.29,1681248882.72,2330587327.92,885872033.57,4327093016.65,3453624152.29,2389474849.31,824126017.88,3498007900.33,3163036533.97,1956848804.22,737259023.04,4003240214.13,2601810685.29,1879213849.53,760495276.34,5327164626.99,3156803785.06,2278167435.97,884205398.74,5489495604.11,3024165476.59,2019867004.66,962358160.55,5702391176.01,2936066892.47,2172666612.26,829830192.76,6055375876.19,3926341616.99,2044892991.50,787596139.53,4501253157.47,2226524829.19,1528613449.53,720655130.12,2522346123.23,520396350.30,333738773.82,169710414.98,858122820.48,675614091.77,496144184.66,236553909.14,1058479196.62,795995701.29,517576607.73,231235622.23,1226918097.13,859857106.02,582786563.05,238532341.20,1010573687.17,791080753.19,493071106.78,251614334.82,1136409093.24,725248694.92,429640556.65,227281035.90,828428631.95,649643888.87,429112854.89,201813756.09,514348021.48,382129500.64,218002354.85,74906164.81,397780238.30,188206327.43,363496948.86,131054421.57,205138823.09,99005897.87,195740646.86,85894470.49,200269133.77,0,197369000.00,228587000.00,222047000.00,0.0
8,财务费用,3147769741.35,2136277337.47,1125522984.22,4421963280.64,3353905306.31,2186488691.25,1101488988.69,3702321882.92,2815101175.67,1871566529.88,959113793.21,3989747386.35,2755771838.13,1852152652.95,889866077.70,4491849663.20,3089423514.93,1998595586.25,1051612060.63,3866074831.12,2651058266.27,1743655572.34,768784507.57,3284530062.82,2581848543.39,1738373371.34,767424215.40,2768771471.61,2028098431.80,1263923604.22,547193192.59,2477676166.58,1680862075.00,1167871538.32,655058823.72,1763978404.17,1242623997.43,865394819.94,409376967.28,1180034604.95,549125712.69,396456272.88,145652683.30,723055278.10,505275346.28,343381863.76,120025452.48,463174280.96,330154788.89,226314810.80,128665897.00,330588087.89,240397199.67,159255820.80,78822318.15,309690224.62,230363223.61,153609673.99,66888361.53,257587323.50,190353985.83,105870372.74,47214629.03,144102538.67,90398537.85,46714173.24,26276209.51,138140993.12,107953406.72,69602166.96,35217714.79,131799267.69,66396164.24,121058295.11,68083408.46,120346705.80,64994423.57,135264629.97,67689477.85,100879865.92,0,195062000.00,212274000.00,143382000.00,0.0
