9,研发费用,88940248.95,70084596.66,44197105.32,19274328.82,89516210.57,64047230.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,48093.06,14840370.40,12669603.72,7280421.98,1364211.59,32174685.18,10472916.00,7858316.09,4982079.63,21112495.49,3778577.73,1499273.59,1644236.47,16346021.85,7336553.63,5084919.25,1607422.16,20184068.56,3458669.57,3560863.81,2550560.45,6407748.88,8428988.56,7296908.91,6743690.18,834470.23,5824144.22,2702147.61,522082.39,6505667.04,5205924.46,2700051.18,651383.17,3634251.83,4853202.38,5423007.10,1275539.95,9300422.24,7207285.53,5237610.34,2502069.23,5315367.39,7828871.92,2472593.47,989625.51,1676016.83,1069934.93,1120668.01,-137201.48,0,0,0,-391516.93,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,5181588.61,0,0,0,65636.04,0,0,0,6086015.40,0,0,0,7932968.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,31587280.25,28952754.44,18634321.99,15698146.46,29816502.90,24409378.78,18140681.87,10317361.16,30360543.45,23793373.29,24395047.49,17252957.16,114643215.77,91450300.48,87173661.49,9923239.87,262298889.90,271185489.86,278368759.22,11850458.24,37559459.94,7704983.01,7469573.64,9928256.33,18542852.76,16565998.00,14906694.86,8719098.91,19979262.93,98238.09,-3944879.13,-1062570.68,110655308.15,107374266.06,20326853.98,10823004.03,251115034.02,29791321.84,21261921.45,12939046.31,58435255.22,37189321.52,24510500.42,13222137.98,43489541.76,34393528.22,20015331.74,884953.64,3095689.10,1445219.18,279050.06,679876.49,740488.24,879840.44,556212.89,277289.89,-39682.58,146952.37,71476.33,409749.32,1459036.54,0.0
13,其中:对联营企业和合营企业的投资收益,10797562.67,9650862.49,3556678.74,1094201.84,13912898.34,9591404.47,3571058.23,-863907.62,9132936.88,3827754.69,4415114.33,-1002000.00,1532516.79,5689550.21,1580870.12,-917500.00,-14191303.70,-6486082.94,0,-3679902.77,12931863.15,-1504981.65,-522966.36,1935716.33,13468472.76,12080372.63,10421069.48,4234718.91,16286913.65,-3509711.91,-7552829.13,-4670520.68,107239208.15,103958162.03,16910753.98,7928004.03,248774034.02,27450321.84,18920921.45,10598046.31,57341655.22,36095721.52,23416900.42,12128537.98,44010551.57,36511528.22,19733331.74,0,2381511.94,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,148719241.13,128279118.74,71738770.82,27107405.81,88047030.13,73727047.46,42297874.40,3962584.52,75606815.33,60117204.35,35091246.41,8533942.69,200389971.80,173771232.42,126760828.37,-3832682.99,369470918.03,365794281.96,327158771.62,19123511.50,133345111.23,116716398.21,75385827.05,27342548.30,186944314.29,148627135.64,96980985.84,30382782.96,172518105.09,111810307.28,66752364.06,20477970.69,206755390.54,178836055.93,63746077.89,23931201.36,396918152.00,144567393.44,96288182.65,40900168.41,220023153.85,158977754.83,90251850.91,29832239.00,140695329.80,102634248.77,52531441.40,9174339.07,111099286.52,83697650.73,47309250.90,14666203.34,78572091.16,57168324.93,33828422.02,12348417.78,54342821.78,38264932.70,26840662.98,62055580.41,55190300.22,0.0
16,加:营业外收入,12612831.46,1166579.48,383629.10,490371.25,751880.21,3491299.66,2309986.19,1062808.42,1048443.97,11755125.82,6724377.84,4709863.46,27725309.01,14188431.47,11586834.13,2152056.21,56515293.11,41867554.95,2544662.92,103764.00,10265964.76,5322802.59,4620078.70,3414490.22,5280042.88,1172239.99,918825.38,404274.77,5185470.12,2680792.97,2130322.69,664702.32,9788533.44,3154521.66,2270271.15,646459.32,10180507.47,8586306.87,3586043.32,958278.25,12534824.09,10887141.65,840903.40,244114.24,1427490.58,734979.05,681725.55,572459.88,6667984.07,876819.54,651866.88,469540.63,312770.55,299215.72,63719.47,691525.11,558312.26,342111.87,102559.44,783180.77,190523.91,0.0
17,减：营业外支出,1604430.43,932012.27,814710.21,188608.55,4619897.64,13214015.71,558541.38,1892.22,6034063.44,8837169.79,1411300.34,457242.78,4348336.83,2020784.16,1733790.31,1020397.08,6081329.13,2177171.27,1473183.28,733132.81,3753516.53,3339915.33,1579954.06,415511.77,2432536.32,1583106.43,826631.18,215552.09,2104368.44,1533617.30,937528.35,30707.45,1829062.66,326560.16,277766.00,230788.14,2453540.38,1397962.10,1046974.27,313674.53,2486858.62,914518.04,493170.85,209922.29,2149194.76,1448233.12,1408587.25,107467.03,861083.01,696465.41,412392.47,232910.50,1107868.03,468820.94,246179.42,38952.77,1610800.19,297237.36,143866.28,411186.45,318930.21,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,7401818.55,539409.07,218494.26,1628835.62,826895.25,78659.58,727563.20,2462483.57,702935.99,238146.93,0,2385964.59,1746402.47,541110.04,0,620506.47,181865.56,123955.32,0,436177.58,214717.49,214717.49,0,1377816.21,124344.52,124344.52,0,370497.98,67390.79,67390.79,0,293598.65,82957.91,82957.91,0,109237.85,0,0,0,57841.97,315656.18,315656.18,136111.96,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,159727642.16,128513685.95,71307689.71,27409168.51,84179012.70,64004331.41,44049319.21,5023500.72,70621195.86,63035160.38,40404323.91,12786563.37,223766943.98,185938879.73,136613872.19,-2701023.86,419904882.01,405484665.64,328230251.26,18494142.69,139857559.46,118699285.47,78425951.69,30341526.75,189791820.85,148216269.20,97073180.04,30571505.64,175599206.77,112957482.95,67945158.40,21111965.56,214714861.32,181664017.43,65738583.04,24346872.54,404645119.09,151755738.21,98827251.70,41544772.13,230071119.32,168950378.44,90599583.46,29866430.95,139973625.62,101920994.70,51804579.70,9639331.92,116906187.58,83878004.86,47548725.31,14902833.47,77776993.68,56998719.71,33645962.07,13000990.12,53290333.85,38309807.21,26799356.14,62427574.73,55061893.92,0.0
20,减：所得税费用,35084912.11,15404602.60,10564143.38,3077286.33,20907602.58,17993586.55,11643578.27,2926187.39,30092590.31,22092463.40,13212324.17,6956859.53,48472661.98,40211443.65,29513758.43,4617820.12,92577467.68,82106922.81,65917771.75,3379479.11,25833274.73,26795267.04,17998666.21,4835170.50,36946996.82,29040398.54,17882552.29,5165397.79,30083021.96,22753442.92,13805070.20,4303631.09,40562330.40,34731219.67,9724880.48,2923672.78,26495425.93,21617428.68,15080644.16,6358432.87,38562912.75,30088898.71,15478226.88,5720476.38,20626162.97,15859842.74,6320731.66,2393804.68,22013092.49,13690393.12,7648890.52,1904368.62,15223966.72,7556026.06,4606845.11,1472548.77,12752202.42,7089630.64,4616855.20,11772417.14,9554345.63,0.0
21,五、净利润,124642730.05,113109083.35,60743546.33,24331882.18,63271410.12,46010744.86,32405740.94,2097313.33,40528605.55,40942696.98,27191999.74,5829703.84,175294282.00,145727436.08,107100113.76,-7318843.98,327327414.33,323377742.83,262312479.51,15114663.58,114024284.73,91904018.43,60427285.48,25506356.25,152844824.03,119175870.66,79190627.75,25406107.85,145516184.81,90204040.03,54140088.20,16808334.47,174152530.92,146932797.76,56013702.56,21423199.76,378149693.16,130138309.53,83746607.54,35186339.26,191508206.57,138861479.73,75121356.58,24145954.57,119347462.65,86061151.96,45483848.04,7245527.24,94893095.09,70187611.74,39899834.79,12998464.85,62587489.03,49442693.65,29039116.96,11528441.35,40538131.43,31220176.57,22182500.94,50655157.59,45507548.29,0.0
22,归属于母公司所有者的净利润,110132083.85,94616726.39,50893514.89,20276064.45,52332436.17,36938865.34,28469180.25,2772878.57,29961009.31,35356490.32,25470434.54,4326985.89,148329284.13,130922471.11,99531056.36,-5912902.33,305867169.92,306145872.21,251701266.06,12657854.08,95767549.28,70758069.25,46743101.46,18705162.25,115297439.77,89984435.61,59655615.39,18533311.83,108655233.56,62253089.64,36318207.41,10420241.58,143167499.60,124694684.39,41117567.08,15983005.48,345773110.37,103429549.24,66925973.90,27598007.43,160081792.09,114465762.54,62029518.50,20009137.96,98250705.44,71345281.36,38667202.08,3794712.79,77379751.80,58089010.18,32001942.78,10084467.40,50203848.15,41037360.97,24627430.47,9510963.57,36306347.93,28087245.91,19886038.66,49301292.45,43784514.39,0.0
23,少数股东损益,14510646.20,18492356.96,9850031.44,4055817.73,10938973.95,9071879.52,3936560.69,-675565.24,10567596.24,5586206.66,1721565.20,1502717.95,26964997.87,14804964.97,7569057.40,-1405941.65,21460244.41,17231870.62,10611213.45,2456809.50,18256735.45,21145949.18,13684184.02,6801194.00,37547384.26,29191435.05,19535012.36,6872796.02,36860951.25,27950950.39,17821880.79,6388092.89,30985031.32,22238113.37,14896135.48,5440194.28,32376582.79,26708760.29,16820633.64,7588331.83,31426414.48,24395717.19,13091838.08,4136816.61,21096757.21,14715870.60,6816645.96,3450814.45,17513343.29,12098601.56,7897892.01,2913997.45,12383640.88,8405332.68,4411686.49,2017477.78,4231783.50,3132930.66,2296462.28,1353865.14,1723033.90,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.260000,0.225700,0.121400,0.048400,0.120000,0.088100,0.067900,0.006600,0.070000,0.084300,0.060800,0.010300,0.350000,0.312100,0.237200,-0.014000,0.730000,0.810000,0.600000,0.040000,0.300000,0.220000,0.140000,0.060000,0.360000,0.280000,0.180000,0.060000,0.340000,0.200000,0.120000,0.030000,0.460000,0.400000,0.130000,0.050000,1.120000,0.330000,0.300000,0.130000,0.740000,0.533900,0.460000,0.149000,0.730000,0.532400,0.288600,0.030000,0.577500,0.433500,0.238800,0.080000,0,0,0,0.100000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.260000,0.225700,0.121400,0.048400,0.120000,0.088100,0.067900,0.006600,0.070000,0.084300,0.060800,0.010300,0.350000,0.312100,0.237200,-0.014000,0.730000,0.810000,0.600000,0.040000,0.300000,0.220000,0.140000,0.060000,0.360000,0.280000,0.180000,0.060000,0.340000,0.200000,0.120000,0.030000,0.450000,0.400000,0.130000,0.050000,1.100000,0.330000,0.300000,0.120000,0.720000,0.518700,0.460000,0.149000,0.730000,0.532400,0.288600,0.030000,0.577500,0.433500,0.238800,0.080000,0,0,0,0.100000,0,0,0,0,0,0.0
27,七、其他综合收益,-7508075.20,1721558.50,1919708.10,296724.53,-580827.82,2541635.06,810219.79,-1860563.89,-2293439.19,-1606744.11,1293064.30,2040147.97,4834953.32,3142615.92,684483.72,-84498.17,-411.06,-633818.27,-473377.09,0,-92866.35,0,0,0,-140184.68,0,0,0,498948.96,0,0,0,-1135518.37,0,0,0,-39563.90,213025425.68,213025425.68,0,5343944.12,10997608.02,9429259.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,117134654.85,114830641.85,62663254.43,24628606.71,62690582.30,48552379.92,33215960.73,236749.44,38235166.36,39335952.87,28485064.04,7869851.81,180129235.32,148870052.00,107784597.48,-7403342.15,307104394.25,322743924.56,261839102.42,15114663.58,113931418.38,91904018.43,60427285.48,25506356.25,152704639.35,119175870.66,79190627.75,25406107.85,146015133.77,90204040.03,54140088.20,16808334.47,173017012.55,146932797.76,56013702.56,21423199.76,378110129.26,343163735.21,296772033.22,35186339.26,196852150.69,149859087.75,84550616.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,102045989.74,95323659.00,51701082.14,20383175.24,51627245.29,38414155.40,29175321.87,1821328.64,29453834.57,34397467.65,26288029.61,5471849.48,151701815.59,133641412.00,99929776.31,-6013544.93,285068095.26,305616451.96,251260088.44,12657854.08,95674682.93,70758069.25,46743101.46,18705162.25,115157255.09,89984435.61,59655615.39,18533311.83,109154182.52,62253089.64,36318207.41,10420241.58,142031981.23,124694684.39,41117567.08,15983005.48,345733546.47,316454974.92,279951399.58,27598007.43,165425736.21,125463370.56,71458778.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,15088665.11,19506982.85,10962172.29,4245431.47,11063337.01,10138224.52,4040638.86,-1584579.20,8781331.79,4938485.22,2197034.43,2398002.33,28427419.73,15228640.00,7854821.17,-1389797.22,22036298.99,17127472.60,10579013.98,2456809.50,18256735.45,21145949.18,13684184.02,6801194.00,37547384.26,29191435.05,19535012.36,6872796.02,36860951.25,27950950.39,17821880.79,6388092.89,30985031.32,22238113.37,14896135.48,5440194.28,32376582.79,26708760.29,16820633.64,7588331.83,31426414.48,24395717.19,13091838.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
