9,研发费用,108709415.41,69859985.83,32080851.11,129587868.73,83946539.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-3788646.87,11459858.66,6922587.89,-761284.96,-7305907.53,6393335.35,1186448.71,-2695723.00,-4187190.06,18861455.21,1793424.15,-2382830.48,-2174813.76,6044735.97,3387554.95,4167532.95,748863.25,5686029.27,5377844.90,4289075.34,1393317.59,4715465.13,2624430.71,1845220.18,-427522.15,2909152.57,3235073.57,1507041.49,-166826.98,7306835.32,3987649.64,130914.69,-361057.86,2419604.87,820476.20,962933.48,143134.01,1832834.06,932898.48,370297.59,-694357.51,810667.70,1212757.01,643848.86,50352.34,1082484.46,1104320.46,770287.42,361028.03,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,141689422.30,65266392.70,36925601.76,266967865.19,250769079.27,205588389.09,28471536.43,70094164.45,55748938.53,23731393.08,-696005.32,38096801.39,16894616.68,9315966.76,923940.56,18490920.62,12414236.18,9450126.23,5275791.64,-209775.85,2071.22,1150.69,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86242.12,0,0.0
13,其中:对联营企业和合营企业的投资收益,131304179.29,57429606.80,35232995.46,86881728.76,243017868.83,0,25495030.91,55194551.82,42523391.29,14195161.77,-3444947.17,20471171.00,588080.11,2638823.68,-1081538.89,15678629.45,12190438.99,0,5275791.64,-211847.07,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,405118709.76,171111268.78,60128799.93,543949243.30,470398250.15,299588598.03,66655522.58,415742875.04,323585445.46,187252943.92,75488886.06,282307709.29,194117081.51,117830882.73,47934678.70,168184989.08,129537233.88,93742995.61,39066481.85,174656423.99,147014149.36,92145246.76,32465804.08,130863577.25,105877660.23,64765336.88,24329831.19,169574677.59,116618276.16,52090570.86,12509796.10,141435355.46,114334770.02,69911328.25,33578055.09,107072119.22,78159414.67,48349930.40,22495794.42,64020482.30,45335814.46,23415782.66,7690661.46,62148958.56,48342881.18,29906252.92,10146915.70,55246811.01,39302858.48,25042796.39,14170316.36,0.0
16,加:营业外收入,675489.82,594351.60,88562.90,4834351.61,1007876.02,399563.43,797519.37,1529364.93,487062.20,404982.54,2982990.84,16909831.11,10403798.76,7872136.42,1780427.46,9240658.72,6421720.86,4176022.83,1581512.04,10203704.68,8615790.75,6575882.23,4744949.94,8058099.65,8857021.39,4565777.53,3683184.63,9561238.45,7485874.58,1124811.16,601886.33,7372076.58,2233590.10,1857961.58,1204586.29,2458770.40,1532496.34,1065833.32,288333.31,2971967.36,1655243.93,1489993.95,1245024.90,934505.97,765563.87,445563.87,1137.20,325950.00,325950.00,1507837.62,1910498.98,0.0
17,减：营业外支出,200208.30,22906.05,13376.65,11937894.07,1777223.54,222075.89,11267.35,666218.82,216978.13,68932.75,34857.98,1487663.39,1081367.56,784025.17,511805.88,1943878.98,1408753.45,919916.78,378178.25,1974942.60,1061879.61,627982.44,224935.70,896981.29,656967.43,399027.38,173968.80,638207.55,581564.76,313185.10,119664.91,579459.11,397688.58,231781.43,115304.36,1803187.68,289171.11,194054.94,59071.03,233617.18,175452.38,82497.66,36820.58,391452.87,291257.87,288927.40,36257.49,221458.34,166360.33,124362.62,446901.52,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,44894.56,31875.35,0,246320.28,28318.19,18959.26,6380.00,119611.46,119661.46,119661.46,0,569553.18,0,0,0,5736.61,0,0,0,0,0,0,0,71871.54,0,0,0,1405623.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371073.38,0.0
19,四、利润总额,405593991.28,171682714.33,60203986.18,536845700.84,469628902.63,299766085.57,67441774.60,416606021.15,323855529.53,187588993.71,78437018.92,297729877.01,203439512.71,124918993.98,49203300.28,175481768.82,134550201.29,96999101.66,40269815.64,182885186.07,154568060.50,98093146.55,36985818.32,138024695.61,114077714.19,68932087.03,27839047.02,178497708.49,123522585.98,52902196.92,12992017.52,148227972.93,116170671.54,71537508.40,34667337.02,107727701.94,79402739.90,49221708.78,22725056.70,66758832.48,46815606.01,24823278.95,8898865.78,62692011.66,48817187.18,30062889.39,10111795.41,55351302.67,39462448.15,26426271.39,15633913.82,0.0
20,减：所得税费用,40281047.49,11294428.08,2310340.58,57542001.79,57205937.09,39861902.67,7455674.91,53991878.60,48911388.90,31339738.45,12889466.26,39475639.04,29421524.41,18766347.29,7945742.73,23118700.76,17872172.65,12576405.83,4745920.09,26443203.83,24263227.25,14439877.63,5203990.57,21689620.14,19590123.16,11221259.82,4383775.34,27446787.68,19359190.19,8574949.10,2630540.05,24052589.11,18028368.71,10815883.42,5444511.99,15921611.77,12358612.74,7706579.47,3568179.13,10017568.79,7022340.90,6206089.74,2224716.45,15073987.56,12003084.78,7542418.65,2527948.86,12000764.89,12657489.61,6093294.64,3915792.48,0.0
21,五、净利润,365312943.79,160388286.25,57893645.60,479303699.05,412422965.54,259904182.90,59986099.69,362614142.55,274944140.63,156249255.26,65547552.66,258254237.97,174017988.30,106152646.69,41257557.55,152363068.06,116678028.64,84422695.83,35523895.55,156441982.24,130304833.25,83653268.92,31781827.75,116335075.47,94487591.03,57710827.21,23455271.68,151050920.81,104163395.79,44327247.82,10361477.47,124175383.82,98142302.83,60721624.98,29222825.03,91806090.17,67044127.16,41515129.31,19156877.57,56741263.69,39793265.11,18617189.21,6674149.33,47618024.10,36814102.40,22520470.74,7583846.55,43350537.78,26804958.54,20332976.75,11718121.34,0.0
22,归属于母公司所有者的净利润,359620931.93,159224332.74,58207528.99,468424240.84,404867516.93,256451697.48,58651277.01,356021506.31,270454121.85,153966126.61,64573920.80,253668997.90,169661414.51,103232992.47,39703160.29,149170752.57,114176329.01,83162749.01,35125991.28,153016707.58,128021390.27,82259380.85,31158549.26,114418709.90,92787292.30,56743539.18,23228670.13,147941781.87,102410380.82,43427641.84,10029888.11,122110409.82,96732391.77,60373569.03,29306785.97,93763113.82,68272651.73,42614428.02,19697486.57,57572157.27,39793265.11,18617189.21,6674149.33,47618024.10,36814102.40,22520470.74,7583846.55,43350537.78,26804958.54,20332976.75,11721314.49,0.0
23,少数股东损益,5692011.86,1163953.51,-313883.39,10879458.21,7555448.61,3452485.42,1334822.68,6592636.24,4490018.78,2283128.65,973631.86,4585240.07,4356573.79,2919654.22,1554397.26,3192315.49,2501699.63,1259946.82,397904.27,3425274.66,2283442.98,1393888.07,623278.49,1916365.57,1700298.73,967288.03,226601.55,3109138.94,1753014.97,899605.98,331589.36,2064974.00,1409911.06,348055.95,-83960.94,-1957023.65,-1228524.57,-1099298.71,-540609.00,-830893.58,0,0,0,0,0,0,0,0,0,0,-3193.15,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.320000,0.140000,0.070000,0.550000,0.470000,0.300000,0.090000,0.540000,0.410000,0.230000,0.100000,0.390000,0.260000,0.160000,0.090000,0.370000,0.290000,0.220000,0.090000,0.400000,0.340000,0.220000,0.080000,0.300000,0.250000,0.150000,0.090000,0.590000,0.410000,0.170000,0.080000,1.060000,0.840000,0.530000,0.250000,0.830000,0.610000,0.380000,0.230000,0.660000,0.460000,0.210000,0.100000,0.880000,0.740000,0.450000,0.150000,0.870000,0.540000,0.410000,0.980000,0.0
26,稀释每股收益(元/股),0.320000,0.140000,0.070000,0.550000,0.470000,0.300000,0.090000,0.540000,0.410000,0.230000,0.100000,0.390000,0.260000,0.160000,0.090000,0.370000,0.290000,0.220000,0.090000,0.400000,0.340000,0.220000,0.080000,0.300000,0.250000,0.150000,0.080000,0.590000,0.410000,0.170000,0.080000,1.060000,0.840000,0.530000,0.250000,0.830000,0.610000,0.380000,0.230000,0.660000,0.460000,0.210000,0.100000,0.880000,0.740000,0.450000,0.150000,0.870000,0.540000,0.410000,0.980000,0.0
27,七、其他综合收益,1408796.57,256717.97,-89864.51,-6860870.21,-290812.61,-689384.84,-206497.99,2264984.75,-1208459.49,-549853.90,-127537.29,1438453.36,549146.54,386050.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4307652.98,2298902.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,366721740.36,160645004.22,57803781.09,472442828.84,412132152.93,259214798.06,59779601.70,364879127.30,273735681.14,155699401.36,65420015.37,259692691.33,174567134.84,106538696.69,41257557.55,152363068.06,116678028.64,84422695.83,35523895.55,156441982.24,130304833.25,83653268.92,31781827.75,116335075.47,94487591.03,57710827.21,23455271.68,151050920.81,104163395.79,44327247.82,10361477.47,124175383.82,102449955.81,63020527.97,29222825.03,91806090.17,67044127.16,41515129.31,19156877.57,56741263.69,39793265.11,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,361029728.50,159481050.71,58117664.48,461563370.63,404576704.32,255762312.64,58444779.02,358286491.06,269245662.36,153416272.71,64446383.51,255107451.26,170210561.05,103619042.47,39703160.29,149170752.57,114176329.01,83162749.01,35125991.28,153016707.58,128021390.27,82259380.85,31158549.26,114418709.90,92787292.30,56743539.18,23228670.13,147941781.87,102410380.82,43427641.84,10029888.11,122110409.82,101040044.75,62672472.02,29306785.97,93763113.82,68272651.73,42614428.02,19697486.57,57572157.27,39793265.11,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,5692011.86,1163953.51,-313883.39,10879458.21,7555448.61,3452485.42,1334822.68,6592636.24,4490018.78,2283128.65,973631.86,4585240.07,4356573.79,2919654.22,1554397.26,3192315.49,2501699.63,1259946.82,397904.27,3425274.66,2283442.98,1393888.07,623278.49,1916365.57,1700298.73,967288.03,226601.55,3109138.94,1753014.97,899605.98,331589.36,2064974.00,1409911.06,348055.95,-83960.94,-1957023.65,-1228524.57,-1099298.71,-540609.00,-830893.58,0,0,0,0,0,0,0,0,0,0,0,0.0
