,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,436058428.84,2512753388.90,1786438809.35,1058124505.12,487169987.45,2135132909.41,1491316842.52,919015493.33,387889107.28,1857102873.76,1310170069.89,816218140.43,329670467.61,1651054265.84,1164089250.76,772216928.64,258305911.91,1126805402.89,797858481.43,302671897.92,124828516.75,779415387.08,559154431.22,393728287.02,149407944.72,888841470.45,635996043.58,449609422.81,188966171.47,1409607120.74,1055751061.19,689749689.66,341505710.58,1370217857.42,1019397773.43,580376179.42,206243014.22,740955417.14,511405242.58,326260295.22,121197273.61,522391334.45,346431597.16,222107594.22,107789470.94,574805740.62,415381777.72,271139735.71,116555092.10,548953848.03,390839010.96,253064003.21,114112363.71,456686410.02,303639730.21,185876706.55,73149626.61,401453296.85,296333112.21,199771096.93,84417912.13,408492416.41,271568702.75,182502593.28,93618085.91,273049523.97,188845858.20,107353170.07,51308185.86,213880773.78,157867418.55,105647160.16,52729443.67,202812155.58,96318075.62,220880310.67,105522227.51,238814455.59,109491502.58,237862009.38,123848530.96,203372465.61,100180168.74,188460014.64,176411476.18,156204506.07,0.0
2,营业收入,436058428.84,2512753388.90,1786438809.35,1058124505.12,487169987.45,2135132909.41,1491316842.52,919015493.33,387889107.28,1857102873.76,1310170069.89,816218140.43,329670467.61,1651054265.84,1164089250.76,772216928.64,258305911.91,1126805402.89,797858481.43,302671897.92,124828516.75,779415387.08,559154431.22,393728287.02,149407944.72,888841470.45,635996043.58,449609422.81,188966171.47,1409607120.74,1055751061.19,689749689.66,341505710.58,1370217857.42,1019397773.43,580376179.42,206243014.22,740955417.14,511405242.58,326260295.22,121197273.61,522391334.45,346431597.16,222107594.22,107789470.94,574805740.62,415381777.72,271139735.71,116555092.10,548953848.03,390839010.96,253064003.21,114112363.71,456686410.02,303639730.21,185876706.55,73149626.61,389376101.00,289026297.25,199019854.62,84391114.69,406194033.00,270844850.56,182283212.94,93671059.71,272584816.52,188529123.18,107161569.53,51198813.82,213336192.31,157389424.85,105526625.79,52674399.39,202063262.60,96150984.79,214789943.30,101469024.43,238119680.00,109491502.58,237633661.46,123579234.24,203372465.61,100180168.74,188460014.64,176411476.18,156204506.07,0.0
3,二、营业总成本,417624709.98,2362070212.99,1665825526.82,993919650.21,462873950.79,2011132013.09,1397627208.73,871634301.90,372712775.75,1736237953.53,1223178411.05,768006007.03,318180145.01,1634771443.28,1143145851.89,760557827.49,264808955.22,1187649552.94,833428277.91,344753360.59,149472112.13,924120928.71,625698273.30,409907545.08,169170980.76,1063741016.30,702968914.88,482103668.62,185690857.45,1400689156.82,1033660729.57,661475662.67,338137626.75,1227292511.98,942341341.43,558542098.33,204120362.36,760350651.57,511850722.77,324362967.96,120398133.82,526635971.39,351707356.05,223677007.19,106873950.99,771715970.43,427824595.34,268437367.38,115561712.92,556206671.03,386974133.19,249546308.84,112851913.68,808202298.50,370773130.62,206823713.37,71500647.73,396565404.48,289137419.27,193468590.90,82260243.93,396216244.45,262506933.78,176304036.13,92629449.42,265619525.09,183174984.04,104716854.02,50821481.35,219568430.78,156457547.16,103683488.63,51473715.21,187657772.42,88031019.79,193518400.69,86287475.82,194566316.39,91058988.16,184122887.78,93289579.89,148005261.20,0,137518481.04,127487896.95,111585593.81,0.0
4,营业成本,340075114.37,1996056622.60,1405920399.37,831807590.42,385544935.43,1658202509.71,1148676289.56,699575106.05,293108206.02,1423750028.27,1008442594.11,635900596.53,253176923.24,1338734850.78,947496336.47,633794476.33,214590014.04,948337294.60,670966630.06,274919296.54,114205121.42,721578897.43,484075047.40,322949518.37,122222182.57,842000457.16,566610764.56,389327674.61,144331056.99,1188214500.38,865034545.47,534978403.36,287301185.53,1017328391.44,792109857.20,458807354.17,160737533.30,629571258.50,433522028.05,279521006.99,99954825.67,441508436.16,301268289.98,191232543.34,91027267.40,538068160.60,367351598.40,231385195.17,100924383.89,468151244.05,342514208.09,218981796.62,97343675.53,620067884.60,289846890.20,162116259.45,60356789.58,325333290.72,238704044.21,161415771.64,70754107.82,331008137.90,219165213.29,147668797.93,79798495.42,227144236.03,154951025.77,89183461.65,44779596.21,184379873.55,130239348.76,87731181.07,44255771.84,155221503.54,71353562.60,157431806.30,70093503.65,165180641.19,74684974.78,162727275.64,85850195.65,129357805.28,0,122195785.63,113588254.84,101136915.12,0.0
5,营业税金及附加,4016040.83,16448951.69,11810619.44,7335954.38,3482408.17,13242408.85,9761856.45,5630509.83,2899605.14,16403502.34,10711501.21,6475962.68,2646344.98,18132431.37,5869748.85,3511215.55,1379134.66,5316978.33,3354657.73,842455.54,29898.20,5382741.11,3162304.51,2364552.55,910701.11,5492352.52,3615400.47,2119063.09,1353601.99,9490309.19,4790802.55,3258201.47,2231198.56,4334146.52,3043399.78,1998055.36,1179355.32,2863212.36,1669276.63,1038713.29,205103.56,3314967.35,2031631.50,1192632.86,546942.52,3828232.04,2034080.02,1180619.69,460089.42,1782215.20,1154228.37,756050.47,293576.70,1444671.23,1101427.02,1037275.69,505427.40,1914110.98,1228696.39,778304.26,253001.70,2002793.20,889659.66,556955.17,246758.84,953580.16,547285.50,358628.51,162861.25,507113.41,275735.60,183003.76,149635.01,690997.80,111969.24,1385810.26,872899.14,1297014.61,353208.02,1331184.13,779196.60,2653061.45,0,2480118.59,2747257.61,2816001.70,0.0
6,销售费用,16854374.42,82134263.01,56988322.51,35115948.48,15413912.95,71721821.48,48487964.00,30201252.01,16104281.79,68841070.50,50497190.48,34541969.72,17039330.63,59789820.09,43257417.39,28119783.38,10734225.06,45702967.61,26109239.74,11511259.83,6662405.38,23987746.94,19686139.23,13528006.51,6888172.33,26628963.92,15779714.19,10215513.45,4649321.32,27424541.99,16390085.28,11294744.93,5601102.25,25698893.89,17833716.17,10563856.82,4022079.20,19067699.91,12924645.00,8597000.30,3306239.04,15948216.27,11627938.27,8037612.34,3808236.76,16636434.50,11190322.66,7483910.54,3619844.73,16790965.59,13355623.92,8367580.69,3512603.69,27114488.73,16493451.94,7604628.03,3448264.66,16330094.45,12533318.83,7481239.63,2857549.94,20542413.04,12567637.02,7765754.29,3176287.98,11337936.62,8611966.65,5222797.69,2275087.25,13814143.98,10804881.72,5713306.08,2414693.54,11967335.23,6126174.16,4313642.11,2829801.91,3509817.81,4277862.88,3636129.65,1248948.29,1995659.42,0,2077467.18,1138988.21,495952.67,0.0
7,管理费用,33189414.75,148061882.20,106109548.92,66353372.26,31306686.64,150543798.63,110104828.31,129534284.73,60074078.04,224074831.12,161995353.03,102417283.45,47288966.72,197340964.64,145143794.77,93684148.20,35106202.41,170761694.48,113605294.99,50943788.83,25393341.96,95453552.99,67039166.40,43901783.64,24835474.17,116066075.17,80175535.27,57620353.98,25679407.79,116864809.25,109151546.93,83500320.56,32510892.10,132686404.64,94339538.70,59662982.78,26923025.29,82383573.02,50758308.60,28005398.73,11548251.75,56082804.74,26816624.76,15795886.08,8437016.07,55273527.86,29686745.22,17335900.92,6493773.54,39499550.39,17174789.88,15382804.33,6571903.03,56516094.10,27198504.03,17488953.24,5902426.72,33387407.82,25649960.57,17746532.14,7075747.55,28359793.19,19483252.65,13401920.89,5657994.13,18229773.41,11922812.55,6476885.86,2800824.47,13541296.68,8436091.99,5326179.88,2029006.60,11357563.88,5995104.64,14473748.40,7517588.42,9509549.87,5117397.38,9679174.04,4810368.90,10900723.60,0,7887743.53,7687697.48,6006572.04,0.0
8,财务费用,-4530639.43,-5687192.42,-4254562.58,-76447.29,3145489.46,-16322011.64,-22902945.64,-9569936.07,978225.38,-3372710.91,-1505412.87,-3740849.52,-1652511.95,-4159572.42,2989026.12,3342467.57,2875468.66,9148985.14,8221687.37,5900538.41,3181345.17,60006351.83,51219342.16,28993173.71,14314450.58,54620768.80,34015310.15,19933872.80,9619012.46,44912295.48,39015625.37,26599678.04,10493248.31,35591467.94,28021187.56,20516207.18,11258369.25,22849807.17,14100967.76,8325351.92,5383713.80,13355040.53,9739430.27,7194891.30,3054488.24,22733922.99,18192805.11,11682697.13,4063621.34,25677237.62,12066636.90,5349430.70,5130154.73,20579866.82,12887903.15,6251224.73,1229566.09,19600500.51,11021399.27,6046743.23,1319836.92,14303107.12,10401171.16,6910607.85,3749913.05,7953998.87,7141893.57,3475080.31,803112.17,7326003.16,6701489.09,4729817.84,2624608.22,8420371.97,4444209.15,16612030.00,5457248.15,12488323.88,6625545.10,6749124.32,600870.45,3098011.45,0,2877366.11,2325698.81,1130152.28,0.0
