,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,699836009.29,381885906.35,250716879.80,578092495.02,303892854.61,466915161.16,376592775.33,0.0
2,营业收入,699836009.29,381885906.35,250716879.80,578092495.02,303892854.61,466915161.16,376592775.33,0.0
3,二、营业总成本,624377201.07,360144908.73,237110498.64,534230857.32,307503494.91,450702385.08,387078951.24,0.0
4,营业成本,167447090.13,84587110.38,56513451.21,127899755.48,72164325.85,101404779.40,90892809.60,0.0
5,营业税金及附加,6804518.35,4072709.26,2653747.70,7322281.72,3824940.71,6969705.41,5398916.09,0.0
6,销售费用,300823591.94,174896037.60,116435358.62,273192639.25,150095836.67,221869368.56,189786395.99,0.0
7,管理费用,68330311.07,39003004.02,27561619.70,52742439.76,32566693.98,52737059.61,46657063.33,0.0
8,财务费用,-8399269.74,-3091259.41,-2917525.09,-3750142.52,-1313578.83,-773209.87,-93711.04,0.0
9,研发费用,89370959.32,60677306.88,36863846.50,76823883.63,50165276.53,68494681.97,54437477.27,0.0
10,资产减值损失,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,955827.52,0,0,0,0,0,0,0.0
12,投资收益,4299222.47,2477080.65,2382318.68,8520129.65,6517433.00,6829931.88,2093698.09,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,-426964.15,-212241.37,-447572.45,-693339.95,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,108935725.77,40544382.63,25583950.41,82181114.06,15913959.30,48759933.97,-8914200.62,0.0
16,加:营业外收入,4295.60,36395.80,4047.11,18050.63,1500.00,34502.44,29763706.58,0.0
17,减：营业外支出,99093.25,58145.20,20000.00,100324.76,31079.24,331369.06,137710.82,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,108840928.12,40522633.23,25567997.52,82098839.93,15884380.06,48463067.35,20711795.14,0.0
20,减：所得税费用,6895354.75,4840281.02,3180896.07,6086647.09,2552182.91,4039260.49,2503599.88,0.0
21,五、净利润,101945573.37,35682352.21,22387101.45,76012192.84,13332197.15,44423806.86,18208195.26,0.0
22,归属于母公司所有者的净利润,97466738.68,33528901.50,21245020.69,72977714.07,11587434.18,44660232.36,17533280.19,0.0
23,少数股东损益,4478834.69,2153450.71,1142080.76,3034478.77,1744762.97,-236425.50,674915.07,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),1.600000,0.580000,0.370000,1.260000,0.200000,0.780000,0.350000,0.0
26,稀释每股收益(元/股),1.600000,0.580000,0.370000,1.260000,0.200000,0.780000,0.350000,0.0
27,七、其他综合收益,-31876923.37,0,0,0,0,0,0,0.0
28,八、综合收益总额,70068650.00,35682352.21,22387101.45,76012192.84,13332197.15,44423806.86,18208195.26,0.0
29,归属于母公司所有者的综合收益总额,65589815.31,33528901.50,21245020.69,72977714.07,11587434.18,44660232.36,17533280.19,0.0
30,归属于少数股东的综合收益总额,4478834.69,2153450.71,1142080.76,3034478.77,1744762.97,-236425.50,674915.07,0.0
