9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,11259.05,827929.84,691035.42,1305123.33,52914.41,402043.30,767705.78,729186.94,63773.34,706170.39,1338077.36,1260759.66,20245.24,287099.88,394227.47,429831.85,-45118.10,720158.00,810847.34,803663.73,33287.84,410542.55,900760.96,900778.41,0,17145.64,127232.18,227232.18,0,-420865.06,35612.17,35612.17,0,191486.89,345349.50,-986088.08,0,321879.84,18390.94,-6609.06,0,-114896.08,356853.34,356853.34,0,85762.08,124234.67,124234.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2698680.81,7664558.87,3854350.19,1765123.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,15692979.51,6748880.12,2802975.37,1224757.98,3672855.50,3036564.82,1904786.00,491418.55,3238190.78,3234023.27,1096208.33,1182694.35,5124857.97,5862520.50,3788347.85,477427.51,4376933.44,5474106.43,3489135.19,1538301.83,5864977.52,18506035.24,10165384.89,2341502.06,6342998.83,6905143.69,4151622.74,1371952.23,6260177.38,3943459.66,2158136.32,454897.84,4004431.55,4249381.36,3280703.11,1570055.60,7758398.06,6358486.24,2949217.94,1663446.51,1274583.78,538022.10,365578.80,0,414491.61,-603162.22,0,0,10398288.46,1555101.36,1281079.81,770473.14,-3207742.97,-1551879.46,-1070272.64,-552764.82,-2211059.28,-1658294.47,-1105529.64,-552764.81,-2211059.38,-1658564.21,-1105529.40,-558162.17,-695953.44,-521965.08,-695953.44,-405972.84,0.0
13,其中:对联营企业和合营企业的投资收益,8405440.70,6748880.12,2802975.37,1224757.98,3672855.50,3036564.82,1904786.00,491418.55,5388737.94,3234027.27,1096208.33,1182694.35,5124857.97,5862520.50,3788347.85,477427.51,4317925.64,5474106.43,3489135.19,1538301.83,5864977.52,4781375.58,3004094.57,2341502.06,6342998.83,6905143.69,4151622.74,1371952.23,6260177.38,3943459.66,2158136.32,454897.84,4040784.81,4249381.36,3208703.11,0,6030233.90,4630322.08,2949217.94,0,1102140.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,289741473.10,262499756.60,136859896.09,47834883.17,255945503.26,257069087.43,151374697.92,58196589.10,271431009.21,235523219.13,131784119.73,58302556.16,317285869.21,289739035.01,166200693.93,60749583.14,303855543.73,277136043.38,159466465.06,65829072.24,281351611.10,255733049.18,139590118.70,55006144.16,242117505.14,229681211.27,139655431.26,44701830.01,238030221.95,198093983.46,116233177.93,40170284.43,213431615.46,81018378.19,41528007.89,10078899.57,29958911.63,26154034.70,13749109.64,9921239.88,60680236.50,51744578.75,29813320.68,11583511.94,61161786.83,46276590.33,26760770.68,9107652.31,89540717.35,79619052.52,43892166.87,15887263.68,74473301.19,63739880.39,33122430.33,10021339.76,63956378.75,49191837.05,24999931.90,7890977.08,61658628.34,51102075.53,29081106.10,11360690.33,35166707.66,21248848.52,58607625.28,34368349.65,0.0
16,加:营业外收入,892838.28,44337.42,47701.99,22780.16,290689.94,430165.18,413152.92,4049.72,948587.79,280502.90,261516.82,26526.10,788108.01,532600.33,192415.19,172261.70,2151301.85,1995063.55,1890545.71,1517914.00,7868332.97,99091.53,59853.11,10179.65,1081757.70,57068.02,45368.02,1070.26,3658995.90,583506.26,580056.26,15395.10,184430.11,2593.40,593.40,0,227049.16,63221.71,12490.00,10990.00,8250.00,5250.00,4450.00,1800.00,503574.41,485574.41,484303.37,3229.00,496563.84,383962.78,30673.43,23165.00,48795.60,29060.00,14400.00,4760.00,54430.33,40210.00,30310.00,9480.00,155525.81,133475.81,108655.81,6000.00,46551.80,34551.80,38120.00,12327.45,0.0
17,减：营业外支出,11232805.32,256926.40,229548.72,40835.17,10316726.23,858598.40,68456.77,39742.89,12799893.68,545309.53,138240.67,56188.00,4591699.53,1580779.23,227213.90,11706.68,4684568.60,1167996.05,144124.46,100956.38,6613388.48,1192808.57,1177429.99,106046.83,7228204.35,4450123.66,2222592.86,2000433.90,5999211.25,3875140.01,1552738.82,932774.86,3476631.48,1206700.00,1072500.00,35000.00,8514458.84,189496.89,108477.89,64540.83,1977536.41,363036.41,324926.41,49403.66,2866891.04,532433.68,476432.96,99479.00,3551288.48,1134006.71,972950.52,10125.00,1777341.76,1407584.26,624028.42,37424.00,1860034.68,1467052.76,1061372.96,111427.73,364896.40,312036.23,10036.23,20.59,550704.67,690704.67,1381437.50,383628.19,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,72025.60,69516.73,32862.64,185663.21,14636.04,14719.65,5056.54,313019.69,120893.81,102690.12,100448.53,1788992.03,12745.18,12745.18,0,497342.24,0.00,0,0.00,108583.67,96744.14,96744.14,14780.20,129035.48,0,0,0,8228034.84,28662.06,28662.06,0,247421.51,247421.51,247421.51,46898.76,394996.98,0,370124.96,99479.00,1040053.48,852360.52,852360.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,279401506.06,262287167.62,136678049.36,47816828.16,245919466.97,256640654.21,151719394.07,58160895.93,259579703.32,235258412.50,131907395.88,58272894.26,313482277.69,288690856.11,166165895.22,60910138.16,301322276.98,277963110.88,161212886.31,67246029.86,282606555.59,254639332.14,138472541.82,54910276.98,235971058.49,225288155.63,137478206.42,42702466.37,235690006.60,194802349.71,115260495.37,39252904.67,210139414.09,79814271.59,40456101.29,10043899.57,21671501.95,26027759.52,13653121.75,9867689.05,58710950.09,51386792.34,29492844.27,11535908.28,58798470.20,46229731.06,26768641.09,9011402.31,86485992.71,78869008.59,42949889.78,15900303.68,72744755.03,62361356.13,32512801.91,9988675.76,62150774.40,47764994.29,23968868.94,7789029.35,61449257.75,50923515.11,29179725.68,11366669.74,34662554.79,20592695.65,57264307.78,33997048.91,0.0
20,减：所得税费用,46625806.35,41610487.34,23085725.43,8662918.37,45412462.23,42158864.91,26670020.19,10544155.57,42696828.05,37595610.05,22363813.76,9882365.31,58369458.82,44932559.67,28379353.20,9619417.77,52739421.60,39320140.97,21911887.57,10966312.24,42268464.10,35896603.31,19686789.69,9143436.25,38761842.13,37003062.59,20446510.44,6669942.72,39699448.31,31375801.54,18875166.15,6372899.06,34433505.99,13204958.04,6134610.61,453384.82,1280251.20,2342432.54,2563972.97,1449447.70,13252876.53,7936499.75,4460970.60,1883281.35,9971488.91,7308781.48,4207931.52,1420023.39,14942613.20,22553539.03,12664361.23,4695127.11,22679724.30,17314350.66,8904271.36,2599870.44,15572243.86,11141126.63,4701260.79,2003701.96,17326385.98,12555030.47,6892612.16,3007918.11,9512538.00,4774700.69,19697919.69,11749815.15,0.0
21,五、净利润,232775699.71,220676680.28,113592323.93,39153909.79,200507004.74,214481789.30,125049373.88,47616740.36,216882875.27,197662802.45,109543582.12,48390528.95,255112818.87,243758296.44,137786542.02,51290720.39,248582855.38,238642969.91,139300998.74,56279717.62,240338091.49,218742728.83,118785752.13,45766840.73,197209216.36,188285093.04,117031695.98,36032523.65,195990558.29,163426548.17,96385329.22,32880005.61,175705908.10,66609313.55,34321490.68,9590514.75,20391250.75,23685326.98,11089148.78,8418241.35,45458073.56,43450292.59,25031873.67,9652626.93,48826981.29,38920949.58,22560709.57,7591378.92,71543379.51,56315469.56,30285528.55,11205176.57,48992718.38,44463981.17,23608530.55,7388805.32,45389265.30,36623867.66,19267608.15,5785327.39,43056182.59,38368484.64,22287113.52,8358751.63,24308708.04,15817994.96,37029993.00,21942202.86,0.0
22,归属于母公司所有者的净利润,203483569.62,184773658.66,98045489.95,35318454.33,191631395.67,202903194.82,118891398.15,46123222.20,204212170.89,183644275.60,99930309.73,46883999.18,223823560.63,209411576.68,116075812.82,41066263.01,197250254.78,193789500.04,108904332.53,42092328.20,181066548.56,162588680.69,83515850.71,29802433.14,147804953.98,140686254.56,83296793.22,22519563.28,137178622.51,114986480.97,65263692.15,19143655.61,117018447.60,58598989.05,29582150.23,7893279.96,10086850.17,15446541.08,6466906.35,6680105.65,38270346.17,38457188.29,22227277.96,8167415.19,45930907.06,37423663.55,22131383.85,7787743.13,66782889.37,52090873.42,28622793.76,10619575.44,43038287.19,39782800.26,20800307.12,6241113.82,38307194.25,30972898.54,15722014.80,4672787.25,36616353.43,32764238.49,19152914.91,7262986.79,20312491.49,12751880.73,32694132.68,20493306.10,0.0
23,少数股东损益,29292130.09,35903021.62,15546833.98,3835455.46,8875609.07,11578594.48,6157975.73,1493518.16,12670704.38,14018526.85,9613272.39,1506529.77,31289258.24,34346719.76,21710729.20,10224457.38,51332600.60,44853469.87,30396666.21,14187389.42,59271542.93,56154048.14,35269901.42,15964407.59,49404262.38,47598838.48,33734902.76,13512960.37,58811935.78,48440067.20,31121637.07,13736350.00,58687460.50,8010324.50,4739340.45,1697234.79,10304400.58,8238785.90,4622242.43,1738135.70,7187727.39,4993104.30,2804595.71,1485211.74,2896074.23,1497286.03,429325.72,-196364.21,4760490.14,4224596.14,1662734.79,585601.13,5954431.19,4681180.91,2808223.43,1147691.50,7082071.05,5650969.12,3545593.35,1112540.14,6439829.16,5604246.15,3134198.61,1095764.84,3996216.55,3066114.23,4335860.32,1448896.76,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.370300,0.336300,0.178400,0.064300,0.348700,0.369300,0.216400,0.083900,0.371600,0.334200,0.181900,0.110900,0.529500,0.495400,0.274600,0.097200,0.467000,0.458500,0.260000,0.150000,0.656000,0.593000,0.309000,0.115000,0.694000,0.660000,0.390000,0.140000,0.837000,0.700000,0.400000,0.117000,0.714000,0.390000,0.200000,0.070000,0.090000,0.140000,0.060000,0.070000,0.390000,0.390000,0.220000,0.100000,0.460000,0.380000,0.220000,0.080000,0.670000,0.520000,0.290000,0.110000,0,0,0,0,0.390000,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.370300,0.336300,0.178400,0.064300,0.348700,0.369300,0.216400,0.083900,0.371600,0.334200,0.181900,0.110900,0.529500,0.495400,0.274600,0.097200,0.467000,0.458500,0.260000,0.150000,0.656000,0.593000,0.309000,0.115000,0.694000,0.660000,0.390000,0.140000,0.837000,0.700000,0.400000,0.117000,0.710000,0.390000,0.200000,0.070000,0.090000,0.140000,0.060000,0.070000,0.390000,0.390000,0.220000,0.100000,0.460000,0.380000,0.220000,0.080000,0.670000,0.520000,0.290000,0.110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,232775699.71,220676680.28,113592323.93,39153909.79,200507004.74,214481789.30,125049373.88,47616740.36,216882875.27,197662802.45,109543582.12,48390528.95,255112818.87,243758296.44,137786542.02,51290720.39,248582855.38,238642969.91,139300998.74,56279717.62,240338091.49,218742728.83,118785752.13,45766840.73,197209216.36,188285093.04,117031695.98,36032523.65,195990558.29,163426548.17,96385329.22,32880005.61,175705908.10,66609313.55,34321490.68,9590514.75,20391250.75,23685326.98,11089148.78,8418241.35,45458073.56,43450292.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,203483569.62,184773658.66,98045489.95,35318454.33,191631395.67,202903194.82,118891398.15,46123222.20,204212170.89,183644275.60,99930309.73,46883999.18,223823560.63,209411576.68,116075812.82,41066263.01,197250254.78,193789500.04,108904332.53,42092328.20,181066548.56,162588680.69,83515850.71,29802433.14,147804953.98,140686254.56,83296793.22,22519563.28,137178622.51,114986480.97,65263692.15,19143655.61,117018447.60,58598989.05,29582150.23,7893279.96,10086850.17,15446541.08,6466906.35,6680105.65,38270346.17,38457188.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,29292130.09,35903021.62,15546833.98,3835455.46,8875609.07,11578594.48,6157975.73,1493518.16,12670704.38,14018526.85,9613272.39,1506529.77,31289258.24,34346719.76,21710729.20,10224457.38,51332600.60,44853469.87,30396666.21,14187389.42,59271542.93,56154048.14,35269901.42,15964407.59,49404262.38,47598838.48,33734902.76,13512960.37,58811935.78,48440067.20,31121637.07,13736350.00,58687460.50,8010324.50,4739340.45,1697234.79,10304400.58,8238785.90,4622242.43,1738135.70,7187727.39,4993104.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
