21,五、净利润,269073373.97,148514608.71,92949569.90,198000653.43,231606241.66,153451083.50,80336685.22,272501032.44,196496516.22,125659744.60,69605698.44,229616586.57,154863590.04,101250204.55,67436742.13,212839600.33,147534382.15,91305047.98,60625118.60,198921659.21,127464492.94,87345837.56,52270503.98,166391620.04,106311567.80,74003664.26,46700643.24,103739179.35,59936737.57,45341894.30,35934727.41,126866253.89,103383663.52,83755473.69,46661371.02,320844188.04,211533677.41,124583604.37,53180558.25,309452925.14,210778521.67,124111665.82,49268588.51,256689233.61,176232467.55,75302236.73,28678992.69,113936589.52,75848971.25,41221451.53,22960454.61,67167148.77,54388040.47,33175606.93,19013694.97,66644157.40,45508160.69,31145313.15,58776480.64,46040196.58,0.0
22,归属于母公司所有者的净利润,232846048.60,153633413.10,94600774.10,300418813.95,223114202.28,152729579.33,81288495.35,271952321.59,184843007.98,120542715.31,69651340.56,232994588.20,159109548.03,100358767.90,64279467.40,211124042.02,151506562.12,95189641.31,60371696.63,204518166.59,137870822.17,94427912.00,55681775.68,179226191.85,110341233.20,76716932.10,45887135.39,132101891.98,82828886.06,63017974.44,40218762.37,141630631.98,111345870.28,87159351.22,47827235.33,322333194.31,211971010.26,125265555.22,53245569.36,309444611.34,210244845.31,121819851.22,49875081.78,255887427.24,173244536.63,75297478.61,28411304.08,115815140.03,76021380.80,40574042.18,22297277.48,68718416.31,51634204.93,31451839.45,18430763.36,60943816.67,41747707.16,28275055.85,52215208.89,40739671.06,0.0
23,少数股东损益,36227325.37,-5118804.39,-1651204.20,-102418160.52,8492039.38,721504.17,-951810.13,548710.85,11653508.24,5117029.29,-45642.12,-3378001.63,-4245957.99,891436.65,3157274.73,1715558.31,-3972179.97,-3884593.33,253421.97,-5596507.38,-10406329.23,-7082074.44,-3411271.70,-12834571.81,-4029665.40,-2713267.84,813507.85,-28362712.63,-22892148.49,-17676080.14,-4284034.96,-14764378.09,-7962206.76,-3403877.53,-1165864.31,-1489006.27,-437332.85,-681950.85,-65011.11,8313.80,533676.36,2291814.60,-606493.27,801806.37,2987930.92,4758.12,267688.61,-1878550.51,-172409.55,647409.35,663177.13,-1551267.54,2753835.54,1723767.48,582931.61,5700340.73,3760453.53,2870257.30,6561271.75,5300525.52,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.210000,0.140000,0.090000,0.270000,0.200000,0.140000,0.070000,0.250000,0.170000,0.110000,0.063200,0.210000,0.170000,0.110000,0.081600,0.268100,0.192400,0.120000,0.076700,0.260000,0.175100,0.120000,0.100000,0.320000,0.200000,0.140000,0.080000,0.230000,0.150000,0.110000,0.090000,0.310000,0.250000,0.190000,0.110000,0.720000,0.470000,0.280000,0.180000,1.030000,0.700000,0.410000,0.250000,0.850000,0.870000,0.380000,0.170000,0.700000,0.460000,0.240000,0.200000,0,0,0,0.220000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.210000,0.140000,0.090000,0.270000,0.200000,0.140000,0.070000,0.250000,0.170000,0.110000,0.063200,0.210000,0.170000,0.110000,0.081600,0.268100,0.192400,0.120000,0.076700,0.260000,0.175100,0.120000,0.100000,0.320000,0.200000,0.140000,0.080000,0.230000,0.150000,0.110000,0.090000,0.310000,0.250000,0.190000,0.110000,0.720000,0.470000,0.280000,0.180000,1.030000,0.700000,0.410000,0.250000,0.850000,0.870000,0.380000,0.170000,0.700000,0.460000,0.240000,0.200000,0,0,0,0.220000,0,0,0,0,0,0.0
27,七、其他综合收益,187543.23,275372.38,1051126.05,-2358871.41,-1823065.03,-1880306.68,-840595.02,-331839.03,-118461.85,-1174750.68,-105508.70,-7034593.52,-6149090.09,-5679631.37,-4734048.56,5352265.43,7958650.12,7761354.72,5256062.57,3314541.32,2189839.51,626001.65,67790.85,1090749.06,2034704.22,1078952.34,1141395.46,-222507.82,-1003849.78,390299.95,755929.33,1707282.52,11695609.44,11470295.63,11092533.51,8114767.48,-1217026.48,-300434.42,327742.45,1088588.80,704147.68,704147.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,269260917.20,148789981.09,94000695.95,195641782.02,229783176.63,151570776.82,79496090.20,272169193.41,196378054.37,124484993.92,69500189.74,222581993.05,148714499.95,95570573.18,62702693.57,218191865.76,155493032.27,99066402.70,65881181.17,202236200.53,129654332.45,87971839.21,52338294.83,167482369.10,108346272.02,75082616.60,47842038.70,103516671.53,58932887.79,45732194.25,36690656.74,128573536.41,115079272.96,95225769.32,57753904.53,328958955.52,210316650.93,124283169.95,53508300.70,310541513.94,211482669.35,125076925.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,233033591.83,153908785.48,95651900.15,298059942.54,221291137.25,150849272.65,80447900.33,271620482.56,184724546.13,119367964.63,69545831.86,225959994.68,152960457.94,94679136.53,59545418.84,216476307.45,159465212.24,102950996.03,65627759.20,207832707.91,140060661.68,95053913.65,55749566.53,180316940.91,112375937.42,77795884.44,47028530.85,131879384.16,81825036.28,63408274.39,40974691.70,143337914.50,122981171.64,98569064.00,58858162.13,330398498.14,210753983.78,124965120.80,53573311.81,310345783.29,210948992.99,122859293.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,36227325.37,-5118804.39,-1651204.20,-102418160.52,8492039.38,721504.17,-951810.13,548710.85,11653508.24,5117029.29,-45642.12,-3378001.63,-4245957.99,891436.65,3157274.73,1715558.31,-3972179.97,-3884593.33,253421.97,-5596507.38,-10406329.23,-7082074.44,-3411271.70,-12834571.81,-4029665.40,-2713267.84,813507.85,-28362712.63,-22892148.49,-17676080.14,-4284034.96,-14764378.09,-7901898.68,-3343294.68,-1104257.60,-1439542.62,-437332.85,-681950.85,-65011.11,195730.65,533676.36,2217632.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
