,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,12884667431.63,9424437698.45,5956723166.34,2818491843.05,13060241154.96,9426197154.54,5930331397.04,2758429852.83,14234410632.21,10766739066.42,6794068248.54,3275223084.03,13046687039.46,9133393269.00,5953830282.57,2812210651.89,15402416822.53,12190910752.16,8566677000.63,4388303396.35,25528298818.05,17875568955.90,10643797262.95,5071233674.62,16626052188.25,11588846409.98,7507323985.60,3390424443.12,13493346182.55,9185374298.88,5976506418.13,2830307533.59,12723112480.03,9014072922.01,5853294328.98,2798739283.47,11483438027.73,8295703257.32,5493389514.93,2512516668.78,9776063040.64,6881638792.38,4274520231.13,1866112315.02,11265836087.36,8978680284.22,5754478477.70,812141930.62,2930568345.00,2077561877.31,1298999394.37,601581214.58,2244511160.83,1606693803.71,1056346429.42,504685411.93,2369509892.01,1733670902.45,1115704320.03,528247838.71,1890984977.42,1235925011.46,724779459.43,323466340.09,1337768411.17,989792634.48,659587047.55,322693763.69,1237815115.69,906061788.23,591610908.19,263359772.79,1001273798.72,688785260.78,423976376.94,651271220.75,251205202.71,498348700.44,233145604.41,514743886.44,254553087.64,322664548.61,66658578.37,110211733.81,50715726.21,94064794.46,85457746.31,0.0
2,营业收入,12884667431.63,9424437698.45,5956723166.34,2818491843.05,13060241154.96,9426197154.54,5930331397.04,2758429852.83,14234410632.21,10766739066.42,6794068248.54,3275223084.03,13046687039.46,9133393269.00,5953830282.57,2812210651.89,15402416822.53,12190910752.16,8566677000.63,4388303396.35,25528298818.05,17875568955.90,10643797262.95,5071233674.62,16626052188.25,11588846409.98,7507323985.60,3390424443.12,13493346182.55,9185374298.88,5976506418.13,2830307533.59,12723112480.03,9014072922.01,5853294328.98,2798739283.47,11483438027.73,8295703257.32,5493389514.93,2512516668.78,9776063040.64,6881638792.38,4274520231.13,1866112315.02,11265836087.36,8978680284.22,5754478477.70,812141930.62,2930568345.00,2077561877.31,1298999394.37,601581214.58,2239656833.09,1603568375.39,1055047760.47,504045161.86,2364943472.50,1732008057.51,1114387542.25,527475365.67,1886981197.02,1234254897.76,723803990.66,322534257.93,1334818891.14,988249621.50,658619408.57,322038518.07,1235134671.26,904728394.82,590837396.23,263000677.21,1000674677.25,688600196.85,423767291.42,650689330.72,250934077.93,497797243.61,232461329.20,513149988.28,253745699.68,320220271.55,65824178.68,109311123.76,50337402.40,92387837.62,85336192.34,0.0
3,二、营业总成本,11984747305.64,8625206936.80,5543015905.86,2659922274.70,12289642363.78,8682589462.96,5487689100.50,2596216969.67,13024622849.77,9619382390.00,6019771284.69,2872207284.48,11142298959.06,7651478323.21,4993542029.44,2400237278.23,13714929998.89,10781656659.12,7628382479.16,4007274128.21,23863372891.85,16614475982.43,9845185724.28,4742879253.24,15165164955.65,10451368069.80,6743276754.44,3066391858.98,12064148726.14,8070968687.49,5241775642.36,2497371854.56,11448605599.81,7939440472.79,5128241553.00,2479127746.36,10298715939.21,7373355340.05,4857599864.23,2307694282.15,8838223585.54,6174600930.79,3764101606.16,1714971140.66,10010979812.68,7775146855.58,4950398243.09,624179813.85,2090106437.82,1484564795.73,942997650.99,451868022.67,1596678057.85,1127773958.13,742364163.71,356148393.44,1792248535.83,1288777391.71,855103064.44,416381460.04,1411317235.48,892059117.04,525559127.94,247747216.92,925474934.14,664007186.39,437408825.50,215887955.82,834096026.86,583595155.95,376516939.41,173113181.05,678462466.71,452221020.81,266761029.21,436770486.53,196816033.73,361453018.77,158764565.99,377475024.61,167413605.17,192595506.06,0,72331268.07,0,65058054.73,55841791.67,0.0
4,营业成本,10243531196.52,7463545882.07,4796864863.64,2294525057.33,10550808256.86,7514968777.82,4745465099.88,2233871588.53,11140790087.44,8351179576.21,5287303959.06,2524081577.11,9405810928.94,6456584207.14,4195870284.93,2012197833.82,11924349139.52,9532062730.83,6827742759.87,3611201974.99,22152219419.25,15499463515.62,9117713930.14,4388639660.95,13618105808.06,9413502370.04,6048313201.24,2726140133.87,10338083009.15,6904929722.80,4464157524.81,2123856505.22,9827306559.71,6845765434.91,4422068420.97,2133430823.42,8883847139.74,6381208575.08,4207248899.60,1986078054.09,7470237090.27,5233913575.77,3148332547.31,1412437481.21,8626826845.85,6728151130.67,4287963665.12,486493751.40,1717281801.52,1171265729.51,746785873.43,361761198.47,1183609492.44,846084446.15,560448082.49,264065916.47,1281165241.18,923145211.85,612434743.79,300897419.67,1023365813.55,633748763.25,367791456.78,174188766.76,633644654.05,456446140.95,294410727.36,144292977.31,568442309.51,404380322.74,259098865.14,116920137.23,452881611.07,298970479.82,170145987.45,291728252.38,127189201.01,239252675.82,106626961.36,258538734.10,118186646.18,130387981.14,0,49922300.43,0,42577748.89,38939727.09,0.0
5,营业税金及附加,52283166.66,31436992.51,24909808.75,5904145.01,61180737.24,38822682.25,26916610.46,5698336.59,60653555.76,34231760.84,25829240.37,6695795.45,65777827.39,25324382.26,19632299.15,10126171.64,46765696.81,34726561.86,23232536.38,11110393.30,53403324.35,39201634.01,24607628.39,11696951.96,47525656.34,32108690.22,20919751.75,9350235.62,198649193.57,152523114.96,102876795.49,49383975.53,227791003.76,173280525.90,111829961.60,52497210.87,201713219.96,143423353.28,94618187.29,42843808.29,178691753.83,125599445.70,82613947.14,36750680.05,189532193.20,144213349.57,95075290.54,24900280.46,93257136.57,67796483.56,42804230.40,19741218.97,73787023.80,52976664.53,34882248.18,16678567.92,78340540.03,57352901.10,36908398.66,17440975.46,62242530.17,40808704.59,24020833.79,10828472.19,44328694.14,32904554.14,21957419.88,10764821.78,41475666.77,30450408.63,19974280.37,8900250.90,33982208.23,23579634.11,14596131.87,22845710.43,9010289.67,18075138.42,8440452.47,18551044.48,9138321.39,11912524.79,0,4210368.37,0,3545292.67,3129193.93,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,1214510108.46,819050027.32,511572251.55,266150764.44,1221184542.80,795699220.18,533523317.47,267899442.97,1476029584.26,980120179.09,541398382.57,259366351.63,1368362401.51,934053887.27,622585751.13,299372637.89,1363490523.80,917212079.92,599013208.23,295439169.87,1418555419.91,913266623.52,599042042.50,287478289.90,1312784262.52,858301956.59,570711351.14,274983933.84,1274410205.30,828556141.00,549280371.72,260939878.79,1188021869.68,779593347.59,496795380.59,243024469.98,994438582.82,675625518.32,438139231.15,216420857.88,960291015.41,645148103.69,423128193.66,208026489.27,996613757.95,760220809.06,483294081.76,89855495.95,227523587.44,217790675.87,138433085.62,67161244.57,311454964.82,210407616.48,134379079.22,68974273.46,319319691.59,222630947.29,147786295.67,76824792.01,271444276.99,179809612.23,114976629.19,57712984.68,228334660.79,163608582.18,113204551.35,57947851.03,207111947.53,136525652.54,88770198.83,42737670.20,171847035.54,113693118.61,70646926.58,119777232.96,58874946.73,104384735.91,45740416.00,97814702.19,41590314.55,51669930.70,0,16634816.50,0,17047158.69,13822174.37,0.0
8,财务费用,357671035.46,261006721.76,182355695.91,90872874.31,313296008.45,237744997.39,169414696.21,89965262.56,344336991.14,256305027.63,167968953.22,82370107.56,292585197.71,231736263.38,153985572.10,78641998.60,376196105.90,294961351.29,178145536.15,89669166.36,234492207.61,159262098.35,101711349.93,54869029.29,186207009.34,147928580.85,103699121.37,55975334.93,243688889.95,185231736.42,125676813.37,63467104.16,198278064.77,142721008.99,97628367.28,50212142.99,217476801.04,171569917.34,116661918.00,62352247.35,228870692.57,166197987.66,108079464.49,57095331.89,190552605.59,137269857.19,82154528.79,22930286.04,53836815.07,30130657.06,20259923.89,8489823.01,27826576.79,18305230.97,12654753.82,6429635.59,113423063.03,85648331.47,57973626.32,21218272.90,54264614.77,37692036.97,18770208.18,5016993.29,19166925.16,11047909.12,7836126.91,2882305.70,17066103.05,12238772.04,8673595.07,4555122.72,19751611.87,15977788.27,11371983.31,2419290.76,1741596.32,-259531.38,-2043263.84,2570543.84,-1501676.95,-1374930.57,0,1563782.77,0,1887854.48,-49303.72,0.0
