,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,102810171.44,90000182.43,69260867.17,73130381.26,30633984.17,3164412.90,156821.83,51033532.59,18928465.42,9264049.77,0.00,16513517.81,16513517.81,16512264.41,1053912.59,11739456.12,4395708.37,1383146.67,1124906.67,39685034.81,28352067.26,19667217.59,12366359.71,51630168.02,48443594.59,31497978.16,3345002.35,26536284.03,13777247.52,10577458.85,3512576.00,6571812.00,4687039.00,3171865.00,1530991.00,6000000.00,4500000.00,3000000.00,1500000.00,19127067.15,0.00,0.00,0.00,16887680.09,16593589.74,16593589.74,16593589.74,25276673.37,58908546.66,39908546.66,9833000.00,166994373.62,103346058.50,67522932.41,27543606.59,99147333.68,70559881.94,47104563.09,23732002.13,153797773.41,112998357.32,87556492.69,46909245.08,315990959.04,224132359.38,149595952.07,83738442.83,407751671.04,303008069.18,198864890.12,92268184.93,373062522.54,177958795.28,383099449.97,160802439.40,369324798.84,203706121.23,386645388.70,376943389.12,360078715.77,0.0
2,营业收入,102810171.44,90000182.43,69260867.17,73130381.26,30633984.17,3164412.90,156821.83,51033532.59,18928465.42,9264049.77,0.00,16513517.81,16513517.81,16512264.41,1053912.59,11739456.12,4395708.37,1383146.67,1124906.67,39685034.81,28352067.26,19667217.59,12366359.71,51630168.02,48443594.59,31497978.16,3345002.35,26536284.03,13777247.52,10577458.85,3512576.00,6571812.00,4687039.00,3171865.00,1530991.00,6000000.00,4500000.00,3000000.00,1500000.00,19127067.15,0.00,0.00,0.00,16887680.09,16593589.74,16593589.74,16593589.74,25276673.37,58908546.66,39908546.66,9833000.00,166932373.62,104653547.69,68282099.32,27797770.00,98488801.59,69931546.18,46712489.36,23611795.75,152372909.29,112057950.80,86962330.95,46552179.56,313823406.53,222792540.83,148393010.95,83001226.71,410537526.32,304930514.09,200052870.55,92769544.02,374038854.10,178254370.19,381890232.14,160380161.30,369144454.98,203130593.25,386090693.98,376993965.51,359904584.87,0.0
3,二、营业总成本,98776560.37,83425482.65,58385697.19,81678035.91,40992320.52,10183309.97,3035671.64,32502453.74,26334788.66,14789350.11,2337987.66,37687618.66,28443654.81,24104414.34,6323717.31,86668731.25,11793566.65,7034892.65,3003185.35,46750226.35,33158055.04,23444906.55,14793329.38,90932471.56,53964857.57,35241962.39,4568083.54,22426499.68,10064017.38,7174487.57,3041211.87,24447967.61,7335909.75,4963611.96,2185998.73,345292953.97,7463556.17,4906481.64,1955072.39,14467986.92,6929381.16,4693892.19,1164326.73,43709035.01,21248418.21,15981509.16,12889067.73,34188621.42,38812496.18,25913581.09,3764330.31,155617158.50,104520240.92,68382620.26,27969237.05,102594466.27,71291391.76,47349917.10,23008592.76,145944056.46,102353807.10,77055082.79,41560511.61,278022498.33,205453351.01,139039662.81,78413324.43,364901931.59,278361365.99,179859394.76,82763846.04,338470257.80,167712297.88,350443945.75,159824439.15,326711562.68,177088253.84,337005306.93,331771566.69,319469432.49,0.0
4,营业成本,81027839.23,72205926.29,52511982.44,67076057.53,30529383.30,3285152.44,140384.40,50551536.52,18526483.52,9223767.40,0.00,12440383.80,12382787.34,12331176.53,994934.72,10258999.04,3012932.18,261430.62,91844.31,28210435.78,23606500.28,17011952.19,11699020.07,44978257.69,42730062.84,27257378.04,933415.16,10436107.37,4757860.46,3735320.32,869735.00,2289660.00,1717245.00,1144830.00,572415.00,2289660.00,0.00,0.00,0.00,2478974.36,0,0.00,0.00,9851313.90,9414102.56,9414102.56,9414102.56,19337396.95,26349658.84,18183214.80,0,132791429.24,78873690.73,49711758.16,23309859.87,79566621.46,57175330.73,37217745.30,17934563.67,107779586.09,77428252.27,60211987.45,33187938.55,228805209.82,171348830.29,116268806.16,62382983.93,297972933.62,226220401.85,145463487.65,66288656.16,285336479.24,145118261.01,312086045.67,138156882.40,283731260.91,150930921.98,288186071.62,288347711.85,279025589.52,0.0
5,营业税金及附加,1859882.37,1360080.39,300859.22,1498349.96,406556.29,245530.85,99284.26,601111.45,419128.68,269525.87,121823.28,256449.06,0,0,0,621068.48,91142.93,76939.73,14203.20,512872.06,260275.20,145872.00,47203.20,301138.95,244509.29,180118.82,121225.05,816145.17,433017.13,292945.41,194873.69,360627.85,263537.15,180202.58,84204.51,330000.00,247500.00,165000.00,82500.00,990000.00,0,0,0,1176.36,0,0,0,241852.64,1139343.32,660923.49,541738.49,1551380.46,916376.01,609670.05,175354.95,939773.08,679303.39,517418.62,287681.97,1670490.86,1381376.42,1044537.04,617731.06,2645365.79,1291593.44,555544.31,376954.18,2557431.97,1869852.86,1174040.13,372781.34,2322895.93,1034863.96,2134406.41,957045.96,2354968.64,1469377.80,1866010.59,2232387.69,2054412.71,0.0
6,销售费用,430741.04,268393.33,105398.43,92012.45,56693.44,37106.92,19346.47,283844.32,259001.40,217477.88,103912.85,704447.77,529943.20,413759.40,207707.06,612830.41,371760.26,252086.20,129760.13,521185.67,375424.82,255761.97,130374.12,679262.68,507814.53,300892.05,173760.00,0,0,0,0,0,0,0,0,0,47780.00,20780.00,20780.00,0,6929381.16,0,0,309183.65,0,0,0,50000.00,50000.00,0,0,0,0,0,0,234830.60,184954.00,184954.00,64954.00,367575.29,1245344.29,886746.39,740912.49,6374761.07,5351208.44,3513738.47,2298108.70,6489597.79,4883351.30,3139577.76,1258915.35,5618759.25,2300523.32,5117534.12,1646961.22,2877345.49,1589274.14,2599021.94,1715954.13,1648471.79,0.0
7,管理费用,16501971.12,10479998.94,5639963.27,12544371.30,7678461.76,5208686.88,1904262.72,10304536.31,7282160.39,5213251.78,2195693.43,13234442.01,10322026.62,6246581.69,2526713.30,13138269.05,8913474.27,6516947.50,2792772.99,12257042.21,9047792.47,6139877.91,3002440.55,19437302.40,10705182.13,7632652.96,3462338.33,7885629.59,5336781.43,3604930.51,2078277.40,7818773.52,5356893.29,3641798.38,1529601.40,8688386.07,7252333.66,4716423.00,1851705.39,7624397.95,0,4692457.07,1163636.99,17204552.34,11860269.09,6567485.03,3474159.79,13357347.45,9826372.93,6265863.63,2828203.63,13567212.04,18842213.62,13805246.83,2720266.40,15413902.85,9725368.86,7320327.14,3631996.22,23341967.55,14459106.66,10375190.54,4991951.28,27703252.61,18594414.64,12996177.96,8995663.73,37827544.68,30307552.44,21001835.02,10506344.11,34046310.62,13584382.27,20549073.65,11444205.85,23262699.24,10403785.52,18418698.21,16555313.62,20065373.31,0.0
8,财务费用,-1043873.39,-888916.30,-172506.17,-422090.46,2321225.73,1406832.88,872393.79,-52934.96,-151985.33,-134672.82,-83441.90,6005480.29,6018897.65,5922896.72,2594362.23,3743560.26,-595742.99,-72511.40,-25395.28,-170502.50,-131937.73,-108557.52,-85708.56,-390777.28,-222711.22,-129079.48,-122655.00,-919175.15,-463641.64,-458708.67,-101674.22,-67508.70,-1765.69,-3219.00,-222.18,-86277.31,-84057.49,4278.64,87.00,2047.23,0,1435.12,689.74,-65988.58,-25953.44,-78.43,805.38,1291950.65,1447121.09,803579.17,394388.19,7707136.76,5887960.56,4255945.22,1763755.83,6439338.28,3526434.78,2109472.04,1089396.90,12784436.67,7839727.46,4536621.37,2021978.23,12493909.04,8867304.20,5705395.91,4359613.89,20054423.53,15080207.54,9080454.20,4337149.08,11145812.76,5674267.32,10556885.90,7619343.72,14163213.63,12694894.40,25935504.57,22920199.40,16675585.16,0.0
