,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,9925260476.31,7173415654.01,4488615196.89,2292351037.87,8554837972.00,6271489974.60,3909831568.32,1578303558.19,7601087322.80,5488116441.01,3396853627.99,1307446298.77,6800417153.88,4783462700.84,2931768922.21,1187671939.13,6701737222.84,4853001103.80,3102748137.76,1263688403.30,7182909898.35,5256886221.29,3284810743.54,1325672758.96,6580197021.72,4692222198.46,2894005766.35,1218568128.34,5844954274.46,4153122559.56,2433741664.97,961132532.19,5145148555.72,3741200274.37,2245278511.46,882758446.44,4165218540.85,2961266331.32,1765066832.90,722173681.49,3194250951.01,2237102566.48,1329550162.13,550844278.90,2917172802.59,2345103083.30,0.0
2,营业收入,9925260476.31,7173415654.01,4488615196.89,2292351037.87,8554837972.00,6271489974.60,3909831568.32,1578303558.19,7601087322.80,5488116441.01,3396853627.99,1307446298.77,6800417153.88,4783462700.84,2931768922.21,1187671939.13,6701737222.84,4853001103.80,3102748137.76,1263688403.30,7182909898.35,5256886221.29,3284810743.54,1325672758.96,6580197021.72,4692222198.46,2894005766.35,1218568128.34,5844954274.46,4153122559.56,2433741664.97,961132532.19,5145148555.72,3741200274.37,2245278511.46,882758446.44,4165218540.85,2961266331.32,1765066832.90,722173681.49,3194250951.01,2237102566.48,1329550162.13,550844278.90,2917172802.59,2345103083.30,0.0
3,二、营业总成本,9593761706.23,6871297075.54,4267802515.14,2184466397.60,8292308683.64,6041321709.29,3758498479.55,1501924004.81,7393388189.33,5312727459.67,3295461105.78,1256382187.78,6610055161.66,4652880724.97,2833783198.66,1154819483.00,6472237040.83,4663782796.83,2961824290.36,1195631672.74,6899868449.56,5033522695.31,3133031601.01,1255631997.20,6320431335.35,4501505368.73,2750273740.44,1143245072.03,5570783337.76,3949586967.15,2292091300.52,890898881.93,4907431557.44,3559170650.64,2121453406.96,821296732.96,3976525867.00,2816371413.39,1662520425.37,671625806.14,3037628824.09,2124314889.51,1246421321.84,519905626.19,2780779065.50,2244086400.00,0.0
4,营业成本,8888463682.43,6389757257.73,3942946182.32,1974313842.91,7607962726.34,5577552014.23,3449576361.18,1350831241.78,6804117358.68,4915193887.53,3040567090.07,1132529987.26,6087452492.09,4295143791.88,2598182164.16,1040958173.06,5921867318.64,4266354086.80,2702513500.41,1058673084.33,6356283153.06,4650089544.29,2885957123.69,1140507484.77,5857782525.60,4175163233.70,2538056752.51,1037622932.50,5171995123.10,3671833697.77,2122048925.23,805861331.26,4596549050.44,3336193718.76,1984892406.83,757009981.86,3745422259.88,2658905081.08,1561417667.51,623416676.28,2864578665.45,1998629692.70,1169898347.80,483388909.64,2628149647.23,2132871757.60,0.0
5,营业税金及附加,31280207.03,21291135.89,13872489.66,6959754.18,28551266.55,20294628.73,13054255.18,5008782.00,26703806.69,18279346.60,11421027.70,4325091.78,22533953.22,10286370.73,6307563.40,2531338.18,14641702.54,10665147.85,6841340.14,2741205.98,15489338.32,11141587.99,7204614.48,2873122.14,14180087.13,9580627.81,6040178.66,2726035.65,12253787.03,8541085.51,5075309.70,2063206.67,10691589.98,7600131.02,4506138.27,1721256.67,7421446.80,5274227.01,3276713.68,1183950.29,5315916.38,3981484.72,2440955.21,1100126.42,4089215.32,4502714.09,0.0
6,销售费用,461591173.97,314247434.53,210370408.81,107477791.34,421724037.18,290379462.87,188723414.21,93023509.11,361331039.54,243818578.31,157400095.57,76196434.30,325616511.55,219640768.52,145323000.89,70721543.65,335400667.91,234440554.07,152576228.86,77956757.41,336546811.33,232789125.92,146694431.50,69417475.04,303254228.21,208929516.71,133598359.30,65700670.48,255996760.15,171844112.54,103331424.51,50331201.39,195713425.02,136350508.56,84836655.62,39369195.33,147960514.93,99546199.43,61057339.74,29933758.09,112495414.18,80251692.49,47329548.33,21924857.42,91972287.42,73046188.22,0.0
7,管理费用,185204134.22,135215694.89,93324624.29,51770221.59,174005539.47,134685850.80,93737301.89,50784049.82,173426983.16,120287390.44,78017337.62,39204076.51,150460460.39,105688938.47,68785548.96,31041432.41,138039665.35,100450452.23,68217792.57,33833451.93,118634877.62,80611702.57,53735802.02,25886708.71,110465004.24,77093432.15,51081587.13,25675299.98,99684438.85,66283452.66,41950979.03,20155676.71,80526867.77,56777988.15,33823152.99,16015071.64,62060416.16,35893986.06,22090173.53,10357164.91,44983207.20,30039518.49,19960022.64,9216643.77,38874078.65,26165800.63,0.0
8,财务费用,-7835619.49,-4869400.59,-2609615.78,-3077796.50,-6582050.96,-6610077.12,-6778495.77,-7289636.60,-6133874.33,-12290190.94,-8123061.33,-6725696.85,-6709326.01,-3924699.92,346886.86,2338777.41,27700616.31,28233128.41,14601094.82,9530789.79,43883058.66,33508080.71,20566075.69,7750455.79,24360005.87,15730733.29,11154281.07,5716003.36,21464666.95,15630098.07,7930161.69,4869143.31,17553328.74,9739189.61,2815997.30,1356487.43,8440463.81,7204994.86,7824036.39,2745201.99,7045071.51,4362542.77,2382253.31,727598.13,15144081.89,5712716.71,0.0
9,研发费用,35058128.07,15654953.09,9898425.84,4741506.72,29693405.70,3394172.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,42281077.36,36953759.36,21625657.23,20185642.86,9566058.70,33942875.59,27438447.73,16178616.15,10852294.78,30701070.42,26045555.29,14838034.39,7228218.29,34587070.08,23639427.47,17074333.56,12896383.30,29031210.57,25382653.83,18873553.63,9196750.75,10389484.30,15007825.07,10342581.77,5804130.06,9388561.68,15454520.60,11754500.36,7618322.59,6397295.49,12509114.54,10579055.95,5824740.03,5220765.42,9546924.95,6854494.52,3989054.58,3210549.37,7049958.34,4410194.55,3547490.81,2549754.99,1787222.75,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,2989962.90,939007.70,701637.84,36821.91,7159897.53,2880078.10,2320023.31,44684.93,64379902.19,60356405.16,57677350.37,56947010.19,13008984.94,10054657.54,10010739.73,10000000.00,6876372.81,6873738.95,6873738.95,6873738.95,0,0,0,0,-2019958.22,-1483726.12,-1078462.40,-477243.30,-2121678.39,-1496070.97,-1050361.51,-465080.76,-958363.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,2006825.93,573596.76,0,0,1404641.36,0,0,0,-2940000.00,0,0,0,-1474054.65,0,0,0,0,0,0,0,0,0,0,0,-2019958.22,-1483726.12,-1078462.40,-477243.30,-2121678.39,-1496070.97,-1050361.51,0,-958363.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,303864858.06,272682358.44,189346871.09,108198332.55,272337588.58,234445828.05,154436470.22,76989340.27,273176514.65,237619880.75,160823274.94,108011121.18,203370977.16,140636633.41,107996463.28,42852456.13,236376554.82,196092045.92,147797586.35,74930469.51,283041448.79,223363525.98,151779142.53,70040761.76,257745728.15,189233103.61,142653563.51,74845813.01,272049258.31,202039521.44,140600002.94,69768569.50,236758634.89,182029623.73,123825104.50,61461713.48,188692673.85,144894917.93,102546407.53,50547875.35,156622126.92,112787676.97,83128840.29,30938652.71,136393737.09,101016683.30,0.0
